Frame #,Hand Pink X,Hand Pink Y,Elbow Pink X,Elbow Pink Y,Head Pink X,Head Pink Y,Shoulder Green X,Shoulder Green Y,Shoulder Green X_smoothed,Shoulder Green Y_smoothed,Hand Pink X_smoothed,Hand Pink Y_smoothed,Head Pink X_smoothed,Head Pink Y_smoothed,angles,velocity,roughness
25.0,999.6785278,912.0794678,732.8117676,1008.386475,269.369202,1010.92377,494.0,1019.0,493.6591725514989,1018.9640315198149,999.6801440540404,912.204317668466,269.4576780627525,1010.9339761778645,166.0579721404786,-0.9079055257581105,3.054310628297158e-06
26.0,999.6785278,912.0794678,732.9118652,1008.290771,269.369202,1010.92377,493.5,1019.0,493.59569655053315,1018.9717391221658,999.6506995975534,912.1231689270652,269.4277373169444,1010.9347197118516,166.0445181427246,-0.8072398652399215,1.438482002661256e-06
27.0,999.6785278,912.0794678,732.9118652,1008.290771,269.369202,1010.92377,493.5,1019.0,493.5282212674441,1018.9705834892538,999.6444636730812,912.0729651188692,269.39360012451885,1010.9342624045768,166.03482929504045,-0.5813308610487411,4.777875428654671e-06
28.0,999.6785278,912.0794678,732.9118652,1008.290771,269.369202,1010.92377,493.5,1019.0,493.46590069869865,1018.9573493160472,999.6555872132232,912.0541488231326,269.3680331355331,1010.9318598257502,166.0304181065809,-0.2646713075733942,2.0548787553538945e-05
29.0,999.6785278,912.0794678,732.9118652,1008.290771,269.369202,1010.92377,493.356934,1018.87903,493.4189388896157,1018.9327553130812,999.6812205096472,912.0655307309804,269.3616707758831,1010.9261346457685,166.03177398458018,0.0813526799572628,4.587964196463301e-05
30.0,999.7688599,912.171875,733.0181274,1008.393677,269.369202,1010.92377,493.356934,1018.87903,493.3943184372481,1018.9006756563792,999.7226739923436,912.1073775431112,269.3806391853854,1010.9155933490894,166.03843705895335,0.3997844623899027,6.606337296214116e-05
31.0,999.7688599,912.171875,733.0181274,1008.393677,269.369202,1010.92377,493.356934,1018.87903,493.3928998547884,1018.866683216207,999.7849837592609,912.1835570904648,269.4251142581449,1010.899563361739,166.0494599471165,0.6613732897892532,6.904677391285427e-05
32.0,999.8970947,912.3892822,733.0269165,1008.439453,269.369202,1010.92377,493.356934,1018.87903,493.4086647479557,1018.8371089565102,999.8751351412662,912.3017551949812,269.48866011922144,1010.8790477322932,166.06390812012802,0.8668903806909611,5.670792550261374e-05
33.0,999.9669189,912.5,733.0444336,1008.484436,269.688904,1010.8111,493.5,1019.0,493.4306440488387,1018.8184958026025,999.9992123858312,912.4712967562244,269.55940214346924,1010.8568093786336,166.08111225480255,1.0322480804717316,3.962291229873775e-05
34.0,1000.148376,912.5769653,732.9405518,1008.576782,269.688904,1010.8111,493.5,1018.34869,493.4471112893197,1018.8160016460412,1000.1589574775944,912.6983705290436,269.62378063743034,1010.8363306083564,166.10067041852642,1.1734898234323057,2.5952655744481005e-05
35.0,1000.148376,912.5769653,732.9405518,1008.576782,269.688904,1010.8111,493.5,1019.0,493.4503089687833,1018.8307103887024,1000.3486542073704,912.9797529825108,269.67140844703846,1010.8202336256398,166.12233614029557,1.2999433061492027,1.7587528685434874e-05
36.0,1000.56427,913.4186401,732.6408081,1009.028748,269.688904,1010.8111,493.5,1019.0,493.4393980767011,1018.8587566642695,1000.5540328117424,913.2991643247864,269.6981354940253,1010.8093145707778,166.1457870339298,1.407053618053169,1.2705025688659854e-05
37.0,1000.922668,913.8942261,732.741272,1009.232849,269.688904,1010.8111,493.356934,1018.87903,493.4201158004871,1018.8939663788228,1000.7551230645938,913.6313271992968,269.7059806504787,1010.8027726807436,166.17033164738342,1.472676807217681,8.77413726568057e-06
38.0,1000.986755,914.0916138,732.6445313,1009.379028,269.688904,1010.8111,493.356934,1018.87903,493.4013302281005,1018.9311043904426,1000.9327824606876,913.9532138667516,269.70102648475495,1010.7992655760776,166.1949424714682,1.4766494450873324,4.634186690442121e-06
39.0,1001.193359,914.3143311,732.6445313,1009.379028,269.688904,1010.8111,493.264374,1018.93964,493.3904137308877,1018.9665588813774,1001.0751537955276,914.2547268662156,269.6909997588703,1010.7980697922104,166.2188476999294,1.434313707671322,1.4411508910397213e-06
40.0,1001.033081,914.5,732.6766357,1009.539856,269.688904,1010.8111,493.5,1019.0,493.3901647541536,1018.9973449989832,1001.1798110637598,914.541255503054,269.68343891626637,1010.799793822473,166.24225435200984,1.404399124826341,3.327333027126786e-07
41.0,1001.133118,914.5805664,732.7860107,1009.716064,269.688904,1010.8111,493.407715,1019.05511,493.3988419821456,1019.020817259704,1001.2509296073698,914.827495353643,269.6844860550476,1010.8063484220274,166.2665302952911,1.4565565968752026,2.4910261971898115e-07
42.0,1001.357544,915.192627,732.78479,1009.916016,269.688904,1010.8111,493.407715,1019.05511,493.4123271917573,1019.0355618499492,1001.2948747577224,915.1278208763237,269.6979566110751,1010.8201180041548,166.29363457593,1.6262568383353937,2.06624626091414e-06
43.0,1001.381958,915.381958,732.930603,1010.185059,269.688904,1010.8111,493.407715,1019.05511,493.4262134186225,1019.0423284683792,1001.3181408661472,915.4492704250418,269.7244508596131,1010.842559447197,166.3251676856655,1.891986584128631,1.1477621897140527e-05
44.0,1001.389099,915.7959595,732.7957764,1010.270081,269.688904,1010.8111,493.5,1019.0,493.4368254613064,1019.0439760828586,1001.3281261959454,915.789811024252,269.76078937607247,1010.8728375247508,166.3615986181119,2.1858559467852956,2.94549332195138e-05
45.0,1001.321472,916.0794678,732.9393921,1010.380981,269.877289,1010.97015,493.407715,1019.05511,493.4414854034105,1019.0444386318454,1001.3338669432706,916.140874403791,269.80059211413834,1010.9074108495684,166.40202103681438,2.4253451221477462,4.3601629681049244e-05
46.0,1001.262512,916.7967529,732.9656372,1010.424866,269.877289,1010.97015,493.407715,1019.05511,493.4382623164833,1019.0474915504448,1001.3442752487388,916.4920916932113,269.83649548429696,1010.9410830172897,166.44447552496823,2.5472692892310533,3.991160566296242e-05
47.0,1001.262512,916.7967529,733.0511475,1010.681274,269.877289,1010.97015,493.407715,1019.05511,493.4254164124105,1019.0559080508156,1001.3644280514732,916.835883469267,269.8630888434361,1010.968805839534,166.48660862410293,2.5279859480821187,2.1326683928555427e-05
48.0,1001.409424,916.9910278,732.9484863,1010.76825,269.877289,1010.97015,493.407715,1019.05511,493.40131552629185,1019.070916978385,1001.3926901415448,917.168893615486,269.87875790344106,1010.9868255932392,166.5262965463778,2.381275336492763,5.83345799575276e-06
49.0,1001.381958,917.381958,732.9958496,1010.9198,269.877289,1010.97015,493.407715,1019.05511,493.36545981782245,1019.091757267547,1001.4212014607392,917.4894459498393,269.8855331955045,1010.9926312156904,166.56197007185278,2.140411528498589,7.385310080480786e-06
50.0,1001.590576,918.0089722,732.8997192,1011.017639,269.877289,1010.97015,493.433594,1019.12463,493.3200814546807,1019.1156202417326,1001.440026295566,917.7946167199212,269.8875236208222,1010.9844574146276,166.59267501448008,1.8422965576377237,2.4579715801323328e-05
51.0,1001.590576,918.0089722,732.8924561,1011.061829,269.877289,1010.97015,493.173035,1019.17047,493.27072927001575,1019.1384571995944,1001.4427551579714,918.080572958945,269.8889872168831,1010.9613649206376,166.61806698057288,1.523517965567862,4.591909725506951e-05
52.0,1001.369324,918.3058472,733.0123291,1011.230469,269.877289,1010.97015,493.173035,1019.17047,493.2246539292309,1019.156523658504,1001.4299210494146,918.3452660253008,269.8927550409343,1010.9242369144636,166.63844547128076,1.2227094424730467,5.991857236608629e-05
53.0,1001.279419,918.7756348,732.4984741,1011.399414,269.877289,1010.97015,493.173035,1019.17047,493.18785777903906,1019.1678043044864,1001.4075367137374,918.590603909039,269.8993767381508,1010.8770363318775,166.6547944430689,0.9809383072888522,6.009393371766612e-05
54.0,1001.279419,918.7756348,732.4985352,1011.49707,269.922485,1010.73798,493.173035,1019.17047,493.1631385046887,1019.1725403388856,1001.3818478886774,918.8229383963134,269.9071929086236,1010.8269241931332,166.66872668458606,0.8359344910292066,4.620742177498007e-05
55.0,1001.409424,918.9910278,732.4985352,1011.49707,269.922485,1010.73798,493.173035,1019.17047,493.1503858544129,1019.172813426387,1001.3548070298858,919.0514960773796,269.91333099357684,1010.7823064850628,166.68219837500877,0.8083014253622878,2.5007771146591417e-05
56.0,1001.357544,919.192627,732.5675049,1011.613525,269.922485,1010.73798,493.173035,1019.17047,493.14833078706295,1019.1716386035376,1001.3237934358676,919.2847742076676,269.91524551979313,1010.7497308440808,166.69697862763547,0.8868151576024275,7.802954470340257e-06
57.0,1001.381958,919.381958,732.7073975,1011.84613,269.922485,1010.73798,493.173035,1019.17047,493.15620875891045,1019.171974111276,1001.2849426229036,919.5270350644206,269.9121864765509,1010.7317564594116,166.71411981530267,1.0284712600315515,2.459397197297878e-06
58.0,1001.179321,920.1033936,732.7073975,1011.84613,269.922485,1010.73798,493.173035,1019.17047,493.1743274056042,1019.1758252343768,1001.2367610276568,919.7780661579046,269.906136776461,1010.726875996012,166.7337764824865,1.179400031029445,6.655508388054569e-06
59.0,1001.179321,920.1033936,732.5046997,1011.723267,269.922485,1010.73798,493.173035,1019.17047,493.20334846828575,1019.1835081816024,1001.1815521732996,920.0364775656052,269.9020145277023,1010.7308181406964,166.7554954960726,1.3031408151664436,1.1524352942083645e-05
60.0,1001.179321,920.1033936,732.5,1011.777283,269.922485,1010.73798,493.173035,1019.17047,493.2428851749984,1019.1932022887707,1001.1246642136326,920.3025422502534,269.9069712218538,1010.7380822660818,166.77873909598742,1.39461599488925,1.1654768466253258e-05
61.0,1001.033081,920.5,732.3513794,1012.037781,269.922485,1010.73798,493.442657,1019.19464,493.290481108408,1019.201063980018,1001.072774569398,920.5769781322766,269.92859789738975,1010.7431174111936,166.80324711103174,1.4704809026591192,8.557514078869996e-06
62.0,1000.896729,920.7631836,732.2692871,1012.04364,269.922485,1010.73798,493.185455,1019.2356,493.3415195352393,1019.2021613121656,1001.0319909476672,920.8577157053496,269.97210751402633,1010.7411484236502,166.82905696453938,1.5485912104583122,5.761684373846909e-06
63.0,1001.192627,921.3575439,731.8844604,1012.007996,269.922485,1010.73798,493.442657,1019.19464,493.3896544495228,1019.1920874943244,1001.006433312928,921.1398149976312,270.0372566698492,1010.728894737756,166.85634773009073,1.6374459330813806,4.703891044779268e-06
64.0,1000.902405,921.5,732.0897217,1012.102539,270.05188,1010.76099,493.442657,1019.19464,493.4274712732384,1019.1685862909608,1000.9980540286344,921.4198909223568,270.11673604787984,1010.7052744515682,166.8853755194751,1.7416673630623336,5.17265540350217e-06
65.0,1001.072388,921.7094116,732.1386719,1012.124695,270.3685,1010.63147,493.433594,1019.12463,493.4476370031052,1019.1324599336954,1001.0072708507892,921.7010308562104,270.1979859116036,1010.671759636306,166.91654587258887,1.8702211868259155,6.909789550312918e-06
66.0,1000.956604,921.9301758,731.9874268,1012.574829,270.3685,1010.63147,493.433594,1019.12463,493.4444092420652,1019.0874505498924,1001.0331399932684,921.9936361720504,270.2684364606219,1010.6319117323144,166.95043813672154,2.0335358479604793,1.0195962890161664e-05
67.0,1001.133118,922.4194336,732.1989136,1012.970459,270.315186,1010.55939,493.422394,1018.98218,493.4150907410659,1019.0391776632732,1001.0728155364552,922.311466635402,270.3209484726056,1010.5902243396832,166.987652466363,2.2328597784866133,1.5518653280932483e-05
68.0,1001.033081,922.5,732.0025635,1013.210754,270.315186,1010.55939,493.422394,1018.98218,493.3614234149392,1018.9935022491752,1001.1210378694368,922.6651999137396,270.35557663111274,1010.5510860819456,167.02855330272442,2.4540501816858296,2.2430483581664652e-05
69.0,1001.098022,922.9227905,732.0025635,1013.210754,270.315186,1010.55939,493.422394,1018.98218,493.2906007243689,1018.9550210767848,1001.1703719293648,923.0559321927803,270.37702097986545,1010.518498424705,167.0730319580533,2.6687193197324177,2.8356054724314914e-05
70.0,1001.381958,923.381958,731.5,1013.218079,270.372345,1010.50409,493.076385,1018.90277,493.2145363074392,1018.9263065970888,1001.212894309985,923.471065239672,270.390491141626,1010.4963013918192,167.1203541203048,2.8393297350902458,2.916194159516392e-05
71.0,1001.29657,923.9007568,731.5123901,1013.261719,270.372345,1010.50409,493.076385,1018.90277,493.14639330291686,1018.9078588219354,1001.243370470978,923.8855749412348,270.3989665168116,1010.48800295941,167.1691659300371,2.9287085839388283,2.2436455338301674e-05
72.0,1001.229187,924.5,731.5123901,1013.261719,270.446564,1010.43219,493.076385,1018.90277,493.0958527006638,1018.8984227916342,1001.262030423396,924.2698360880828,270.40300449016513,1010.4955412739156,167.21770765226285,2.912503333544123,1.11075222968499e-05
73.0,1001.262512,924.7967529,731.5123901,1013.261719,270.446564,1010.43219,493.076385,1018.90277,493.0662288055556,1018.8955782503398,1001.2744997690594,924.600809915185,270.40246946975196,1010.5173830613196,167.26415006851633,2.78654497520904,3.0900507866611976e-06
74.0,1001.262512,924.7967529,731.5897217,1013.352234,270.425751,1010.57428,493.076385,1018.90277,493.05491505866576,1018.8965512618933,1001.2888043286334,924.8702221500783,270.3985806785495,1010.547495622596,167.30689245044826,2.5645429159158084,5.985466543818984e-06
75.0,1001.203857,925.0,731.763855,1013.533081,270.3685,1010.63147,493.076385,1018.90277,493.0559890963892,1018.8989722427316,1001.3116242646562,925.0850026071298,270.394666276037,1010.576672753015,167.344742190907,2.270984427524354,2.1325603434758342e-05
76.0,1001.357544,925.192627,731.7357178,1013.628174,270.3685,1010.63147,493.076385,1018.90277,493.06304058198015,1018.9013133536084,1001.346046860654,925.2610261535582,270.3950566772057,1010.5959595657084,167.37701339605684,1.9362723089903968,4.3506936442459444e-05
77.0,1001.5,925.5,731.7357178,1013.628174,270.3685,1010.63147,493.076385,1018.90277,493.0710738847504,1018.9029508018516,1001.3920127816745,925.4153650342896,270.40297387213116,1010.6001242196864,167.403600184256,1.5952072919492366,6.33733479689641e-05
78.0,1001.5,925.5,731.6038208,1013.797424,270.425751,1010.57428,493.076385,1018.90277,493.0772309979184,1018.9039490722884,1001.448860321598,925.5608654955702,270.4188984574524,1010.5892128463936,167.42499883771006,1.283919207244253,7.280977849955634e-05
79.0,1001.5,925.5,731.8046265,1013.86615,270.425751,1010.57428,493.076385,1018.90277,493.0805940802344,1018.904705273104,1001.5174544209532,925.7032976312764,270.44035704315695,1010.5677572548512,167.44218585101143,1.0312207980820176,6.833144751077699e-05
80.0,1001.590576,926.0089722,731.737793,1013.674561,270.5,1010.5,493.076385,1018.90277,493.0815088963583,1018.9055756720952,1001.5995944423748,925.8407188920412,270.4630811722556,1010.5424672963958,167.45632839959814,0.8485529152022764,5.2824767738361655e-05
81.0,1001.590576,926.0089722,731.737793,1013.674561,270.5,1010.5,493.076385,1018.90277,493.0808319114516,1018.9065768644626,1001.694852543926,925.9657085192736,270.4828086456162,1010.5196139840904,167.46845426970634,0.7275522064924189,3.372870856674405e-05
82.0,1001.590576,926.0089722,731.737793,1013.674561,270.5,1010.5,493.076385,1018.90277,493.07936351078695,1018.9072345078904,1001.7972828719044,926.0697398907804,270.49680551329135,1010.5031513250829,167.47924412322297,0.6473912109976254,1.8091010174882316e-05
83.0,1002.135742,926.2453613,731.737793,1013.674561,270.5,1010.5,493.076385,1018.90277,493.0775767357594,1018.90664404941,1001.8951797365404,926.1470613781968,270.5044484726069,1010.4941525289818,167.48900620159634,0.5857247024022172,8.69310484345986e-06
84.0,1002.066467,926.1921997,731.737793,1013.674561,270.5,1010.5,493.076385,1018.90277,493.0756319189566,1018.903792965708,1001.9753548187032,926.1964798697896,270.5068291875154,1010.4914331318344,167.4977910152526,0.5270888193757628,4.388403101056745e-06
85.0,1002.021606,926.1934204,731.737793,1013.674561,270.5,1010.5,493.076385,1018.90277,493.0735934628659,1018.8981475062322,1002.0293234847452,926.2211899882246,270.50587017686405,1010.49271435285,167.50553766152726,0.464798776479256,2.907256629325691e-06
86.0,1002.066467,926.1921997,731.737793,1013.674561,270.5,1010.5,493.076385,1018.90277,493.0717261776202,1018.8904104605344,1002.0566598473696,926.2271718532996,270.5034902810681,1010.4956851864706,167.51211835330682,0.3948415067736732,2.724414380422488e-06
87.0,1001.973022,926.2346802,731.737793,1013.674561,270.5,1010.5,493.076385,1018.90277,493.0707323776436,1018.8832155203428,1002.0637174422008,926.2210536900308,270.501096118161,1010.4986443550024,167.51722711013863,0.3065254099089998,3.336273826199878e-06
88.0,1002.066467,926.1921997,731.8166504,1013.81665,270.5,1010.5,493.076385,1018.90277,493.07179437199846,1018.8813821486356,1002.059927751562,926.2086213809145,270.4994285391132,1010.5006971154836,167.52020210270294,0.1784995538582734,5.200527932803736e-06
89.0,1002.066467,926.1921997,731.8844604,1014.007996,270.5,1010.5,493.076385,1018.90277,493.0763218772233,1018.8913001445752,1002.0546185023218,926.1944337795336,270.4986620173845,1010.5016374895912,167.51995585133076,-0.0147750823305159,1.0017664497611542e-05
90.0,1002.066467,926.1921997,731.8844604,1014.007996,270.5,1010.5,493.076385,1018.90277,493.0853927094088,1018.9191652610114,1002.0555285822114,926.1822295839272,270.49861976059543,1010.5016867658298,167.5151723804725,-0.287008251495422,2.0658038195296692e-05
91.0,1002.066467,926.1921997,731.8844604,1014.007996,270.5,1010.5,493.076385,1018.90277,493.0990386338119,1018.9682640266452,1002.0684256433092,926.1757093791772,270.49899172265873,1010.501227699501,167.50482900612184,-0.6206024610401073,3.856267169895675e-05
92.0,1002.066467,926.1921997,731.81427,1014.18573,270.5,1010.5,493.076385,1018.90277,493.11576857859046,1019.0363675156282,1002.0968146978724,926.1792974694416,270.49949080871994,1010.5006140664065,167.48890348840698,-0.9555310628917368,5.798870294815117e-05
93.0,1002.156555,926.1898804,731.7103882,1014.270935,270.5,1010.5,493.185455,1019.2356,493.1328796808843,1019.1150918847608,1002.141471797742,926.1984363352144,270.49992876300036,1010.5000782368516,167.46888935030674,-1.200848286014207,6.437893820879009e-05
94.0,1002.156555,926.1898804,731.6508179,1014.406616,270.5,1010.5,493.185455,1019.2356,493.1477341469193,1019.1924398804068,1002.2002199292492,926.2392429009244,270.5002246224265,1010.4997208565668,167.44770921990235,-1.2708078242633292,4.718439954697972e-05
95.0,1002.324707,926.4250488,731.5,1014.634888,270.5,1010.5,493.185455,1019.2356,493.1592011411964,1019.2573384772354,1002.2683382263826,926.3078639777368,270.50037283929737,1010.4995493630912,167.42897197065645,-1.1242349547541153,1.86883835246249e-05
96.0,1002.324707,926.4250488,731.5,1014.634888,270.5,1010.5,493.092865,1019.42145,493.1679642913288,1019.303433061236,1002.339543003098,926.4097030441296,270.50039906407915,1010.4995311739892,167.41595091982057,-0.7812630501524609,1.0888797896786126e-05
97.0,1002.324707,926.4250488,731.5,1014.634888,270.5,1010.5,493.182709,1019.29877,493.175376428022,1019.3303468298247,1002.4071535544824,926.5478170083478,270.50032495611384,1010.499635774374,167.41073576560126,-0.312909253158864,4.373879445517936e-05
98.0,1002.574097,926.6018677,731.5,1014.634888,270.5,1010.5,493.182709,1019.29877,493.1819787438968,1019.3421874107682,1002.4653472870388,926.7202068223748,270.5001541501735,1010.4998515263892,167.41384233999074,0.1863944633686287,0.0001000110417857421
99.0,1002.57843,926.9607544,731.5,1014.634888,270.5,1010.5,493.182709,1019.29877,493.1868660568946,1019.344130544838,1002.5106672834188,926.9179892321164,270.49988238248187,1010.5001743413726,167.42441189292794,0.6341731762319114,0.00014016081815093674
100.0,1002.5,927.2427368,731.7484741,1014.739929,270.5,1010.5,493.182709,1019.29877,493.18799796841193,1019.3389003482632,1002.5430381816188,927.1270682610472,270.49952653745333,1010.5005752829134,167.44092135872734,0.9905679479641094,0.00014052918451478355
101.0,1002.5,927.4145508,731.7484741,1014.739929,270.5,1010.5,493.182709,1019.29877,493.18297375180026,1019.325136011945,1002.5649005994824,927.332844691734,270.49915990660986,1010.500962678428,167.46203924138686,1.2670729595714647,0.00011056620982609671
102.0,1002.5,927.4145508,731.743042,1014.781799,270.5,1010.5,493.182709,1019.29877,493.1700090572588,1019.2985705966756,1002.5787414381716,927.5243673316731,270.4989346227226,1010.5011609062836,167.48712196661066,1.5049635134278103,7.55166116138746e-05
103.0,1002.715149,927.7576904,732.0079346,1015.041016,270.5,1010.5,493.165436,1019.36011,493.14899233530895,1019.255639566164,1002.5853188925266,927.695247035244,270.4990689014877,1010.500930604127,167.51600804633568,1.7331647835015929,5.155631855898774e-05
104.0,1002.531006,927.7229614,732.1378174,1015.129089,270.5,1010.5,493.165436,1019.36011,493.12227830043577,1019.197857441132,1002.5841037241652,927.8420812425225,270.49977987056263,1010.5000498612542,167.54819475545526,1.93120254717428,3.840524209812827e-05
105.0,1002.630127,927.9534912,732.1442871,1015.169128,270.5,1010.5,493.060822,1019.02704,493.0946743309008,1019.134128403299,1002.5749616593754,927.9629037503912,270.50115639033226,1010.4984589531824,167.58196645136724,2.0263017547188156,2.682043292853149e-05
106.0,1002.52887,928.1688232,732.1442871,1015.169128,270.5,1010.5,493.060822,1019.02704,493.0723146127362,1019.0787813478528,1002.5592625437686,928.057428150951,270.5029924704669,1010.4964407523012,167.61420089411826,1.93406656506113,1.2121495582774408e-05
