Frame #,leg pink X,leg pink Y,arm pink X,arm pink Y,back orange X,back orange Y,shoulder orange X,shoulder orange Y,neck green X,neck green Y,back orange X_smoothed,back orange Y_smoothed,neck green X_smoothed,neck green Y_smoothed,leg pink X_smoothed,leg pink Y_smoothed,angles,velocity,roughness
3231.0,482.858154296875,1307.3900146484375,404.2238159179687,944.414306640625,560.8571166992188,935.515869140625,400.51019287109375,804.1360473632812,511.5,745.5,560.8473617229017,935.8110232322564,511.7013780646336,745.522787978981,482.9590530258519,1307.4563976424747,153.99644751037974,-12.5764005244406,0.000125816547561536
3232.0,483.0,1307.5,404.0303039550781,944.5908813476562,560.8694458007812,935.8694458007812,399.7698364257813,804.6349487304688,511.0,745.5,560.7869500274246,935.8285868719604,510.9020336672729,745.640015413018,482.9647006329604,1307.4878445081877,153.78845874573915,-12.47932587843536,7.3702758143846e-05
3233.0,483.0,1307.5,404.0303039550781,944.5908813476562,560.7760620117188,936.2264404296876,399.5,805.2416381835938,510.0,745.6666870117188,560.7040116431192,935.8476271709402,510.10927656219735,745.8437831378158,482.99771973916006,1307.5327811904044,153.58534454619158,-12.186851972854242,2.076054513403381e-05
3234.0,483.0,1307.5,403.5,946.5,560.5311889648438,935.7452392578124,398.8290710449219,806.093994140625,509.0,746.0,560.6008736717579,935.8649850560284,509.308433756901,746.1292446022585,483.05980658931423,1307.5900137456806,153.38706873252875,-11.89654881976992,1.9997536861827897e-05
3235.0,483.1468811035156,1307.689208984375,403.4624938964844,946.5750122070312,560.3756713867188,935.8756713867188,398.3999938964844,806.4833374023438,509.0,746.0,560.4872719897388,935.8824361945256,508.48368722314655,746.4632623385032,483.1493339272919,1307.652925430329,153.19092785886795,-11.7684524196477,3.447783327539685e-05
3236.0,483.3928527832031,1307.7261962890625,403.6666564941406,947.4755859375,560.3756713867188,935.8756713867188,398.1709289550781,806.906005859375,508.0,747.3333129882812,560.3756143843323,935.9066526229224,507.62776151437447,746.7945564634811,483.2625989936629,1307.710661649283,152.9936752069258,-11.835159116529894,2.434876549878634e-05
3237.0,483.3650817871094,1307.7698974609375,403.0946044921875,948.4865112304688,560.4310302734375,936.0344848632812,397.2301635742187,808.3650512695312,506.5,747.5,560.277807081436,935.9455886756448,506.748895827212,747.0749086451657,483.3954676930361,1307.7512320793908,152.79357281836306,-12.006143313763571,7.472892614455752e-06
3238.0,483.6370239257813,1307.74072265625,402.5,948.5,560.3114624023438,935.9002685546876,396.7698364257813,808.6349487304688,505.5,747.5,560.2041227452156,936.0044589331364,505.8673849950816,747.2821979268856,483.54388037549927,1307.765187621397,152.5906711304671,-12.174101273758424,7.042343008270818e-06
3239.0,483.3939514160156,1307.8863525390625,402.5694580078125,949.0694580078124,559.849609375,935.82958984375,396.0,809.8627319335938,505.0,747.3333129882812,560.1613486830224,936.0824284065876,505.0035445385974,747.4311297188713,483.7019963247976,1307.7486466755229,152.38536954522712,-12.31809511439792,1.4600103019010471e-05
3240.0,483.9059753417969,1307.8291015625,402.5,950.5,560.011962890625,936.3621215820312,395.6396484375,810.3603515625,504.5,747.5,560.1486652608523,936.1713457122066,504.1677993043893,747.5647971319455,483.85931794479336,1307.7047710240015,152.1771440634748,-12.493528905139328,1.8436237610256023e-05
3241.0,483.9444580078125,1307.2530517578125,402.3377685546875,950.7288818359376,560.2330932617188,936.3093872070312,394.86273193359375,811.0,503.0,747.5,560.1547999844068,936.2586419014924,503.3587147398119,747.7328131147991,484.0004160253551,1307.642485577661,151.96474058315445,-12.74420881922083,2.2649866419423663e-05
3242.0,484.3910217285156,1307.7435302734375,402.09661865234375,951.9033813476562,560.3802490234375,936.4740600585938,394.39007568359375,812.141845703125,502.5,747.5,560.1611437480408,936.3335364491352,502.5656616068219,747.9676027873961,484.1095620150083,1307.572593010372,151.74720588806204,-13.052081705544651,3.387963992338901e-05
3243.0,484.275146484375,1307.433837890625,401.87255859375,952.5735473632812,560.1531982421875,936.3995971679688,394.0,812.5,502.0,748.0,560.1497154076587,936.3919504750954,501.7731400309093,748.2696370160065,484.1779636610801,1307.5044324923576,151.52468019472028,-13.351541600505923,4.838083813378508e-05
3244.0,484.12744140625,1307.6029052734375,401.9313659667969,952.6029663085938,560.1283569335938,936.275390625,393.3238220214844,813.028564453125,501.0,749.0,560.1098576526387,936.4364214242008,500.96765853262474,748.6094201834795,484.2080001204778,1307.4458618378087,151.29876787968684,-13.55473890200642,5.196391053710413e-05
3245.0,484.0952453613281,1307.5142822265625,402.0,953.9697265625,559.9869995117188,936.43505859375,392.8290710449219,814.093994140625,500.5,749.5,560.0395964338418,936.471810862776,500.14549891141826,748.9465143695062,484.2108435550623,1307.4050593891666,151.07258689217767,-13.57085925055003,3.479261999614788e-05
3246.0,484.1130065917969,1307.113037109375,401.8101806640625,954.5,559.9276123046875,936.4539184570312,392.5238037109375,814.3650512695312,499.0,749.3333129882812,559.9427218969118,936.500926316584,499.3157408088947,749.2539874357524,484.19950582673385,1307.3903566623726,150.85026419625643,-13.339361755274126,1.2274672901453226e-05
3247.0,484.12744140625,1307.426513671875,401.7761840820313,954.585693359375,559.7506103515625,936.6410522460938,392.0,815.4500122070312,498.46875,749.625,559.8248558505785,936.5235882882936,498.4954102554087,749.5315647041181,484.18286067809015,1307.4068796178312,150.63582546837085,-12.86632367313473,2.2489768975946153e-05
3248.0,484.275146484375,1307.433837890625,401.60888671875,956.2711181640624,559.6895141601562,936.5616455078124,391.2301635742187,816.3650512695312,497.5,749.5,559.6909406459907,936.5391589930592,497.7001869995328,749.7996080562124,484.1645787919148,1307.4529235284206,150.43203392376384,-12.227492676420866,9.034532489345772e-05
3249.0,484.16162109375,1307.51513671875,401.5569152832031,956.5853881835938,559.5563354492188,936.6925048828124,390.7698364257813,816.6349487304688,497.13580322265625,749.6913452148438,559.54518466676,936.5495537066724,496.9374405395698,750.0799422610503,484.14677326830406,1307.5196942453551,150.23989407944552,-11.52839065909916,0.00019378917749441298
3250.0,484.2513732910156,1307.699462890625,401.2238159179687,957.2238159179688,559.4403686523438,936.360107421875,390.13726806640625,818.0,496.0,750.0,559.393262353139,936.5595950256612,496.2053000205277,750.3771905801643,484.135193887554,1307.5947720736965,150.05894772657763,-10.85678117207351,0.00027719339384379326
3251.0,484.2738037109375,1307.607177734375,401.27777099609375,958.5714111328124,559.3833618164062,936.5,389.7698364257813,818.6349487304688,495.6666564941406,751.0,559.2453350039146,936.5741123054167,495.4964658419692,750.6734382438681,484.14230717013334,1307.6669192402771,149.88777113751848,-10.27059534354862,0.0002992777698836919
3252.0,484.1520385742187,1307.7952880859375,400.8101806640625,958.5,559.1939086914062,936.6906127929688,389.169921875,819.169921875,495.0,751.3333129882812,559.1174804566508,936.5944371292074,494.8036371304096,750.9404657505925,484.1856291012939,1307.730016346634,149.72406130837376,-9.8225897486833,0.0002574630384123695
3253.0,484.0,1308.0,400.8312683105469,959.3621215820312,558.8380737304688,936.6071166992188,388.7886047363281,820.2113647460938,494.0,751.3333129882812,559.0291638890694,936.6174145417376,494.1234692805306,751.1609827122601,484.28059266926135,1307.7850678835389,149.56432126647613,-9.584402513858096,0.0001733662633436963
3254.0,484.41357421875,1307.629638671875,400.8101806640625,960.5,558.9009399414062,936.6014404296876,388.48980712890625,820.8639526367188,493.5,751.5,558.9966646656148,936.637060786595,493.456339489001,751.3435955792175,484.43062926537584,1307.8393978346407,149.40359772801563,-9.643412307630117,7.863368361023646e-05
3255.0,484.2789001464844,1307.8638916015625,400.5,960.6538696289062,559.0352172851562,936.786376953125,388.0,822.0,492.5,751.5,559.0259603705003,936.6467749436908,492.8019295951137,751.5217664246113,484.6203566394345,1307.9023624945612,149.23563598914546,-10.077704332209692,2.3492981703647835e-05
3256.0,485.1130065917969,1307.886962890625,400.2831115722656,961.90869140625,559.0584716796875,936.4805297851562,387.39007568359375,822.141845703125,492.0,751.5,559.1094131261134,936.64068492487,492.1548319849027,751.7375933747302,484.81726170429334,1307.9792341750515,149.0537011281582,-10.916091659236145,8.168205580190788e-05
3257.0,485.0925903320313,1308.0369873046875,400.4624938964844,962.5750122070312,559.2579956054688,936.5684814453124,387.1136474609375,822.6514892578125,492.0,751.5,559.2275398380079,936.6141421392545,491.5055610871646,752.0183824405813,484.9826290042657,1308.0672031830568,148.85240319805217,-12.077875806361362,0.00030591514363908573
3258.0,485.19775390625,1308.2598876953125,400.39111328125,962.5689086914062,559.373046875,936.6732788085938,386.6231994628906,824.0,491.0,751.6666870117188,559.3541752160659,936.5645402490858,490.8476030748299,752.3579588759667,485.086699452431,1308.1561130068903,148.6304010327021,-13.32012992100374,0.0006269781641481408
3259.0,485.2169189453125,1308.2486572265625,399.70562744140625,964.2640991210938,559.3763427734375,936.6688232421876,386.2301635742187,824.3650512695312,490.0,753.5,559.4630020988134,936.4935345008028,490.18368874172165,752.715754233933,485.120508158195,1308.233056289364,148.39254728421724,-14.271224909091984,0.0008117657847880685
3260.0,485.1375732421875,1308.32275390625,400.0,964.5,559.8009033203125,936.3445434570312,385.86273193359375,825.0,489.5,753.5,559.5342764511677,936.409137897014,489.5238786988068,753.0383769889794,485.0996599177189,1308.2878460553784,148.14938510197976,-14.58973093424902,0.0006550415731710842
3261.0,485.1375732421875,1308.32275390625,399.8312683105469,964.6378784179688,559.6823120117188,936.3042602539062,385.3603515625,825.6396484375,488.5,753.5,559.5604231807994,936.3244166152114,488.87663752213587,753.290956653608,485.0598033461444,1308.316745901583,147.91338961087138,-14.159729466502997,0.00028496778899428073
3262.0,485.0303039550781,1308.4090576171875,399.6764831542969,965.7990112304688,559.4637451171875,935.9492797851562,385.0,826.5,488.5,753.5,559.547715456527,936.2522907900332,488.24100813023654,753.4765210788331,485.0455513849338,1308.323564163121,147.69391185938886,-13.168665088950888,0.00010778320665995054
3263.0,484.80224609375,1308.2598876953125,400.0,966.5,559.3333129882812,936.3928833007812,384.7698364257813,826.6349487304688,487.5,753.5,559.5116912189685,936.200316034781,487.6058762972682,753.6324589685212,485.0949739225604,1308.3183132371903,147.4938223943729,-12.005367900957822,0.0003100503868056759
3264.0,484.80224609375,1308.2598876953125,399.7761840820313,966.585693359375,559.3333129882812,936.2601928710938,384.0,827.5,487.0,753.6666870117188,559.4684853390982,936.1695959570357,486.9557619522082,753.8098810217725,485.2236113048445,1308.313846146847,147.30940293068497,-11.06516782127585,0.0005995491423377965
3265.0,485.2240295410156,1308.3660888671875,399.4605407714844,967.4210815429688,559.5211181640625,936.0633544921876,383.5,828.5,486.5,753.5,559.4281994956816,936.1575034532328,486.2788440958847,754.0485513528881,485.41545969673126,1308.3214699603975,147.1328283320504,-10.594475918074409,0.0006029358504354999
3266.0,486.1092834472656,1308.2186279296875,399.2755432128906,968.1777954101562,559.4549560546875,936.2072143554688,383.1709289550781,828.906005859375,485.5,754.0,559.3944363115629,936.1604473350778,485.5733374127883,754.3593256884529,485.62874400878064,1308.347130272929,146.95557896902216,-10.6349617816943,0.0003331241105232612
3267.0,486.1468811035156,1308.4124755859375,398.9053955078125,968.5134887695312,559.4536743164062,936.0625,382.5,829.7583618164062,485.0,755.5,559.3684447886797,936.1747346759588,484.8497487634493,754.7231903931181,485.8163870820196,1308.3893786044785,146.77133310684604,-11.05475173056675,8.962124363055056e-05
3268.0,486.1468811035156,1308.4124755859375,398.64501953125,969.35498046875,559.3943481445312,936.3943481445312,382.51019287109375,830.1360473632812,484.0,755.3333129882812,559.3531045795904,936.1967812431036,484.1279752620241,755.107237560542,485.9494584676104,1308.4396910605626,146.57746363032138,-11.63216859148008,4.892473249554468e-05
3269.0,485.92425537109375,1308.54541015625,398.875,970.4027709960938,559.201416015625,936.1088256835938,382.0,830.5,483.5,755.5,559.3533935453772,936.223738209433,483.4302065069307,755.4846201230877,486.02890857909995,1308.485186883708,146.37496943962455,-12.14965144180951,0.0001246361641838716
3270.0,486.0,1308.5,398.9053955078125,970.5134887695312,559.3421630859375,936.2538452148438,381.51019287109375,832.1360473632812,482.5,755.5,559.3736665132524,936.2538169642906,482.7720580218626,755.8429140127105,486.0802396491032,1308.5128903583684,146.16728507110386,-12.46106211124129,0.0001577961982077545
3271.0,485.8907165527344,1308.584716796875,398.5,971.1898193359376,559.513916015625,936.361083984375,381.2988586425781,832.5,482.0,756.1555786132812,559.4147106152313,936.2856653231686,482.1551934773367,756.1788083896081,486.1372337143655,1308.5140251347698,145.95854641302014,-12.524319485023057,0.00010641242094444194
3272.0,486.2202453613281,1308.5535888671875,398.6666564941406,972.3333129882812,559.385986328125,936.2080078125,381.0,833.0,481.5,756.5,559.4729342514707,936.3172939401117,481.56556339429295,756.4895863911869,486.2249223469646,1308.4870098733677,145.7518698094759,-12.40059621265516,3.700775399082539e-05
3273.0,486.06011962890625,1308.3660888671875,398.7761840820313,972.585693359375,559.524169921875,936.27685546875,380.51019287109375,834.1360473632812,481.5,756.5,559.5414716189667,936.3452884471748,480.98013151925414,756.7705490670709,486.3492334166625,1308.4382263774553,145.54835237424075,-12.211046114108512,7.27274782514052e-06
3274.0,486.5132141113281,1308.3544921875,398.60888671875,973.2711181640624,559.7493286132812,936.3519897460938,380.2988586425781,834.5,480.5,757.5,559.612028302295,936.3652527057556,480.3790577342063,757.0198251409079,486.4964660527967,1308.3803230274757,145.34721298012752,-12.068363646793614,9.894265092504331e-06
3275.0,487.0,1308.5,398.60888671875,974.2711181640624,559.6597900390625,936.5770263671876,379.8639526367187,835.7210693359375,479.5,757.5,559.6767793304141,936.3746912128652,479.7542713008956,757.2468358768874,486.64248033078087,1308.3289781722983,145.14667339282357,-12.032375238237025,1.2483661930712486e-05
3276.0,486.91070556640625,1308.15478515625,398.1898193359375,974.5,559.5625,936.5902709960938,379.51019287109375,836.1360473632812,479.0,757.5,559.7294387296691,936.3774535745374,479.1081705902491,757.4772213146036,486.7676201257638,1308.299120453133,144.94490809070285,-12.105918127243172,6.113570844027317e-06
3277.0,487.0,1308.197509765625,398.0824279785156,975.14697265625,559.757080078125,936.1602172851562,379.0,836.6231689453125,478.5,757.5,559.7653886572455,936.3855732060427,478.4461345985965,757.7468566273819,486.8691934383109,1308.3005987818617,144.74081565802024,-12.24554596095686,2.3467919989686047e-06
3278.0,487.02825927734375,1308.2598876953125,397.9166564941406,976.2698364257812,560.0859985351562,936.3333129882812,378.51019287109375,838.1360473632812,477.5,757.5,559.7826576589814,936.4151212409164,477.7711385332982,758.0853628954501,486.9637652283222,1308.334077093646,144.5344813669393,-12.380057464856122,5.77398625750523e-06
3279.0,486.7261962890625,1308.392822265625,398.1898193359375,976.5,559.7916870117188,936.5,378.2988586425781,838.5,477.5,758.5,559.7841746595485,936.478184484353,477.08441188079286,758.5000315067405,487.0776440962156,1308.3899143982655,144.32708888331018,-12.443549017747271,8.482913615051254e-06
3280.0,487.0,1308.5,398.00433349609375,977.3809814453124,559.6521606445312,936.4130249023438,378.1709289550781,838.906005859375,476.5,759.5,559.7778642311987,936.5764598519354,476.39011316830374,758.9725148137748,487.2308358725171,1308.452073910319,144.120404868071,-12.401040914350574,5.326333931665113e-06
3281.0,487.2787780761719,1308.72119140625,398.0,978.5,559.61767578125,936.6298828125,377.5,840.0,475.5,759.5,559.7718847609193,936.6998621705866,475.69862044147993,759.4694312734239,487.42374319525777,1308.5057722612846,143.91635270068144,-12.243130043373752,2.3835308456386058e-06
3282.0,487.7759704589844,1308.6339111328125,397.5958251953125,978.5125122070312,559.5,937.0,377.0,840.5,475.0,759.6666870117188,559.7682139217441,936.830582469079,475.0240651919961,759.9558333064895,487.6348373581312,1308.544795749755,143.7169772287084,-11.96252831838251,1.0651017705288438e-05
3283.0,488.08929443359375,1308.5535888671875,397.7960205078125,980.2288818359376,560.0963134765625,937.1382446289062,376.8290710449219,842.093994140625,474.287353515625,760.287353515625,559.7611489986743,936.9512691954426,474.37757769520624,760.4023224329065,487.8306142392205,1308.5738750216235,143.52451076789686,-11.547987648692695,3.825165334629202e-05
3284.0,488.06011962890625,1308.3660888671875,397.27777099609375,980.5714111328124,559.99560546875,937.0905151367188,376.16351318359375,842.289306640625,473.6666564941406,761.0,559.7433158677376,937.05332913155,473.7618257579551,760.788490121333,487.98103102162554,1308.6040613941634,143.34084992629593,-11.019650496055531,8.683380115257767e-05
3285.0,488.0,1308.5,397.0,980.5,559.7619018554688,937.1854858398438,375.86273193359375,843.0,473.5,761.5,559.7138369988406,937.1399884468876,473.1702370022789,761.1089755214416,488.0711831180472,1308.644069703259,143.16622759510253,-10.477339871604272,0.0001411535043100239
3286.0,488.169921875,1308.830078125,397.177490234375,982.1991577148438,559.4191284179688,937.0955810546876,375.51019287109375,844.1360473632812,472.5,761.5,559.6800973066356,937.2218206895838,472.589499077894,761.3798605966743,488.10472743344326,1308.6940056633098,142.9980164767119,-10.092667103436952,0.00016121923751817195
3287.0,488.16351318359375,1308.710693359375,397.2238159179687,982.585693359375,559.391845703125,937.017822265625,375.48980712890625,844.8639526367188,471.5,761.5,559.6510311922023,937.3074147505388,472.0016974667175,761.6365331627092,488.1007751253095,1308.7457924349162,142.8308829630447,-10.028010820032591,0.00011589600971306523
3288.0,488.03704833984375,1308.9073486328125,397.1687316894531,982.6378784179688,559.7468872070312,937.2882080078124,374.8290710449219,846.093994140625,471.5,761.5,559.6290721970275,937.395194942561,471.3860254317906,761.9191031051591,488.0875370523093,1308.7889330281598,142.6584736802803,-10.34455696586349,4.3442096952642165e-05
3289.0,488.03704833984375,1308.9073486328125,397.2755432128906,984.0,559.797607421875,937.6517944335938,374.51019287109375,846.1360473632812,471.5,761.5,559.6087408981301,937.4725821579776,470.7246959720451,762.2529864162723,488.0941449120157,1308.8169944259807,142.4758235521199,-10.959007689625082,3.836369717712096e-05
3290.0,488.03704833984375,1308.9073486328125,397.125,984.4027709960938,559.64306640625,937.8790283203124,374.48980712890625,846.8639526367188,469.5,763.5,559.5818173437711,937.5240386983096,470.01314243273674,762.6392728697709,488.1416720827311,1308.830995375017,142.28135052228407,-11.66838179014917,0.00013322359372269654
3291.0,488.0,1308.607177734375,397.0,984.5,559.4354858398438,937.524169921875,373.6370239257813,847.4888916015625,469.5,763.5,559.542461378877,937.5419314811412,469.2662993736713,763.0627572102129,488.23588275688735,1308.8379735447909,142.07746003240675,-12.233429392639437,0.00023147481417066013
3292.0,488.289306640625,1308.83642578125,396.5857238769531,986.2238159179688,559.388427734375,937.3726806640624,373.7803039550781,848.5,468.5,763.5,559.4877368252447,937.5313056085596,468.5156990441294,763.5076406242184,488.3652976214888,1308.845716694519,141.86973401609146,-12.463560978917483,0.00021643987616067092
3293.0,488.85791015625,1308.7813720703125,397.0,986.5,559.4098510742188,937.4098510742188,373.1360473632813,849.2789306640625,467.5,763.5,559.415429761331,937.5057830381604,467.80108562536554,763.9622666365261,488.5072993934587,1308.8575362873205,141.66582812421916,-12.234353512337748,0.00010270777845596696
3294.0,488.9074096679687,1308.9630126953125,397.0,986.5,559.5,937.5,373.0,850.3768310546875,467.5,763.5,559.3234156404254,937.4799276941123,467.16198394592135,764.4086521634684,488.6406506652341,1308.8709410190495,141.47503299075743,-11.447708007704025,5.130880015940494e-05
3295.0,488.7210998535156,1308.8638916015625,396.5,987.0,559.0726928710938,937.5614013671876,373.0,850.5,466.5,765.5,559.2116122062592,937.4643772849917,466.6313056268366,764.8130561141201,488.7567395587451,1308.880671212892,141.3080709032765,-10.017725248855529,0.0002808801776093365
3296.0,488.75396728515625,1309.0714111328125,396.7761840820313,988.414306640625,559.267822265625,937.36181640625,372.60992431640625,850.858154296875,466.5,765.5,559.0841476108392,937.464822104704,466.2299149750167,765.1342193984425,488.86137366069914,1308.8835014758308,141.1757384240724,-7.939948752246551,0.0009745863670032651
3297.0,488.7210998535156,1308.8638916015625,396.4624938964844,988.5750122070312,559.0,937.5,372.0,852.0,465.5,765.5,558.9493939973871,937.482339429106,465.9593414648908,765.345798686298,488.96659813665696,1308.881548348178,141.08562953353456,-5.406533432270066,0.002131065910501706
3298.0,489.0748291015625,1308.8638916015625,396.5,988.6538696289062,558.5,937.5,372.0,852.3768310546875,465.5,765.5,558.8170837907959,937.513663708876,465.7925806405569,765.4543459536185,489.0798932562946,1308.881725430878,141.0380013331202,-2.8576920248610804,0.003336442091330608
3299.0,489.2301635742187,1308.6348876953125,396.4571533203125,990.2666625976562,558.7139282226562,937.5407104492188,371.6761779785156,852.7619018554688,465.5,765.5,558.6936368441243,937.5519374945128,465.66919655706374,765.5004709258778,489.19856436808465,1308.8912513038708,141.02310720990712,-0.893647392784942,0.003787683490954726
3300.0,489.4047546386719,1309.047607421875,396.27777099609375,990.5714111328124,558.6942138671875,937.6290893554688,371.0,853.8444213867188,465.5,765.5,558.5791456745686,937.5884287810214,465.5033589534935,765.5453888246758,489.3114993280189,1308.9122318838554,141.0217993699122,-0.0784703996953339,0.0029333024674411848
3301.0,489.39007568359375,1308.858154296875,396.1687316894531,990.6378784179688,558.4098510742188,937.5901489257812,370.7698364257813,854.6349487304688,465.5,765.5,558.4686950038896,937.6148113681412,465.2077872015452,765.6507874950127,489.40497982921977,1308.9393318199627,141.0097073707408,-0.725519950283342,0.0013111393225725806
3302.0,489.5,1309.0,396.0946044921875,991.5134887695312,558.4098510742188,937.5901489257812,370.5238037109375,855.1190185546875,465.5,765.5,558.3565486855082,937.6254451041148,464.7268517961808,765.8586684635155,489.4681198309275,1308.961836153427,140.9640461966831,-2.7396704434619323,0.00044166213168769645
3303.0,489.5,1309.0,396.0,992.5,558.2705078125,937.8743896484376,370.0,856.3508911132812,465.5,765.5,558.2400760866329,937.6193574865058,464.0630404769209,766.1777518263804,489.4959094313776,1308.9683237310617,140.87085430145342,-5.591513713781637,0.0013879519773815534
3304.0,489.5,1309.0,396.0,992.5,558.2493286132812,937.4855346679688,369.6396484375,856.6396484375,461.5,767.5,558.121956634863,937.6011418085408,463.2764448016766,766.5842183359058,489.4901432210124,1308.9517385182696,140.72903448830675,-8.509188788800088,0.0034336763313272847
3305.0,489.5,1309.0,395.5,993.0,558.0652465820312,937.521728515625,369.60992431640625,856.858154296875,461.5,767.5,558.0098307311775,937.5792298930238,462.44941349736513,767.0388289114426,489.4589758150161,1308.9133396863383,140.5482020449362,-10.849946602232876,0.004717558832056264
3306.0,489.5,1309.0,395.70562744140625,994.2640991210938,557.6590576171875,937.4300537109376,369.0,857.5,461.5,767.5,557.9122322841112,937.5615134128504,461.63990588758475,767.5080324383853,489.4152505964548,1308.8640228274746,140.34181660402143,-12.383126454886336,0.0042405597742331946
3307.0,489.2301635742187,1308.6348876953125,395.5909118652344,994.4886474609376,557.6610717773438,937.6610717773438,369.0,858.5,461.5,767.5,557.831689627156,937.5512765401354,460.8624813027285,767.9706648804356,489.37316260510664,1308.8215024157305,140.12144546562268,-13.222268303924809,0.002665287944212893
3308.0,489.2301635742187,1308.6348876953125,395.5,994.5,557.6942138671875,937.3709106445312,368.7011413574219,858.5,461.5,767.5,557.7597468515919,937.5465150240929,460.10826202796,768.407371143018,489.3433625602544,1308.803450325113,139.8963744032158,-13.504263744413834,0.0011765973890468468
3309.0,489.289306640625,1308.83642578125,395.1022644042969,994.897705078125,557.96875,937.7369995117188,368.2988586425781,858.5,458.5,769.5,557.6791634061974,937.5429535290016,459.3757493887461,768.7902865473749,489.3286373691395,1308.8199912584737,139.67655311304802,-13.189277410066325,0.0003234337816991139
3310.0,489.5,1309.0,395.5065002441406,996.2640991210938,557.6942138671875,937.6441040039062,368.0,859.5,458.5,769.5,557.5730259485906,937.5389471088992,458.679729334683,769.0901253023287,489.32322648023126,1308.8702276659264,139.47352147279503,-12.181898415179262,9.273803025492959e-05
3311.0,489.169921875,1308.830078125,395.0833435058594,996.2698364257812,557.5259399414062,937.6197509765624,367.7011413574219,860.5,457.5,769.5,557.4340611188014,937.5393111411814,458.0356344353495,769.2967845550062,489.31629794506665,1308.9438909751095,139.29704996537126,-10.588290445426196,0.0003995988530282548
3312.0,489.5,1309.0,394.9053955078125,996.5134887695312,557.0726928710938,937.4385986328124,367.2988586425781,860.5,457.5,769.5,557.2672337318951,937.5547764086526,457.4425008794032,769.4338470961068,489.29693230579585,1309.0252814924413,139.15041926586326,-8.79784197047968,0.001066152133647235
3313.0,489.2113952636719,1309.21142578125,394.7761840820313,996.585693359375,557.0,937.5,367.0,860.5,457.5,769.5,557.0848968796373,937.596168729008,456.88335879810967,769.5538812460072,489.25781253604345,1309.097326923523,139.02866924138377,-7.305001468769774,0.0016066551030589152
3314.0,489.2113952636719,1309.21142578125,394.4605407714844,997.4210815429688,557.1253051757812,937.6085205078124,366.724853515625,861.433837890625,456.5,769.5,556.89944071453,937.6664738780734,456.3403891938095,769.7172495396002,489.1963753899139,1309.1456744350842,138.92125378281798,-6.444927513946936,0.0015325838662272723
3315.0,489.0,1309.0,394.5125122070313,997.9166870117188,556.5,937.5,366.5141296386719,861.8530883789062,455.5,769.5,556.7178616235894,937.755653430498,455.808833841412,769.9650770376583,489.1134123437489,1309.162163700201,138.8172167589687,-6.2422214309572155,0.0009201077558905012
3316.0,489.0,1309.3768310546875,394.0,998.5,556.3276977539062,937.8502807617188,366.0,862.5,455.5,769.5,556.5387716671975,937.8419006399266,455.2984978239498,770.2984605179245,489.01055215735687,1309.1464250967997,138.71009419909151,-6.427353592630993,0.00031431052252727036
3317.0,488.9074096679687,1309.0369873046875,393.9053955078125,998.5134887695312,556.559326171875,938.4265747070312,365.7011413574219,862.5,454.5,771.5,556.3519478925891,937.900517271372,454.82524745172634,770.6759112996931,488.88900238525025,1309.1055453008764,138.60060395804595,-6.569414462733789,4.7208176969960495e-05
3318.0,488.9074096679687,1309.0369873046875,393.6300964355469,998.4390258789062,556.098876953125,937.9265747070312,365.6011962890625,862.4821166992188,454.5,771.5,556.1421627558141,937.9167719579948,454.4011612209672,771.0336060150869,488.7506553783072,1309.0520478956294,138.49616492995904,-6.266341685214911,5.120259931276833e-06
3319.0,488.6231994628906,1309.0,393.5,998.5,555.9515991210938,937.8736572265624,365.2988586425781,862.5,454.0,771.3333129882812,555.8969134155985,937.8942660378532,454.0286137482232,771.3163758418696,488.5999339732712,1309.0000318909974,138.40742309397731,-5.324510158903308,6.632168313110392e-05
3320.0,488.289306640625,1308.83642578125,393.39111328125,998.7288818359376,555.8032836914062,937.7977905273438,365.0,862.802490234375,453.5,771.5,555.6144242059092,937.852681701858,453.6991417689808,771.4985809198657,488.4434236234454,1308.9603363242788,138.34330691332875,-3.8469708389141033,0.00035968900551653537
3321.0,488.169921875,1308.830078125,393.29437255859375,998.7359008789062,555.6610717773438,937.6610717773438,364.8907165527344,863.2185668945312,453.5,771.5,555.3080400990647,937.8171911160828,453.3964546987625,771.5854396180861,488.28651323667594,1308.9368344770287,138.30676347121968,-2.192606526543841,0.0009204773745940204
3322.0,488.0925903320313,1308.9630126953125,393.125,998.5972290039062,554.6610717773438,937.6610717773438,364.6666564941406,863.3333129882812,453.5,771.5,555.0034585550032,937.8066960689952,453.1027496250448,771.6015463773098,488.1301917916981,1308.926104884691,138.2931576256957,-0.8163507314390017,0.0013773503501457727
3323.0,488.2113952636719,1309.21142578125,392.5,999.0,554.4264526367188,937.9129028320312,364.3728942871094,863.2598876953125,452.5,771.5,554.7271532668248,937.826717166656,452.8056301740084,771.5771104424883,487.9719744722126,1308.9214884839,138.29243803360032,-0.043175525722745,0.0013015321051901808
3324.0,487.8869934082031,1308.886962890625,392.4018249511719,999.0,554.2022094726562,937.8551635742188,364.1360473632813,863.2789306640625,452.5,771.5,554.4913276226775,937.869037995994,452.501337005693,771.5378931654762,487.8108278062368,1308.9192026285475,138.29414378070476,0.1023448262662896,0.0007671034093572138
