Frame #,Nose (X),Nose (Y),Nose (Z),Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),corrected_angles,Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Nose (X)_smoothed,Nose (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,angles,velocity,roughness
40,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2472888651270928,-0.4735955888943023,0.2290904800291045,-0.5242054180404344,0.2004717579070142,-0.5019008407252459,42.11570601829055,-122.0081750092416,18.681625191611406
41,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2476246826244228,-0.473939363918565,0.2289346572851613,-0.5239372614015112,0.2007104357947584,-0.5022345226031447,40.632707215530786,-88.97992816558599,5.067294224883441
42,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2478063355816624,-0.4741260952907212,0.2288515591167233,-0.5237949406270158,0.2008395822403367,-0.5024162971911301,39.59943780303076,-61.996164750001554,1.6312960849860643
43,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2478484548442074,-0.4741700504205638,0.2288336054888256,-0.5237647611665859,0.200869565659325,-0.5024596727763784,38.94667842933415,-39.165562421796665,0.7372791162505011
44,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2478009846719402,-0.4741220870765172,0.228856966836394,-0.5238054497431497,0.2008356684689888,-0.5024137170314712,38.593562620747065,-21.186948515225055,0.44493703249756295
45,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2477180116039745,-0.4740375600198422,0.2288962194001177,-0.5238732102035852,0.2007761322703075,-0.5023319898036259,38.44810867699032,-8.727236625404515,0.2871548750484058
46,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2476397731468214,-0.4739577202595679,0.2289327042107134,-0.5239359638905203,0.2007195429982184,-0.5022545017992351,38.42304829813168,-1.5036227315184192,0.16592440478238155
47,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2475870713191047,-0.4739038578768064,0.228957031604503,-0.5239775670612796,0.2006809844433706,-0.502202007888724,38.44976764374355,1.6031607367119705,0.07723401874212768
48,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2475640315586101,-0.4738800652432357,0.2289676710501071,-0.5239953598844163,0.2006640334315495,-0.5021786549440627,38.484076421359575,2.0585266569615612,0.026391634678979353
49,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2475645234270539,-0.4738798439968712,0.2289678261985203,-0.5239948308545999,0.2006652112105284,-0.5021783529891097,38.50436107858407,1.217079433469621,0.005623993073025575
