Frame #,Elbow Pink X,Elbow Pink Y,Hand Pink X,Hand Pink Y,Head Pink X,Head Pink Y,Shoulder Green X,Shoulder Green Y,Shoulder Green X_smoothed,Shoulder Green Y_smoothed,Hand Pink X_smoothed,Hand Pink Y_smoothed,Head Pink X_smoothed,Head Pink Y_smoothed,angles,velocity,roughness
2335.0,591.8325195,760.7495728,638.1821899,496.8178101,274.321777,997.916321,491.701233,978.138245,491.8401719996321,977.9435350073412,634.6378963375857,495.2776168903794,274.22250220308246,997.9501221380012,112.2927285944042,-22.36276558078714,0.0008658110340979342
2336.0,586.9234619,758.2125854,629.5,493.5,274.189087,998.035034,491.5,977.942871,491.6801946984258,977.4653723191184,630.0257857735697,493.31033343096306,274.15853307206686,997.988411851444,111.91042429525945,-22.938257948684964,0.0002429988000372277
2337.0,584.6414185,756.6414185,624.5,491.5,273.849426,998.027771,491.5,976.853577,491.56562767781577,976.9803650457322,625.2503801471556,491.38530812631217,274.08725124605917,998.0395125718114,111.5155236516669,-23.694038615552984,8.830282485177451e-05
2338.0,582.3403931,755.2363281,619.5,489.5,273.849426,998.027771,491.354919,976.616333,491.4880600639656,976.504700073002,620.422975931179,489.6828545187364,274.00919631165596,998.100404347596,111.11135704446627,-24.249996432037335,0.00019311510619799153
2339.0,580.5,754.5,615.3441772,488.8157043,273.97113,998.154419,491.5,975.5,491.4250437721594,976.0557128226168,615.6432814587082,488.3807110581104,273.9186274021889,998.1654279450948,110.70459752625882,-24.405571092447076,0.00021003632172682
2340.0,578.333313,753.0055542,610.8535767,487.5,274.035767,998.273254,491.5,975.5,491.348705475646,975.639905526447,610.9558249843434,487.5772622415875,273.807755744107,998.2271751822328,110.30179742580935,-24.1680060269681,9.839619710185065e-05
2341.0,575.8325195,752.2504272,606.6856079,485.6359253,274.062592,998.374084,491.5,975.5,491.23738570863,975.2474749337216,606.3464715202081,487.208605599888,273.67561047396083,998.2787632657696,109.90673514748498,-23.703736699462468,2.9638708336375696e-05
2342.0,573.8609619,750.3394775,602.131897,484.3069458,273.225464,998.251709,490.984375,975.138,491.084132255293,974.8586386048296,601.7671668700953,486.97318044525326,273.53373816211996,998.3162679308774,109.51849545058508,-23.294381813994107,5.795294276995601e-05
2343.0,571.0443115,749.5,597.2000122,482.9642944,273.246124,998.348816,490.927643,974.41449,490.89736075645607,974.4560426122728,597.167166895845,486.3022025479788,273.40254781063146,998.3395555761824,109.13036358098933,-23.28791217574519,7.120507661233909e-05
2344.0,569.2156982,748.4470825,592.6856079,481.6359253,273.246124,998.348816,490.564941,973.987,490.6939909734582,974.0329044150932,592.5144172955694,484.4395413029808,273.3009516772664,998.351299078116,108.73065235920058,-23.982673307324944,4.392285877591585e-05
2345.0,567.0443115,747.5,587.6359253,480.6855774,273.246124,998.348816,490.260956,973.631592,490.4897850415024,973.5927777465172,587.8018449381683,480.6908486155747,273.2378973524701,998.3553799222236,108.30666017341512,-25.43953114712707,0.00021862936310230283
2346.0,564.5,746.5,583.2051392,479.0,273.246124,998.348816,490.398651,972.981995,490.2924700596233,973.1444737762956,583.0421227495228,474.8541368686575,273.2108898804438,998.355582818952,107.8514300439619,-27.313807767193623,0.0008233754810498064
2347.0,562.3585815,744.6414185,577.6558228,478.1842957,273.246124,998.348816,490.082794,972.723328,490.1010691905391,972.6969575304552,578.2573374834391,467.7544750232543,273.20984950376965,998.3546994858748,107.37080870988028,-28.837280044897113,0.0014761132308578726
2348.0,559.5,744.2470093,573.3441772,476.8157043,273.246124,998.348816,490.034241,972.221436,489.91090903602174,972.2568289785796,573.4703975506762,461.69038845320586,273.2223046050416,998.3540083968574,106.88731108251044,-29.009857642190585,0.0013207063632919324
2349.0,556.8917236,742.6082764,569.1577148,475.5,273.246124,998.348816,489.856445,972.01947,489.7203342014306,971.828875885034,568.7052612748087,460.49798108407623,273.23736268721717,998.3531819061552,106.43891287230846,-26.90389261211834,0.0006044116430045585
2350.0,554.9558105,742.2836304,564.1821899,474.8178101,273.246124,998.348816,489.5,971.5,489.5346482248851,971.417836231102,563.998230591016,468.9199503938939,273.2477318579586,998.3506251285564,106.0742552014404,-21.879460252084183,0.002327768316105948
2351.0,552.6414185,740.6414185,559.7124634,473.7608032,273.246124,998.348816,489.344177,970.815735,489.36486083499744,971.027935154081,559.4122383975622,491.1192985515022,273.2501445213386,998.3441807336154,105.847774286102,-13.58885492030396,0.011792330023353066
2352.0,550.3585815,740.3585815,555.5,473.5,273.246124,998.348816,489.08783,970.574341,489.2219747260349,970.6587134625462,555.0408640484243,528.577779386684,273.2449122497579,998.3320571176678,105.81658935029373,-1.8710961484961783,0.034238167299671
2353.0,548.5,739.7333374,550.6806641,472.2654724,273.246124,998.348816,489.014923,970.067139,489.1102604512295,970.3003928847093,550.9934602281478,578.2916922636882,273.2352025636057,998.3136783141332,106.03576318587731,13.15043013501537,0.07232817080537687
2354.0,545.5,471.5,546.1082764,738.3917236,273.225464,998.251709,489.014923,970.067139,489.0235744902174,969.9344608163132,547.3625021301407,632.7447382896897,273.22625125671846,998.2899948645992,106.54209054352664,30.37964145895955,0.12187918977444522
2355.0,541.3389282,471.3389282,543.9198608,738.1712036,273.225464,998.251709,489.014923,970.067139,488.9469475529816,969.5417436804586,544.1876923375648,682.4841130309351,273.2244297866782,998.262999793214,107.3158406297912,46.425005175873366,0.16176324733956376
2356.0,535.9301147,469.8790283,542.0922852,737.2184448,273.225464,998.251709,488.914856,968.86377,488.8625822551179,969.1131024936568,541.4402479163992,720.0014130680335,273.2360836245366,998.2348268748937,108.23333887733064,55.04989485236649,0.15192140249437852
2357.0,531.6825562,469.3174744,539.2666626,736.5,273.300995,998.184265,488.914856,968.86377,488.75695388689616,968.6542087998968,539.03848526291,742.3103530086745,273.26620833114987,998.2071129262958,109.07346135023552,50.40734837429284,0.08231487955494123
2358.0,527.3441772,468.1842957,536.9077148,735.7815552,273.300995,998.184265,488.5,967.791687,488.6254052419095,968.180739522506,536.8803616277461,750.917597512263,273.31699733001807,998.180893133326,109.62592364217193,33.14773751618446,0.03250738910990891
2359.0,522.5,467.7916565,534.8754883,734.8237305,273.300995,998.184265,488.5,967.791687,488.4725508268995,967.7084539527063,534.8703956746597,750.0117047855338,273.38621331273026,998.1568745548432,109.81112595556716,11.112138803714233,0.08712349389393789
2360.0,519.1577148,467.5,532.9603271,734.0396729,273.358215,998.135559,488.404114,967.027405,488.3094809895454,967.2454100588498,532.9325249627888,744.3539771314763,273.4659328921565,998.1358215270592,109.6878605893236,-7.395921974613486,0.19425547436186671
2361.0,514.2080078,467.0401001,530.9656372,733.3608398,273.665192,998.096497,488.136261,966.914856,488.1495442741599,966.790703823877,531.0137745677201,737.787087277868,273.54324873422155,998.1187036206248,109.3755543225474,-18.738376006572253,0.2242796451257228
2362.0,509.6359253,466.6855774,529.3763428,732.6688232,273.663818,998.109192,487.852112,966.478882,488.00312210105426,966.3397380786348,529.0844505700624,732.6022658570481,273.6039964343029,998.1064391080382,108.9838859553285,-23.500102033133885,0.15101084882169838
2363.0,505.6359253,466.6855774,527.0055542,732.333313,273.663818,998.109192,487.644104,966.110291,487.8719601897216,965.8922225663904,527.1360702048951,729.6054319402559,273.6379874788815,998.0995253831752,108.58407641263032,-23.98857256189075,0.06079802551038488
2364.0,502.6000061,466.7361145,524.9603271,732.0396729,273.663818,998.109192,487.829529,965.33844,487.74627212325026,965.4571144091914,525.1758891647618,728.5700588934145,273.6426310127126,998.0978691092736,108.20925743528676,-22.48913864061393,0.013318512404775974
2365.0,498.5,466.0,523.3794556,731.8134155,273.64978,998.054871,487.794861,965.0,487.6081449319642,965.0505823535782,523.2188435268854,728.7810773117183,273.6232195053412,998.1007165432349,107.86601196228492,-20.59472838011061,0.001316805281179836
2366.0,495.1577454,465.5,521.3763428,730.6688232,273.519897,998.123474,487.5,964.5,487.4400964966322,964.6884366603095,521.2802761109004,729.4727378204733,273.59033791695896,998.1065687999462,107.54705803536064,-19.1372356154568,0.0011525934687107785
2367.0,491.3174744,465.3174744,519.0055542,730.333313,273.519897,998.123474,487.200012,964.359497,487.2330975327735,964.3786200921136,519.3709521528209,730.0791481168025,273.55582331245733,998.1133446356532,107.24099977320994,-18.363495729041972,0.001506802378205552
2368.0,487.5,465.1577454,517.6236572,730.3311768,273.519897,998.123474,487.137695,964.335754,486.9895182928135,964.1184858815714,517.4934087771821,730.3099417254587,273.52898032629395,998.1189756147862,106.93792118248912,-18.184715443248933,0.0009003029133324898
2369.0,484.1022644,464.8977356,515.3794556,729.8134155,273.519897,998.123474,486.5,963.791687,486.7208479808493,963.8969117228016,515.640721497034,730.112287843693,273.5144974552884,998.1221091537636,106.63135579690776,-18.393923134881906,0.00027624344438100516
2370.0,480.8977356,464.1022644,513.9944458,728.666687,273.519897,998.123474,486.5,963.5,486.44259560640154,963.6978273420796,513.8006115005597,729.5831313160073,273.5123529882496,998.122494970243,106.31833810521348,-18.78106150165621,4.085921555777112e-05
2371.0,477.3102417,464.1551208,512.3585815,728.3585815,273.519897,998.123474,486.234558,963.706177,486.1690607071984,963.5033716701204,511.9648494297524,728.8767893745245,273.51888511009804,998.1209875516364,105.99911490017048,-19.15339230258013,4.2141903936656784e-05
2372.0,473.9814758,464.0648193,510.1245117,728.1762695,273.519897,998.123474,485.661072,963.338928,485.9096660635485,963.2980600221532,510.1387912823004,728.1357915544465,273.52810114197825,998.1193059625044,105.67693374456874,-19.3308693361044,6.567159412251314e-05
2373.0,470.9306946,463.7788696,508.325592,727.6550293,273.519897,998.123474,485.661072,963.338928,485.6674368158162,963.0737725834476,508.3436471282531,727.4567402077208,273.53287567749254,998.1196250028686,105.3574323150059,-19.170085773770893,3.967851452071948e-05
2374.0,467.5,463.5,506.5,726.5,273.519897,998.123474,485.559601,962.581482,485.44060247609787,962.8316501240332,506.60826092520335,726.8849652731022,273.5262081803525,998.1239754924054,105.04717210553716,-18.61561256812422,2.4798611945922438e-05
2375.0,465.0921936,463.0,504.5,726.5,273.519897,998.123474,485.5,962.5,485.227699574081,962.5781470244988,504.95483410582057,726.423322523283,273.5028497528216,998.1334413958286,104.75147405728718,-17.74188289499847,0.00011786488428350167
2376.0,461.5857239,462.7761841,503.5,726.1464233,273.519897,998.123474,484.96759,962.259277,485.0327357069529,962.3179601783175,503.3873076203589,726.0464836035883,273.4612861937446,998.1472813303244,104.47241380165156,-16.74361533813766,0.00032299281691215443
2377.0,458.5,462.5,502.1245117,726.1762695,273.519897,998.123474,484.739777,962.023682,484.86514481093747,962.0494619774151,501.8892033098596,725.7185122295205,273.4053058695047,998.1623513397964,104.20808484654722,-15.859737306259944,0.0005052256373243715
2378.0,455.5,462.1798096,500.2927551,725.2821655,273.246246,998.157837,484.57431,961.885132,484.73379395998944,961.765544825022,500.43073623824847,725.4091366871596,273.3436501876394,998.1734520612306,103.95356525309484,-15.271175607143164,0.0005137085119528064
2379.0,451.7729492,462.3236694,499.0162048,725.1116943,273.177399,998.28186,484.677094,961.4375,484.64017977499026,961.4583153902878,498.9788654226299,725.101606673677,273.28683760218496,998.1750818871216,103.702864052473,-15.042072037309993,0.0003450614146462997
2380.0,448.2596436,461.1403503,497.5,724.5,273.231812,998.204407,484.664246,961.137695,484.5761131177291,961.1242978746088,497.50533448323256,724.79043678594,273.2426480619088,998.1640704959508,103.45070634565556,-15.12946240904654,0.0001399798522815442
2381.0,445.5,461.5,496.1245117,724.4769897,273.231812,998.089172,484.423615,960.965271,484.5263564076742,960.7678247338288,495.99276942858233,724.4751330772359,273.2134297949506,998.141337816975,103.19361426192305,-15.425525023950968,2.88270035836631e-05
2382.0,441.8422546,461.5,494.641449,724.3585815,273.231812,998.089172,484.5,960.347046,484.4733072810381,960.401491214672,494.4394655868018,724.1574503577482,273.1968431071162,998.1114007359984,102.93039755778923,-15.793002248028642,2.4308958518631842e-05
2383.0,439.2147522,461.4230652,492.823761,724.1245117,273.231812,998.089172,484.42569,959.885132,484.40182698351754,960.0429331652256,492.86063040869305,723.8438812527304,273.1887216023777,998.0802690785216,102.6622266659811,-16.090253508488388,5.463296326109002e-05
2384.0,435.6610718,461.3389282,491.1865845,723.3794556,273.177521,998.03656,484.5,959.791687,484.3039878696429,959.7087054338402,491.2833279166747,723.5479730336781,273.18566747892106,998.053471191628,102.39214657279533,-16.204805591146112,5.642590057792749e-05
2385.0,433.0600586,461.6005859,489.5,723.0443115,273.177521,998.03656,484.184296,959.344177,484.18253335526254,959.4081611566228,489.7359496377043,723.2864384765256,273.18601166885486,998.0350734644868,102.12389184081694,-16.095283918703274,2.7877995041430702e-05
2386.0,429.8422546,461.5,488.176239,722.8754883,273.177521,998.03656,484.06955,958.930481,484.0504322399206,959.1398293084764,488.2375097854261,723.070354234808,273.18924320113257,998.0274808080836,101.86048568080776,-15.804369600550956,9.740221440206783e-06
2387.0,427.0600586,461.6005859,486.8637085,723.1270752,273.177521,998.03656,483.794861,959.0,483.9253188605938,958.8912560528488,486.79280054816553,722.899331026562,273.1948542333908,998.0316001215054,101.60355905699171,-15.415597428962542,2.837472344380561e-05
2388.0,423.8422546,461.5,485.5450134,722.8466797,273.177521,998.03656,483.645081,958.616333,483.82102287943343,958.6430240660312,485.3952348395803,722.7638724192574,273.20154085305916,998.0470476350596,101.35378809860823,-14.986257503008744,7.02969635944638e-05
2389.0,421.2147522,461.7916565,484.0073547,722.666687,273.231812,998.089172,483.705597,958.59613,483.74079228662106,958.3764383027012,484.0337439731129,722.6528319512556,273.20728306733224,998.072191789384,101.11182410342349,-14.517839711084832,0.00011041947174417729
2390.0,418.6465759,461.7309265,482.641449,722.6414185,273.231812,998.089172,483.849609,958.095215,483.6761557902576,958.08160580102,482.69847751709824,722.559201645107,273.2103346388353,998.1040112343584,100.8787082166607,-13.98695320576735,0.00014319171542210782
2391.0,416.1551208,461.6897583,481.4072266,722.3917236,273.231812,998.089172,483.582703,957.80249,483.6115218049607,957.7617559800644,481.3832772324769,722.4808726349895,273.2105673080119,998.137908657718,100.6554036511078,-13.39827393317364,0.00017670065997370268
2392.0,413.7309265,462.6465759,480.358551,722.3585815,273.246246,998.157837,483.5,957.5,483.53078786584894,957.4317324074786,480.0862169436316,722.4174771487033,273.21022643437925,998.1678822350158,100.4420208838232,-12.802966037075976,0.0002095180260104708
2393.0,410.875,462.7824097,478.5,722.5,273.175873,998.232605,483.5,956.853577,483.4225197989304,957.1114496957168,478.80882737301727,722.3660301512307,273.2133530698877,998.1876930834868,100.23749198256816,-12.271734075302732,0.0002238484272830791
2394.0,408.6465759,463.2690735,477.5,721.9556885,273.175873,998.232605,483.423615,956.759277,483.28303411389714,956.817315909408,477.5532102118256,722.3175420498482,273.2238674163527,998.1931478240384,100.03982786559682,-11.859847018280334,0.00020203470893823437
2395.0,406.1022644,463.3295593,476.358551,722.3585815,273.175873,998.232605,483.0,956.5,483.1173084157879,956.5560019868948,476.3185336050284,722.2560636413257,273.2433288959282,998.1844345848904,99.84664669031224,-11.590870517074734,0.00014726915201173298
2396.0,404.5,463.5,475.1674805,722.2504272,273.34671,998.16333,482.927643,956.41449,482.9369691190346,956.3240846686408,475.100464499599,722.1617090334045,273.27000033472245,998.1669086167736,99.65574028632962,-11.454384238957402,8.355823766727009e-05
2397.0,401.9078064,463.4042664,474.0396729,722.0396729,273.335999,998.111572,482.660522,956.235168,482.756103360977,956.1132836201132,473.89400232674274,722.0178889246461,273.3000305592149,998.1495045961252,99.46547154356271,-11.41612456601422,3.496695850571855e-05
2398.0,399.9078064,463.4042664,472.3333435,721.9944458,273.335999,998.111572,482.668732,956.1698,482.5875834665419,955.9170275296206,472.6963858902127,721.8197162244418,273.3296784892272,998.1413796695288,99.27471834716658,-11.445191783767823,9.42162713353326e-06
2399.0,398.4069214,463.8225098,471.8994446,721.7504883,273.335999,998.111572,482.5,955.357117,482.4416431619488,955.7331008369348,471.5079872546581,721.5790916709115,273.3566503637701,998.1483823579708,99.08244851422882,-11.536189976266089,1.4605370252811592e-06
2400.0,396.7212219,464.2787781,470.3403931,721.2363281,273.335999,998.111572,482.321991,955.480713,482.3256906132565,955.5605770771596,470.33200891155434,721.3232210933616,273.3798551315804,998.1709466528288,98.88752085858252,-11.695659338777771,3.559716612259776e-06
2401.0,395.1300049,464.7033386,468.8754883,720.8237305,273.425842,998.280273,482.166656,955.429565,482.2431888244763,955.3952395763588,469.1730149046581,721.085785857426,273.398556069408,998.2043051944512,98.68903457014694,-11.909177306134495,1.1568589999432912e-05
2402.0,393.2828979,465.2633057,468.1245117,720.8237305,273.425842,998.280273,482.065216,955.362305,482.19117002836583,955.229432931092,468.0333953978707,720.8942042839001,273.4121179170106,998.2408320762224,98.48679879288922,-12.134146635463594,2.1826811705495608e-05
2403.0,391.5,465.1577454,466.641449,720.6414185,273.425842,998.280273,482.138275,955.298767,482.1586106756315,955.0566733260696,466.91004049409946,720.7599158487733,273.4204788493107,998.2730599433776,98.28142422507754,-12.322474068700444,2.816660053784142e-05
2404.0,389.6610718,465.6610718,466.1245117,720.8237305,273.425842,998.280273,482.235168,954.660522,482.12840636939205,954.875416158127,465.7954322216267,720.6768581081797,273.4246111996462,998.295523113868,98.07413469066188,-12.437372064939892,2.530451464735736e-05
2405.0,387.6610718,465.6610718,464.641449,720.6414185,273.425842,998.280273,482.124481,954.563293,482.0831757844583,954.6874874425224,464.6837909810743,720.6276776114781,273.4264088512513,998.30480339757,97.86672650499382,-12.444491140083471,1.4428375116342356e-05
2406.0,385.7309265,466.6465759,463.9944763,720.666687,273.425842,998.280273,482.043304,954.49353,482.0120982466464,954.4929934327456,463.57802597875855,720.5931498525862,273.42805002433124,998.298707602332,97.66176195280131,-12.297873131550432,4.447713273837401e-06
2407.0,383.7309265,466.6465759,462.2654724,720.6806641,273.425842,998.280273,482.03241,954.259277,481.9154901289236,954.2872571765116,462.4914618489087,720.560136670367,273.4311392654999,998.2758667016412,97.46247463302286,-11.957239186706945,1.093156174570725e-05
2408.0,381.6825256,467.3174744,461.1293335,720.4498901,273.377869,998.269897,481.964539,954.196228,481.80525294228335,954.0626360430716,461.44115450635326,720.5254875705768,273.43593173230835,998.2363388978198,97.27181568003182,-11.439537179462604,5.0490887526430644e-05
2409.0,379.8422546,467.5,460.2654724,720.6806641,273.454041,998.204407,481.438599,953.731812,481.7002478510752,953.8133976540148,460.43653803990753,720.4952586783724,273.441092631919,998.1828385866216,97.09095820973192,-10.851448217993893,0.00011928033755673422
2410.0,379.1577454,467.5,459.5,720.1464233,273.516144,998.20697,481.438599,953.731812,481.6171966180072,953.5403673106716,459.4726304486852,720.4799452692074,273.44447191154137,998.121533019468,96.91850882119464,-10.346963312237278,0.00017540020796490846
2411.0,377.1577454,467.5,458.5,720.5,273.435059,997.963867,481.661072,953.338928,481.56126302390714,953.2530550822206,458.5345427601926,720.4878987189784,273.44463183610077,998.0612611957274,96.75141879319592,-10.025401679922652,0.00017215803970710365
2412.0,377.1577454,467.5,458.5,720.5,273.435059,997.963867,481.344177,952.815735,481.5217747880298,952.9677354532228,457.6113381966565,720.5206025715473,273.44194532369426,998.0108784058156,96.58739946086465,-9.841159939876718,0.00011728999381659878
2413.0,372.5,468.8415222,456.2654724,720.6806641,273.435059,997.963867,481.5,952.5,481.4749672542955,952.7013457466436,456.7095922301495,720.5727218668611,273.43841673596614,997.9760325891976,96.42764194951636,-9.585450680897338,6.655999472306273e-05
2414.0,371.1577454,469.5,455.9085693,720.7923584,273.435059,997.963867,481.439392,952.477295,481.3920925503179,952.4644927128596,455.8562460738545,720.6359518883125,273.4365868830435,997.957441068857,96.27819269128727,-8.96695549374499,7.504901619902859e-05
2415.0,369.3174744,469.6825256,454.8754883,720.4769897,273.435059,997.963867,481.4375,952.322937,481.2505196020831,952.2586526925452,455.088885066185,720.7025306483745,273.43832169557635,997.951518905529,96.14874833045482,-7.766661649947082,0.0002321404957384813
2416.0,367.5,470.5,454.3193665,720.7345581,273.435059,997.963867,481.275482,952.170776,481.0444583870461,952.0791738391003,454.4417224820676,720.7657502058694,273.44384505075925,997.9524964071912,96.04915305383884,-5.97571659695916,0.0006998781341016765
2417.0,365.9301147,471.1209717,454.0396729,720.9603271,273.435059,997.963867,480.791992,951.9599,480.7903324262767,951.9206754242338,453.9364662899272,720.8190480177573,273.4510651519362,997.9547376775196,95.98545737244208,-3.821740883805091,0.0015307222896633495
2418.0,366.1022644,470.8977356,453.5,720.8535767,273.435059,997.963867,480.5,951.791687,480.52288599801136,951.7804017182236,453.58090035480075,720.8564641331445,273.45532839625577,997.954520215168,95.95772176581288,-1.6641363977524293,0.0024178875885163295
2419.0,365.6825256,471.3174744,453.5,720.8535767,273.435059,997.963867,479.842255,951.5,480.2828416553807,951.657845800806,453.3728647160631,720.8741330012712,273.44989540440065,997.9510557287052,95.9607036499586,0.1789130487435386,0.002837624684880826
2420.0,365.5,471.5,453.2399292,720.800415,273.435059,997.963867,480.348724,951.5,480.1022898790869,951.55234137915,453.30601976099103,720.8706881049391,273.4274271608566,997.9467250847928,95.9868904735034,1.5712094126874376,0.002550167754236301
2421.0,365.5,470.8536072,453.5,720.8535767,273.435059,997.963867,479.842255,951.5,479.9949532178027,951.4620852639866,453.3748830227369,720.8465772757238,273.3824426138714,997.9464697398048,96.0301091947973,2.5931232776346747,0.0018290923052385584
2422.0,365.6359253,470.6855774,453.5,720.8535767,273.435059,997.963867,479.842255,951.5,479.9537990691037,951.386813575657,453.5780923359223,720.8040846763389,273.31395785382654,997.956204474403,96.08796473840384,3.4713326163921465,0.001144368754130184
2423.0,367.5,470.5,454.0396729,720.9603271,273.244446,997.859741,479.842255,951.5,479.9544036440033,951.332704739578,453.919631858307,720.7485013144988,273.22656478384675,997.9803045704276,96.16230751319752,4.460566487620667,0.0007663864285377798
2424.0,368.2182922,470.0855408,454.5,720.5,272.933624,997.976501,480.184296,951.344177,479.963197732831,951.3152022073498,454.4079002444219,720.6883723035688,273.12823073448004,998.019045567544,96.25782526864404,5.731065326791338,0.0007237775087924249
2425.0,369.9301147,469.1209717,454.5,720.5,272.839874,998.128113,480.065521,951.207947,479.9500938757548,951.3560765297632,455.052606552175,720.6327235224768,273.02555985642806,998.0677768642022,96.3794520545826,7.297607156313575,0.0009594419089293696
2426.0,371.9301147,469.1209717,456.358551,720.6414185,273.072418,998.188538,480.184296,951.344177,479.9014594941621,951.475034915237,455.86110446325887,720.5866604034501,272.9206830415786,998.1188973553488,96.52982493896506,9.022373062947793,0.0013649170292480656
2427.0,374.1799927,468.5,456.5,720.5,273.072418,998.188538,479.842255,951.5,479.8267810799041,951.6806032925908,456.837483131736,720.5493173963706,272.8133964578339,998.1653017367718,96.70813507623706,10.698608236319558,0.001731956163283936
2428.0,376.1022644,468.1022644,458.5,720.5,272.688782,998.145996,479.592285,952.154297,479.754722391304,951.9660318714092,457.9852786122452,720.5161025808069,272.7063498398028,998.2026734509208,96.91092579466088,12.16744310542964,0.0018403588213411865
2429.0,379.5,467.8422546,459.1390686,720.6605225,272.449554,998.243103,479.5,952.348694,479.72019301197065,952.312309027585,459.30996447646754,720.4838531417597,272.6070317658792,998.2294900414064,97.134148295244,13.39335003498718,0.0016408838311931604
2430.0,382.5,467.5,460.5,720.5,272.449554,998.243103,479.705597,952.59613,479.74945879870705,952.6952836690572,460.816892172516,720.4563291882711,272.5240305652569,998.2457840072514,97.37510977568712,14.457688826587116,0.0012886112988054305
2431.0,385.6825256,467.3174744,462.5,720.5,272.449554,998.243103,479.661072,953.338928,479.851088957974,953.0924106585863,462.50547309967783,720.4472379213693,272.4616036207818,998.2520538803312,97.63329262906642,15.490971202757748,0.0009848743790703029
2432.0,389.5,465.8422546,464.5,720.5,272.449554,998.243103,480.184296,953.344177,480.0164281846862,953.4869237314008,464.36556852246736,720.4784995229983,272.4176175120586,998.248726443124,97.90995549312744,16.599771843661415,0.0008352646353451407
2433.0,393.5,465.5,466.5,720.5,272.449554,998.243103,480.42569,953.885132,480.2280521721374,953.86922101356,466.38012299685664,720.5735422842351,272.3857517273879,998.236003905991,98.2070733155147,17.82706934323585,0.0008426917926231053
2434.0,397.0921936,465.0,468.5,720.5,272.366821,998.185669,480.713959,954.210388,480.470570149887,954.2361582824904,468.530937989605,720.7477882090433,272.3594100870433,998.2140221296072,98.52617463972211,19.146079452444553,0.0009550869834291484
2435.0,401.5,464.5,470.8178101,720.8178101,272.366821,998.185669,480.432831,954.564697,480.7365502018691,954.5899385223304,470.8019006799694,721.0004475103765,272.3345880083986,998.183374255064,98.8674676677515,20.477581681763013,0.0010899742501739244
2436.0,406.1022644,464.1022644,473.0638733,721.5628662,272.275299,998.287231,480.944458,955.124329,481.0241659521649,954.9379365137204,473.17799845219383,721.3126088845637,272.3105303902319,998.1459508645028,99.22954500187096,21.724640047167725,0.0011558987923041336
2437.0,410.5,463.5,475.6213074,721.6054688,272.264008,998.019165,481.338928,955.338928,481.33057916297577,955.2926418978752,475.642552896477,721.653758821655,272.28858642059186,998.1054358899712,99.60963838686634,22.80560309972259,0.0010930439547782388
2438.0,415.0,463.9078064,478.3511963,722.0396729,272.264008,998.019165,481.5,955.5,481.64810338577064,955.669289312078,478.17557861696025,721.9933357491369,272.2704899908218,998.0663764704636,100.00407304267728,23.66607934865641,0.0009036642782279308
2439.0,419.0,463.5,480.8754883,722.5230103,272.264008,998.019165,482.260223,956.023682,481.9662055007448,956.0801554797604,480.75361607926175,722.3117308261693,272.25724453178,998.0319503639748,100.40858850441978,24.27092770455033,0.0006417432685028545
2440.0,424.1798096,463.5,482.9603271,722.6488037,272.244141,997.961975,482.191101,956.348877,482.2772151082423,956.5282834922086,483.34849950021504,722.6072306782548,272.24904424433925,998.0022581183496,100.8182734675691,24.581097788959028,0.0003738872510016928
2441.0,428.6763306,463.2270508,485.4702454,722.9603271,272.275299,998.075867,482.803253,957.027771,482.5814496082973,957.005324833743,485.9242775397436,722.8970730149676,272.2458731095549,997.974639791469,101.22703400710728,24.525632372290715,0.00015423007922409093
2442.0,433.6140442,463.3859558,488.6666565,723.0055542,272.25943,997.91449,482.89682,957.716919,482.88801253092714,957.4959003018296,488.4382385257362,723.2118210716993,272.2481396289724,997.945601620245,101.627185699574,24.009101548003287,4.008734721176538e-05
2443.0,438.6763306,463.2270508,490.8536072,723.5,272.25943,997.91449,482.93045,958.069519,483.20981646932296,957.9862659357376,490.8541064644964,723.5852003307372,272.256780064388,997.9127821508938,102.01043681687143,22.995067037846013,0.000115845879235488
2444.0,443.3174744,463.3174744,494.227417,724.5,272.25943,997.91449,483.440399,958.581482,483.5549563065132,958.471597083105,493.16642971324035,724.043872156362,272.27251301295837,997.8758845998168,102.37111058375471,21.64042601299684,0.00042918183756697384
2445.0,449.0465088,463.399231,496.641449,724.6414185,272.188782,997.837769,483.838776,958.710266,483.9200575948282,958.9570531876128,495.42128747250126,724.598636223275,272.2945055661731,997.8365500185298,102.71056922881392,20.367518703552605,0.0008122656988600141
2446.0,449.0465088,463.399231,496.641449,724.6414185,272.373779,997.739197,484.5,959.5,484.2909291279949,959.4527822566416,497.7105557140292,725.2331266395485,272.31948930021434,997.7974506718584,103.0394777691208,19.73451241841218,0.0008777208778444694
2447.0,449.0465088,463.399231,496.641449,724.6414185,272.373779,997.739197,484.739777,960.023682,484.6503725036288,959.9672391616976,500.1302519373918,725.8895504305511,272.3424689517435,997.7609606579646,103.37458336911722,20.106335999785472,0.0004990061659216646
2448.0,464.2787781,464.2787781,504.7345276,726.6806641,272.373779,997.739197,485.104156,960.439819,484.98742977758735,960.5023660926236,502.73231849352425,726.4652147956949,272.3589213080904,997.72831002845,103.73128358320749,21.40201284541604,0.00019166323729067781
