Frame #,Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),Right_Elbow (X)_smoothed,Right_Elbow (Y)_smoothed,Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,Right_Elbow (X)_smoothed_smoothed,Right_Elbow (Y)_smoothed_smoothed,Right_Shoulder (X)_smoothed_smoothed,Right_Shoulder (Y)_smoothed_smoothed,Right_Pinky (X)_smoothed_smoothed,Right_Pinky (Y)_smoothed_smoothed,angles,velocity,roughness
1752,0.2647736966609955,-0.5290623903274536,-0.4063053429126739,0.4144195020198822,-0.629200279712677,-0.3502570688724518,0.4157045185565948,-0.5096239447593689,-0.0033699483610689,0.4144521351858926,-0.6291934537539411,0.2649306879483378,-0.5290755853911643,0.41675539047951,-0.5090811806542048,0.41438007493253,-0.6289088332452435,0.2642286401590338,-0.5290742505162692,0.4149113507183272,-0.5099365782453658,55.74948114693486,35.46933777413798,0.030083672073493682
1753,0.2652828693389892,-0.5289689302444458,-0.4025507569313049,0.4146164357662201,-0.6293358206748962,-0.3358343839645386,0.4172233045101166,-0.508888304233551,0.0293886885046958,0.4144827114129087,-0.6292971622509015,0.264940474344598,-0.5289616061684644,0.4183443070131826,-0.5085577260256667,0.4144211295246813,-0.6290641648475066,0.2645133738332594,-0.5290291927771469,0.4162845332362694,-0.5093850373574861,56.3202635487049,34.246944106202335,0.025331997186909195
1754,0.2649432718753814,-0.5288378596305847,-0.3914872407913208,0.414517879486084,-0.6293554902076721,-0.3096946179866791,0.4191799163818359,-0.5078035593032837,0.0787566006183624,0.414500551005825,-0.6293527073286126,0.2648219173827756,-0.5287741466086208,0.4206504698732975,-0.5080695060402202,0.4144528981171387,-0.6291795818399489,0.2646367912530658,-0.5289271743097361,0.4180309078910806,-0.5088588248305796,56.95778871417038,38.251509927928566,0.01006298343163736
1755,0.2643577456474304,-0.5286628007888794,-0.3909159004688263,0.4145322144031524,-0.629380464553833,-0.30294930934906,0.4229463338851928,-0.5077496767044067,0.0890339091420173,0.4145284188030644,-0.6293719451595163,0.2646155566186156,-0.5285200915417788,0.4236247451677039,-0.507752728116239,0.4144831063915088,-0.6292565271677759,0.2646282973992857,-0.528764341202553,0.42026844280173,-0.5084163861448434,57.73279724441417,46.500511814627714,0.006717809950479524
1756,0.2642165720462799,-0.5280970931053162,-0.3879561424255371,0.4145132005214691,-0.6293714642524719,-0.3055139183998108,0.4261958003044128,-0.507658064365387,0.0777816623449325,0.4145935229463825,-0.6293720216292111,0.264361073699054,-0.5282171230791093,0.4270117470851707,-0.5077517483973832,0.4145272730134582,-0.6293027249523502,0.264521407919193,-0.5285454539531753,0.4229657645151063,-0.5081505310458595,58.67788301486922,56.70514622730266,0.024516051241027223
1757,0.2641566693782806,-0.5278905630111694,-0.407329261302948,0.4146467745304107,-0.6293853521347046,-0.3164688348770141,0.4328392148017883,-0.5076614022254944,0.0735257714986801,0.4147189275830535,-0.6293719386014319,0.2640911851028007,-0.527890090695456,0.4304450288326314,-0.5081694615766338,0.4146039348412963,-0.6293304104119831,0.2643493187926362,-0.5282833086500874,0.4259574702421164,-0.5081581032581695,59.77944145762693,66.09350656546283,0.04784280097488299
1758,0.2638941705226898,-0.5275550484657288,-0.4119952023029327,0.4147025644779205,-0.6293947696685791,-0.3218559026718139,0.4352057576179504,-0.50871741771698,0.0729603245854377,0.4149158427560888,-0.6293884973688781,0.263829239299904,-0.5275649890470028,0.4335889412766697,-0.5090250864486227,0.4147286980072133,-0.6293536451947414,0.2641412869955434,-0.5279959808088535,0.4290100586559376,-0.5085048965343509,60.98603069341849,72.39535414749369,0.05391891226753018
1759,0.2636782824993133,-0.527086615562439,-0.4046637713909149,0.4151937365531921,-0.6292908787727356,-0.3126001358032226,0.4375952184200287,-0.5087205171585083,0.0773534476757049,0.4151802212390337,-0.6294319246491104,0.2635917892792939,-0.5272630526967556,0.4362681349258934,-0.5102286126416923,0.4149093072999414,-0.6293849569764891,0.2639214879090437,-0.5277028095640143,0.4319132891639199,-0.5091943829772876,62.22935870256017,74.59968054850066,0.03777210800597911
1760,0.2633810043334961,-0.5270058512687683,-0.413992702960968,0.4154815673828125,-0.629321277141571,-0.3207733631134033,0.4385954141616821,-0.5121459364891052,0.060715090483427,0.4154961099751421,-0.6295022273320725,0.2633921082122713,-0.5269972867931167,0.4385236492010909,-0.5115846088765317,0.4151440283700216,-0.6294318651187225,0.2637097360303348,-0.5274206004556553,0.4345574331787882,-0.5101504733369853,63.44900200248484,73.17859799548017,0.015217662596212718
1761,0.2631520330905914,-0.5269388556480408,-0.4134872555732727,0.4160593450069427,-0.6298397183418274,-0.3233153223991394,0.4396146535873413,-0.5139254927635193,0.0456837154924869,0.4158454692832891,-0.6295886283197554,0.2632410012662972,-0.5267727610738686,0.4405724507989396,-0.5128342751006792,0.4154246047353286,-0.6294945703991356,0.2635222421247198,-0.5271614647029407,0.4369634402268487,-0.5112239940424628,64.61102763133984,69.72153773129989,0.003136364557796056
1762,0.2631200850009918,-0.5265934467315674,-0.415569543838501,0.416566789150238,-0.6296198964118958,-0.330391526222229,0.4420009255409241,-0.5137905478477478,0.029850909486413,0.4162203814013648,-0.6296736011930727,0.2631449970153545,-0.5265900415987251,0.4426975763717651,-0.5137244235608461,0.4157429154017431,-0.6295661827167104,0.2633713440809737,-0.5269328954612545,0.4392570946848152,-0.512224165849816,65.71393736161326,66.17458381640546,0.0030792524142339035
1763,0.2631450891494751,-0.5263954401016235,-0.4287669062614441,0.4165939390659332,-0.6298485398292542,-0.3557997941970825,0.4431174695491791,-0.5142397880554199,-0.0163268987089395,0.4166307761358016,-0.6297394116593475,0.2631044364204173,-0.526448711745457,0.4451231147871777,-0.5140727143652137,0.4160980596953667,-0.6296354742937652,0.2632645810167512,-0.5267392219749357,0.4416035027257601,-0.512963585255975,66.78061864850145,64.000877213291,0.005616701643480722
1764,0.2631311416625976,-0.526351273059845,-0.443678617477417,0.4171299636363983,-0.6300635933876038,-0.379622220993042,0.4466288685798645,-0.5141856670379639,-0.0471083372831344,0.4171016481062088,-0.6297727674161264,0.2631132961682674,-0.5263484032313991,0.4479271748933469,-0.5138055186849585,0.4164994950597037,-0.6296903915427098,0.2632040670773578,-0.5265828944775213,0.4441329715927948,-0.5133003586275682,67.84073895115827,63.607218159409626,0.004597394832506392
1765,0.2630966007709503,-0.5262981057167053,-0.4476156234741211,0.4173704385757446,-0.6295386552810669,-0.3834384977817535,0.4531452357769012,-0.5133985280990601,-0.0501863956451416,0.4176592237218887,-0.6297640294127983,0.263160376722963,-0.5262878705016552,0.4510281597833631,-0.5129666363146085,0.4169633865245777,-0.6297198466907453,0.2631865909355999,-0.526464884887175,0.4468910468690222,-0.5131668697023841,68.9128898137438,64.32905175513184,0.0017677321220781756
1766,0.2632133960723877,-0.526252806186676,-0.4441829025745392,0.4178474843502044,-0.6293771266937256,-0.3779171109199524,0.4546317160129547,-0.5119519829750061,-0.0423922836780548,0.418312474272173,-0.6297000811065655,0.2632307702917248,-0.526263966188712,0.4542447277350645,-0.5117024973593052,0.4175030216236158,-0.6297119404570735,0.2632042626780499,-0.52638451740779,0.4498325192154392,-0.5125811207651525,69.99636277227184,65.00837751168206,0.0002820262518469214
1767,0.2633361220359802,-0.5262671113014221,-0.4543660879135132,0.419156402349472,-0.6293193101882935,-0.3943080902099609,0.4586756527423858,-0.5095124244689941,-0.0639332830905914,0.4190401586751164,-0.6295550464890366,0.263307686721842,-0.5262711727223186,0.457386135962064,-0.5102251723427521,0.418117876444216,-0.6296491828698587,0.2632456322955668,-0.5263391795336018,0.4528539659140892,-0.5116387413961924,71.07612254279091,64.78558623114452,9.008162254340384e-05
1768,0.263436496257782,-0.526298463344574,-0.4507986307144165,0.420021504163742,-0.6292607188224792,-0.3897737264633178,0.4596147239208221,-0.5081524848937988,-0.0027957973070442,0.4197911304010279,-0.6292878680198823,0.2633752414215006,-0.5263014436657611,0.4603155473282165,-0.5087585931556751,0.4187871780269406,-0.6295046569298681,0.2632974759459404,-0.5263240851864658,0.4558385984797402,-0.5104866820999855,72.13536138283781,63.55433040281412,0.00012257805481515098
1769,0.2634410858154297,-0.5263348817825317,-0.4497665166854858,0.4203708171844482,-0.6292524933815002,-0.3889502882957458,0.4623841941356659,-0.507548987865448,0.022463696077466,0.420496998066286,-0.6288531635949388,0.2634216467624164,-0.5263442732318309,0.4629612560833244,-0.5074851834991684,0.4194711060426785,-0.6292440595958962,0.2633471442725308,-0.5263321604046121,0.458687661521174,-0.5092860826596586,73.1660049552203,61.838614342949256,0.0004559441973164034
1770,0.2634466290473938,-0.5263328552246094,-0.4319150745868683,0.421064019203186,-0.6283724308013916,-0.3446227014064789,0.4647745788097381,-0.5060277581214905,0.0919250324368476,0.4210891173032746,-0.6282220633032986,0.2634412454900962,-0.5263871655281348,0.4652943727446986,-0.5065121802577736,0.4201183105469168,-0.628835261078857,0.2633847847595569,-0.5263541624540214,0.461330346010584,-0.5081765216989045,74.1712641883305,60.31555398661169,0.0011134551353549939
1771,0.2634032368659973,-0.526398777961731,-0.4311661124229431,0.4217334389686584,-0.627789318561554,-0.3307096362113952,0.4677478075027466,-0.5058607459068298,0.1268938481807708,0.4215138780238135,-0.6274018253661938,0.2634344540369709,-0.5264168828678057,0.4673083563012103,-0.5058648279076061,0.4206765375376753,-0.6282618867937916,0.2634046524705224,-0.5263792506195354,0.4637215501268346,-0.5072518441823851,75.1609777020667,59.38281082417234,0.0013809365004979414
1772,0.2634249329566955,-0.5264440178871155,-0.4312289357185364,0.4218896329402923,-0.6264674067497253,-0.3321874141693115,0.469145119190216,-0.505720317363739,0.1149744540452957,0.4217453445851808,-0.6264431597085249,0.2634060901036411,-0.5264220700812743,0.4690208625686999,-0.5055018295692898,0.4211040603566774,-0.6275343959596849,0.2634052275237698,-0.526396378404231,0.4658412751035807,-0.506551838337147,76.14457447416162,59.01580632569477,0.0009784181337600944
1773,0.2632593810558319,-0.5264785885810852,-0.428779125213623,0.4217098355293274,-0.6250012516975403,-0.3291281163692474,0.47113898396492,-0.5056597590446472,0.1116903871297836,0.4217941557382025,-0.6254309288088802,0.2633633047633121,-0.5263974176083612,0.4704920459640495,-0.5053443482492974,0.4213800985092873,-0.626693009099363,0.2633884584195867,-0.526396794085883,0.4677015834477681,-0.5060688423020072,77.12648441073945,58.91459619467014,0.00041326400362621044
1774,0.2633335590362549,-0.5264551043510437,-0.4241262972354889,0.4218266010284424,-0.6244525909423828,-0.3255329132080078,0.4719298481941223,-0.5056096315383911,0.1042378172278404,0.4217102319637637,-0.6244629058548253,0.263314323370527,-0.5263481928037561,0.4718397260079895,-0.5053074782960246,0.4215121518910779,-0.6258009678015479,0.2633588043999627,-0.5263773535730321,0.4693568404718565,-0.5057642966996142,78.10620136388661,58.78301718882966,0.00010647392380606025
1775,0.263298749923706,-0.5264399647712708,-0.4244039058685303,0.4218629598617553,-0.6239045858383179,-0.3275239169597626,0.473910927772522,-0.5052062273025513,0.094519592821598,0.421578870002796,-0.62362692145256,0.2632688964696441,-0.5262926079034483,0.4732353723517407,-0.5053224285691522,0.4215388391357651,-0.6249313492619527,0.2633228412278352,-0.5263434553051983,0.4709082532238102,-0.5055875494474295,79.08198254100412,58.54687062705068,2.6459735387370653e-05
1776,0.2633560299873352,-0.5261984467506409,-0.4281084239482879,0.4218246042728424,-0.6226481199264526,-0.3342753052711487,0.4742641448974609,-0.5051707029342651,0.0857995599508285,0.4215103250322079,-0.6229833977689974,0.2632403915244787,-0.5262592262717601,0.4748745391545119,-0.5053437163136804,0.4215274334943421,-0.6241521686647705,0.2632898613464926,-0.5263097636918229,0.4724947675960909,-0.5054900161939299,80.0550831799158,58.38603833470046,1.877882860072461e-05
1777,0.2633419930934906,-0.5261141657829285,-0.4445734918117523,0.4212591648101806,-0.6221284866333008,-0.3367222249507904,0.4762412309646606,-0.5052819848060608,0.0889285802841186,0.4216200571073966,-0.6225530479700976,0.2632477156685123,-0.5262783077037861,0.4769255567048645,-0.5053454927246613,0.4215644829395637,-0.6235125203869013,0.2632730030753005,-0.5262971812966081,0.4742670832396004,-0.5054322068062226,81.031543551681,58.58762230591197,1.1923900769772002e-05
1778,0.2633279263973236,-0.5262197852134705,-0.4609473049640655,0.4215624332427978,-0.6221973896026611,-0.3502796292304992,0.4781252145767212,-0.5055700540542603,0.0885977894067764,0.4219981771580088,-0.622310276262009,0.2633141851179898,-0.5263696079176038,0.4794732116331592,-0.5053159893133335,0.4217379606269416,-0.6230316227369443,0.2632894758923763,-0.5263261519450062,0.4763495345970239,-0.5053857198090672,82.02052673419509,59.338990950845414,3.7901879901726196e-05
1779,0.2633714079856872,-0.5262942910194397,-0.4685991108417511,0.4217180013656616,-0.6222232580184937,-0.375626802444458,0.4831656515598297,-0.5049994587898254,0.0231216456741094,0.422676334133672,-0.6221883953123297,0.26346147773343,-0.5265323922689693,0.4824842642719641,-0.5052552106450403,0.4221133100296336,-0.6226943317670985,0.2633582766287978,-0.5264086480745913,0.4788034264670001,-0.5053335161434567,83.03049543671568,60.598122151235714,0.00023467723047262664
1780,0.2634057998657226,-0.526885449886322,-0.4695944488048553,0.4236987233161926,-0.6225164532661438,-0.3751052916049957,0.484803706407547,-0.5055354237556458,0.0330490656197071,0.4236097576413873,-0.6221000609567107,0.2636998318132424,-0.5267433771363965,0.4858151404203126,-0.5051745368977183,0.4227118890743351,-0.6224566234429435,0.2634948987025757,-0.5265425396993133,0.4816081120483251,-0.5052699244451614,84.065564643871,62.104152429319015,0.0006685937107717111
1781,0.2641688287258148,-0.5270131826400757,-0.4662963449954986,0.4251019954681396,-0.62204509973526,-0.3730722367763519,0.4908879101276397,-0.5049481987953186,0.0312708541750907,0.4246891726603764,-0.6219662495734454,0.2640188951565029,-0.5269644921761524,0.4892601379538844,-0.5050949653952089,0.4235028025087516,-0.6222604738951444,0.2637044972841465,-0.5267113206900489,0.4846689224105488,-0.5051999408251804,85.1237837449634,63.493146065544295,0.001112554722454234
1782,0.2640416920185089,-0.5274235010147095,-0.4720348417758941,0.4264148473739624,-0.6220631003379822,-0.3738237023353576,0.4928725659847259,-0.5050463080406189,0.0325755663216114,0.4257799042837499,-0.6217415149561895,0.264384183734375,-0.5271569556899601,0.4926190013410789,-0.5050422002019489,0.4244136432187509,-0.6220528903195626,0.2639763718642378,-0.5268895746900134,0.4878489539827608,-0.5051368445758877,86.19775411457634,64.43822217677621,0.0011966209142583288
1783,0.264807790517807,-0.527324914932251,-0.4704661071300506,0.4266323447227478,-0.6215893030166626,-0.376319408416748,0.4963948130607605,-0.5049775242805481,-0.0034363777376711,0.426767694660589,-0.621426273295045,0.2647415354529545,-0.5272946831493117,0.4957553212970951,-0.5050386772639661,0.4253552637954862,-0.6218022435097557,0.2642824372997243,-0.5270516180737328,0.4910115009084944,-0.5050975776511191,87.27680587805193,64.7431058085354,0.0008259212566285035
1784,0.2651752829551697,-0.5274203419685364,-0.4778690934181213,0.4281128644943237,-0.6211092472076416,-0.389129489660263,0.498077780008316,-0.5049636363983154,-0.00358247756958,0.4275896462281039,-0.6210628883009828,0.2650292503023205,-0.5273709234191409,0.498622905890713,-0.5050946939047125,0.4262490167685333,-0.6215065014262465,0.2645811625007627,-0.5271793402118962,0.4940560629013817,-0.5050964241525565,88.34934868181031,64.35256822550286,0.0003172724768552394
1785,0.2654689848423004,-0.5273038744926453,-0.4653841257095337,0.4283204674720764,-0.6202730536460876,-0.3841213285923004,0.5014172792434692,-0.5049778819084167,0.006806019693613,0.4282420384069146,-0.6207171335693896,0.26519530360589,-0.5273962662000912,0.5012561649602383,-0.5052020535612815,0.4270462254238857,-0.6211907542835037,0.2648268189428135,-0.5272661106071743,0.4969361037249242,-0.5051386759160466,89.40433527431202,63.299195550102354,0.00011078408586530091
1786,0.2654170989990234,-0.5273206233978271,-0.4666298329830169,0.4285823404788971,-0.6202270984649658,-0.3837055563926697,0.5030795931816101,-0.5053330659866333,0.0466519445180892,0.4287675328401403,-0.6204516768641428,0.2652135833504435,-0.5273905848948226,0.5037399286578467,-0.5053335851448214,0.4277347483903874,-0.6208951233157591,0.2649815247058655,-0.5273159003222339,0.4996576336980932,-0.5052166396075566,90.43193395928644,61.655921098465285,0.00044428927904637124
1787,0.2651313841342926,-0.5273193717002869,-0.4661640226840973,0.4289123117923736,-0.6202465295791626,-0.382222056388855,0.507007896900177,-0.505513608455658,0.0463621914386749,0.4292277803288904,-0.6203027224489843,0.265091448708287,-0.527373532159062,0.5061779437965017,-0.5054508561739876,0.4283319611657885,-0.620658162969049,0.2650254943068341,-0.5273389530569654,0.5022657577374567,-0.5053103262341291,91.42443963354846,59.5503404557212,0.001268938117228211
1788,0.2646249234676361,-0.5273180603981018,-0.4664278924465179,0.4289840459823608,-0.6202388405799866,-0.3775908052921295,0.5080540180206299,-0.5059102177619934,0.0597822032868862,0.4296714604036503,-0.6202691527541783,0.2648646136481458,-0.5273574740142797,0.5086689059582813,-0.5055190073394829,0.4288677608609331,-0.6205025588831006,0.2649611420433588,-0.5273463614398913,0.5048270170257867,-0.5053937986762707,92.37817081141672,57.22387067209581,0.002297417505223162
1789,0.2644019722938537,-0.527315616607666,-0.4720759689807892,0.4300700724124908,-0.6202577352523804,-0.3800572752952575,0.5112389922142029,-0.5057157278060913,0.0403574518859386,0.4301122309925659,-0.6203155479298283,0.2645825014340008,-0.5273445849384797,0.5112880341285989,-0.5055224562044268,0.4293655489135862,-0.6204277545017918,0.2648096857996157,-0.5273456508393268,0.5074114238669117,-0.5054452616875331,93.29580582788088,55.05810098784963,0.003048201164613279
1790,0.264404296875,-0.5273217558860779,-0.4758551120758056,0.4311245083808899,-0.6204516887664795,-0.3961188495159149,0.5140975117683411,-0.5053768157958984,-0.0330363847315311,0.4305279300647951,-0.6203844363615704,0.2642923365571083,-0.5273279539753444,0.5140714410024696,-0.5054727135881443,0.4298305013740699,-0.6204104272457035,0.2646027461026128,-0.527338572093734,0.510075430721135,-0.5054562424477775,94.18750036493776,53.5016722234127,0.0030173111158854587
1791,0.2639282345771789,-0.5273216366767883,-0.475645512342453,0.4310804307460785,-0.6204826235771179,-0.3925495147705078,0.5157619118690491,-0.5052134990692139,-0.0153225278481841,0.4308790330207678,-0.6204128218802881,0.2640289280832101,-0.5272957015034252,0.5170069439310956,-0.505403642777485,0.4302499140327492,-0.6204113850995376,0.2643732188948518,-0.5273214238576106,0.5128480360051194,-0.5054352025796603,95.0693339666344,52.91001610179848,0.00209464484740743
1792,0.2637538313865661,-0.5273191928863525,-0.4932933151721954,0.4311379194259643,-0.6204940676689148,-0.4135322272777557,0.5211325883865356,-0.5052253603935242,-0.0416783317923545,0.431130720273338,-0.6203494174768281,0.2638112129284428,-0.5272367673885618,0.5200388431793412,-0.505358014173091,0.4306022365289849,-0.620386598050454,0.2641484165082882,-0.5272875612699911,0.5157243588748083,-0.5054043272170324,95.95925263121708,53.39511987496081,0.0008640690963160988
1793,0.2635460793972015,-0.5272008776664734,-0.4899048507213592,0.4311119318008423,-0.6203307509422302,-0.4073859751224518,0.5229064226150513,-0.5052878856658936,-0.0339333601295948,0.4312634465114494,-0.6201691534673189,0.2636432926675318,-0.5271465947245567,0.5230907867973813,-0.5053744641512454,0.4308667205219708,-0.6202996202172,0.2639463669719856,-0.5272311746518172,0.5186709300438377,-0.5053923819907175,96.8724309856818,54.79070126788315,0.0002446764444982332
1794,0.2635396420955658,-0.5270751714706421,-0.4971711337566376,0.4308130145072937,-0.620094895362854,-0.4217538237571716,0.5276782512664795,-0.5056870579719543,-0.0609749555587768,0.4312708285360589,-0.619881354550818,0.26351909542392,-0.5270306731010908,0.5260986832994909,-0.5054815071789581,0.4310283637276061,-0.620132313950647,0.2637754583527593,-0.5271509740315264,0.5216420313460992,-0.5054280320660136,97.8181752893246,56.74465821856785,0.0006666909617258017
1795,0.2636017799377441,-0.5269290208816528,-0.4947622716426849,0.431637555360794,-0.6196420788764954,-0.4201957583427429,0.5281092524528503,-0.5058091282844543,-0.0660045519471168,0.431154985331139,-0.6195283803502077,0.2634309571403291,-0.5269044610393507,0.5290329123838712,-0.5056984220746502,0.4310790123690193,-0.6198907405104711,0.2636376578677871,-0.527052368834656,0.5245983837612082,-0.5055361880694682,98.79892687890504,58.845095374826144,0.0016838768275118051
1796,0.26358363032341,-0.5266726016998291,-0.4957059025764465,0.4309258162975311,-0.6188367605209351,-0.4278192520141601,0.5307704210281372,-0.5062143802642822,-0.0785844847559928,0.4309278688007325,-0.6191731620707837,0.2633802746156861,-0.5267895791807317,0.5318942929221541,-0.5060373544928439,0.4310185549417046,-0.619603709134596,0.2635347045669466,-0.5269472529730862,0.5275167474255866,-0.5057366546388186,99.8103746289884,60.68686500500178,0.002422285925685932
1797,0.2635308802127838,-0.5266823172569275,-0.5027633905410767,0.430635005235672,-0.6187148690223694,-0.440035879611969,0.5349261164665222,-0.5062662363052368,-0.1000952720642089,0.4306172310718545,-0.6188783187605157,0.2633852923806059,-0.5267078081055573,0.5346938393406079,-0.506500342160738,0.4308580253937645,-0.6193135529849637,0.2634749396924103,-0.5268514750260747,0.5303875841915952,-0.5060421296475864,100.84183220263492,61.88745441879121,0.0023038246340842325
1798,0.2635299265384674,-0.5266758799552917,-0.5093317031860352,0.4304290115833282,-0.6182782053947449,-0.4530416429042816,0.5381923913955688,-0.5064831376075745,-0.1210902035236358,0.4302701006964833,-0.6186850879929341,0.2634805855495227,-0.5266754867134968,0.5374437056418478,-0.507070093083958,0.430622855514852,-0.6190621669881518,0.2634771980352552,-0.5267810797010437,0.5332100327716962,-0.5064533150221352,101.8773321987652,62.129999767817026,0.0014225642899697584
1799,0.2635145187377929,-0.5266744494438171,-0.5065797567367554,0.4300635457038879,-0.6185901761054993,-0.4440670013427734,0.5413321256637573,-0.5072738528251648,-0.0978331267833709,0.4299496305366523,-0.6186022404149523,0.2637060186324479,-0.5267003295663542,0.5401691919984559,-0.5077020742228824,0.4303535655235721,-0.6188781963588719,0.2635687262741322,-0.526748779647168,0.5359936964624001,-0.5069528187024342,102.89825864668283,61.25558687505787,0.0004766570869769408
1800,0.2636553347110748,-0.526688277721405,-0.5053921341896057,0.4293253421783447,-0.6188060641288757,-0.447589099407196,0.5424471497535706,-0.5090246796607971,-0.1416677385568618,0.4297255572015418,-0.6186107612677284,0.2640884494720233,-0.5267809678715936,0.5429189143272959,-0.5083305278156887,0.4301023621947599,-0.6187712223224145,0.2637766155532886,-0.5267616549369383,0.5387637836083585,-0.5075039023477361,103.88705892597378,59.32801675745651,0.00034769451730916643
1801,0.2643973529338836,-0.5270017385482788,-0.527015209197998,0.4297609031200409,-0.619055449962616,-0.4641547501087188,0.5448363423347473,-0.5092084407806396,-0.131276398897171,0.4296607507787212,-0.6186816276253165,0.2646247710718697,-0.5269087298380333,0.545746151713108,-0.5088933393693871,0.4299257176283443,-0.6187353844435755,0.264115877760721,-0.5268204848973762,0.5415567308502585,-0.5080596771563965,104.83019116469777,56.58793432343941,0.0014921454716030134
1802,0.2653932571411133,-0.5270718932151794,-0.5238425731658936,0.4297073483467102,-0.618916392326355,-0.4588949978351593,0.547744631767273,-0.5096322298049927,-0.1546701788902282,0.4297986200356136,-0.6187963733265238,0.2652764347153967,-0.5270713194219129,0.5486651272238172,-0.509363995405807,0.4298748785912519,-0.618759779996755,0.2645801005425912,-0.5269208187071908,0.5444000893996821,-0.5085814044561607,105.71866320279642,53.3083222859193,0.003615476936453703
1803,0.2662595212459564,-0.5273640751838684,-0.5205966234207153,0.4300898015499115,-0.619032084941864,-0.4659963250160217,0.5513918995857239,-0.5099052786827087,-0.1680908501148224,0.4301557368933131,-0.6189588040492631,0.2659798862645955,-0.5272573892004374,0.5516151256517412,-0.5097715702971075,0.4299872219120763,-0.6188393896177585,0.2651400148313929,-0.5270554469044892,0.5472861039005058,-0.5090574707925394,106.54626887525824,49.65634034770886,0.0060087494644638926
1804,0.2669221460819244,-0.527488648891449,-0.5181199312210083,0.4309042394161224,-0.6190128922462463,-0.4640226364135742,0.555036187171936,-0.5101358294487,-0.1540058404207229,0.4307200362897571,-0.6191926076192842,0.266666956424353,-0.5274599455602187,0.5544624052944508,-0.510199155886429,0.4302803476631486,-0.618980676818369,0.2657507914685769,-0.5272172463667808,0.5501566244580838,-0.509514144830095,107.30737148483492,45.666156574600905,0.008190025503359124
1805,0.2671402990818023,-0.527643620967865,-0.517031729221344,0.4309384524822235,-0.6195729374885559,-0.4616278111934662,0.5573195219039917,-0.5113778114318848,-0.1548743844032287,0.4314525559949063,-0.6195280998192229,0.2672832298100512,-0.5276767369174421,0.5570413544510845,-0.5107633843156143,0.4307492309958518,-0.6191996460187107,0.2663637668051666,-0.527401042587045,0.552910516455284,-0.5100138406243026,107.9962800366796,41.334513110680575,0.010136169767438575
1806,0.2677863538265228,-0.527807354927063,-0.5158424377441406,0.4325804114341736,-0.6199497580528259,-0.4598712027072906,0.5599519610404968,-0.511346161365509,-0.1478524953126907,0.4322921421014887,-0.6199851553753756,0.2677964033141696,-0.5279074184632853,0.5592111635960754,-0.5115800835262841,0.4313663954381066,-0.6195138497613766,0.2669368214087678,-0.5276035929375408,0.5554307753116005,-0.510640337785095,108.60880270668468,36.7513602003055,0.011947217726528441
1807,0.2682913243770599,-0.5280553698539734,-0.5025736689567566,0.4331972301006317,-0.6198708415031433,-0.4557491838932037,0.5609855651855469,-0.5116257071495056,-0.1499035805463791,0.4331645101661239,-0.6205580547935484,0.2681956272966476,-0.5281494465593041,0.5609002635976877,-0.5127188916808496,0.4320856413293135,-0.6199315317742452,0.2674403437639197,-0.5278219343862458,0.5576185706260353,-0.5114717593433966,109.14474261608436,32.15639456398037,0.01340372568163389
1808,0.2684189677238464,-0.5284725427627563,-0.501918613910675,0.4338256418704986,-0.621326208114624,-0.4554048478603363,0.561912477016449,-0.5126520395278931,-0.1687746047973632,0.4339956076986815,-0.62120712581787,0.2684871766179436,-0.528395832021379,0.5621233201836847,-0.5141568874803889,0.4328496278770606,-0.620441769391695,0.2678590769055292,-0.5280514934402989,0.5594204704490949,-0.5125458105981934,109.60934309356648,27.87602864892733,0.01391416329258248
1809,0.2688735127449035,-0.5287312269210815,-0.512179970741272,0.4353706240653991,-0.6218897104263306,-0.4628036916255951,0.5630585551261902,-0.5150836110115051,-0.1658144444227218,0.4347259075916706,-0.6218628661718143,0.2686893259910607,-0.5286365120006583,0.5629719780201483,-0.5157578830578238,0.4336001397629045,-0.6210102081037427,0.2681911765397418,-0.5282855008644426,0.5608410734775162,-0.5138306395820454,110.01253354010264,24.191426792169462,0.012961597841199738
1810,0.2686655819416046,-0.5288699269294739,-0.515670895576477,0.4353506863117218,-0.6227479577064514,-0.4678500592708587,0.5637187361717224,-0.5191908478736877,-0.1767807006835937,0.43532066926459,-0.6224441096315809,0.26882595167558,-0.5288618698500647,0.5635908428376742,-0.5173064124567284,0.4342883515635785,-0.621583768714878,0.268445086594077,-0.5285160484586915,0.5619409812215794,-0.5152209487319186,110.36672828318424,21.251684584896395,0.01062017144184413
1811,0.2686640322208404,-0.5290247201919556,-0.5221377611160278,0.4353282451629638,-0.623128354549408,-0.4726850688457489,0.5641812682151794,-0.5201910734176636,-0.1706210970878601,0.4357711218048492,-0.6228828083045509,0.2689184691229547,-0.5290651745933052,0.564148893350205,-0.5185940754086013,0.4348814596600865,-0.6221033845507471,0.2686344396056281,-0.528735698912537,0.5628241460730298,-0.5165701994025917,110.68528768666296,19.11356420872295,0.007555940374561291
