Frame #,Nose (X),Nose (Y),Nose (Z),Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Nose (X)_smoothed,Nose (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,Right_Shoulder (X)_smoothed_smoothed,Right_Shoulder (Y)_smoothed_smoothed,Nose (X)_smoothed_smoothed,Nose (Y)_smoothed_smoothed,Right_Pinky (X)_smoothed_smoothed,Right_Pinky (Y)_smoothed_smoothed,angles,velocity,roughness
1759,0.2099739909172058,-0.4945822954177856,0.1149667277932167,0.2738789319992065,-0.4755396842956543,-0.2236659675836563,0.3315882086753845,-0.4615219533443451,-0.1534581184387207,0.2943089306354522,-0.4548598229885101,0.0846981331706047,0.2737720003569989,-0.4758999903039799,0.2105398864010018,-0.494883176643577,0.2934417076262157,-0.4543145029809544,0.2741160977492651,-0.4762179270310517,0.2110182774229049,-0.4950614967432166,0.2925628900828565,-0.4543433325667584,146.1208339202872,25.91118919279097,1.1589302792577212
1760,0.210081472992897,-0.4950011074542999,0.1288703829050064,0.2731246054172516,-0.4757011234760284,-0.2195605486631393,0.3275652229785919,-0.4615868628025055,-0.1968665271997451,0.2944817543029785,-0.454720139503479,-0.0897078216075897,0.2733564057811886,-0.4758216940712939,0.2106235011425727,-0.4949541719324663,0.2944949603511956,-0.4540405447398167,0.2738122209620345,-0.4760594338471485,0.2108603669107721,-0.4950185668189164,0.2933357181901921,-0.4542222174359815,147.0960487903373,58.51289220300657,1.3050049386241012
1761,0.2110452055931091,-0.4955168962478637,0.1449374109506607,0.2726410031318664,-0.4762811660766601,-0.1620406359434127,0.323428213596344,-0.4608837366104126,-0.1885918825864792,0.2945161163806915,-0.4529242813587188,-0.0454927459359169,0.2729382736992427,-0.4759265152721413,0.2111496788486097,-0.4949995948835958,0.2954876281231009,-0.4536512775575443,0.2734626420569178,-0.4760062664171456,0.2109760916859072,-0.4950109780447881,0.2941964821633555,-0.4539938414846065,148.33898654194675,74.57626509656677,0.9613475981567847
1762,0.2118801027536392,-0.4953150749206543,0.1836061179637909,0.2722243666648865,-0.4762905538082123,-0.123023509979248,0.319361537694931,-0.4610857963562011,-0.1808820813894271,0.2966422736644745,-0.4529503583908081,-0.1025615856051445,0.2725791293572887,-0.4762130186129619,0.2121265683012915,-0.4949940353964092,0.2964707274952305,-0.4532117844242187,0.2731092369770661,-0.4760889672954722,0.211436282332061,-0.4950042009854365,0.2951061802961054,-0.4536810186604512,149.6116270733167,76.35843188219667,0.4564100114403004
1763,0.2130073755979538,-0.4953171014785766,0.2013573348522186,0.2717680931091308,-0.476556122303009,-0.096981443464756,0.320397287607193,-0.4613324999809265,-0.201313242316246,0.2990859150886535,-0.4529697597026825,-0.2229338735342025,0.272305435037786,-0.4766424838964536,0.2134627028888108,-0.4949592581422278,0.297570378539609,-0.4527943956919809,0.272787716201354,-0.4763103739358648,0.212246850554761,-0.4949862238481531,0.2960918595935068,-0.453326369473063,150.7831313738207,70.2902580302407,0.12109940260622551
1764,0.2131482511758804,-0.4954725205898285,0.2129159718751907,0.2718338668346405,-0.4765880405902862,-0.0788546204566955,0.320918321609497,-0.4615415036678314,-0.1915021240711212,0.3002924919128418,-0.4529840350151062,-0.1936635226011276,0.2720987988493843,-0.4771400297993983,0.2149827577695688,-0.4949659113618073,0.2989745583190122,-0.4524579451448274,0.2725121492605661,-0.4766422362812783,0.2133412134406841,-0.4949780988536149,0.297244939083709,-0.4529789997417688,151.86314736906942,64.8009597149229,0.014894086627076662
1765,0.219314768910408,-0.4943041205406189,0.1829214692115783,0.272471159696579,-0.4770599007606506,-0.0984177514910698,0.3231438100337982,-0.462458997964859,-0.2018599510192871,0.3005896806716919,-0.4518276751041412,-0.2423197478055954,0.2719119864884567,-0.4775949795210934,0.2164730883574311,-0.4951096278894584,0.3008963441492621,-0.4522342392457771,0.2722720841517224,-0.4770233335772044,0.2145939634073828,-0.4950307104679524,0.2987055011099302,-0.4526810955433722,152.99668096635304,68.01201583701697,0.006192863349700823
1766,0.2191041558980941,-0.4946432411670685,0.1833556294441223,0.2724952697753906,-0.4776996076107025,-0.0928927138447761,0.3234449923038482,-0.4627340734004974,-0.1682897955179214,0.3005112111568451,-0.4515472054481506,-0.1607465893030166,0.2717060112187694,-0.4778732530138208,0.2177544384435426,-0.4954670456516743,0.3034877434430398,-0.4521135978962662,0.2720456549785412,-0.477363301351851,0.2158581534218466,-0.4952052445414412,0.3006183980431741,-0.45245409648453,154.4122257690853,84.93268816393538,0.01757234022018012
1767,0.2188139706850052,-0.49527707695961,0.2510186433792114,0.2721238434314728,-0.4794216156005859,-0.0350503735244274,0.3221244513988495,-0.4642151892185211,-0.1622553467750549,0.3052941858768463,-0.4514440894126892,-0.2458229959011078,0.2714896092430943,-0.4778521323985809,0.2187479574916085,-0.4960516594854527,0.3067237999097548,-0.4520294838685565,0.2718232366843625,-0.477558833770543,0.2170140750497512,-0.4955438105190458,0.3030605587898065,-0.4522842514381407,156.3232552198158,114.66176704382974,0.11759136674738736
1768,0.2177934646606445,-0.4974719285964966,0.3225538730621338,0.2710199952125549,-0.4783580005168915,0.0031785923056304,0.3219139575958252,-0.4636237323284149,-0.1157605946063995,0.3087073266506195,-0.451267808675766,-0.1832757145166397,0.2713364070483728,-0.4774688187646966,0.2194879322935453,-0.4967959969703366,0.3103242852324557,-0.4518573075487819,0.2716285048299667,-0.4775228277682043,0.2180036179472688,-0.496044685099562,0.3059660493668661,-0.4521134738823972,158.81545851319862,149.53219760296977,0.3536387542541917
1769,0.2200447618961334,-0.4974184334278106,0.2634684443473816,0.2710658013820648,-0.4764304459095001,-0.0384702757000923,0.3225161433219909,-0.463618129491806,-0.1348682940006256,0.3119444251060486,-0.4519081115722656,-0.1917348504066467,0.2713675426132216,-0.4767529185655655,0.220076922279519,-0.4975724814223587,0.3137785704426322,-0.4514437639872517,0.2715241199432687,-0.4772148640871487,0.2188329396801689,-0.4966558036286805,0.3090910577971725,-0.4518455899243389,161.7774959521857,177.72224633922406,0.5666451365685662
1770,0.2208373546600341,-0.4986670911312103,0.244797945022583,0.2713825702667236,-0.4749591648578644,-0.052716102451086,0.3240719735622406,-0.4623673260211944,-0.156463086605072,0.3220077455043793,-0.4519814848899841,-0.2648786008358001,0.2717098944884921,-0.4758170786574179,0.2206275025367666,-0.4982408102825451,0.3164922902615559,-0.4506677751337813,0.2715984297613582,-0.4766557499152561,0.219550764822808,-0.4972898062902263,0.3120515507829258,-0.4513744640081157,164.91537300443323,188.2726231348528,0.5189430277284857
1771,0.2210349440574646,-0.4993975758552551,0.1746992021799087,0.2717772126197815,-0.4748072624206543,-0.1080050244927406,0.3223142325878143,-0.4601529538631439,-0.2597496509552002,0.3204540908336639,-0.4512961804866791,-0.4481848180294037,0.2724527642746723,-0.4748126046705374,0.221229160214667,-0.4986987489759248,0.3180092249537966,-0.4495105427119327,0.2719401635666839,-0.4759184918173684,0.2202221229795517,-0.4978533833645057,0.314434620451274,-0.4506288954896424,167.83921453515828,175.43049184350252,0.2437732085083618
1772,0.2222463190555572,-0.4992321133613586,0.1025320887565612,0.2734773159027099,-0.4735415875911712,-0.1545362323522567,0.3244122862815857,-0.4567783772945404,-0.2389555424451828,0.3198547959327698,-0.448544293642044,-0.1986410468816757,0.2736225560392084,-0.4738816779965246,0.2219411092156633,-0.4989182307319991,0.3182019269005386,-0.44809355328561,0.2726131205556937,-0.4751037662890306,0.2209097174739965,-0.498279322311503,0.3159415430309798,-0.4496147586080293,170.1741833368012,140.09812809857578,0.1155755253976371
1773,0.2222987562417984,-0.4988431632518768,-0.111637607216835,0.2759226858615875,-0.4737168848514557,-0.3008333146572113,0.3319600820541382,-0.455335259437561,-0.2433744966983795,0.3179574310779571,-0.4443985223770141,-0.1211361661553382,0.2751840520084298,-0.4731291334743746,0.2227944757532749,-0.4989558650339658,0.317322451505013,-0.4466502726987215,0.2736414931367881,-0.474313913163168,0.221663620785708,-0.4985499394004881,0.3164939064205929,-0.4484289642443061,171.6503011150109,88.56706669258188,0.4632883897273453
1774,0.2235355675220489,-0.4984515607357025,-0.0919014662504196,0.2779652774333954,-0.4721482098102569,-0.3058645725250244,0.3365926146507263,-0.4532544314861297,-0.2235828340053558,0.3136809468269348,-0.4444179236888885,0.0265755262225866,0.2770621523058124,-0.4726131356171168,0.2237959907166046,-0.4989355937310387,0.3158819888596542,-0.4454391899828782,0.2750097568043977,-0.4736336021447475,0.2225165687580668,-0.4987042011327083,0.3162491393962173,-0.4472330545397349,172.15119266944447,30.053493266013906,1.1885750811442886
1775,0.225469708442688,-0.4986701309680938,0.0083801560103893,0.2778675556182861,-0.4719746708869934,-0.227373868227005,0.3354531228542328,-0.4523617029190063,-0.1625641286373138,0.310446560382843,-0.4446572065353393,-0.0417380221188068,0.2791637343395026,-0.4723437317807635,0.2249364442245743,-0.4990146095608688,0.3144206725457104,-0.4446518633762087,0.2766713478184396,-0.4731176539991539,0.2234845189446699,-0.4988283645039725,0.3155177526560144,-0.4462005780743245,171.7230380709954,-25.689275906945,1.8363000685908673
1776,0.2269979119300842,-0.5007073879241943,0.2056952714920044,0.2824730575084686,-0.4719371795654297,-0.0775299072265625,0.3347077965736389,-0.4526312947273254,-0.0714259296655654,0.3113238215446472,-0.4447855055332184,0.0095719182863831,0.2813817743809817,-0.4722858451767232,0.2262064437756305,-0.4993503299870775,0.3132787274079232,-0.4443693478228584,0.2785555184434564,-0.4727849304701817,0.2245732888770542,-0.4990371506972145,0.3146221425567778,-0.4454680859737381,170.55140355782825,-70.29807079002808,1.9916863206937767
1777,0.2273621410131454,-0.5004768371582031,0.240938514471054,0.2811323404312134,-0.4732674658298492,-0.036424446851015,0.3342050015926361,-0.4531431198120117,-0.0272284727543592,0.3123145401477813,-0.4448298811912536,0.0706342980265617,0.283585058040366,-0.4723731659315906,0.2276104164664702,-0.5000737377807001,0.3124777992701045,-0.4445737829691509,0.2805673342822202,-0.4726202246547453,0.2257881399128206,-0.4994517855306087,0.3137644052421083,-0.4451103647719032,168.91013654546114,-98.47602074202656,1.5900135962031505
1778,0.2287614196538925,-0.4992881715297699,0.2282887548208236,0.2845408022403717,-0.4733324348926544,-0.0405604802072048,0.3366727530956268,-0.4534434080123901,-0.0306510217487812,0.3122207224369049,-0.4451281428337097,0.063391625881195,0.2856167312388452,-0.4725340848447553,0.2291640559195081,-0.5012553145228686,0.3117633488700181,-0.4451841605856068,0.2825870930648702,-0.4725857687307493,0.2271385063154956,-0.5001731971275127,0.3129639826932722,-0.4451398830973846,167.08752481120467,-109.35670405538816,0.9147053904848786
1779,0.2284327298402786,-0.5023447871208191,0.5364350080490112,0.2859315574169159,-0.4733597934246063,0.2275552153587341,0.334966093301773,-0.4537013471126556,0.0915434285998344,0.3133057057857513,-0.4452524185180664,0.0107482792809605,0.2873353405981612,-0.4727127549992961,0.2308762528839295,-0.5028560427506281,0.310774661610579,-0.4460889234225255,0.2844863920781866,-0.472636563238168,0.2286336049428691,-0.501246335376759,0.3120882542601949,-0.4455194992274409,165.30481275431632,-106.96272341330145,0.3437983554182101
1780,0.2337012588977813,-0.5049367547035217,0.5282682776451111,0.2946528792381286,-0.4722687602043152,0.2570323348045349,0.3346565663814544,-0.4508570730686188,0.0946962609887123,0.3124659657478332,-0.4476096928119659,-0.0497041344642639,0.2887243470367526,-0.4728604511591465,0.2327426706972809,-0.5046860058619158,0.3092541297312755,-0.4471727362528728,0.2861815740616131,-0.4727261184065593,0.2302772312446338,-0.5026222035708218,0.3109546044486271,-0.4461807940376136,163.64636374248164,-99.50694071008058,0.06759503325864819
1781,0.2393956184387207,-0.505182683467865,0.4115886688232422,0.2964304685592651,-0.4686836004257202,0.1514911204576492,0.3346735835075378,-0.4469729959964752,0.0064871963113546,0.308719277381897,-0.450294554233551,-0.1336126625537872,0.2900394722445817,-0.4728929626848513,0.2347778902119484,-0.506401679230186,0.3071979914059118,-0.4483464979114905,0.2877247333348006,-0.472792856117876,0.2320774948315596,-0.5041339938345675,0.309451959231541,-0.4470470755871644,162.00789039781114,-98.30840068023008,0.007614455120854164
1782,0.2377884685993194,-0.5051166415214539,0.3814740478992462,0.291031002998352,-0.4735971987247467,0.1167441755533218,0.331297755241394,-0.4481571912765503,0.0551463104784488,0.3012000024318695,-0.4502122700214386,0.119013525545597,0.2918753370678436,-0.4726518141708745,0.2370626127875736,-0.5075525772489746,0.3048797860517175,-0.4495735128742923,0.2893849748280179,-0.4727364393390753,0.2340715420139651,-0.5055014272003303,0.3076230899596117,-0.4480576505020156,160.04696429644412,-117.65556608202132,0.01727263738736025
1783,0.2385501116514206,-0.5090531706809998,-0.3138174712657928,0.2945516705513,-0.4734200537204742,-0.2765523195266723,0.3320810794830322,-0.4460543692111969,-0.2997689843177795,0.3021268248558044,-0.4503523409366607,-0.3920031487941742,0.2950215520916243,-0.4719271662638751,0.2397293271433681,-0.5076815361664209,0.3027503760418524,-0.4508619448462641,0.2916396057334605,-0.4724127301089951,0.2363346560657263,-0.5063734707867665,0.3056740043925079,-0.4491793682397149,157.10303940127932,-176.6354937098879,0.2967613717544442
1784,0.2389360517263412,-0.5094283223152161,-0.4156639575958252,0.2951041758060455,-0.4726700782775879,-0.3282042443752289,0.3321095705032348,-0.4468792676925659,-0.2930424809455871,0.3025999963283539,-0.4502690732479095,-0.299337774515152,0.3000990406455494,-0.4705549985773199,0.2428402187520256,-0.5064850300090078,0.3012948857304351,-0.452204285947262,0.2950233796982961,-0.4716696374963249,0.238936881140246,-0.506418094475663,0.3039223569276787,-0.4503893353227336,152.0514219880083,-303.0970447962619,2.083834529654105
1785,0.2411140948534011,-0.509253203868866,-0.2499354630708694,0.2942834496498108,-0.4685774743556976,-0.208255186676979,0.3322615623474121,-0.4474159479141235,-0.2286683470010757,0.3032279014587402,-0.4495181739330292,-0.3058258593082428,0.3071218903104414,-0.4685284162287998,0.246216982765888,-0.5039999886521764,0.3009228130863744,-0.4534926435747747,0.2998627839431542,-0.4704131489893148,0.2418489217905028,-0.5054508521462683,0.3027225393911568,-0.4516306586235499,143.14573659513877,-534.3411235721709,8.99286199613698
1786,0.2411140948534011,-0.509253203868866,-0.2499354630708694,0.2942834496498108,-0.4685774743556976,-0.208255186676979,0.3322615623474121,-0.4474159479141235,-0.2286683470010757,0.3032279014587402,-0.4495181739330292,-0.3058258593082428,0.3152365231339121,-0.4660468964913548,0.2493664932316912,-0.5007105529127033,0.30188235197245,-0.4544885435289378,0.3060122796194572,-0.4686666479901308,0.2448559503669781,-0.5035547324528422,0.3023864644236739,-0.4527738125857048,128.62825689878363,-871.0487817813083,26.314806499607556
1787,0.2707606554031372,-0.485507607460022,-0.5775920152664185,0.3612445294857025,-0.460036963224411,-0.5343525409698486,0.3572161495685577,-0.443173736333847,-0.3445543050765991,0.2897923588752746,-0.4721361696720123,-0.1351326704025268,0.322914574501526,-0.463473000429211,0.2516344296252076,-0.4974409967588917,0.3041459004862835,-0.4549254575907564,0.3127731975722846,-0.4665891889657627,0.2475673420702698,-0.501109238175262,0.3030902388487176,-0.4536344705877254,109.62521208181296,-1140.1826890182404,44.22476859158777
1788,0.2575361132621765,-0.4877410531044006,-0.537784218788147,0.3339338898658752,-0.4599153697490692,-0.4721637368202209,0.3566589653491974,-0.4431653618812561,-0.2292834520339965,0.3068817853927612,-0.4523656070232391,0.0984077304601669,0.3286333519596232,-0.4612200751725302,0.2525601409722133,-0.4950082787938221,0.3073051050588591,-0.4547108459203858,0.3191172593272199,-0.4644415434484695,0.2495644616310471,-0.498668854422686,0.3047761853327742,-0.4540650207207895,90.61103538783638,-1140.8506016385948,38.50114891543303
1789,0.2490106970071792,-0.4902696311473846,-0.2247563302516937,0.3283911347389221,-0.4598073065280914,-0.2739227414131164,0.358165830373764,-0.4388943612575531,-0.2698973715305328,0.3199041485786438,-0.4516177475452423,-0.2857263684272766,0.3316016372967386,-0.4596324998302214,0.2521757489504735,-0.4938245574146064,0.3106304918070144,-0.4540452245630944,0.3241110105150274,-0.4625179260011701,0.2506089765588177,-0.4967311356194541,0.3071179079224703,-0.4540571022577114,74.9383430712149,-940.3615389972888,17.267743290594083
1790,0.2450068742036819,-0.4993521869182586,-0.4041708111763,0.3282658457756042,-0.4598045349121094,-0.3565289974212646,0.3637845516204834,-0.4392434060573578,-0.2320472449064254,0.3185664415359497,-0.4504209756851196,-0.0980854257941246,0.3319832780640177,-0.4589200465320919,0.2509829714351422,-0.4937359670438652,0.313363204598597,-0.4533162081473194,0.3272599175346235,-0.4610787742135386,0.2507585745093476,-0.4955330681892184,0.309616026592921,-0.4537607446135546,63.67199254095521,-675.9810318155816,10.690146080958794
1791,0.2473223060369491,-0.4972399473190307,-0.5239107608795166,0.3287734091281891,-0.4595746695995331,-0.4087426960468292,0.3563566505908966,-0.4388720095157623,-0.207558199763298,0.3141707181930542,-0.449204534292221,0.0730984434485435,0.3305675693574563,-0.4591558457554998,0.2496403133561129,-0.4941960627694274,0.3150584633663347,-0.4528513176932554,0.3285829782637567,-0.4603096028303229,0.2503112700480538,-0.4949982660213019,0.3117930013022865,-0.4533969738454348,56.715045824914064,-417.4168029624687,27.32892215164481
1792,0.2495605498552322,-0.495851993560791,-0.2118878811597824,0.3250721096992492,-0.4595721065998077,-0.2315670698881149,0.3436420857906341,-0.439080148935318,-0.2268345952033996,0.3156034350395202,-0.4524044096469879,-0.3743916153907776,0.3282577069062596,-0.4602968314817787,0.2486323459815214,-0.4946033043116375,0.315732587759339,-0.4527308810312356,0.3284528697207579,-0.4603044942909051,0.249639700421441,-0.4948402813374361,0.3133688358851075,-0.453130536719755,53.66849865881456,-182.79282996597004,41.388163974080456
1793,0.2487641274929046,-0.4956468045711517,-0.2625406980514526,0.3190144598484039,-0.4615854620933532,-0.2753880023956299,0.3347920775413513,-0.4450016021728515,-0.3776341676712036,0.3144313097000122,-0.4539385437965393,-0.5603916049003601,0.3256828702586693,-0.4621919782513046,0.2481114441227592,-0.4945706572900255,0.3157619138236608,-0.4527735196503928,0.3273448699359226,-0.4610594878750647,0.2490283979019683,-0.4947324317184718,0.3143260670605289,-0.4529877298920099,54.22709837420035,33.515982923147334,41.44958877171396
1794,0.2424047142267227,-0.4955529868602752,-0.6277111172676086,0.3213441371917724,-0.464596688747406,-0.4731296300888061,0.3461439907550812,-0.4526524245738983,-0.344122052192688,0.3138443231582641,-0.4546233713626861,-0.1682346910238266,0.3230398719527637,-0.4645824283121617,0.2479015203032301,-0.4940266503076339,0.3156596000479233,-0.4526736989303156,0.3256228707426591,-0.4624686640499033,0.2485776468624731,-0.4944501191541366,0.3148594802554867,-0.4528621175073321,58.25341574929693,241.5790425057945,36.36427920382108
1795,0.2497752457857132,-0.4921081364154815,-0.7622119188308716,0.3276171684265136,-0.4655146300792694,-0.5694668292999268,0.3468596935272217,-0.4540484249591827,-0.5817790031433105,0.314552366733551,-0.4564569890499115,-0.6502145528793335,0.3201923986007652,-0.4671173218089936,0.2475914620609272,-0.4931693318996143,0.3158613359447516,-0.4521952821186383,0.3234506818859015,-0.4643281271535392,0.2481831729418547,-0.4939378042523277,0.3152602225311926,-0.4525953833518544,65.574436803998,439.2612632820642,31.769328235179493
1796,0.250218003988266,-0.49004927277565,-0.6588611006736755,0.326736569404602,-0.468862384557724,-0.5500011444091797,0.3440752923488617,-0.4532915353775024,-0.6074009537696838,0.316653162240982,-0.4495996236801147,-0.70310378074646,0.3169664645820556,-0.4694043953641901,0.2466976829556491,-0.4923279974490824,0.3165859911350824,-0.4513100955751636,0.320856994964363,-0.4663586344377994,0.2475889769473724,-0.4932938815310297,0.3157905299727485,-0.4520812682411781,75.60346960468657,601.7419680413141,27.157263126527845
1797,0.2482899129390716,-0.4906863868236542,0.0265413857996463,0.3109173774719238,-0.4750380218029022,-0.0825000926852226,0.3324207961559295,-0.4589365720748901,-0.2062813341617584,0.3160204887390136,-0.4511023759841919,-0.2531128227710724,0.3134310043945175,-0.4711030580518999,0.2448732690851578,-0.4917937255984191,0.3177891362915518,-0.4502124538533752,0.3178865987364248,-0.4682564038834395,0.2465026938024865,-0.4926938191579855,0.3165899725002697,-0.451333742486057,87.1686962799046,693.9136005130817,20.00098334161375
1798,0.2431201785802841,-0.4907473921775818,-0.0399996452033519,0.3034267425537109,-0.4736509621143341,-0.1720559000968933,0.3361334204673767,-0.4572080075740814,-0.1906631737947464,0.3187309801578522,-0.4465149343013763,-0.0823738873004913,0.3099374557568142,-0.4720399572927246,0.2420695606836857,-0.4916880257550761,0.3192008086151295,-0.4492182270852534,0.3147069415445805,-0.4697698252471533,0.2447294405549662,-0.4922915017968217,0.3176343069462136,-0.4504875363257357,98.8903589801404,703.2997620141487,10.645138680529834
1799,0.2341675907373428,-0.4910199344158172,-0.0938557460904121,0.3052495419979095,-0.4729271829128265,-0.2092498838901519,0.3507397472858429,-0.4524348974227905,-0.1939197927713394,0.3222936689853668,-0.4472436010837555,-0.0838413164019584,0.3069104746945779,-0.4722846184230029,0.2385518212268332,-0.4919190433968829,0.3204315243222746,-0.4486188027982425,0.3115883548045794,-0.470775742517493,0.242258392823713,-0.492142518436846,0.318753193896638,-0.4497400429147385,109.70933276704322,649.138427214169,3.2096518205474576
1800,0.2329465299844741,-0.492690235376358,-0.1016175746917724,0.3046879470348358,-0.4700369238853454,-0.230041891336441,0.3528542220592499,-0.4456954896450043,-0.2198344469070434,0.3223849833011627,-0.4485620856285095,-0.1390284299850464,0.3046014770248149,-0.4721228291852056,0.2347779816397665,-0.4922321517757683,0.3211237670238686,-0.448569343763248,0.3087936036926736,-0.471314577184578,0.2392662283501344,-0.4921783717724147,0.3197014231475303,-0.4492717632541422,119.0383320568067,559.7399573858083,1.0340364634998294
1801,0.235355406999588,-0.494371622800827,-0.2109102308750152,0.3040804862976074,-0.4695720374584198,-0.2599699795246124,0.3471491038799286,-0.44601970911026,-0.2638282775878906,0.3226921260356903,-0.449443370103836,-0.3217858374118805,0.3029894728880888,-0.4719345367158237,0.231250414484511,-0.4923297939586613,0.3211031746472919,-0.4490558856477158,0.3064719513708397,-0.4715625609970763,0.2360599028038851,-0.4922389406469131,0.3202621237474349,-0.4491854122115716,126.62648390318805,455.28911078288104,3.035679220023904
1802,0.22658072412014,-0.4942477345466614,-0.1247691139578819,0.2997757494449615,-0.4731346666812897,-0.2616864740848541,0.3422191441059112,-0.4508302509784698,-0.1773989051580429,0.322557657957077,-0.4499537050724029,0.0533412769436836,0.3018353483944598,-0.4720532684455455,0.2284295963259605,-0.4920144570312217,0.3204706694413903,-0.4499356123169103,0.3046173101802879,-0.4717588439764641,0.2330077802127153,-0.4921491472006363,0.3203455420250171,-0.449485492253707,132.4245256879229,347.8825070840918,5.764278976984657
1803,0.225588172674179,-0.4920161366462707,-0.1543523967266082,0.3017215728759765,-0.4732661247253418,-0.3412419855594635,0.342434287071228,-0.4525574147701263,-0.2247037440538406,0.3198372721672058,-0.4513884782791137,0.1047084555029869,0.3008065593069298,-0.4726806711156849,0.2266987213066822,-0.4912920216687254,0.3195943730187257,-0.4510122029973646,0.3030930098309448,-0.4721275748321525,0.230484156650302,-0.4918062969878718,0.3200450744225004,-0.4500961765511699,136.5510042482094,247.58871361719,7.1601858596021755
1804,0.2275917083024978,-0.4892272651195526,-0.1131727024912834,0.3030035495758056,-0.4732074737548828,-0.3278094232082367,0.3433195948600769,-0.4531886875629425,-0.2435240000486374,0.3119527399539947,-0.4540345072746277,-0.0198771469295024,0.299619921109708,-0.4738645850110562,0.2263327438410672,-0.4903832600469588,0.3189990139421525,-0.452109838000765,0.3017037743424501,-0.472822378903714,0.228823591526608,-0.4912370822115067,0.3196266502303612,-0.4509016411310079,139.31075028492614,165.58476220300406,6.905701102938156
1805,0.2280742973089218,-0.4893049299716949,-0.1687449067831039,0.3005252778530121,-0.4727551639080047,-0.280825525522232,0.3518323600292206,-0.4572033584117889,-0.2074841409921646,0.3240317702293396,-0.4529969394207001,-0.0537782981991767,0.2981721484704746,-0.4755048794323945,0.2274665649344181,-0.489640337640845,0.3192068631191938,-0.4531215259694235,0.3002911239936598,-0.4738953791151861,0.228280780889732,-0.4905983843832421,0.3194587353858942,-0.451789595066374,141.1812831553234,112.23197222383531,5.319549256481649
1806,0.2293479144573211,-0.4893065094947815,0.1219898387789726,0.2958433330059051,-0.4776333272457123,-0.051601231098175,0.3500523567199707,-0.4655088484287262,-0.0339975394308567,0.3231382071971893,-0.4536928236484527,0.1460065096616745,0.2966019670891909,-0.4773762661136714,0.230069497558255,-0.489414800913359,0.320610744710729,-0.4540128150790772,0.2988154612318722,-0.4752877339145801,0.2289962675571411,-0.490124950995289,0.319919539115828,-0.4526788830714552,142.71910204449813,92.2691333504838,3.082655114986109
1807,0.2324467450380325,-0.4893284142017364,0.319864809513092,0.2945364117622375,-0.4831689000129699,0.1127707138657569,0.335556298494339,-0.4718051254749298,-0.0203730463981628,0.3227707147598266,-0.4537253081798553,0.0150872971862554,0.2952343482171985,-0.4791934286977712,0.2339140227690979,-0.4899292107412312,0.3233897035000556,-0.4547786826874698,0.2973830160260027,-0.4768500118278564,0.2309633696419238,-0.4900466548936659,0.3213076048695188,-0.4535188029178609,144.41423164903395,101.70777627214932,1.1576645550527298
