Frame #,hand X,hand Y,body X,body Y,shoulder X,shoulder Y,shoulder X_smoothed,shoulder Y_smoothed,body X_smoothed,body Y_smoothed,hand X_smoothed,hand Y_smoothed,velocity,roughness,angles
954,362.0294189453125,1353.813720703125,375.1749572753906,1846.1705322265625,205.4172210693359,1184.14794921875,205.47564448017593,1184.1562299931609,375.23434283851367,1845.9735601087789,361.9044375099515,1353.7368198991635,-0.1130733793332439,1.2021867381028588e-05,28.306239526895553
955,361.9129028320313,1353.4263916015625,375.3923645019531,1846.0023193359375,205.43624877929688,1184.0782470703125,205.46737556309367,1184.1418311308662,375.2956634515423,1845.9106281144088,361.84683966976746,1353.6802005198074,-0.2732845050065435,1.753737045999043e-05,28.301684785145444
956,361.79486083984375,1353.827880859375,375.3836364746094,1845.8116455078125,205.43624877929688,1184.0782470703125,205.45596151944395,1184.1328039637149,375.3454070954811,1845.8351756700572,361.7862978503253,1353.6325635234948,-0.3756847655635909,1.6939729735236e-05,28.29542337238605
957,361.5773315429687,1353.415771484375,375.3852233886719,1845.61474609375,205.5109710693359,1184.140380859375,205.43864202069147,1184.124497187088,375.3769358202179,1845.763994029389,361.73674080100653,1353.598303213811,-0.3885204505957773,1.0371052741291914e-05,28.288948031542787
958,361.6666564941406,1353.5,375.3852233886719,1845.61474609375,205.5109710693359,1184.140380859375,205.41634243458168,1184.1094268029403,375.3886233134675,1845.7129371439569,361.7097606252574,1353.573812776845,-0.2998307985114934,3.3838339315781238e-06,28.283950851567596
959,361.8448791503906,1353.3101806640625,375.3852233886719,1845.61474609375,205.5109710693359,1184.140380859375,205.3964520258985,1184.080410824927,375.38415762551006,1845.6901569665831,361.71153427865545,1353.5472954338495,-0.1219680769919762,3.169561256222894e-06,28.281918050284396
960,361.7790222167969,1353.96630859375,375.3748474121094,1845.8089599609375,205.2977752685547,1184.0,205.3921687913272,1184.0338218343652,375.3714097090449,1845.69451809902,361.7425083201288,1353.503557581299,0.1118707871938795,1.2404479511132661e-05,28.283782563404294
961,361.6033630371094,1353.6033935546875,375.3748474121094,1845.8089599609375,205.3609161376953,1184.004638671875,205.41722794502311,1183.9714319549578,375.36079238846173,1845.7194333954608,361.79839159832295,1353.433398440139,0.3469080669180613,2.5268541613990672e-05,28.289564364519595
962,361.8999938964844,1353.3778076171875,375.3748474121094,1845.8089599609375,205.240478515625,1183.9071044921875,205.47812096311227,1183.9006071102951,375.3633773614543,1845.758577457083,361.8705838520806,1353.3415310363498,0.5114655405193247,3.049121535054324e-05,28.298088790194917
963,362.0,1353.0,375.3748474121094,1845.8089599609375,205.5629119873047,1184.00439453125,205.5684397529916,1183.833168070252,375.3886138873425,1845.8091711625011,361.947055691237,1353.2455664467795,0.5474718048533589,2.21830766404954e-05,28.307213320275807
964,362.1022644042969,1352.897705078125,375.3748474121094,1845.8089599609375,205.73670959472656,1183.661865234375,205.66944653091065,1183.7824254869056,375.441625832833,1845.870972560304,362.01528788038615,1353.1659998746152,0.4512361956979305,8.502920383007273e-06,28.31473392353744
965,361.9621887207031,1353.219970703125,375.4353637695313,1845.7769775390625,205.95333862304688,1183.45556640625,205.7571536746377,1183.7578287994102,375.5207801361225,1845.942418911139,362.06611984660066,1353.1154600152022,0.2787084666426409,3.5166839018417217e-06,28.31937906464815
966,362.1867980957031,1353.234375,375.66314697265625,1846.0518798828125,205.8422088623047,1183.8126220703125,205.8116284556357,1183.7594756126962,375.61700091348104,1846.017339631161,362.0962591561362,1353.095186293326,0.1044940781184067,9.483284844054453e-06,28.32112063261679
967,362.23486328125,1353.0985107421875,375.7371520996094,1846.180419921875,205.7292938232422,1183.86865234375,205.82298809182905,1183.7772033105484,375.71595743335706,1846.085235491486,362.1088784503131,1353.0988712643705,-0.0205306316163245,1.539495528104544e-05,28.320778455423184
968,362.0,1353.0921630859375,375.8603210449219,1846.1561279296875,205.8095245361328,1183.9107666015625,205.79201046814515,1183.79598661216,375.80249241335673,1846.135181673572,362.1123594314856,1353.118046277833,-0.076138957078129,1.3164549260173776e-05,28.319509472805215
969,362.0,1353.0921630859375,375.8997802734375,1846.1829833984375,205.75051879882812,1183.8016357421875,205.72759722423572,1183.8036469847411,375.8651364800608,1846.1604216460205,362.11677120988224,1353.1447810592526,-0.0598728008249338,6.119851137596988e-06,28.318511592791467
970,362.1867980957031,1353.234375,375.8997802734375,1846.1829833984375,205.68540954589844,1183.8770751953125,205.64391805121707,1183.795640244355,375.8987244702308,1846.16079727634,362.12915692314493,1353.172268172495,0.0171375447115451,1.4425246743402528e-06,28.31879721853666
971,362.0687255859375,1353.18896484375,375.9054260253906,1846.1572265625,205.46710205078125,1183.6973876953125,205.5577589644209,1183.7750613066648,375.9044313572705,1846.1423844864375,362.1504742696504,1353.195415139448,0.1261435292304469,1.8037578294026157e-06,28.3208996106905
972,362.1551208496094,1353.3101806640625,375.8369140625,1846.0654296875,205.46710205078125,1183.6973876953125,205.4855769802642,1183.749134150908,375.88780249412406,1846.115077644859,362.175855412478,1353.211804040376,0.22256046496544,4.483096758704227e-06,28.324608951773257
973,362.217529296875,1353.122802734375,375.8236083984375,1845.9862060546875,205.46710205078125,1183.6973876953125,205.44086004314173,1183.7246712609815,375.8560942745253,1846.08920348915,362.1977824552371,1353.2218372345203,0.2594577715566259,5.048660128354639e-06,28.328933247965868
974,362.3772888183594,1353.150146484375,375.8603210449219,1846.1561279296875,205.46710205078125,1183.6973876953125,205.4328061197674,1183.704917616202,375.8163359011265,1846.0727155503916,362.21115706732866,1353.227394352555,0.2103889217065102,2.6142996687074036e-06,28.33243972999431
975,362.3824462890625,1353.329833984375,375.7789306640625,1846.1260986328125,205.46710205078125,1183.6973876953125,205.4660106852849,1183.688935610863,375.77478092062296,1846.07027515511,362.2183168330475,1353.230087404328,0.0892024070790142,1.4014664839122855e-06,28.33392643677896
976,362.1551208496094,1353.3101806640625,375.7617492675781,1846.033203125,205.48733520507812,1183.6370849609375,205.5399027707918,1183.6731135645211,375.7371786347889,1846.0836947741843,362.230459824472,1353.230648249278,-0.0510216232173377,4.508577870867456e-06,28.333076076392004
977,362.1254577636719,1352.9964599609375,375.6655578613281,1846.0426025390625,205.44805908203125,1183.7705078125,205.6477346609759,1183.653757530704,375.7087459765687,1846.1120222237391,362.26285021926014,1353.2291467506157,-0.1436517879578502,8.07111226476977e-06,28.33068187992604
978,362.1551208496094,1353.3101806640625,375.6560668945313,1846.1495361328125,205.9772796630859,1183.623046875,205.77687878582063,1183.6296900780485,375.6934698630563,1846.1510075139736,362.3256144743849,1353.2249471404325,-0.1442774967578231,6.664289634672738e-06,28.328277254980076
979,362.3824462890625,1353.329833984375,375.7268371582031,1846.24658203125,205.9772796630859,1183.623046875,205.91210220308108,1183.6035963939748,375.6934728434627,1846.1934781182651,362.4158854838149,1353.217066581478,-0.0594171914534769,2.529571197000605e-06,28.32728696845585
980,362.4212341308594,1353.16845703125,375.7268371582031,1846.24658203125,206.0970764160156,1183.5421142578125,206.04035591055316,1183.5812339076597,375.7092843450065,1846.231380013356,362.51651298258577,1353.2057359247112,0.0478320469438386,1.756822275731329e-06,28.32808416923825
981,362.8350830078125,1353.1649169921875,375.7703857421875,1846.2552490234375,206.0,1183.5574951171875,206.15337179901607,1183.568928349765,375.74082847655416,1846.2583284052505,362.6025392722526,1353.1936893905545,0.0876704731985711,3.1931027136853885e-06,28.32954534379156
982,362.8745422363281,1353.2437744140625,375.8075256347656,1846.2781982421875,206.23992919921875,1183.510986328125,206.24674994213825,1183.570789013192,375.78802138381394,1846.2712294466444,362.65230818135433,1353.1856379579117,-0.0029532789436359,2.3136668170136603e-06,28.32949612247583
983,362.53570556640625,1353.0833740234375,375.8075256347656,1846.2781982421875,206.37904357910156,1183.6209716796875,206.3180642110796,1183.5869948844538,375.8500722002188,1846.2706953031231,362.65724143606894,1353.186520501913,-0.2210668430768692,4.028246493942665e-06,28.325811675091217
984,362.8745422363281,1353.2437744140625,375.8075256347656,1846.2781982421875,206.37904357910156,1183.6209716796875,206.36655535139985,1183.613717911818,375.9236798649006,1846.2606936175623,362.6249026949068,1353.1998440000643,-0.5000991660483578,1.664295301899819e-05,28.31747668899041
985,362.1551208496094,1353.3101806640625,376.0205383300781,1846.2271728515625,206.37904357910156,1183.6209716796875,206.3940676817122,1183.6442852627297,376.0016348285659,1846.2476856386916,362.57431514915504,1353.2267060952163,-0.7476299615588289,3.350557681970066e-05,28.305016189631097
986,362.6632995605469,1353.1380615234375,376.1462707519531,1846.2664794921875,206.44512939453125,1183.680908203125,206.40552624472613,1183.670748874147,376.0736797061846,1846.239272480904,362.5270802513059,1353.2652508885064,-0.8903413697187545,3.7134884863671234e-05,28.29017716680245
987,362.43157958984375,1353.171875,376.21484375,1846.2237548828125,206.44512939453125,1183.680908203125,206.4082145377604,1183.6854653893995,376.1297356253817,1846.2424433955264,362.4994410295583,1353.3101221522884,-0.8988407680963917,2.3309617658424217e-05,28.275196487334178
988,362.5,1353.5,376.1301879882813,1846.20654296875,206.3521728515625,1183.685546875,206.4098711743027,1183.68277680679,376.16316797472473,1846.2616532314896,362.4984739131246,1353.3528843606232,-0.7853483593305555,7.25767596981228e-06,28.262107348012
989,362.5,1353.5,376.1088562011719,1846.302734375,206.3521728515625,1183.685546875,206.4157904608576,1183.6608041034865,376.1716849015076,1846.297201686427,362.52206716473665,1353.3850409776608,-0.5885416787646847,4.445010550565548e-06,28.25229832003259
990,362.5,1353.5,376.0946044921875,1846.3446044921875,206.3521728515625,1183.685546875,206.42600101160664,1183.623027710416,376.1560528734726,1846.3446300521368,362.560958417123,1353.4023869815474,-0.3569183018357336,1.4798605250666266e-05,28.24634968166866
991,362.815673828125,1353.184326171875,376.34619140625,1846.3380126953125,206.5058135986328,1183.55810546875,206.43444884775545,1183.5789854078723,376.11882669499215,1846.395547032077,362.6020340708027,1353.4066825118514,-0.1297525437617253,2.725242924270802e-05,28.244187139272633
992,362.4886474609375,1353.4090576171875,375.8888854980469,1846.4625244140625,206.5647125244141,1183.5294189453125,206.43103073931985,1183.543419682509,376.0641395013341,1846.4397768654444,362.6321763960288,1353.4029900400496,0.080377257241011,3.333538226294781e-05,28.24552676022665
993,362.5871276855469,1353.310546875,376.0565490722656,1846.5888671875,206.00440979003903,1183.8123779296875,206.4051198645788,1183.5336422814537,375.99733508951914,1846.4685347681984,362.64131007310885,1353.3957914368998,0.2903333575692102,3.347896376844336e-05,28.25036564951947
994,362.8215637207031,1353.61279296875,375.8504638671875,1846.4383544921875,206.6172790527344,1183.2860107421875,206.3493864292842,1183.5647159027517,375.9235777472032,1846.47777793383,362.6243347250963,1353.3878603198975,0.5257188269531099,3.317918210566161e-05,28.259127629968688
995,362.659423828125,1353.4130859375,375.8888854980469,1846.4625244140625,206.6172790527344,1183.2860107421875,206.26457500546252,1183.6423306306742,375.8465023459066,1846.4701938377864,362.5825942318002,1353.3819717325955,0.783755629459364,3.593573971042206e-05,28.27219022379301
996,362.3713073730469,1353.2615966796875,375.7337951660156,1846.60302734375,206.13211059570312,1183.867919921875,206.16375430179613,1183.7567457095977,375.7680628386358,1846.4549371498829,362.523873854483,1353.3819176433346,1.008861919228039,3.840380294148202e-05,28.28900458911348
997,362.3713073730469,1353.2615966796875,375.732421875,1846.4285888671875,205.88461303710935,1183.93798828125,206.0705241893868,1183.883934508006,375.68946933809127,1846.4451870106452,362.4592987491663,1353.3904042415768,1.1138572820237869,3.2082331328818306e-05,28.307568877147208
998,362.5,1353.5,375.64691162109375,1846.2451171875,205.74728393554688,1184.257080078125,206.00904483213907,1183.9954309612442,375.6124674552373,1846.4534528234876,362.3986895440324,1353.405763793323,1.039690451754396,1.6009744882030313e-05,28.324897051343115
999,362.329833984375,1353.403564453125,375.5215759277344,1846.406494140625,206.0188751220703,1184.1048583984375,205.99226349206893,1184.070646908433,375.540143072886,1846.4855238844843,362.34768239911455,1353.4210899471243,0.8028279003871575,6.087147665713068e-06,28.338277516349567
1000,362.24371337890625,1353.4122314453125,375.41168212890625,1846.525146484375,206.0188751220703,1184.1048583984375,206.0166993277684,1184.103937943834,375.4767075842225,1846.5365448639125,362.30725076299433,1353.4265209344107,0.4900985638383304,1.7650132542215734e-05,28.346445825746873
1001,362.24371337890625,1353.4122314453125,375.49658203125,1846.7579345703125,206.1706390380859,1184.02783203125,206.0658697410206,1184.1036709777734,375.42661094482133,1846.592531342485,362.27418217727654,1353.4128022748134,0.2092252081285295,4.009104709434851e-05,28.349932912549015
1002,362.24371337890625,1353.4122314453125,375.4046936035156,1846.6234130859375,206.1706390380859,1184.02783203125,206.1182205854932,1184.0859436663495,375.39386176795085,1846.6364139963073,362.2423226362381,1353.3748618728712,0.0342888651707795,4.7454598231250084e-05,28.350504393635195
1003,362.3543395996094,1353.50146484375,375.4046936035156,1846.6234130859375,206.1706390380859,1184.02783203125,206.1543638565897,1184.0675630719352,375.3815730128568,1846.6544452149972,362.2053721827219,1353.3150438633838,-0.020098664445598,3.2654553815794855e-05,28.350169415894435
1004,362.22113037109375,1353.2210693359375,375.2632751464844,1846.7657470703125,206.07113647460935,1184.107666015625,206.1609971613142,1184.0614952737048,375.3908950230391,1846.6400180987432,362.1603780350658,1353.2446730030388,0.0122013191211323,1.2525542205001932e-05,28.35037277121312
1005,362.0,1353.0921630859375,375.4502868652344,1846.5496826171875,206.1568603515625,1184.0921630859375,206.13201165786427,1184.0753298417362,375.4193961590141,1846.5947585998588,362.10927271372105,1353.1818530346782,0.0792981247094104,2.2192820919522823e-06,28.351694406624944
1006,362.0,1353.0921630859375,375.4502868652344,1846.5496826171875,206.1568603515625,1184.0921630859375,206.06885662237104,1184.1113281298976,375.460336895719,1846.527496085502,362.0569379548014,1353.145351591411,0.1347448780632021,1.0146651060264815e-06,28.353940154592664
1007,362.0,1353.0921630859375,375.52777099609375,1846.40966796875,206.1706390380859,1184.02783203125,205.9809550470903,1184.1665872432727,375.50387798770953,1846.4514080142496,362.0075752247568,1353.147510743834,0.1438787569384203,1.4718667882150954e-06,28.35633813387497
1008,362.0,1353.0921630859375,375.5787658691406,1846.3389892578125,205.69778442382812,1184.3466796875,205.88427091109787,1184.233526562192,375.53960080964214,1846.3801922374023,361.9625365244235,1353.1897691498914,0.0862969637385902,7.692818381651681e-07,28.357776416603947
1009,361.8999938964844,1353.3778076171875,375.5787658691406,1846.3389892578125,205.69778442382812,1184.3466796875,205.7960664093337,1184.3018463856251,375.5588711502365,1846.32467239771,361.92071320653446,1353.2624965515963,-0.0337726310529262,1.391668679780025e-06,28.35721353941973
1010,361.8999938964844,1353.3778076171875,375.54010009765625,1846.282470703125,205.63226318359375,1184.3441162109375,205.72766993005484,1184.3616239722908,375.5559370915561,1846.290800279202,361.88026984649554,1353.3486048616166,-0.1787680369263711,5.191605397632229e-06,28.354234072137626
1011,361.8999938964844,1353.3778076171875,375.4292297363281,1846.267822265625,205.6885986328125,1184.4144287109375,205.68003240048407,1184.405633181772,375.5275944981959,1846.2790802850352,361.8403169587156,1353.428732698241,-0.2854928991758498,8.916909341472963e-06,28.34947585715136
1012,361.7614135742187,1353.501708984375,375.4793090820313,1846.212646484375,205.6885986328125,1184.4144287109375,205.64501750938325,1184.429879132722,375.4725021614568,1846.284964401988,361.8018086329966,1353.485717634624,-0.2894219742722725,7.4647480542613985e-06,28.344652157580157
1013,361.7456970214844,1353.584228515625,375.5539855957031,1846.3037109375,205.6885986328125,1184.4144287109375,205.6112153431006,1184.4330937716304,375.3917110254437,1846.3002356878856,361.76734347027616,1353.5077961793231,-0.1554108258825692,3.105764147556546e-06,28.34206197714878
1014,361.9134521484375,1353.394287109375,375.30023193359375,1846.4178466796875,205.6885986328125,1184.4144287109375,205.5706974046712,1184.4162904651555,375.29032379394647,1846.3158830282064,361.7399768557175,1353.4910795469664,0.0990003526779759,6.939765433617405e-06,28.343711983026747
1015,361.3534240722656,1353.73095703125,375.0709533691406,1846.3682861328125,205.49314880371097,1184.4315185546875,205.5232212177226,1184.3828831605065,375.1780107514596,1846.3260875909907,361.72140600447113,1353.4412034478978,0.4011947167582264,2.4277086710619145e-05,28.350398561639384
1016,361.8448791503906,1353.3101806640625,375.0709533691406,1846.3682861328125,205.49314880371097,1184.4315185546875,205.4760075778498,1184.3390567001338,375.0668758021346,1846.331352146912,361.7103106377448,1353.3729586741042,0.6473176741940989,4.159334897553972e-05,28.36118718954262
1017,361.771240234375,1353.153564453125,374.9455871582031,1846.343505859375,205.3176727294922,1184.1700439453125,205.439612836604,1184.293242881553,374.96818022906626,1846.338682064948,361.702672394639,1353.3063062911085,0.7470176603344925,3.937909514767572e-05,28.373637483881527
1018,361.771240234375,1353.153564453125,374.9466552734375,1846.38671875,205.36819458007812,1184.263671875,205.42245251585624,1184.2538610570946,374.8902785331875,1846.3583147510956,361.6949436213498,1353.2590343906515,0.6694262013161989,1.9525734094074367e-05,28.384794587236797
1019,361.771240234375,1353.153564453125,374.82122802734375,1846.1776123046875,205.37306213378903,1184.1942138671875,205.42712780581243,1184.2262023209576,374.8381076011666,1846.3980848858323,361.68749751897974,1353.2399136062584,0.4582918416480908,6.04859193679034e-06,28.3924327845976
1020,361.5205993652344,1353.318359375,374.7737731933594,1846.44287109375,205.56687927246097,1184.1868896484375,205.45059531173416,1184.210320104772,374.8130500996045,1846.4576789869143,361.684738614129,1353.2470106661965,0.1989422313934596,1.3474513747198927e-05,28.395748488454156
1021,361.5666809082031,1353.522216796875,374.7737731933594,1846.44287109375,205.56687927246097,1184.1868896484375,205.48772045426088,1184.2009008592315,374.8125879776974,1846.5259196084687,361.69151806409536,1353.2720081353732,-0.0413634583772903,2.9960191452249648e-05,28.3950590974812
1022,361.8199157714844,1353.2796630859375,374.8507385253906,1846.64306640625,205.56687927246097,1184.1868896484375,205.53525311151796,1184.1889903078036,374.83045626973626,1846.5834367013076,361.70923732481646,1353.306575913907,-0.2516436743931649,3.813115094639127e-05,28.390865036241316
1023,361.718505859375,1353.1962890625,374.90875244140625,1846.77490234375,205.56687927246097,1184.1868896484375,205.5929577486307,1184.165147948028,374.85813003439387,1846.6102236650825,361.7351587693878,1353.3454613960832,-0.4609101082988331,3.647315965125515e-05,28.383183201103
1024,361.8199157714844,1353.2796630859375,374.90875244140625,1846.77490234375,205.56687927246097,1184.1868896484375,205.66101046105777,1184.1233679665806,374.8872301110933,1846.5945049275251,361.7649696620094,1353.384817678254,-0.6841303528957354,3.319510650661987e-05,28.37178102855474
1025,361.83154296875,1353.5340576171875,374.8846130371094,1846.4056396484375,205.56687927246097,1184.1868896484375,205.73582087747283,1184.064523755493,374.9114199111879,1846.5380055537885,361.79586919232463,1353.419587398471,-0.882369498189135,3.105672063864636e-05,28.357074870251587
1026,361.8353271484375,1353.4578857421875,374.917236328125,1846.4310302734375,205.859130859375,1184.02783203125,205.80800788796572,1183.9974435060878,374.9268939036863,1846.4546749686376,361.8279380599782,1353.4440532458343,-0.9734753492020332,2.4599877520849892e-05,28.34085028109822
1027,361.7984619140625,1353.589111328125,374.95172119140625,1846.3482666015625,206.03822326660156,1183.7601318359375,205.86515172796717,1183.9359710796464,374.931886581473,1846.3644576917184,361.8632688525216,1353.4551158846773,-0.8858043811174099,1.1811160226355681e-05,28.326086874746263
1028,361.8353271484375,1353.4578857421875,374.89788818359375,1846.2159423828125,205.9811248779297,1183.7882080078125,205.89810827177527,1183.892703020522,374.926114790599,1846.286376785023,361.9036819808919,1353.454624821129,-0.6134448315329877,6.400119295640309e-06,28.315862794220713
1029,362.0912170410156,1353.2667236328125,374.9300842285156,1846.2493896484375,205.86788940429688,1183.9085693359375,205.90620156691477,1183.8731762766397,374.9105351607541,1846.233807337869,361.94872852617806,1353.4481066256758,-0.2286442994985549,2.5752516630767687e-05,28.312052055895737
1030,361.8448791503906,1353.3101806640625,374.8704223632813,1846.1048583984375,205.86788940429688,1183.9085693359375,205.8975847379489,1183.8742731327854,374.8873492514701,1846.2125304146923,361.99514860239594,1353.4407878974175,0.1557162831437608,6.174129063374335e-05,28.314647327281467
1031,362.0794982910156,1353.67578125,374.91607666015625,1846.4510498046875,205.86788940429688,1183.9085693359375,205.88533674107157,1183.8869380517692,374.8601312433111,1846.2212677896512,362.03748458699016,1353.434784048674,0.4356639740929324,8.11778029175525e-05,28.32190839351635
1032,362.0490112304687,1353.3922119140625,374.832763671875,1846.0830078125,205.86788940429688,1183.9085693359375,205.8823777900084,1183.9003438896098,374.83377007329506,1846.2537143000147,362.06937603293017,1353.4301852810709,0.5421694713978553,6.386120248951934e-05,28.33094455137298
1033,362.1744689941406,1353.529541015625,374.7906494140625,1846.2642822265625,205.86788940429688,1183.9085693359375,205.89741505897095,1183.9051270379978,374.813687588696,1846.3005375671016,362.08573266707816,1353.4281320845323,0.4480794195333004,2.7426262261748036e-05,28.338412541698535
1034,362.1551208496094,1353.3101806640625,374.7712097167969,1846.42626953125,205.86788940429688,1183.9085693359375,205.9325361525906,1183.8951960365507,374.80415324543526,1846.3510238491065,362.0852961862513,1353.4318987050644,0.1745285579063704,8.501097279572383e-06,28.341321350996974
1035,362.0188598632813,1353.424560546875,374.8081970214844,1846.4503173828125,205.86788940429688,1183.9085693359375,205.98281899162887,1183.8684786915328,374.8063686071253,1846.395471504999,362.0718361723541,1353.4448454765195,-0.2063038726458899,2.5612750260867523e-05,28.337882953119543
1036,362.0188598632813,1353.424560546875,374.8081970214844,1846.4503173828125,206.3351593017578,1183.77783203125,206.03865392284004,1183.8267884557065,374.8173159943638,1846.428213767244,362.0526787689509,1353.4674491277324,-0.5883380373030178,6.156152708087417e-05,28.328077319164493
1037,362.0,1353.5,374.8081970214844,1846.4503173828125,206.0467834472656,1183.77978515625,206.09021742815153,1183.7748640455336,374.8297878261116,1846.4493201874316,362.0353356534211,1353.4960483554548,-0.8683682341461463,8.038294264418244e-05,28.313604515262057
1038,362.0188598632813,1353.575439453125,374.8548278808594,1846.4332275390625,206.0467834472656,1183.77978515625,206.13118966146783,1183.7189533280637,374.8334064007303,1846.4637748754928,362.0243976883278,1353.5242126524356,-0.9806820359116132,6.358402767792827e-05,28.29725981466353
1039,362.0188598632813,1353.575439453125,374.80230712890625,1846.4827880859375,206.23992919921875,1183.510986328125,206.15928148239777,1183.665408623198,374.8163320440091,1846.4788714070096,362.02022649192537,1353.5457521513476,-0.9109830182921996,2.8281283757950367e-05,28.28207676435866
1040,362.0188598632813,1353.575439453125,374.6761169433594,1846.521240234375,206.0467834472656,1183.77978515625,206.17450845909295,1183.61955951008,374.7674946168008,1846.501206316316,362.01947445634016,1353.5575430853423,-0.6905749331062339,7.3686606480323455e-06,28.270567182140223
1041,362.0188598632813,1353.575439453125,374.8177490234375,1846.409423828125,206.23992919921875,1183.510986328125,206.17766478946928,1183.5850471675446,374.67949420061115,1846.5340894065664,362.01668576920633,1353.5607369871998,-0.3814485810145385,1.6052471938102487e-05,28.26420970578998
1042,362.0188598632813,1353.575439453125,374.720458984375,1846.5601806640625,206.23992919921875,1183.510986328125,206.17007941643908,1183.563498645038,374.55205549379616,1846.575913057245,362.00629732163367,1353.5599517541525,-0.0599694870754063,4.091102815903399e-05,28.263210214338724
1043,362.0,1353.5,374.3663330078125,1846.715576171875,206.10772705078125,1183.56103515625,206.154063942617,1183.5543908741718,374.3941579442199,1846.6203948617244,361.9846137069161,1353.5608540125702,0.2017183208462825,5.684218441185622e-05,28.26657218635283
1044,362.0,1353.5,374.0973205566406,1846.6107177734375,206.09671020507812,1183.6214599609375,206.13281631863913,1183.5556507416252,374.2219696770185,1846.6590713622224,361.9513704882488,1353.56704490099,0.3610287525583544,5.0848399540844716e-05,28.2725893322288
1045,362.0,1353.5,373.9747009277344,1846.7447509765625,206.09671020507812,1183.6214599609375,206.109476380938,1183.5652005590482,374.0525024102196,1846.6848072186776,361.9102488960263,1353.5777995569547,0.4263311730372265,3.068773161998525e-05,28.27969485177942
1046,361.6825256347656,1353.6824951171875,373.7988586425781,1846.778564453125,206.20315551757812,1183.4339599609375,206.08633965519175,1183.5822240821649,373.8969450526632,1846.694530039064,361.8675177880174,1353.588462465552,0.4497359165856807,1.2389341399108264e-05,28.287190450389183
1047,361.8448791503906,1353.6898193359375,373.8449096679687,1846.5728759765625,205.99407958984375,1183.6844482421875,206.06465595080908,1183.6071872777609,373.7580337008741,1846.690167652641,361.8288714675885,1353.5939645507412,0.4876864106204692,3.514572770698427e-06,28.295318557232857
1048,361.8448791503906,1353.6898193359375,373.7096252441406,1846.6922607421875,205.99407958984375,1183.6844482421875,206.04410593894897,1183.6414092214234,373.6324780470555,1846.677702408804,361.7962685380282,1353.59331594039,0.5618051725145534,1.536743064406224e-06,28.304681976774766
1049,361.6666564941406,1353.5,373.5167846679687,1846.7628173828125,205.99407958984375,1183.6844482421875,206.0216947680767,1183.6869922188343,373.51590300554903,1846.665271869986,361.76667067199133,1353.591538476598,0.651374547977781,2.3371935835780982e-06,28.315538219241063
1050,361.6666564941406,1353.5,373.5,1846.7086181640625,205.99415588378903,1183.74072265625,205.9914521426208,1183.7463408837905,373.4066953642404,1846.6611788075904,361.7329050035898,1353.597368441311,0.7138446588789549,3.3734370397255205e-06,28.32743563022238
1051,361.77105712890625,1353.663330078125,373.29150390625,1846.439697265625,205.9710998535156,1183.805419921875,205.9461846784608,1183.8203874240637,373.3066290654837,1846.6711807472373,361.6864338561499,1353.61867458808,0.711063863830006,2.697532418007396e-06,28.339286694619545
1052,361.77105712890625,1353.663330078125,373.1317138671875,1846.5489501953125,205.99415588378903,1183.74072265625,205.88076488070655,1183.9061456275165,373.2181718289801,1846.6949249139495,361.6221214305079,1353.658937838327,0.6294620009803964,1.1073166693213723e-06,28.34977772796922
1053,361.8448791503906,1353.6898193359375,372.93841552734375,1846.84423828125,205.6954803466797,1184.0966796875,205.7951571235419,1183.9953600493002,373.1400481564544,1846.72455577668,361.5430625412279,1353.7160556402591,0.4920737396700758,2.2656085464546753e-06,28.35797895696372
1054,361.04888916015625,1353.64892578125,373.1155700683594,1846.9088134765625,205.859130859375,1184.02783203125,205.69557330155268,1184.0758348131087,373.0643036493667,1846.748770277189,361.46096337811673,1353.782611716,0.3541089908298289,6.687245323128016e-06,28.36388077347755
1055,361.2130432128906,1354.0308837890625,373.1155700683594,1846.9088134765625,205.55975341796875,1184.253662109375,205.59317755752107,1184.135373639513,372.9780462467989,1846.7605275527733,361.3898993505098,1353.8472402199586,0.2746756965785124,9.245012745839114e-06,28.36845870175386
1056,361.4245300292969,1353.814453125,372.9294738769531,1846.705322265625,205.37306213378903,1184.1942138671875,205.5004553712457,1184.16634682857,372.8695092282008,1846.7622923955532,361.3382421482029,1353.897489853606,0.2839992829687077,6.400218538773194e-06,28.37319202313667
1057,361.4886474609375,1353.9014892578125,372.75439453125,1846.6444091796875,205.3176727294922,1184.1700439453125,205.42628015031983,1184.1684987519884,372.73422036933846,1846.7646293050043,361.306103720322,1353.923584507642,0.3778542735154389,2.1384390528794806e-06,28.379489594361928
1058,361.22113037109375,1354.0693359375,372.5794982910156,1846.70556640625,205.3176727294922,1184.1700439453125,205.37252972341483,1184.1487703901705,372.5773517547324,1846.7797504555228,361.289177675691,1353.9218498222797,0.5342594837341608,3.0314036844859446e-06,28.38839391909083
1059,361.22113037109375,1354.0693359375,372.3855285644531,1846.7852783203125,205.61666870117188,1184.004150390625,205.33522640367656,1184.118555089446,372.4117660567784,1846.8151972131104,361.2835576382831,1353.896973171829,0.7207992396511287,9.947871604783106e-06,28.400407239751683
1060,361.4545593261719,1353.663330078125,372.2180786132813,1846.9306640625,205.3176727294922,1184.1700439453125,205.30949660630515,1184.0899854797997,372.2536876669852,1846.871572209388,361.2879159079802,1353.8615231812178,0.8923794740858426,1.710633878623291e-05,28.415280230986447
