Frame #,Hand Pink X,Hand Pink Y,Head Pink X,Head Pink Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X,Shoulder Green Y,Shoulder Green X_smoothed,Shoulder Green Y_smoothed,Hand Pink X_smoothed,Hand Pink Y_smoothed,Head Pink X_smoothed,Head Pink Y_smoothed,angles,velocity,roughness
2260.0,347.954071,461.4770508,268.1168823,1011.65802,420.0,733.5,419.0,977.9077759,418.9970476662879,978.0781208062074,350.5975108966153,461.1202645922515,268.486608263766,1011.6403517712148,96.83964233117048,-72.242937100022,0.02721909237303472
2261.0,337.2347717,461.2347717,267.9733276,1012.02002,414.2698364,733.277771,417.5,977.5,417.9149386643247,977.740926349575,339.2885751903641,461.4587533015697,268.34853810622656,1011.7726088300766,95.7675275001442,-64.326889861577,0.03379888130436435
2262.0,328.3378296,461.0885925,268.6895142,1011.918091,409.7056274,732.7359009,417.5,977.5,416.8520689229984,977.482723169172,329.55253518740415,461.7819483491285,268.22582819225624,1011.9130996187122,94.83443449737534,-55.9855801661314,0.039971267523268225
2263.0,321.6364746,462.3923035,268.0,1012.147156,405.1272583,731.9212036,415.6825256,977.3174438,415.8592409577437,977.306584242298,321.5837079604392,462.10983421289177,268.10607686971036,1012.0347365515348,94.04347033939254,-47.457849478967944,0.04505797551118971
2264.0,315.8280945,462.1469727,268.3258972,1012.232788,401.7712402,731.8464355,414.6763306,977.2270508,414.9832266522139,977.2000876327704,315.4312592673042,462.4370671611089,267.97652172737105,1012.1216431581375,93.39306132697853,-39.02454074484098,0.04820275652891135
2265.0,311.0791626,462.7347107,267.6167908,1011.959167,399.3174744,731.6825562,414.5,977.0,414.2607275650315,977.143379223912,311.0292722818017,462.72861042258967,267.8313158158243,1012.1714982773616,92.87821674556892,-30.8906748845763,0.04880883858171169
2266.0,309.0028381,462.8319092,267.6114502,1012.249512,398.0865479,731.6057739,413.5,977.5,413.7119608042519,977.118663994282,308.2563899046235,462.92731056683704,267.671619005172,1012.1928496841476,92.4928264338888,-23.123418700807576,0.047043988785525716
2267.0,307.223877,463.0823975,267.4303894,1012.40509,397.068634,731.6862793,413.2796936,977.1800537,413.3378417949512,977.1187989334978,306.98975334042893,462.96890620480906,267.5008014830694,1012.200608537811,92.23145024186616,-15.682571521358284,0.04386473121581498
2268.0,307.0578003,463.2484741,267.2764282,1011.981689,397.1577454,731.5,413.0921936,977.0,413.12162438890914,977.1517026892408,307.1370846463064,462.80119122193287,267.32034332985216,1012.2116062394404,92.08995777518804,-8.489548000686966,0.04042947074031014
2269.0,308.5,462.7472534,267.1885986,1012.201782,397.1551208,731.6897583,413.1577454,977.5,413.034770004312,977.2377999198555,308.64405536824495,462.4014633189705,267.1300786424361,1012.2397072608233,92.06513851468644,-1.4891556300960929,0.037467115960881384
2270.0,311.3092651,461.3434753,267.0705261,1012.158142,398.5877991,731.4121704,413.0921936,977.0,413.04619528955294,977.4015729679692,311.48477429575155,461.7834656690136,266.93246163783044,1012.2909601059764,92.15381561710105,5.320626144876428,0.035097887356343595
2271.0,315.8046875,460.9676819,266.7325134,1012.487671,400.7536316,731.6195679,413.3174744,977.6825562,413.1317397965039,977.6612611394784,315.64827773471296,460.98949445992304,266.7377848119428,1012.3618587586142,92.35241464157046,11.915941468164988,0.033078933577340264
2272.0,321.0470581,460.0745239,266.9441223,1012.680176,403.5710144,731.7623291,413.3174744,977.6825562,413.2797514510313,978.0215222178372,321.1293683821928,460.07370411350894,266.56651898544254,1012.4422204052034,92.65756889429248,18.30925516332115,0.03118625290067875
2273.0,328.0229492,458.359314,265.9386597,1012.149353,406.5877991,731.5878296,413.3102417,978.8449097,413.49036257868295,978.4734957011714,327.92411557070574,459.0876085692481,266.44578809227386,1012.5197761237716,93.06702926057842,24.567621977156477,0.029441092177899385
2274.0,336.0020142,458.8060608,266.5161438,1012.797852,410.9205017,731.9266357,413.6825256,979.3174438,413.7694576291846,979.0027703817212,336.02666675609515,458.0751614663069,266.3999485740281,1012.5828455870242,93.5795378923319,30.750517905208596,0.028016528287891345
2275.0,345.6653442,457.1503296,266.0144958,1012.572449,415.2287598,731.8464355,414.0,979.5,414.12194184339273,979.5988188856796,345.4247905823777,457.0785112892663,266.43996305973224,1012.6212510476188,94.19348777883332,36.83699319008497,0.026941384331870464
2276.0,355.3764038,456.165863,266.972229,1012.583313,419.9299927,733.039978,414.8977356,980.1022949,414.54920272345294,980.2573225740828,356.093229360996,456.1481247075496,266.558384561032,1012.6276185608745,94.90568019584536,42.73154502072288,0.025940377749126765
2277.0,367.6907349,455.3434753,266.6220703,1012.685791,426.3534241,733.269104,415.0921936,981.0,415.0509547002033,980.9737113745928,367.9874485144411,455.3471952097393,266.7326152287136,1012.599401859264,95.71153869697876,48.35151006800402,0.02463425096913537
2278.0,381.7864685,454.419281,266.9428101,1012.684448,432.2336731,733.7904053,415.5,981.5,415.62642111437225,981.734077887995,381.0454340656433,454.7467004208007,266.93272719739076,1012.5405978515776,96.60717389316942,53.73811177143921,0.022965781046089886
2279.0,395.3678894,454.6280518,267.1037903,1012.403198,439.1408997,735.1408691,416.2787781,982.7211914,416.27044684423015,982.5097651821412,395.2019815576267,454.4165995996684,267.1287394570343,1012.4618126640036,97.59270332976187,59.13176619554747,0.021472933812209664
2280.0,410.4605408,454.133667,267.4486389,1012.241089,446.1408997,735.8591309,416.2787781,982.7211914,416.9664336736815,983.2576696592693,410.4066363326639,454.4200616463704,267.2958773520933,1012.3772032069448,98.67526725970286,64.95383579645932,0.021182959282712396
2281.0,426.6315002,454.6315002,267.4074097,1012.276672,453.6897583,737.1550903,417.8596497,984.2596436,417.6837065504104,983.9264631936994,426.630899919396,454.8137586084673,267.41849970250297,1012.2989005756342,99.86965338538234,71.66316754076831,0.023283878309322454
2282.0,444.0152283,456.0152283,267.4798279,1012.186829,461.5735779,738.9129028,419.0,984.5,418.3863868786324,984.4690482063676,443.8602529571293,455.65488500465034,267.4921251001628,1012.2323290131776,101.19509062795818,79.52623455455068,0.02871227068353107
2283.0,461.4303894,457.3013916,267.5519409,1012.127686,470.3198242,739.939209,419.4277344,985.2772827,419.05126517524786,984.8589364624684,462.07675449988847,457.0138353114565,267.52261048527333,1012.1754151608246,102.66868406261092,88.41560607916449,0.037412884457842625
2284.0,481.5,459.5,267.480011,1012.217773,479.7849426,741.7849731,419.5,985.1577148,419.6804844474194,985.1034749613716,481.2401547822125,458.9861230010048,267.52311942586215,1012.1219947632488,104.29830006910794,97.776960389821,0.04735179419381043
2285.0,501.357666,461.09729,267.4798279,1012.186829,489.931366,745.3137207,419.5,985.1577148,420.29709019482374,985.2463390199164,501.2742502376211,461.6928068092965,267.51034896231437,1012.0677385230576,106.07853232843176,106.81393555942948,0.054507050519142626
2286.0,521.5,465.5,267.5192261,1012.068359,499.6610718,747.6610718,421.3174744,985.3174438,420.92881315451154,985.3576285360126,522.0611317942969,465.2642704607304,267.50113686090293,1012.015728155737,107.9913670579022,114.77008376822596,0.05490670675556491
2287.0,543.3781738,469.0134583,267.5714417,1012.108215,508.8563538,751.3008423,421.6825256,985.3174438,421.5961387019446,985.5167758580956,543.4421963371534,469.8142930937253,267.5100042392222,1011.9783419071828,110.0100525905261,121.12113195743432,0.047417484503899904
2288.0,565.5,475.5,267.5770264,1011.850586,518.8446045,755.5614014,422.1384583,985.8846436,422.3116742282093,985.7956037760406,565.227024658815,475.41800691518114,267.54719659455895,1011.9733360559898,112.10351516245868,125.6077543159546,0.03457029280486495
2289.0,587.2870483,481.9629517,267.4778442,1011.820496,529.1305542,759.4000244,423.2079773,986.0655518,423.0848232042957,986.2461203119608,587.2120330594948,482.1045744952835,267.61597522204573,1012.0147687731652,114.23977454682822,128.17556306217227,0.02071540454830899
2290.0,609.6298218,490.4423218,267.4778442,1011.820496,539.291687,764.1642456,424.0,987.0922241,423.92550636247046,986.8937453363782,609.2037920327459,489.86702729381705,267.70913058339454,1012.1028555633422,116.38829565795427,128.9112666675635,0.009529165522421744
2291.0,630.9837646,498.8952942,267.9441223,1012.379211,549.5158691,769.8571167,425.1577454,987.5,424.8455615120392,987.7344095976832,631.036644763898,498.681532421352,267.8075276938775,1012.2191435212862,118.52213674357878,128.03046513747063,0.002819921530266944
2292.0,652.5,508.5,267.9024353,1012.46344,559.8968506,775.7169189,425.5,988.5,425.8561353696289,988.7342135352832,652.5777998921608,508.5222846849301,267.8840168718984,1012.3311431409638,120.62088584626343,125.924946161079,0.0006004402140904803
2293.0,673.8708496,519.2338867,267.9578247,1012.457825,571.0430908,783.2327881,426.9030762,989.8250732,426.9593403294421,989.8330084255008,673.7205281281878,519.3622585179279,267.9123481432077,1012.4039251144092,122.6741522586235,123.19598474160358,0.001500483337218423
2294.0,693.6610718,531.3389282,267.9578247,1012.457825,580.0855713,789.9144287,427.6610718,991.3389282,428.1378280266557,990.9548989214468,694.371380741275,531.1607687240488,267.8771523612959,1012.4116799869378,124.68362216692732,120.56819449822969,0.0033125474534369355
2295.0,714.9366455,543.4389648,267.9980164,1012.374756,580.0855713,789.9144287,429.5,991.8422852,429.3507464512016,992.0248496229456,714.4388521136664,543.8453739510175,267.7812461105698,1012.3442482416556,126.66160398134885,118.67890886529152,0.004034280976494283
2296.0,733.5413818,556.0469971,267.5655823,1012.27594,598.706665,804.9299927,430.8157043,993.3441772,430.54205436260946,992.9851219447008,733.8291110747947,557.2962030661068,267.64799177015743,1012.2081394088844,128.62593814507068,117.8600498233098,0.0030700703298169466
2297.0,752.6400146,571.9000244,267.5902405,1011.929932,606.9028931,812.4660034,431.5,993.5,431.6588160530303,993.8057900286744,752.4494275955,571.343598284268,267.5173356571023,1012.0234844546516,130.59312648116864,118.03130016587772,0.0014015827616274052
2298.0,770.0988159,586.4011841,267.380249,1011.861755,606.9028931,812.4660034,433.5,995.1577148,432.6705300183981,994.4881401436784,770.2153219624005,585.7905121883384,267.43598360092955,1011.818332246743,132.5722142876675,118.7452683899312,0.00032054667084904244
2299.0,786.581604,599.821167,267.2926331,1011.465088,621.875,827.5499878,433.6558228,994.8157349,433.5796728983189,995.0610993348848,787.0585569229632,600.4569851188261,267.44435205247004,1011.6219519853628,134.56172255713665,119.37049616814932,0.00010223773518675833
2300.0,802.9024658,615.9138184,267.4008179,1011.443787,629.2095337,835.2904663,433.6610718,995.3389282,434.41636908680914,995.5695456252142,802.9385105342357,615.229141010572,267.56387942604755,1011.4592300989171,136.5513682649451,119.37874246850696,0.0001432205376452072
2301.0,819.166687,631.71875,267.6730042,1011.5,636.9749756,843.5750122,435.3389282,995.6610718,435.2180817237295,996.056361900449,817.8615095458215,630.097769712322,267.7886541996387,1011.3478805906568,138.52890386939222,118.6521362668276,8.81829609091323e-05
2302.0,833.4344482,646.5149536,268.0120544,1011.379517,636.9749756,843.5750122,435.5,996.5,436.0067448009196,996.5470990161584,831.9020549569725,645.1735281603783,268.08495980468564,1011.2982642247482,140.4893011799655,117.62383863439707,0.00014292276568736347
2303.0,847.5513916,663.2695313,268.6407166,1011.135742,648.3290405,860.5,437.1577454,997.5,436.77765421351666,997.0468056079922,845.1972870749208,660.6511228427779,268.3999150880229,1011.3130934353228,142.4401146535437,117.04880841469162,0.00030489039350496374
2304.0,847.5513916,663.2695313,268.6407166,1011.135742,648.3290405,860.5,437.3389282,997.6610718,437.50378694452104,997.5486747669984,857.8833661626156,676.7006723437623,268.67648000065503,1011.3849975617488,144.39731926661955,117.43227678455072,0.00025632614675861364
2305.0,873.131897,697.5704346,269.1812439,1011.631226,413.9230652,1074.942261,438.1842957,997.6558228,438.1495699923793,998.044357635828,870.0012799809452,693.3384348591294,268.86918310923926,1011.4945137676804,146.37313484807444,118.54893488729374,0.00013880938232594815
2306.0,883.8323975,713.789978,268.8900757,1011.611694,413.9230652,1074.942261,438.9411621,998.6442871,438.6870496918461,998.5281277639476,881.4685086308318,710.4031871894881,268.9549818002931,1011.6131977018616,148.3661456121112,119.58064584220608,0.00028870449908613503
2307.0,894.9152832,731.7808228,268.9679565,1011.916687,413.9230652,1074.942261,439.5,999.1577148,439.1098014330113,998.9970476263654,892.1647506212048,727.6876697038497,268.9362778020185,1011.712334814237,150.3629394972676,119.80763310938356,0.000425329812671697
2308.0,903.9406738,749.2792358,268.7954102,1011.809204,413.9230652,1074.942261,439.5,999.5,439.4395336700786,999.4519096180436,902.044538995156,745.0938343190879,268.83657615879656,1011.7725308994168,152.348535318478,119.1357492726246,0.00025139632112003223
2309.0,903.9406738,749.2792358,268.7954102,1011.809204,413.9230652,1074.942261,439.5,999.8422852,439.7197601761881,999.8978643924725,911.1557010926148,762.6393644479277,268.6917424281719,1011.7890039597418,154.31415748599906,117.93733005126283,0.00016253851986588796
2310.0,920.8237305,782.5153198,268.3467712,1011.800903,413.9230652,1074.942261,439.6897583,1000.15509,439.9965986040397,1000.3415917780558,919.557402232584,780.3118750876664,268.5397206095531,1011.7705960290112,156.25538298911886,116.47353018718776,0.0005324464390787916
2311.0,928.3585815,800.3585815,268.2043152,1011.584961,413.9230652,1074.942261,439.8596497,1000.740356,440.29598262843496,1000.7864932337484,927.241738199424,797.9408871568359,268.41052689251177,1011.733769459158,158.1649112224643,114.57169400072644,0.0012350302601874684
2312.0,934.7470093,816.5487061,268.3561096,1011.668762,413.9230652,1074.942261,440.5,1001.5,440.610551125715,1001.2303727218044,934.1385032389908,815.2199327885774,268.3192010587745,1011.6945856379218,160.02863512460584,111.82343412849264,0.002312047478761828
2313.0,940.2666626,831.8920898,268.3269653,1011.545654,413.9230652,1074.942261,441.3174744,1001.682556,440.9047473110426,1001.6668512902688,940.1767654372036,831.8261168355293,268.2650284704318,1011.6620603497396,161.8277437773041,107.94651916189594,0.004376289953412537
2314.0,945.7956543,847.6264648,268.2914124,1011.687622,413.9230652,1074.942261,441.5,1001.842285,441.13569113844414,1002.086913027277,945.3345979416612,847.509232097691,268.2371845310891,1011.6355167444856,163.543250578509,102.93040807229374,0.008161244619213841
2315.0,949.2432861,861.7993774,268.2885132,1011.61792,413.9230652,1074.942261,441.5,1002.5,441.2766600569016,1002.4777258687224,949.649963659979,862.1054634709974,268.2228371459254,1011.6066081845006,165.15944363483342,96.9715833794652,0.013785296338947857
2316.0,953.1210938,874.6038818,268.2885132,1011.61792,413.9230652,1074.942261,441.2690735,1002.646606,441.3283125035657,1002.8212449994044,953.2042003984778,875.5075799245146,268.2133137657431,1011.5644888651176,166.66530742313012,90.3518272978016,0.020395235792377047
2317.0,955.6003418,887.326355,268.2076111,1011.529541,413.9230652,1074.942261,440.8448792,1003.310242,441.3123735214011,1003.0970356656652,956.0958064440564,887.6311183257267,268.20618936219773,1011.501560412262,168.0541434409128,83.33016106696164,0.02664250267065441
2318.0,958.5862427,898.8508911,268.01297,1011.505554,414.4400024,1074.93335,441.1577454,1003.5,441.2553114376189,1003.2897911774368,958.4190764410896,898.4012449915498,268.2032775964929,1011.4176407750653,169.32214313785795,76.07998181670837,0.0315384224625793
2319.0,960.3565674,908.3271484,268.1498108,1011.449463,414.4400024,1074.93335,441.3389282,1003.338928,441.1751564268878,1003.3970974859074,960.25595652201,907.7669269487473,268.2066226984376,1011.3211796702278,170.4670741492623,68.69586068426031,0.034848728263911985
2320.0,961.9055786,916.9013062,268.3333435,1010.992615,414.4400024,1074.93335,441.1577454,1003.5,441.07883391922144,1003.4320137345588,961.6794280105825,915.7269754499248,268.21622535936194,1011.2265492071452,171.4878467697616,61.2463572299589,0.03685524516385422
2321.0,962.9178467,923.3397827,268.370575,1011.054016,414.4400024,1074.93335,440.8448792,1003.310242,440.9668967018702,1003.4188239756847,962.7592082985296,922.3382699160009,268.2316263209899,1011.14787902849,172.38451758921343,53.800249167109655,0.03791951326904677
2322.0,962.9178467,923.3397827,268.370575,1011.054016,414.4400024,1074.93335,440.8448792,1003.310242,440.8389568723227,1003.3848022164194,963.561374931803,927.683389827084,268.25490313355976,1011.0928977971224,173.15748113363014,46.37781266500269,0.038336768341801296
2323.0,964.5,933.5,268.0503235,1011.180298,414.4400024,1074.93335,440.8448792,1003.310242,440.69754749745806,1003.35216145908,964.1416162431022,931.8089060149766,268.29026858849613,1011.061153164928,173.80543445742842,38.877199427896585,0.03854956542254811
2324.0,964.5,933.5,268.0503235,1011.180298,414.4400024,1074.93335,440.8448792,1003.310242,440.5509309608521,1003.3331603372689,964.5387237748372,934.6810071417063,268.3389491007146,1011.0472490445186,174.32346233247625,31.081672502870106,0.0393295918605344
2325.0,964.8636475,937.2075806,268.7253723,1010.899597,414.4400024,1074.93335,440.1551208,1003.310242,440.41279922963946,1003.3293935810624,964.772554849541,936.1940168763784,268.3940113225507,1011.04528441171,174.7029644182026,22.77012514358148,0.04157828075371471
2326.0,964.5,936.772583,268.4032288,1011.057373,414.4400024,1074.93335,440.0,1003.5,440.2961504336305,1003.3344164697388,964.8439784794106,936.2203656891404,268.44047376240394,1011.0507849031818,174.9336548237218,13.84142433115187,0.04582219958725807
2327.0,964.6619263,935.1210938,268.4032288,1011.057373,414.4400024,1074.93335,440.1551208,1003.310242,440.2044460886341,1003.3375037586984,964.7346700437904,934.6656713890576,268.45994681237886,1011.06031368957,175.00655227210163,4.373846902789182,0.05173437709446076
2328.0,964.6558838,931.347168,268.4032288,1011.057373,414.4400024,1074.93335,440.2596436,1003.140381,440.1280174805437,1003.3261359817346,964.4099682063892,931.5012029444874,268.435222342704,1011.0712879892782,174.91677737035877,-5.386494104571398,0.057987433135275865
2329.0,964.227417,926.5,268.3226318,1011.188965,414.4400024,1074.93335,440.1551208,1003.310242,440.0495580025952,1003.2869033032024,963.8271475129584,926.7651685427146,268.35347453519944,1011.0831580580616,174.66526161029057,-15.0909456040921,0.06262707388461308
2330.0,962.772583,920.5,268.3630066,1011.045349,414.4400024,1074.93335,440.1551208,1003.310242,439.9541717716464,1003.20728322,962.9439118483184,920.5424138739432,268.2100555289658,1011.0989728041544,174.2587260033756,-24.392136414897436,0.06391336439469956
2331.0,961.3010254,913.133606,268.1851807,1011.132568,414.4400024,1074.93335,439.6825256,1003.317444,439.83648851887347,1003.0797058418904,961.719342906389,912.939366966262,268.01318025993766,1011.125952987722,173.70787603134622,-33.050998321763814,0.06120847758475834
2332.0,960.0280151,903.8847656,268.0109863,1011.369934,414.4400024,1074.93335,439.6897583,1002.84491,439.7012214159837,1002.904921096041,960.1080783337324,904.063664791152,267.78616761109384,1011.1745028299298,173.0246549752783,-40.99326336407444,0.05530855858743504
2333.0,958.5,893.5,267.2343445,1010.957581,414.4400024,1074.93335,439.5,1002.5,439.559129397892,1002.690326066367,958.0572340666664,894.0084428468888,267.56268237271905,1011.2555719027512,172.21983024380228,-48.289483888561904,0.047949042026281974
2334.0,955.3634644,882.9111328,267.0256348,1011.561951,414.4400024,1074.93335,439.5,1002.5,439.422684643577,1002.4432702533002,955.5115412428746,882.8415208911503,267.3742454325482,1011.3765134297148,171.30170874878192,-55.08728970122149,0.04087256510413255
2335.0,952.5395508,870.2754517,267.1167603,1011.274963,414.4400024,1074.93335,439.3102417,1002.15509,439.30367442777,1002.1637916436912,952.4215809821444,870.6048521222914,267.2367714434606,1011.5367391415144,170.2760657607495,-61.538579281944976,0.03513591210514102
2336.0,948.9319458,857.5,267.39151,1011.874695,414.4400024,1074.93335,439.1577454,1001.5,439.2119000847109,1001.840552294351,948.747731346327,857.3286692774901,267.14618267634876,1011.7253533398311,169.1471533977406,-67.73474178053448,0.030957353398139178
2337.0,943.7590332,843.5,267.2494507,1011.83667,414.4400024,1074.93335,439.1577454,1001.5,439.1536237786843,1001.451442847916,944.458281712719,843.0580854367369,267.08642683998363,1011.9219613853404,167.91951273290465,-73.65843989015673,0.027920682314947123
2338.0,939.6236572,828.3311768,267.3438721,1012.018982,414.4400024,1074.93335,439.0921936,1001.0,439.129898146997,1000.9704380524172,939.5259230594102,827.8833473511173,267.04269033651923,1012.1003015171516,166.59969881695187,-79.1888349571667,0.025292166391553083
2339.0,934.6314697,812.3685303,266.6729126,1012.46875,414.4400024,1074.93335,439.0921936,1001.0,439.135822990694,1000.3806491629535,933.92917073081,811.9605359107074,267.0091958234982,1012.2338270560252,165.19671141062332,-84.17924437971294,0.022393049873479228
2340.0,928.0544434,795.9200439,266.8413696,1012.276306,414.4400024,1074.93335,439.1577454,999.5,439.16150139981926,999.6875653791724,927.6591845449044,795.5098190877196,266.98732070620395,1012.3020969452556,163.72076693886342,-88.55666830559414,0.018962678813243792
2341.0,920.6370239,778.7416992,267.0780945,1012.312378,414.4400024,1074.93335,439.3102417,998.8449097,439.1948458558227,998.9236423519726,920.7201028718638,778.7844970511622,266.9790088430361,1012.2958553189771,162.18106470931625,-92.38213377283046,0.015300188354160955
2342.0,912.8500977,761.1578979,266.9482727,1012.289246,414.4400024,1074.93335,439.3102417,998.1550903,439.2252628001043,998.1417019914256,913.1097598337528,762.0132881305362,266.98325831941133,1012.2186998006828,160.58304183183708,-95.88137264875002,0.012073383740273858
2343.0,903.5374756,743.9000244,267.165802,1011.928467,414.4400024,1074.93335,439.1577454,997.5,439.24592405698365,997.4027295471606,904.7836036767588,745.33055567763,266.99796184758395,1012.0852796465234,158.9250981069257,-99.4766234946826,0.010006000491727715
2344.0,893.7637329,726.3586426,267.0540161,1012.07074,414.4400024,1074.93335,439.14505,997.0617065,439.2529909451174,996.7631523228548,895.6240904752268,728.7248758236773,267.0234076961635,1011.9176792387644,157.1957499522743,-103.76088927908428,0.009779434929037654
2345.0,883.5,708.5,267.0,1011.647278,414.4400024,1074.93335,439.3389282,995.6610718,439.2430853000983,996.26066929372,885.4514627669805,712.0512480677509,267.06317704172824,1011.741553488247,155.3746050018476,-109.26869702560111,0.012166905570292914
2346.0,883.5,708.5,267.0,1011.647278,414.4400024,1074.93335,439.3389282,995.6610718,439.21160417637265,995.8975738218772,874.1041154820888,695.1430078657778,267.1212295834236,1011.5825099716428,153.44138068305912,-115.9934591273094,0.017652343344841694
2347.0,859.5,675.5,267.199585,1011.456787,414.4400024,1074.93335,438.9306946,995.2211304,439.1520653305888,995.6280631436606,861.5571966707322,677.9820629637348,267.19740524944774,1011.462352532126,151.39213132324025,-122.95496158913238,0.02455084387657417
2348.0,846.3521729,658.4651489,267.2579346,1011.252014,414.4400024,1074.93335,438.9306946,995.2211304,439.0550868834476,995.3608981846356,847.9796722430528,660.7900801280798,267.2848846834426,1011.3949303613726,149.25279254776208,-128.36032652868994,0.02751615155983736
2349.0,831.8864746,642.2149658,267.3892212,1011.171509,414.8251953,1074.772339,438.9306946,995.2211304,438.90830387813736,994.9838798022004,833.6692145213797,643.9486670407646,267.37133492702935,1011.3825863362216,147.07815167673445,-130.47845226165805,0.02150561927776791
2350.0,819.333313,626.7268677,267.4303894,1011.59491,637.8823242,839.5686035,438.9306946,995.2211304,438.70046408807934,994.405790272784,818.9264648680368,627.8246366446286,267.4429176735357,1011.4158807015452,144.9344937359972,-128.61947644423535,0.009674309476592586
2351.0,804.1524658,612.2003784,267.6236572,1011.668823,414.7078247,1074.650146,438.9306946,995.2211304,438.428735458704,993.599329487436,803.9682440890402,612.6425422101446,267.48943832692515,1011.478667804808,142.8758834594472,-123.51661659299909,0.0031138935263779603
2352.0,788.3143921,599.3640747,267.6236572,1011.668823,414.7078247,1074.650146,437.5722656,991.3834839,438.10211123076726,992.6196997710438,788.9071263991715,598.4622907166337,267.50881546784035,1011.5559906291464,140.92694176465463,-116.93650168755482,0.008328545523183746
2353.0,773.843811,586.4590454,267.5,1011.5,414.8205261,1074.55127,437.5,991.1577148,437.7352984032933,991.581882880168,773.767658853953,585.2325196675584,267.50854745425494,1011.63851334971,139.07975501138458,-110.83120519620309,0.01863566085035536
2354.0,758.8754883,572.4769897,267.3765869,1011.376587,414.8205261,1074.55127,437.3441772,990.1842651,437.3377235029458,990.6091629528444,758.5150658383046,572.8646111902983,267.5023282759349,1011.72036829493,137.3039123676498,-106.55055862408744,0.022521137455634447
2355.0,742.9511719,561.5993042,267.3943481,1012.019592,414.0,1074.693359,437.1577454,989.5,436.9083100229455,989.7869054574692,743.0901513028256,561.283795614732,267.5028254542523,1011.7945828479196,135.56201424534953,-104.51388733801537,0.01687517628468671
2356.0,728.395813,550.291687,267.3943481,1012.019592,414.0,1074.693359,436.5,989.5,436.43938406920574,989.1448354144096,727.4445917870484,550.4446815347361,267.5148262422533,1011.8525039778054,133.8227277150207,-104.35719181972956,0.007872660739629065
2357.0,711.2297363,540.2400513,267.6398926,1011.834534,591.8659058,792.9195557,435.6558228,988.8157349,435.9232153837816,988.6660012155756,711.566504918832,540.3240234771506,267.53316473598096,1011.887648979662,132.06773029538454,-105.29984517817012,0.0019832678265800313
2358.0,695.1395264,530.8759766,267.6398926,1011.834534,591.8659058,792.9195557,435.5,988.5,435.35550695388827,988.3068860393804,695.4890866620079,530.9065148362931,267.5466095850479,1011.898675232458,130.29281510896365,-106.49491118525305,0.00030527263384638574
2359.0,679.9109497,522.1963501,267.5571289,1011.885742,591.8659058,792.9195557,435.0,987.7948608,434.7366763962494,988.01397544184,679.2843564311479,522.1715745117331,267.5448426104486,1011.8884299415364,128.50540805638175,-107.24442315491387,0.00043872837972588506
2360.0,662.6686401,513.3197021,267.5711365,1011.849243,591.8659058,792.9195557,433.6610718,987.6610718,434.0726664412332,987.73127911636,663.0507911530001,514.0843024461635,267.52417755547947,1011.8612819258236,126.72109059237874,-107.0590478401806,0.0004210182351618273
2361.0,647.3126221,507.3917236,267.4512329,1011.674805,562.5990601,774.277771,433.3389282,987.3389282,433.37465326831034,987.4029336876138,646.8997302942265,506.5933662648972,267.4896748741018,1011.82176130317,124.96055650130982,-105.63204546413516,0.00020430186993419745
2362.0,630.3578491,499.6666565,267.5,1012.146423,562.5990601,774.277771,433.3389282,987.3389282,432.6585403973815,986.9773440955408,630.938976841286,499.63744120161454,267.45409774372473,1011.7753863355872,123.24682749486442,-102.8237403867243,0.000904713265727242
2363.0,615.0100098,492.7550049,267.4512329,1011.674805,562.5990601,774.277771,431.3441772,986.1842651,431.9453199832225,986.4141524256926,615.2542990121073,493.1556949745828,267.43509739674573,1011.7303760225784,121.60211194963054,-98.68293271403276,0.0035962803314057708
2364.0,599.9330444,486.8888855,267.4303894,1011.59491,542.3624878,763.0938721,431.3174744,985.6825562,431.25967760501936,985.6905222939274,599.895885675537,487.09539706614606,267.4513783893294,1011.6970917565116,120.04439526509216,-93.46300107230265,0.008489802212659174
2365.0,584.9118652,482.0264282,267.4989624,1011.300232,535.7124634,759.3460693,431.0921936,985.0,430.6254647448754,984.804681046316,584.8771594042485,481.4179325324198,267.518001939221,1011.6835824673906,118.5843718124869,-87.60140715631536,0.014586967231546295
2366.0,570.5,476.227417,267.5540771,1012.227356,529.2595825,755.1799316,429.6825256,983.6825562,430.0601749856932,983.7778983296594,570.1858595855986,476.1082017077596,267.64132304372976,1011.6908190543726,117.22337982951348,-81.65951897840586,0.019906172829810286
2367.0,555.7921143,471.4613342,267.6705017,1011.586182,522.4310303,751.0344849,429.3102417,982.8449097,429.5686412120256,982.655234715191,555.7993578559864,471.1828970907487,267.8149799241009,1011.7119939725992,115.95292677668644,-76.22718316962221,0.02234789400372237
2368.0,541.8340454,466.0719604,267.9329529,1011.404358,515.6610718,747.6610718,429.1577454,981.5,429.1366374647701,981.5033795995724,541.6952526342891,466.687554084003,268.01919546819306,1011.7344083185168,114.7557721821144,-71.82927567432245,0.02080134236467719
2369.0,527.6209717,462.5846863,268.4662781,1011.662903,508.1317749,744.0749512,428.7677612,980.4289551,428.72979677167257,980.4042591964136,527.8534048466714,462.6815312559258,268.225472705096,1011.7409278830164,113.60790944240216,-68.87176438273428,0.01577916567646726
