Frame #,Right_Knee (X),Right_Knee (Y),Right_Knee (Z),Left_Knee (X),Left_Knee (Y),Left_Knee (Z),Right_Hip (X),Right_Hip (Y),Right_Hip (Z),Left_Hip (X),Left_Hip (Y),Left_Hip (Z),Nose (X),Nose (Y),Nose (Z),Left_Hip (X)_smoothed,Left_Hip (Y)_smoothed,Left_Knee (X)_smoothed,Left_Knee (Y)_smoothed,Nose (X)_smoothed,Nose (Y)_smoothed,Left_Hip (X)_smoothed_smoothed,Left_Hip (Y)_smoothed_smoothed,Left_Knee (X)_smoothed_smoothed,Left_Knee (Y)_smoothed_smoothed,Nose (X)_smoothed_smoothed,Nose (Y)_smoothed_smoothed,angles,velocity,roughness
2871,0.5689358115196228,-0.6789835095405579,0.1249853745102882,0.4710254371166229,-0.6781341433525085,-0.0253285598009824,0.5706996917724609,-0.5708766579627991,0.025420781224966,0.4804520905017853,-0.5735757350921631,-0.0258693192154169,0.5173436999320984,-0.3882335424423218,0.1785003095865249,0.4802925895668867,-0.5735498055758765,0.4710835397000893,-0.6781255619205037,0.5170369371555971,-0.3882820954957022,0.4804162610997421,-0.57372793531342,0.4714001221003339,-0.6783723327908181,0.5137791898743669,-0.3884250916775222,184.38296404286643,35.96399323617845,0.001981867128550449
2872,0.567937970161438,-0.6787027716636658,0.1298608928918838,0.4709862172603607,-0.6780958771705627,-0.0212168507277965,0.5705644488334656,-0.5709089636802673,0.0265573449432849,0.4800363481044769,-0.5735588669776917,-0.0270003005862236,0.519791305065155,-0.3882895410060882,0.1963842958211898,0.4801537830639882,-0.5735492120158262,0.4710434868804916,-0.6780193212933716,0.5190922929866758,-0.3882751527323419,0.4803112698854406,-0.5736564459943824,0.4712574680123969,-0.6782311281918395,0.5159044311192905,-0.38836511609945,184.9999715074269,37.02044787362752,0.0004199522511989312
2873,0.5657728314399719,-0.6787036061286926,0.1350397616624832,0.4709942936897278,-0.6782267689704895,-0.0196154359728097,0.5703094601631165,-0.5712928771972656,0.0282800439745187,0.4798126816749573,-0.5736178159713745,-0.0287119559943676,0.5212042927742004,-0.3883458077907562,0.1993017643690109,0.4800076441346788,-0.5735631506334556,0.4710603431924984,-0.6779455485236225,0.5210791958360409,-0.3883483495301472,0.4801898195851359,-0.5736191278500116,0.4711786180844375,-0.6781168963245526,0.5179743370059907,-0.3883584094717288,185.63955775196592,38.37517467234193,0.0003071900486326746
2874,0.5658542513847351,-0.6785532832145691,0.1244830414652824,0.4710822105407715,-0.6778382658958435,-0.0275909099727869,0.5702102184295654,-0.571295440196991,0.0270696487277746,0.4797589480876922,-0.5735290050506592,-0.0275236703455448,0.5228986740112305,-0.3884553909301758,0.2180105894804,0.4798605141672749,-0.5735755402733702,0.4711161072317746,-0.6779090508675303,0.5229633368214059,-0.3885061440134458,0.4800580974179916,-0.5736016928193549,0.4711536137433724,-0.6780337581417436,0.5199699369321568,-0.3884175032884157,186.29935495942723,39.58783244767858,0.0007479952399881329
2875,0.5654143691062927,-0.6784423589706421,0.1208000853657722,0.4712810218334198,-0.6777988076210022,-0.0266602225601673,0.5702080726623535,-0.5714143514633179,0.0262312870472669,0.4797303974628448,-0.5735320448875427,-0.0266786944121122,0.5246679782867432,-0.3886395990848541,0.2113704979419708,0.4797086017496157,-0.5735720770293732,0.4711882167201063,-0.6779199410206299,0.5247302607151372,-0.3887394946119554,0.4799182991506413,-0.5735898465033622,0.4711674549340661,-0.6779882312932981,0.5218740664453488,-0.3885462998178316,186.97301966634865,40.41988241528486,0.0009200504244772136
2876,0.5644576549530029,-0.6781802773475647,0.1046661883592605,0.4713209271430969,-0.6779909729957581,-0.0276203453540802,0.5699630379676819,-0.5714539289474487,0.01397539768368,0.4796225130558014,-0.5735111236572266,-0.0144586088135838,0.526300847530365,-0.3889946341514587,0.2052381336688995,0.4795411025997367,-0.5735396619157023,0.4712550419148555,-0.6779881326887465,0.5263833202938978,-0.3890263074310947,0.4797674205302795,-0.5735697726682983,0.4712024897263819,-0.6779881918514775,0.5236777679847683,-0.3887383028631369,187.65373252443655,40.842771485274056,0.0006774927529573724
2877,0.5644024610519409,-0.6782331466674805,0.1014207452535629,0.4713194072246551,-0.67803955078125,-0.0292379036545753,0.5699607133865356,-0.5714656710624695,0.0121251279488205,0.4795481264591217,-0.5734522938728333,-0.0126155214384198,0.5281920433044434,-0.3894436657428741,0.2076904624700546,0.4793485979868793,-0.5734667852545908,0.4713016911813193,-0.678116195969766,0.5279370299233629,-0.3893349372745636,0.4795998915129194,-0.5735285777028155,0.4712421703083568,-0.6780393934987929,0.525381472760206,-0.3889769566277075,188.33618786577492,40.947320480302096,0.0003186066686191908
2878,0.5644373893737793,-0.6783212423324585,0.1039415225386619,0.4713086485862732,-0.6781755685806274,-0.0305253844708204,0.5699465274810791,-0.5714828372001648,0.0127675244584679,0.4791724383831024,-0.5734339952468872,-0.0132513931021094,0.529255747795105,-0.3896553814411163,0.1630558967590332,0.4791313535754637,-0.5733457794230502,0.4713234940284832,-0.6782948686427475,0.5294111585873252,-0.3896306987344118,0.4794124763379371,-0.5734554583909095,0.4712746997964074,-0.6781415835563747,0.5269933470910535,-0.3892384534703891,189.0166326544985,40.8266873234146,8.747786268144293e-05
2879,0.5644800066947937,-0.6787298321723938,0.100231647491455,0.4713093936443329,-0.6785393953323364,-0.0291766822338104,0.5699223279953003,-0.5714804530143738,0.0100845741108059,0.4788828492164612,-0.5733065009117126,-0.0105996737256646,0.5307468771934509,-0.3899819552898407,0.1755300462245941,0.4789024755020666,-0.5731761936312187,0.4713264248054428,-0.6785029596603164,0.530824860357186,-0.3898830374160417,0.479208476003589,-0.5733437524870333,0.4712953898000215,-0.6782861339979511,0.5285259523975064,-0.3894962870486501,189.6915864731824,40.49722912103505,1.5066178327559128e-05
2880,0.5645599365234375,-0.6790788769721985,0.0989688783884048,0.4714424312114715,-0.6788083910942078,-0.0359031148254871,0.5699195861816406,-0.5714151263237,0.0107210408896207,0.4786857366561889,-0.5730148553848267,-0.0112275835126638,0.5321091413497925,-0.3900609910488128,0.18272764980793,0.4786843113138057,-0.5729668173027042,0.4713255760369776,-0.6787116793596483,0.5321901638853703,-0.3900703434147531,0.4789988101276758,-0.5731929784133017,0.471307464294804,-0.6784563521426298,0.5299916369926521,-0.3897259095950913,190.3564302612459,39.890627283808726,5.171693463948005e-05
2881,0.5646736025810242,-0.6791200637817383,0.0985691919922828,0.4714435636997223,-0.6788930296897888,-0.0340564921498298,0.5699096918106079,-0.571200430393219,0.0084708770737051,0.4783152937889099,-0.5725669860839844,-0.0089996643364429,0.5335409045219421,-0.3901331722736358,0.172446072101593,0.478500315984046,-0.5727336888555485,0.4713424507019108,-0.67889192531521,0.5335071825433414,-0.3901809823851261,0.4787994124702239,-0.5730092625902006,0.4713214588576467,-0.6786305814116618,0.5313978552129278,-0.3899079387111052,191.00493647456528,38.91037279916361,0.0001942622367782093
2882,0.564727783203125,-0.6791358590126038,0.0884531661868095,0.4712882936000824,-0.6791410446166992,-0.0329492092132568,0.5699065923690796,-0.5711815357208252,0.0033447921741753,0.4783095121383667,-0.5724092721939087,-0.0039113378152251,0.5346702337265015,-0.3901259005069732,0.1821965426206588,0.4783664983396703,-0.572494045571846,0.4714000698911516,-0.6790214987326175,0.5347635011543626,-0.3902114359761154,0.4786262468180024,-0.5728031757828589,0.4713529032710487,-0.678786948340044,0.5327441135895017,-0.3900293376171094,191.6300496688675,37.50679165813381,0.0005016823034466234
2883,0.565197229385376,-0.6791130304336548,0.0795052945613861,0.4712748825550079,-0.6791437864303589,-0.032722070813179,0.5699289441108704,-0.5711272358894348,-0.0007626972510479,0.4783160090446472,-0.5722194910049438,0.0001832991256378,0.5360615253448486,-0.3901551067829132,0.1864953339099884,0.4782862885270755,-0.5722598255568923,0.4715150020540085,-0.6790894067561125,0.5359375604292154,-0.3901640725371602,0.4784902635016314,-0.5725858356924722,0.4714177427842326,-0.6789079317064715,0.5340214923253871,-0.3900832315851298,192.22525802012916,35.71250107569881,0.0010310920762744572
2884,0.5658428072929382,-0.6791104078292847,0.0830479934811592,0.4715142548084259,-0.6790132522583008,-0.031004287302494,0.5699185729026794,-0.57108074426651,-6.696298805763945e-05,0.4782876968383789,-0.5720483064651489,-0.0005053949425928,0.5369818806648254,-0.3901549279689789,0.1943888068199157,0.4782505770634293,-0.5720349864913807,0.471688961597022,-0.6790959183027087,0.537004208551094,-0.3900469265517844,0.4783943889263503,-0.5723654960120356,0.4715262303093484,-0.6789831263449664,0.5352145788156697,-0.3900687095717917,192.78553202580324,33.616440340444456,0.0017560508151097862
2885,0.5663352012634277,-0.6791109442710876,0.0808228850364685,0.4719024300575256,-0.6789503693580627,-0.0213742610067129,0.5698370337486267,-0.5710511803627014,-0.0055036903358995,0.4782078564167022,-0.5718730092048645,0.0049467766657471,0.5378422141075134,-0.389960765838623,0.2243751436471939,0.4782416267641118,-0.5718178221716683,0.4719059240352223,-0.6790488010513657,0.5379406016660475,-0.3898755800224155,0.4783332840614546,-0.5721464264758886,0.471678107799698,-0.6790093962275262,0.5363049879558206,-0.3899914577520412,193.30743098150336,31.31393734200742,0.002551056754784486
2886,0.5664275884628296,-0.6791098117828369,0.0823197215795517,0.4722883701324463,-0.6789467334747314,-0.016254112124443,0.569777250289917,-0.5710004568099976,-0.004034012556076,0.4782046973705292,-0.5717005133628845,0.0034761193674057,0.5391098260879517,-0.3898136913776397,0.2546531558036804,0.4782382183388383,-0.5716061091211779,0.4721389459317409,-0.6789582146022456,0.5387313338343952,-0.3896744416030215,0.478295257772408,-0.5719302995340044,0.4718624430525152,-0.6789889235774141,0.5372755263072503,-0.3898646512924332,193.78892755607987,28.889794474590644,0.003260662858915375
2887,0.5665062069892883,-0.6791675686836243,0.0840561017394065,0.4727136790752411,-0.6788404583930969,-0.0123124318197369,0.5697195529937744,-0.5709465742111206,-0.0027788144070655,0.478288322687149,-0.571365237236023,0.0022282153367996,0.5393350720405579,-0.3893540799617767,0.2469228655099868,0.4782207711194715,-0.5714018488288732,0.4723646005775691,-0.6788335542135925,0.5393716306294571,-0.3894739568769904,0.4782654631112334,-0.5717189192519521,0.4720633060625368,-0.6789267758318857,0.538113968036133,-0.389708373526256,194.22970595559275,26.446703970772777,0.00376011244765056
2888,0.5665609836578369,-0.6793296337127686,0.0847415179014206,0.4727244973182678,-0.6787896752357483,-0.0101275807246565,0.5695567727088928,-0.5709084868431091,-0.0022790725342929,0.4782831966876983,-0.5712014436721802,0.0017191894585266,0.539821445941925,-0.3891384303569793,0.2424094825983047,0.4781764497048741,-0.5712134670414897,0.4725771310040009,-0.6786835745081916,0.5398661170130445,-0.3893026534239862,0.4782298577486898,-0.5715167383677673,0.4722688360391224,-0.6788294953024081,0.5388148276268976,-0.3895460854853478,194.63188847358637,24.130951079617375,0.003946695019790032
2889,0.566638171672821,-0.6793939471244812,0.0850104689598083,0.4727479517459869,-0.6784891486167908,-0.0101600708439946,0.569509744644165,-0.5709050297737122,-0.0020725601352751,0.4781301915645599,-0.571132481098175,0.0015246780822053,0.5398885011672974,-0.3890387415885925,0.2565597891807556,0.4781033810041032,-0.5710554111567606,0.4727935160990097,-0.6785182035928801,0.5402217790931927,-0.3891770914261246,0.4781792670508553,-0.5713322074833648,0.4724787080630773,-0.678704978618597,0.5393776082134155,-0.3893984878616583,195.00021638964336,22.099674963419034,0.0037384835014790552
2890,0.5666608810424805,-0.679357647895813,0.085607923567295,0.4729452431201935,-0.6783348917961121,-0.0119006931781768,0.5693657398223877,-0.5707679390907288,-0.0011334418086335,0.4780541360378265,-0.570926308631897,0.0005846095737069,0.5402346253395081,-0.3890113234519958,0.2551866173744201,0.4780119449217686,-0.5709462292098131,0.47304575349923,-0.6783495392199226,0.540439208829863,-0.3890954233931915,0.4781123381992208,-0.5711778161739443,0.4727055262375382,-0.6785628028591275,0.5398022484599944,-0.3892772620742715,195.34073011615928,20.430823590955356,0.0031573260199696707
2891,0.5666739344596863,-0.6792506575584412,0.0866439267992973,0.4730933606624603,-0.6782377362251282,-0.0123293260112404,0.5691856145858765,-0.5707658529281616,-0.0003221398219466,0.4778691530227661,-0.5709062814712524,-0.0002344322419958,0.5405721664428711,-0.3890038430690765,0.2341940253973007,0.4779219280368115,-0.5709056261506185,0.4733642949590642,-0.6781909842716451,0.5405102427652407,-0.3890389280474692,0.4780361741342571,-0.571068940164614,0.4729690337261485,-0.6784140754241347,0.5400854461820929,-0.3891819284635506,195.65806287327632,19.039965427022594,0.002404534722688883
2892,0.5666051506996155,-0.6792614459991455,0.0857050791382789,0.4736126363277435,-0.6780165433883667,-0.0125428009778261,0.5691749453544617,-0.5708248615264893,-0.000194521213416,0.4777629673480987,-0.5709623694419861,-0.00035697320709,0.5408617854118347,-0.3891610205173492,0.2387562245130539,0.4778564626947963,-0.5709503988959268,0.4737611742507603,-0.6780551319497249,0.5404267069295812,-0.388981902414114,0.4779642895584728,-0.571021523657139,0.4732858899359931,-0.6782704980343708,0.5402219504810882,-0.3891019180437761,195.9526485181982,17.675138695312853,0.001785098899596804
2893,0.5663228034973145,-0.6795724630355835,0.078776977956295,0.4741305410861969,-0.6779196858406067,-0.0072643826715648,0.5692557096481323,-0.5708896517753601,-0.0032036835327744,0.4777711033821106,-0.5710340142250061,0.0026502981781959,0.5406575798988342,-0.3891621828079223,0.2381666153669357,0.4778353340069695,-0.5710895771544618,0.474220790374777,-0.6779512356767066,0.5401955087588891,-0.3889063290601942,0.4779127073378714,-0.571048745056068,0.4736598501115066,-0.6781427930913051,0.5402113737922086,-0.3890236824503435,196.21941901451447,16.00622977897615,0.0015529216637803233
2894,0.5661935806274414,-0.6798919439315796,0.067633993923664,0.4746895730495453,-0.6778571009635925,-0.0076081929728388,0.5695292353630066,-0.5710422992706299,-0.0035534144844859,0.4778637886047363,-0.571202278137207,0.0030132653191685,0.5399859547615051,-0.3891342580318451,0.2106176018714904,0.4778705809280134,-0.5713196896112633,0.4747022629088974,-0.6778828517092867,0.5398471834588401,-0.3888146795385703,0.4778958567739282,-0.5711571228781459,0.4740768152304629,-0.6780388165384977,0.5400656976588613,-0.3889400812856343,196.44865634553193,13.754239861047497,0.001887742338310612
2895,0.566230058670044,-0.6801220774650574,0.070815235376358,0.4753780663013458,-0.6778170466423035,-0.0082719651982188,0.5698686838150024,-0.5712525844573975,-0.0031984301749616,0.4779900908470154,-0.5714999437332153,0.0026728278025984,0.5390400290489197,-0.3888131082057953,0.1998648196458816,0.4779660530187304,-0.5716217397273622,0.4751522449983711,-0.6778464755852209,0.539426264157899,-0.3887330120213791,0.477923935271849,-0.5713429696178323,0.4745069871376262,-0.6779618801571871,0.5398099242584764,-0.3888572535799323,196.6282452018615,10.775331379773547,0.002977542676496394
2896,0.5662587881088257,-0.6803954243659973,0.0809021219611167,0.4757470488548279,-0.6778183579444885,-0.0085798557847738,0.5701864361763,-0.5716526508331299,0.0016366515774279,0.4782245755195617,-0.5719946026802063,-0.0021600723266601,0.5381602644920349,-0.3881532847881317,0.1953707188367843,0.478120279385882,-0.5719621907334221,0.4755228789075746,-0.6778319675919644,0.5389641256672906,-0.3886996698464383,0.4780024729174622,-0.5715906580640682,0.4749133438456056,-0.6779099151310981,0.5394716048220022,-0.3887942200865347,196.74575662567608,7.050685428875454,0.0049856265184185745
2897,0.5662719011306763,-0.6805026531219482,0.0880539491772651,0.4758840501308441,-0.6778327226638794,-0.0102372374385595,0.5706678032875061,-0.5718981027603149,0.0055161621421575,0.4784221649169922,-0.5723976492881775,-0.0060341861099004,0.5381205677986145,-0.3881971538066864,0.1785146445035934,0.4783300843726117,-0.572299414425539,0.4757873283727888,-0.677824964903955,0.5384501425147762,-0.3887438071518047,0.478133517499522,-0.5718741606086566,0.4752629376564789,-0.6778759350402409,0.5390630198991119,-0.3887740549126426,196.78924341428825,2.6092073167302487,0.007922560108135721
2898,0.5663045644760132,-0.680549681186676,0.0885556787252426,0.4759121835231781,-0.677862286567688,-0.0148466974496841,0.5712651014328003,-0.5720506906509399,0.0078948810696601,0.4785021841526031,-0.572723388671875,-0.0084157306700944,0.5380493402481079,-0.3890737295150757,0.166495069861412,0.4785919356018363,-0.5725940389426833,0.4759464333311858,-0.6778108338370391,0.5378219604192551,-0.3888676325151901,0.4783168847404477,-0.5721621119422674,0.4755363359263617,-0.67784989455896,0.5385665961071693,-0.3888114859536615,196.74701306449649,-2.533820987505919,0.011653563222186985
2899,0.5663098096847534,-0.6805358529090881,0.0887929871678352,0.4759306311607361,-0.6778605580329895,-0.0208140034228563,0.5716543793678284,-0.5721438527107239,0.0119631821289658,0.4788103401660919,-0.5728833079338074,-0.012461126782,0.5373628735542297,-0.3893142640590668,0.1189587339758873,0.4788996503367334,-0.5728188548893554,0.4760249447950739,-0.6777790846832605,0.5369837446818907,-0.3890454170294063,0.4785499909789621,-0.5724248091211026,0.4757317794738466,-0.6778215706086799,0.537933455537058,-0.3889050583839594,196.60777311998729,-8.354396670551978,0.016014931959083586
2900,0.5663158893585205,-0.6804624199867249,0.0837409421801567,0.4760242700576782,-0.6777817606925964,-0.027624886482954,0.5719366669654846,-0.5721712112426758,0.0131313847377896,0.4791460335254669,-0.5729631781578064,-0.0136378463357687,0.5363693833351135,-0.3893429636955261,0.1188124790787696,0.4792402578392453,-0.5729640986197639,0.4760612614228072,-0.6777265339242979,0.5358416254621243,-0.3892384105386161,0.4788260977230756,-0.572640524920567,0.4758635722534309,-0.6777835559349267,0.5370967235070847,-0.3890383992458219,196.36232853016293,-14.726675389461548,0.020742977879447507
2901,0.5663287043571472,-0.6802931427955627,0.0674712881445884,0.4760870039463043,-0.6775429844856262,-0.0309104397892951,0.5726481676101685,-0.5721833109855652,0.0125106470659375,0.4795195460319519,-0.5730113983154297,-0.0130193047225475,0.5345355868339539,-0.3895163834095001,0.1286078244447708,0.4795919107529721,-0.5730367708503827,0.4760963533972546,-0.6776575562669012,0.534335085227282,-0.3894127141281072,0.4791324229350345,-0.5727990232924932,0.4759566847109605,-0.6777331560677162,0.535992068195164,-0.3891881251987359,196.00657808456373,-21.345026735951933,0.02514667711603425
2902,0.5663779377937317,-0.6802324652671814,0.0698779225349426,0.4761903584003448,-0.6775346994400024,-0.0300067588686943,0.5731204152107239,-0.5721635222434998,0.0121862739324569,0.4800244867801666,-0.5730178952217102,-0.0126989679411053,0.5320176482200623,-0.3894986510276794,0.143256276845932,0.4799267685588618,-0.5730556635681463,0.4761652530792165,-0.6775813614532705,0.5324484597827003,-0.3895491725485073,0.4794501611845657,-0.5729016794027544,0.476040112058263,-0.6776724382219378,0.5345746248301788,-0.3893325441386444,195.54412196291435,-27.7473672989629,0.0279431923813075
2903,0.5665472745895386,-0.6802377104759216,0.0532411336898803,0.4762395918369293,-0.6775497198104858,-0.0295004565268754,0.5733528137207031,-0.5721443891525269,0.0061766803264617,0.4802674353122711,-0.5730229616165161,-0.0067154890857636,0.5300888419151306,-0.389635294675827,0.1494637280702591,0.4802187301326883,-0.5730449825772801,0.476291257405745,-0.6775084640886444,0.5302017456671663,-0.3896437860395081,0.479757588763815,-0.5729590006725647,0.476140570197256,-0.6776068485686202,0.5328254731649741,-0.3894570408989899,194.98649232942435,-33.4577780093997,0.027779752309596773
2904,0.5667892694473267,-0.6805058121681213,0.0551354326307773,0.4762642681598663,-0.6775505542755127,-0.0168210603296756,0.5734403729438782,-0.5721403956413269,0.005199069622904,0.4806290864944458,-0.5730317831039429,-0.005771204829216,0.5275189876556396,-0.3896574974060058,0.1976514905691146,0.4804529927049411,-0.5730287947208454,0.4764818870908603,-0.6774486516510925,0.5276329649344337,-0.3897027013482517,0.4800357503402656,-0.5729869182918771,0.4762770969546978,-0.6775435698016089,0.5307484698727581,-0.3895553050786946,194.3501095597938,-38.182966177833464,0.024297994523198963
2905,0.567635178565979,-0.6805058121681213,0.0753703936934471,0.4766921997070312,-0.6773378252983093,0.000886894238647,0.5734581351280212,-0.5720701217651367,0.004806000739336,0.4807457327842712,-0.5730339884757996,-0.0053927483968436,0.524452805519104,-0.3896467983722687,0.1942244619131088,0.4806331233462502,-0.573027101880486,0.4767272817493395,-0.6774102246400197,0.5247861471333406,-0.3897360814977638,0.4802746995426596,-0.5730029917273207,0.4764571708725545,-0.6774902317369732,0.5283635407769913,-0.3896276156463222,193.650901340075,-41.9524931831279,0.01872063367914068
2906,0.5680955648422241,-0.6805036664009094,0.0871067121624946,0.4771947860717773,-0.6772779226303101,-0.0025556061882525,0.5740383863449097,-0.5719040036201477,0.0065887263044714,0.4808007776737213,-0.5730128884315491,-0.0072003756649792,0.5217673182487488,-0.3897519409656524,0.1910160630941391,0.4807819560321716,-0.5730532261353739,0.4770033407246488,-0.6773986879729005,0.5217118354634077,-0.3897536423620761,0.4804776021384644,-0.573023085490542,0.4766756388133923,-0.6774536142313441,0.5257028586515579,-0.3896780263326238,192.89908804153,-45.10879791269929,0.013153999740128338
2907,0.5685715675354004,-0.6804253458976746,0.0953554660081863,0.4774393141269684,-0.6774483919143677,-0.0018261782824993,0.574526846408844,-0.5718823671340942,0.0077406009659171,0.4808378517627716,-0.5730445981025696,-0.0083567863330245,0.5195942521095276,-0.3897567391395569,0.1925146281719207,0.4809348739228369,-0.5731120523765079,0.4772798108139646,-0.6774148713622318,0.518479253416918,-0.3897632331308822,0.4806605108522134,-0.5730586722449285,0.4769173076136214,-0.6774381170836992,0.5228134165577016,-0.3897121090519271,192.09703071112548,-48.12343982427137,0.009214387411009457
2908,0.5689358115196228,-0.680432915687561,0.0980878919363021,0.477479487657547,-0.6774547100067139,0.0056183179840445,0.5746932029724121,-0.5718848705291748,0.0079786768183112,0.4809660613536834,-0.5731268525123596,-0.0085906507447361,0.5161306858062744,-0.3898820579051971,0.1915911138057708,0.4811274172717122,-0.5731995297328125,0.4775289288586427,-0.6774546132986622,0.5151896733691799,-0.3897723819935669,0.4808472734200128,-0.5731150152400821,0.47716195611163,-0.6774447155696843,0.5197639192822925,-0.3897362182285831,191.24161314926403,-51.325053711687474,0.007327387867764977
2909,0.5695194005966187,-0.6804349422454834,0.0916100516915321,0.4776669442653656,-0.6775200366973877,0.00412681652233,0.5749509930610657,-0.5718982815742493,0.007600215729326,0.4810824394226074,-0.5733978748321533,-0.0082003315910696,0.5112284421920776,-0.3898973166942596,0.1577186286449432,0.4813823648326649,-0.573304599473448,0.477729382628943,-0.6775111942092407,0.5119698494699318,-0.3897910020588173,0.4810613099850735,-0.5731908489334285,0.4773889267185552,-0.6774713070255067,0.5166462913573479,-0.3897581317606768,190.32968505905916,-54.71568541229203,0.00700018631782081
2910,0.5697898864746094,-0.6803714036941528,0.0908538848161697,0.4777673780918121,-0.67766934633255,0.0025304583832621,0.5752770900726318,-0.5718969106674194,0.0085421148687601,0.4817421734333038,-0.5735310912132263,-0.0091562094166874,0.5072082877159119,-0.3898725509643554,0.1707969307899475,0.481702683069487,-0.5734138564589949,0.4778650711688424,-0.6775793334675775,0.5089313718761217,-0.3898322298403365,0.4813178592188388,-0.5732800519436552,0.4775793844986701,-0.6775145176023348,0.513560323564857,-0.3897877709925407,189.36258500745527,-58.02600309623358,0.007305590015011619
2911,0.5700997710227966,-0.6799405217170715,0.0904322043061256,0.4778744876384735,-0.6777249574661255,0.0136126391589641,0.5755559206008911,-0.5718145370483398,0.0036732465960085,0.4822721183300018,-0.5735428333282471,-0.0043098805472254,0.5055928230285645,-0.3898095786571502,0.2169917523860931,0.482074502081851,-0.5735168836615454,0.4779227516331036,-0.6776586607103173,0.5061140606552891,-0.3899088700743726,0.4816205163640437,-0.5733747846308114,0.4777167313524434,-0.6775721748455277,0.5105818184010296,-0.3898362106252735,188.34611134155963,-60.98841995373789,0.007307466319564681
2912,0.5701026916503906,-0.6795088648796082,0.0900222659111023,0.4779327809810638,-0.6777747869491577,0.0022968098055571,0.576068103313446,-0.5717570781707764,0.0068500298075377,0.4826408624649048,-0.5735680460929871,-0.0074892360717058,0.5035043954849243,-0.389757752418518,0.1621783822774887,0.4824783772239683,-0.5736089938159947,0.4778926946612558,-0.6777548024864677,0.5034562973786281,-0.3900257553227043,0.4819636607080135,-0.5734684683048848,0.4777871166759684,-0.6776452259019036,0.5077316099920688,-0.3899120285042458,187.285763488635,-63.620871175477305,0.006633095519217383
2913,0.5701523423194885,-0.6794920563697815,0.0913424864411354,0.477925956249237,-0.6778904795646667,-0.0104097975417971,0.5763742923736572,-0.5717044472694397,0.0102456398308277,0.483119249343872,-0.57362961769104,-0.0108993649482727,0.5011962652206421,-0.3899933695793152,0.1664330512285232,0.4829012768534691,-0.5736900604843631,0.4777732914448884,-0.6778768270930091,0.5008194541736481,-0.3901723687792805,0.4823387071661957,-0.5735571051766762,0.4777815865835365,-0.6777378663783459,0.5049667476647005,-0.3900161646142597,186.18091615818545,-66.29083982697352,0.005752112669319193
2914,0.5701583623886108,-0.6790398955345154,0.0957539528608322,0.4778482019901275,-0.6778866648674011,-0.0098797613754868,0.5766065716743469,-0.5714563131332397,0.0109833190217614,0.4831549227237701,-0.5736792683601379,-0.0116396332159638,0.4993400275707245,-0.3904637098312378,0.1682972013950348,0.4833413423991036,-0.5737613422515754,0.4775769153380965,-0.6780311988918306,0.4980541066982195,-0.3903220397629696,0.4827397612593588,-0.573638800006636,0.4776997180853605,-0.67785519938374,0.5022016912781082,-0.3901385146737436,185.0227020462453,-69.4928467164084,0.005543151378316782
2915,0.5702261328697205,-0.6790324449539185,0.1070053726434707,0.4772056937217712,-0.6780617833137512,-0.0049296864308416,0.5767250061035156,-0.5714543461799622,0.0120209734886884,0.483643889427185,-0.5738738775253296,-0.0126557201147079,0.4960547983646393,-0.3905343115329742,0.1630316972732544,0.4838030669385693,-0.5738234620568383,0.4773319939163762,-0.6782144053132237,0.4950704648916417,-0.3904408381617728,0.4831650835310431,-0.5737126648267171,0.4775526284177668,-0.6779988817555336,0.4993492007235217,-0.3902594440689553,183.7980137738401,-73.48129634431302,0.006668649282835947
2916,0.5699807405471802,-0.6792258620262146,0.1065781265497207,0.4769567549228668,-0.6783310770988464,-0.0041504427790641,0.5769593119621277,-0.5714558362960815,0.0124079240486025,0.484153687953949,-0.5739632248878479,-0.0130060734227299,0.4912119507789612,-0.3905887305736542,0.1297982186079025,0.4842876063014467,-0.5738772019905837,0.4770774819730455,-0.6784080550052167,0.4918759297812681,-0.3905028036635404,0.4836140926392046,-0.5737784796922639,0.4773625698398783,-0.6781625510554068,0.4963598923466204,-0.3903567879067894,182.49789251545567,-78.00727550306533,0.009082271342816665
2917,0.5699304938316345,-0.679286777973175,0.1082497388124466,0.4767327308654785,-0.6785286664962769,-0.0105328988283872,0.5775539875030518,-0.5714139938354492,0.0205104984343051,0.4847060739994049,-0.5739648938179016,-0.021075926721096,0.4881147742271423,-0.3906990587711334,0.102159172296524,0.4847860994889886,-0.5739260120411852,0.4768512504343538,-0.6785802152225934,0.4885638536302313,-0.3905045239312151,0.4840828953791181,-0.5738374926318325,0.4771580420776684,-0.6783296167222812,0.4932414768600649,-0.3904158823165597,181.12552576721328,-82.34200489454395,0.011502234641181986
2918,0.5698594450950623,-0.6793777942657471,0.1218327432870864,0.4765556156635284,-0.6789095997810364,-0.0129392743110656,0.5780352354049683,-0.5714130401611328,0.0280251912772655,0.4854618906974792,-0.5739902853965759,-0.0286025032401084,0.4855597019195556,-0.3908921778202057,0.1217280924320221,0.4852810111570897,-0.5739774479880886,0.476678646696213,-0.6786942412811856,0.4852682686448769,-0.3904732085911019,0.4845621416903067,-0.5738934747743349,0.4769662839250861,-0.6784754665458428,0.4900521935739897,-0.3904388128263766,179.69930862489346,-85.57302853918884,0.011718791442515445
