Frame #,Body Pink X,Body Pink Y,Hand Pink X,Hand Pink Y,Shoulder X,Shoulder Y,Elbow X,Elbow Y,Shoulder X_smoothed,Shoulder Y_smoothed,Hand Pink X_smoothed,Hand Pink Y_smoothed,Body Pink X_smoothed,Body Pink Y_smoothed,angles,velocity,roughness
2365.0,708.5025635,1233.789795,171.2690735,1010.353394,873.1129761,846.8870239,498.8641968,1117.308594,871.0800546553737,846.7444101186173,399.1386994036944,980.847463718497,500.9390203632378,1160.6433188387064,48.63730056160351,-968.0087696458756,47.571646277179084
2366.0,177.9812164,1040.891968,708.6378784,1233.831299,872.8300781,846.8300781,498.8641968,1117.308594,870.2613134143614,847.6901516370586,503.11969768337576,1083.4007729466753,390.0468578073883,1122.9596046585525,172.03085510396335,7403.61327254159,3498.661324330095
2367.0,186.0925903,1072.027832,708.2113647,1234.788574,876.1636963,846.1693115,498.8641968,1117.308594,870.7694461221648,848.8062981119444,599.2466445260421,1168.5922014338078,288.7588663024266,1089.2313439279174,236.33012845288596,3857.9564009353567,3723.8996776773724
2368.0,186.0925903,1072.027832,708.2113647,1234.788574,876.1636963,846.1693115,498.8641968,1117.308594,873.2874889476523,849.8576746943136,672.9144817684808,1226.674800543798,212.8612108880122,1066.3031065714351,268.2571575643493,1915.6217466878013,3324.4475607485056
2369.0,186.0925903,1072.027832,708.2113647,1234.788574,873.0932007,847.7885132,498.8641968,1117.308594,878.1315978724929,850.483574493683,717.9449820902057,1256.7263013629,169.66578136554625,1058.9539179051037,284.12100620452395,951.8309184104784,2817.186888909742
2370.0,186.0925903,1072.027832,708.2113647,1234.788574,873.0932007,847.7885132,498.8641968,1117.308594,884.6319726117542,850.397971740352,736.7769245305223,1264.6055346304784,157.8294038896459,1069.314370222443,293.0354133809723,534.8644305868993,2191.1854706835343
2371.0,186.0925903,1072.027832,708.2113647,1234.788574,873.0932007,847.7885132,498.8641968,1117.308594,890.5212562225755,849.7973372067507,737.1270303234304,1259.079061121368,170.3600547089539,1096.7251346839216,299.6097190868053,394.45834234998074,568.2020696382094
2372.0,186.0925903,1072.027832,708.2113647,1234.788574,875.0570068,878.5921021,498.8641968,1117.308594,891.6959161814457,849.9431362362535,727.9774363904579,1248.390276498454,198.087517032671,1137.6084190010438,305.7110095849705,366.0774298899128,117.04236119849426
2373.0,262.7909546,1242.966064,707.8199463,1235.279663,875.0570068,878.5921021,498.8641968,1117.308594,882.7455733559206,853.6863344466931,716.6901533310509,1238.3105661899613,232.25984256934808,1185.856350523696,311.5876455932909,352.59816049922506,17.651050612918898
2374.0,278.5,1267.0,707.8199463,1235.279663,875.0570068,878.5921021,498.8641968,1117.308594,858.4567485859428,865.4116000689226,707.7447910020435,1231.690954018835,266.16789710257075,1234.3695536455152,316.66691498864265,304.7561637211038,2.1001223030692913
2375.0,296.5,1289.0,708.053772,1234.820801,875.0570068,878.5921021,498.8641968,1117.308594,816.0522568538802,889.844942754092,702.8148058354194,1229.020232727752,295.92902444255634,1277.2882899978945,320.0580847422202,203.4701852146543,1.5590371048940428
2376.0,314.5,1309.5,707.7755737,1234.79541,773.1283569,860.4777222,498.8641968,1117.308594,757.3136576948068,929.715106339028,701.5935386153589,1229.3904172786465,320.40484373302104,1311.552082464553,320.7088024859957,39.04306462652926,5.112193982573853
2377.0,332.8641968,1329.308594,707.8199463,1235.279663,773.1283569,860.4777222,498.8641968,1117.308594,689.3350359252364,983.2972411317892,702.80660456123,1231.4107571144405,340.39659835356116,1336.992316828009,317.33727814109864,-202.2914606938241,14.147611636220947
2378.0,352.0,1346.844482,708.0,1235.5,507.3986816,1154.130737,508.0589905,1154.513306,622.9342907107733,1043.7384743302032,705.0375542031519,1233.8346298261124,357.5719244523382,1355.347737315662,308.8915737592972,-506.7422629080852,29.74144542910187
2379.0,370.3603516,1362.639648,708.3745728,1236.233643,516.894165,1163.105835,516.6254272,1162.233643,568.9406242874953,1101.404932471301,707.2147220169506,1235.854595532305,373.57357956503887,1369.0271177520267,296.56164252054003,-739.795874325431,41.45084323545326
2380.0,388.5,1377.0,708.3824463,1236.329834,516.894165,1163.105835,526.5,1171.564453,534.2218973866218,1148.003301292795,708.7738887706254,1237.1347056840857,389.5133370624221,1380.1668018967623,283.98287568881057,-754.726009903768,33.27224255128458
2381.0,406.5,1389.5,708.5,1236.5,535.602417,1178.828735,526.5,1171.564453,519.7932548545015,1179.5795404044748,709.5965134916376,1237.690741724207,405.8340561861799,1390.1605550954598,273.8305460736323,-609.1397769106948,14.126322508770905
2382.0,423.7729492,1400.67627,708.6175537,1236.670166,544.8087769,1184.413452,526.5,1171.564453,521.7466954436068,1196.8190426767285,709.841804924272,1237.7223157051556,422.4174317204746,1399.6057791691153,266.76711442599054,-423.8058988585067,5.76901837146205
2383.0,440.0,1410.5,708.7407227,1237.351807,544.8087769,1184.413452,552.9448242,1190.42688,533.7692958798305,1203.3906605091263,709.7699273181562,1237.4694955125185,438.7977674385069,1408.5078243704015,262.5058110222452,-255.67820422471985,12.761338093697647
2384.0,455.1687317,1418.637817,709.4189453,1236.973022,561.9338379,1194.389648,560.0,1197.0,549.5991233063755,1203.8403933265604,709.6153510800405,1237.1266049399833,454.37385679737133,1416.5754564397832,260.558100235072,-116.86264723039244,18.472127713025166
2385.0,468.5,1424.5,709.5794678,1236.62561,569.2338257,1198.046265,560.0,1197.0,564.5555228355307,1202.0173925017907,709.5292598774,1236.810416628913,468.56138556583,1423.4817432500536,260.3592886616638,-11.92869440449158,15.834725125316446
2386.0,481.5,1429.5,709.9634399,1236.536621,575.2700195,1200.151855,560.0,1197.0,576.0615282146179,1200.348130161168,709.5786480593625,1236.56308559159,480.8752761253336,1429.0234035419574,261.24602366175606,53.204100005534656,10.249033696315268
2387.0,491.5,1433.5,710.0844116,1236.603394,580.130188,1201.836304,560.0,1197.0,583.4266183626847,1199.8255048184808,709.7741714009182,1236.3727809739096,490.9577873167881,1433.1679506969624,262.5538645919133,78.47045580943359,5.23456551927021
2388.0,498.0655212,1435.791992,710.0,1236.5,584.0793457,1203.0,585.0,1199.5,587.2375515888485,1200.3929858250606,710.1001255257797,1236.2019348809054,498.5696851967541,1436.0146537511184,263.78311613070497,73.75509232750119,1.8786519721954753
2389.0,503.3441772,1436.815674,710.5,1236.189819,586.2391968,1203.458862,585.0,1199.5,588.6685186440867,1201.4362439550898,710.5323495143164,1236.014217322588,503.55500622027074,1437.70616469838,264.6818430275761,53.923613812269195,0.3634978394360483
2390.0,505.3174744,1437.317505,711.1843262,1235.815674,587.586792,1203.34375,585.5,1207.0,588.9097500158065,1202.208452201926,711.0437436907337,1235.791507520206,505.7924778374845,1438.325707105539,265.201771891201,31.19573181749388,0.09897837433238259
2391.0,504.131897,1436.307007,711.5,1235.5,587.2739258,1202.56897,586.0,1205.0,588.7827057184928,1202.1205597264086,711.6035925603903,1235.5369581360198,505.15317177196624,1437.8136891651372,265.39481919112023,11.582837995152886,0.223577423430607
2392.0,500.5,1435.0,711.9177246,1235.082275,586.1891479,1201.567383,583.5,1205.0,588.5291382964332,1200.8999978536556,712.1753263706195,1235.267120991114,501.4842064501431,1435.935831314059,265.3213487636104,-4.4082256505907935,0.27499170990551003
2393.0,494.0655212,1431.791992,712.5794678,1234.62561,586.1891479,1201.567383,582.7663574,1202.606323,587.7453250312276,1198.6501385191714,712.7156944819633,1235.0004273368952,494.6359158112766,1432.3257470875835,264.99004816316386,-19.878036026791506,0.23478108094507213
2394.0,484.9344788,1427.208008,713.1860352,1235.081421,579.5,1197.353882,582.7663574,1202.606323,585.4553199043793,1195.827643356596,713.1797426028098,1234.7500397100434,484.54445727301766,1426.606903799776,264.3260418103759,-39.84038116727788,0.20958420253156707
2395.0,473.0,1420.5,714.1123657,1234.782715,573.843811,1193.668945,575.1383667,1192.830078,580.3552758889258,1193.1228896417315,713.5344061777973,1234.525302040787,471.3645983664848,1418.57427654116,263.18308011676555,-68.57770161662074,0.27116695628854703
2396.0,459.2690735,1412.646606,714.2712402,1234.405273,573.843811,1193.668945,575.1383667,1192.830078,571.2959846948739,1191.2217892494791,713.7756476770294,1234.3377598563338,455.61834161370894,1408.3876877803411,261.427267369459,-105.34876483839298,0.44925219331837407
2397.0,441.85495,1401.061768,714.6395264,1234.546509,573.843811,1193.668945,558.3130493,1181.704224,558.0296606424643,1190.4442514184866,713.9352621436498,1234.2019205230722,438.2937589012934,1396.6996113836074,259.0729931702233,-141.25645195414222,0.668530460493271
2398.0,424.5,1389.0,713.4865112,1234.094604,550.8372803,1176.115479,558.3130493,1181.704224,542.0618703096773,1190.2721742335011,714.0621931436566,1234.1233799136828,420.8097200762875,1384.620797293277,256.38105639418586,-161.51620656224625,0.6990817572289659
2399.0,405.3435974,1373.23584,713.0,1233.5,550.8372803,1176.115479,558.3130493,1181.704224,527.2334566400399,1188.8540199226943,714.1751172415003,1234.0737145667729,404.7741806906312,1373.4403947866465,253.8433884120338,-152.26007892912435,0.41023119543110076
2400.0,385.1472778,1355.903076,712.666687,1232.608398,532.1550903,1157.689819,533.1611328,1157.021729,519.6020083538178,1182.7539525080906,714.2058879656137,1233.9600143505322,391.5205670634358,1364.0877270167343,252.10897450167093,-104.06483462177164,0.19819909505614666
2401.0,365.0270386,1335.932373,712.699646,1232.183105,532.1550903,1157.689819,533.1611328,1157.021729,526.3152588916677,1167.3724799909676,713.9730243883695,1233.6095778545791,381.5211157033328,1356.4672382620906,252.06509592205649,-2.632714776866578,1.1772388747779103
2402.0,365.0270386,1335.932373,712.699646,1232.183105,532.1550903,1157.689819,511.31073,1135.113037,553.4217026813644,1138.379122484164,713.2242343212916,1232.8007588528246,373.9316566619375,1348.9899548707044,255.29446324421733,193.7620393296504,6.0674387392830464
2403.0,365.0270386,1335.932373,712.699646,1232.183105,532.1550903,1157.689819,501.3086548,1120.135742,603.0190739842035,1094.0155577206772,711.7642150669118,1231.364119217687,366.60193088015853,1338.7230332752013,264.22343942502357,535.7385708483747,21.826177587056197
2404.0,365.0270386,1335.932373,712.699646,1232.183105,532.1550903,1157.689819,501.3086548,1120.135742,670.9057863910606,1037.2435053830843,709.6476256673727,1229.3468744667523,356.73672887722614,1322.3975601359782,278.86458298685085,878.4686137096367,45.57914877223112
2405.0,365.0270386,1335.932373,712.699646,1232.183105,885.5820313,858.105835,501.3086548,1120.135742,746.5801603710988,975.9654746255944,707.3748059097488,1227.1869118122468,342.0442579638896,1298.0532379489998,294.27733151620254,924.7649117611012,46.60979740866706
2406.0,365.0270386,1335.932373,712.699646,1232.183105,885.5820313,858.105835,501.3086548,1120.135742,816.6131370526289,920.2834168477676,705.9861799949242,1225.7972504474556,321.84329031182847,1266.5458554455176,306.522985030181,734.7392108387089,24.72375593194359
2407.0,245.8888855,1163.343384,712.1453857,1229.97876,885.5820313,858.105835,501.3086548,1120.135742,869.721323150288,878.216934821909,706.9260041274464,1226.4379051849123,297.4354089134408,1231.823978507602,314.6208588798489,485.87243098007434,10.812466177732366
2408.0,245.8888855,1163.343384,712.1453857,1229.97876,887.4835815,859.2300415,501.3086548,1120.135742,900.2288407774867,852.8288776925092,711.5649211262278,1230.277699278004,271.44345253044975,1199.4116255817723,318.9409137394254,259.20329157458923,21.827491954231807
2409.0,245.8888855,1163.343384,712.1453857,1229.97876,887.4835815,859.2300415,501.3086548,1120.135742,908.3502622672436,842.2589480135624,720.3613383809652,1237.64525987684,246.76261755073995,1173.9730341673803,320.18767662874654,74.80577335926796,32.94552154078709
2410.0,245.8888855,1163.343384,712.1453857,1229.97876,887.4835815,859.2300415,501.3086548,1120.135742,898.4500623176251,841.7650541396165,731.8111972819393,1247.1249407266414,226.22448762255453,1157.6859773599972,319.12011874232957,-64.05347318501867,28.363936742454754
2411.0,245.8888855,1163.343384,712.1453857,1229.97876,887.4835815,859.2300415,501.3086548,1120.135742,877.1050948014573,846.1083577860841,741.5567582613184,1254.8319316338195,213.27854897641285,1150.2704290328372,316.65787538449206,-147.73460147025048,18.112993568090808
2412.0,245.8888855,1163.343384,712.1453857,1229.97876,887.4835815,859.2300415,501.3086548,1120.135742,851.7682210029337,851.2307882023961,742.2238839374304,1254.3473214310875,212.8422218338061,1150.0980861080068,314.1032054334273,-153.28019706388432,8.473089856691026
2413.0,245.8888855,1163.343384,712.1453857,1229.97876,796.1581421,851.5448608,501.3086548,1120.135742,829.7338099488136,854.9163672074424,724.603028390111,1237.8098480663186,231.11834417602515,1155.357941832346,313.2639670283353,-50.35430430552197,2.3854636909005467
2414.0,245.8888855,1163.343384,712.1453857,1229.97876,796.0095825,851.3908691,501.3086548,1120.135742,816.8460564670444,856.596868547427,680.5084182882747,1198.397875312308,273.6795223105589,1164.6432102749116,316.4803693302858,192.98413811702972,5.507350035118386
2415.0,245.8888855,1163.343384,712.1453857,1229.97876,796.0230713,851.0102539,501.3086548,1120.135742,816.0488726760987,856.6973085767664,606.8853725817921,1133.7556155230093,342.1101212161049,1176.8524984764672,326.3244536487898,590.6450591102418,27.541013390398778
2416.0,245.8888855,1163.343384,712.1453857,1229.97876,794.9115601,850.0657349,501.3086548,1120.135742,826.5815976568587,855.9453579686738,509.43240505922375,1048.7794345177765,430.85148106982626,1190.720851140169,199.3665200487533,-7617.476016002191,3370.3365990474103
2417.0,709.3086548,1228.135742,207.8061981,755.8914795,889.020813,857.90625,501.3086548,1120.135742,844.5179963638689,854.9292457612731,402.88617244070673,955.2574189965624,526.9583529507314,1204.5354995520097,133.6003239628063,-3945.97176515682,3508.8017421763734
2418.0,709.3086548,1228.135742,207.8061981,755.8914795,888.9874268,856.3458862,501.3086548,1120.135742,864.5553611859851,853.9757459093662,306.3095084239183,867.1112470376962,614.3325508978086,1216.4233210351824,101.77301825536917,-1909.638342446228,3154.513449365277
2419.0,709.3086548,1228.135742,207.8061981,755.8914795,888.9874268,856.3458862,501.3086548,1120.135742,882.1229430656438,853.2346921447916,235.7138236811155,793.8103760945503,680.2633410817646,1225.0178977005785,87.7648886355126,-840.4877771913937,2821.866577457366
2420.0,709.3086548,1228.135742,207.8061981,755.8914795,895.7216187,850.699646,501.3086548,1120.135742,894.687047202522,852.782138195263,198.83921588255652,736.7715700931619,719.7840565175412,1229.924666394687,82.49305119401642,-316.3102464897713,2447.4390602612766
2421.0,709.3086548,1228.135742,207.8061981,755.8914795,895.7216187,850.699646,501.3086548,1120.135742,901.8215477236242,852.6254537091282,194.55454240604791,690.9600300156225,735.5863791120286,1231.664821771885,81.1736471925592,-79.16424008743292,692.5049224462821
2422.0,709.3086548,1228.135742,207.8061981,755.8914795,895.7216187,850.699646,501.3086548,1120.135742,904.4437704369328,852.6318964582209,215.548882647268,649.6193144236657,734.9055177736939,1231.2648878205694,81.62369297693911,27.002747062794583,174.65667211245645
2423.0,708.0,1227.5,311.5,545.5,895.7216187,850.699646,501.3086548,1120.135742,903.858830865576,852.4807719533846,251.98026728741985,608.4180804253898,725.9197592009118,1229.8099973728815,83.08559669076848,87.71422282976232,39.5641377763136
2424.0,708.0,1227.5,311.5,545.5,895.7216187,850.699646,501.3086548,1120.135742,901.0697414611328,851.7207970246525,294.6638536809445,566.7233331248386,715.2233012465767,1228.1483053566667,85.40993007167172,139.46000285419444,9.04154007581789
2425.0,708.0,1227.5,311.5,545.5,895.7216187,850.699646,501.3086548,1120.135742,896.5674404488178,849.9557394487264,337.0386079075345,526.3741481404363,706.7708907371416,1226.7847988284989,88.56929815892929,189.5620852354537,3.0201268840627
2426.0,706.3824463,1226.670166,386.027771,468.9074097,895.7216187,850.699646,501.3086548,1120.135742,890.602455933993,847.1306967454425,375.6367478909989,489.8436431425488,702.0074778424546,1225.9172268603177,92.45551177693255,233.17281708019607,1.842599659409623
2427.0,706.2596436,1225.859619,413.1804199,449.2996826,895.7216187,850.699646,501.3086548,1120.135742,883.7595209361398,843.8433565170194,409.5186036090818,459.0058884905948,700.6365830920544,1225.5359835331749,96.84474247129263,263.3538416616048,1.388306919007149
2428.0,705.6825562,1225.682495,440.391571,431.1003113,888.5394897,848.7280884,501.3086548,1120.135742,877.5264352138403,841.5507785377017,439.3897943673511,434.58862869783275,701.522051422132,1225.522830874895,101.41153079455503,274.00729939574404,0.8599295459131946
2429.0,705.6825562,1225.682495,440.391571,431.1003113,888.5394897,848.7280884,501.3086548,1120.135742,874.4993112846853,842.5093583404131,466.6949756024927,416.18339569714186,703.4059367619711,1225.7197787467942,105.73192731135292,259.2237910078731,0.31856909344358225
2430.0,706.5,1226.0,495.3367004,403.5454407,876.1762695,854.6359863,501.3086548,1120.135742,877.9367869503155,849.3095432815154,492.76749936771085,402.6987722488432,705.3257715334847,1225.9701825406569,109.28084169019536,212.9348627305464,0.17264255094088954
2431.0,706.2359009,1226.343628,521.3569336,393.8790588,876.1762695,854.6359863,501.3086548,1120.135742,890.5903629276482,863.9581578778526,518.290068267532,392.92198016570234,706.7544810920112,1226.1444270319791,111.47512471514712,131.6569814971055,0.9618159345517777
2432.0,706.7088013,1226.509521,545.5,386.5,876.1762695,854.6359863,501.3086548,1120.135742,913.0957476525556,886.6445615212614,543.2489916361282,385.8617002343802,707.5523695661043,1226.158152619265,111.8298001006286,21.280523128889115,3.0366142779891696
2433.0,707.1395264,1226.081421,568.7678833,379.985199,876.1762695,854.6359863,501.3086548,1120.135742,942.6592867164272,914.674120084968,567.2089991355529,380.8233177744087,707.8312220876666,1225.9828172467776,110.23932095629355,-95.42874866010294,5.786235008500563
2434.0,707.0888672,1225.55188,589.730896,376.6465759,1027.064331,986.8303833,501.3086548,1120.135742,973.060057032783,942.4112585839506,589.6041726431465,377.34095968016607,707.809537633188,1225.6443304507343,107.23041862415596,-180.53413992825568,7.167371950253591
2435.0,707.3174438,1225.317505,609.7788696,374.0693054,1027.064331,986.8303833,501.3086548,1120.135742,996.5273520235892,962.8132206043084,609.9063262327197,375.07496623932104,707.7035488115592,1225.2085200191027,103.90530823674116,-199.50662324488775,5.450219220555453
2436.0,707.5,1224.5,627.9077759,373.4042664,1027.064331,986.8303833,501.3086548,1120.135742,1006.7455298968064,970.027900755477,627.6907020505629,373.72980648950977,707.6673309792309,1224.7578006860772,101.5344983232538,-142.2485948092418,2.1556999759300606
2437.0,708.0583496,1224.005615,643.0888672,373.1416626,1027.064331,986.8303833,501.3086548,1120.135742,1001.326281766972,961.6708348404906,642.6518714167074,373.0173972761484,707.7763098710527,1224.365883474972,101.10891712590562,-25.534871840890787,1.3634672228225735
2438.0,707.9301147,1223.879028,654.3236694,373.2270508,1027.064331,986.8303833,501.3086548,1120.135742,982.5291477075408,939.6848473433928,654.6001529902651,372.66571904725095,708.0395425079834,1224.077769990179,103.05443769819117,116.73123433713272,4.843063036235198
2439.0,708.6132202,1224.003174,663.208313,372.6923218,884.2894897,840.2280884,501.3086548,1120.135742,955.9774892634416,909.441940286958,663.4469628581871,372.4522925810639,708.4242247952795,1223.9020696799748,107.11635896531595,243.71527602748728,9.284967711568834
2440.0,708.6132202,1224.003174,669.269104,372.6465759,884.4431152,839.8470459,501.3086548,1120.135742,927.902195648556,877.4354536463944,669.183263789695,372.23630927536254,708.8810012552036,1223.8182614638374,112.50056411582791,323.0523090307176,10.075023514085208
2441.0,710.0583496,1224.005615,672.0655518,371.7920227,884.4431152,839.8470459,501.3086548,1120.135742,902.2967910379452,848.7692782368607,671.8587883796639,371.9719183456359,709.3662480063094,1223.7933433070248,118.29308185924356,347.55106460493863,6.709569129270374
2442.0,710.1970825,1223.785522,671.5,371.5,885.468811,840.9268188,501.3086548,1120.135742,879.6542023728985,825.9552033373287,671.5655200332849,371.699727299502,709.8594879749633,1223.7977091013167,123.8861845827274,335.5861634090303,2.587299275904589
2443.0,710.1550903,1223.689819,668.0,371.5,885.468811,840.9268188,501.3086548,1120.135742,857.8884812623295,809.4687908850339,668.4221136803974,371.5249161983717,710.3698664518025,1223.8132010555237,129.1349837953136,314.92795275517153,0.45896139889260085
2444.0,710.1942139,1223.805786,662.0,371.5,885.468811,840.9268188,501.3086548,1120.135742,834.5401866037616,799.0762482229322,662.5587397789956,371.5938006080473,710.9262790470669,1223.833541765945,134.22430577909194,305.35931902670086,0.07716508073584052
2445.0,712.0583496,1224.005615,654.6442871,372.0588379,752.6044922,691.7683716,501.3086548,1120.135742,808.7709604004023,794.5835382811233,654.1102623220996,372.07621352559977,711.5573771145529,1223.8620867929546,139.38848279306143,309.85062083816956,0.09096034618790513
2446.0,712.5,1224.158447,644.0318604,373.2724609,889.208313,841.0583496,501.3086548,1120.135742,782.1552740468196,795.6218912458211,643.2240874166505,373.1544255767608,712.2752174961147,1223.9101641501206,144.64485629419192,315.3824100678298,0.03721823624458645
2447.0,712.1550903,1223.689819,629.5,374.9975586,693.0966187,813.7729492,501.3086548,1120.135742,758.0788153614416,801.2771994604732,630.0743779356767,375.0158290498728,713.067377591551,1223.9941528818993,149.66979016866128,301.4960324681613,0.010093771051274986
2448.0,713.9243774,1223.759155,614.9144287,377.6371765,693.0966187,813.7729492,501.3086548,1120.135742,739.982660656428,810.2663269604892,614.8663610543204,377.8463891821997,713.8937582478171,1224.128760534005,153.90416307483537,254.06237437044524,0.1692026961707146
2449.0,715.244812,1224.643066,597.7678833,381.7679138,693.0966187,813.7729492,501.3086548,1120.135742,729.2079007894741,821.2898940712677,597.8265093534602,381.8241816357907,714.6899085069484,1224.3198661699594,156.85952532246938,177.32173485804083,0.9353985564231608
2450.0,715.5625,1224.523438,579.0,387.2051392,693.0966187,813.7729492,501.3086548,1120.135742,723.935416312607,832.9794475755318,579.1886564588679,387.1154940471564,715.3805045049098,1224.5634514044573,158.42082929740047,93.67823849586556,2.383782539837843
2451.0,715.3977661,1224.75354,559.2264404,393.8804016,893.2679443,841.3006592,501.3086548,1120.135742,720.3378871719659,843.612747198961,559.1851060722709,393.87571538717606,715.8955400248229,1224.851372395766,158.89987335863884,28.742643674302144,3.485022844820771
2452.0,716.0,1225.5,538.6714478,402.5395813,674.7261963,863.1547852,501.3086548,1120.135742,715.1129175783764,851.1435622690431,538.043676229875,402.253280012494,716.1796075048335,1225.1789250040526,158.79438367020742,-6.329381305885136,3.1726799996754638
2453.0,716.7229614,1225.787842,515.3809814,412.9523926,671.5614014,865.833313,501.3086548,1120.135742,707.0614228747149,853.7184323549876,515.9861049390987,412.39122941870994,716.197394623127,1225.5497944690762,158.4754265398044,-19.13742782418126,1.8337227804137861
2454.0,716.2573853,1225.603394,492.7039795,424.3955078,671.5614014,865.833313,501.3086548,1120.135742,696.4435349275053,850.3199949108063,493.2229728715096,424.4187371380669,715.9428187492898,1225.9752566909428,158.07048385795906,-24.296560910720473,0.662677375198
2455.0,715.5,1226.5,469.5,438.0,665.3006592,812.7320557,501.3086548,1120.135742,683.3163742518744,841.0228346422294,469.94939716445026,438.4260072466104,715.4476773812443,1226.465836047707,157.5793789386176,-29.466295160488016,0.15147495353342066
2456.0,714.6912231,1226.803467,447.0135193,453.2004395,665.3006592,812.7320557,501.3086548,1120.135742,666.8036174393501,826.7335488751293,446.35537444748866,454.42563421437575,714.7785816719665,1227.0190077398242,157.02926464965452,-33.00685733778437,0.030203671320215935
2457.0,714.5,1227.5,422.8121338,471.7636414,665.3006592,812.7320557,501.3086548,1120.135742,645.9646952385763,808.8634568254017,422.65764094779905,472.31940096914576,714.0181908741142,1227.6103466781817,156.48370741692833,-32.73343396357177,0.009827436006847119
2458.0,713.0,1228.5,400.5313416,490.8295593,665.3006592,812.7320557,501.3086548,1120.135742,621.6639578383679,789.4860752525555,399.14045861144166,491.89801941690513,713.2345804495118,1228.1925990269842,155.89120123780444,-35.55037074743325,0.005210133121668841
2459.0,711.5,1228.5,377.005249,512.7821655,665.3006592,812.7320557,501.3086548,1120.135742,598.2824126730957,771.9192312022333,376.1797029321085,512.8942112697808,712.4431652163619,1228.7015830006865,154.90291096198197,-59.29741654934787,0.04063002455636401
2460.0,710.2788086,1228.721191,354.7191467,536.4750366,665.3006592,812.7320557,501.3086548,1120.135742,583.8181940648585,760.8852998251552,354.22452249817,535.0915491979275,711.5704051442002,1229.06508936283,152.85560376420142,-122.83843186683328,0.41417401227194434
2461.0,708.894165,1229.105835,332.9629517,562.631958,399.8017883,654.7342529,501.3086548,1120.135742,587.1128915142881,761.2271583339441,333.7222520610306,558.4647096347517,710.4426706366481,1229.2140901496334,149.08549361171254,-226.20660914933296,1.8524778997757898
2462.0,708.5,1229.0,312.6846008,588.8208008,399.8017883,654.7342529,501.3086548,1120.135742,612.7305660982914,775.2210578792558,314.9968345053463,583.2862341413506,708.8322656606952,1229.1012516271487,143.3564310117254,-343.7437559992287,4.522514919106119
2463.0,707.5,1229.0,294.2679749,616.6993408,799.8133545,878.6866455,501.3086548,1120.135742,657.0468510126502,800.4184979026293,298.1252951434542,610.0905042947102,706.5801776102421,1228.731367378723,135.8269816058295,-451.76696435375334,7.095524933941097
2464.0,707.5,1229.0,294.2679749,616.6993408,799.8133545,878.6866455,501.3086548,1120.135742,709.427386403719,830.280726212005,282.8705227645557,639.3996427200054,703.779993844604,1228.2004200316524,126.8142144307162,-540.7660305067977,7.838740385549085
2465.0,705.5166626,1228.888916,258.0900879,677.9459229,799.8133545,878.6866455,501.3086548,1120.135742,757.8618065527056,857.3659842326142,268.67747738700666,671.2717435520211,700.9593365545494,1227.729851330177,116.92576824552904,-593.3067711112299,6.137305305698261
2466.0,704.9074097,1230.027832,243.0687256,708.322998,799.8133545,878.6866455,501.3086548,1120.135742,794.324736673871,876.4847881210983,254.69302320567135,704.9143713889142,699.1533637430961,1227.6723990893272,107.145317028617,-586.8270730147225,3.0969125957032038
2467.0,704.9074097,1230.027832,243.0687256,708.322998,799.8133545,878.6866455,501.3086548,1120.135742,816.4539200691518,885.9272205507377,239.8680103318775,738.5653732876826,699.7515304947431,1228.4562817845406,98.49606157608116,-518.9553271521504,0.9200612938031917
2468.0,704.5,1230.5,220.1985779,770.7021484,799.8133545,878.6866455,501.3086548,1120.135742,825.9397171176479,886.9452736354405,223.3235520257003,769.7163057706474,704.0268218587312,1230.4334690584933,91.68457856936703,-408.6889804028476,1.5410343959551356
2469.0,704.5,1230.5,211.4987335,804.1577759,799.8133545,878.6866455,501.3086548,1120.135742,825.7475469805842,882.5638838115117,205.0597959936182,795.8073291552256,712.3366686173204,1233.621567216261,87.03221049832558,-279.14208426248706,4.941868972704076
2470.0,704.1136475,1230.348511,204.1944427,834.5300903,799.8133545,878.6866455,501.3086548,1120.135742,817.8980400102058,876.4865672386329,186.8451607355376,815.4544379524422,723.1337716050556,1237.3871694523075,84.54401623373472,-149.29165587545157,8.745803334123993
2471.0,703.5,1230.5,199.629303,867.5546265,799.8133545,878.6866455,501.3086548,1120.135742,802.6563946212559,872.3279927569155,172.94961842281796,829.8289017189004,732.1350975377721,1240.198109805974,83.93001659301295,-36.839978443306336,10.407130174125905
2472.0,703.5,1230.5,199.629303,867.5546265,799.8133545,878.6866455,501.3086548,1120.135742,779.2192503327573,873.0417271724981,170.24353005935782,843.400838382456,732.195413507376,1239.63759157674,84.54883880620811,37.129332791709544,9.021718002351179
2473.0,703.5,1230.5,199.629303,867.5546265,780.0,852.5,501.3086548,1120.135742,747.3553042220108,880.3121062866084,187.09973232240176,863.2736825912727,714.4782633637784,1232.875216395108,85.29507302949622,44.77405339728677,5.246821291085195
2474.0,703.5,1230.5,199.629303,867.5546265,778.2088623,852.1199951,580.0718994,996.7385864,708.9704371866762,893.9406548069337,230.7492560698254,896.8119199105331,671.2373271767041,1217.6753951203282,84.38018309970438,-54.89339578751043,1.7345716059324336
2475.0,703.5,1230.5,199.629303,867.5546265,593.2380981,951.6084595,580.0718994,996.7385864,668.4200196044534,911.7156620598968,303.4652735802963,948.1158271607125,599.7659310593665,1193.7534790162465,78.87741735015398,-330.16594497302435,6.503046975734942
