Frame #,Nose (X),Nose (Y),Nose (Z),Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),corrected_angles,Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Nose (X)_smoothed,Nose (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,angles,velocity,roughness
40,0.2143710851669311,-0.487552136182785,-1.2468523979187012,0.3354780077934265,-0.4847902953624725,-0.8449255228042603,0.4477977752685547,-0.4718359112739563,-0.546411395072937,0.4343045949935913,-0.482124000787735,-0.4360488355159759,179.76096447513655,0.3160588387007116,-0.4816172548124739,0.2151197573700571,-0.4911775742917574,0.3027288315360447,-0.4814900561458292,10.26914539720631,-172.4748575260871,13.852309713141626
41,0.2183136194944381,-0.4920459389686584,-1.2785636186599731,0.3246184885501861,-0.4825606942176819,-0.82522052526474,0.4123443365097046,-0.4640381932258606,-0.404377281665802,0.308207094669342,-0.4844672083854675,-0.0595782175660133,358.47245975266924,0.3155121842571682,-0.4822567193226919,0.2156697833969659,-0.4913133991415835,0.3030703376511334,-0.4829840179555923,6.896541353506893,-202.35624262196504,3.4408913998835
42,0.2179008275270462,-0.493512213230133,-1.2168524265289309,0.3092297315597534,-0.4824180603027344,-0.7746772170066833,0.3793228566646576,-0.4629362821578979,-0.3467515110969543,0.2731855511665344,-0.4861261248588562,-0.0001849682594183,1.0523831484194943,0.3152270505398015,-0.4825709345825805,0.2153488459231503,-0.4908552233973126,0.2991361639013463,-0.4839911187177197,148.0169720540843,8467.225842034644,4181.375346318702
43,0.2154989093542099,-0.4884190261363983,-1.2197273969650269,0.3143969476222992,-0.4821124970912933,-0.7896737456321716,0.3810835480690002,-0.4619385898113251,-0.3744708597660064,0.282391220331192,-0.4829658567905426,-0.0558235831558704,2.1213969790708234,0.3151061839555781,-0.4826687772021872,0.2142329464681455,-0.4898980065974166,0.2920542615001772,-0.484485916485874,232.64697564082223,5077.800215204275,4434.229963029742
44,0.2092439830303192,-0.4874921441078186,-1.235118746757507,0.3146670162677765,-0.4819374680519104,-0.7925751209259033,0.3738643229007721,-0.4620159864425659,-0.370125263929367,0.2776497602462768,-0.4829687178134918,-0.0291351769119501,1.42032232496166,0.3152901690074998,-0.482701757492626,0.2126291830684225,-0.4886163410566309,0.2840935950024638,-0.4845512381141893,283.54999719345096,3054.181293157724,3766.014620868271
45,0.2092540562152862,-0.486915647983551,-1.2328364849090576,0.3145094215869903,-0.4818429350852966,-0.7866238951683044,0.363122820854187,-0.4626343846321106,-0.3624477386474609,0.2688483893871307,-0.4838970303535461,-0.0087849777191877,0.1834409853930765,0.3159779723987644,-0.4827852221471957,0.2109469926178145,-0.4872045175491026,0.2773427811360515,-0.4843004010765098,170.19540283585982,-6801.275661455468,9353.422006934463
46,0.2092846482992172,-0.4856011569499969,-1.2278497219085691,0.3177164793014526,-0.4826754331588745,-0.7901616096496582,0.3650448322296142,-0.4639195799827575,-0.3668884932994842,0.2747491002082824,-0.483828067779541,-0.0168725252151489,0.0089512397025259,0.3173037714700942,-0.4829499320484635,0.2095487854419313,-0.485825740475978,0.2730547879103601,-0.4838170736899326,102.27967994132352,-4074.943373672178,11327.63798107102
47,0.2093190252780914,-0.4847870171070099,-1.2470829486846924,0.3204070627689361,-0.4833508431911468,-0.7923820614814758,0.3672080636024475,-0.4657176733016968,-0.3667222559452057,0.277833878993988,-0.4834886491298675,-0.0159729868173599,0.555231756610624,0.319294288862784,-0.4831404884240745,0.2086677519988437,-0.4846007480194274,0.2716216568765696,-0.4831490306078784,61.66620329751068,-2436.8085986287706,6843.332005166855
48,0.209340751171112,-0.4841074645519256,-1.2705036401748655,0.3232168853282928,-0.4839542508125305,-0.8039283752441406,0.3728446364402771,-0.4668611884117126,-0.3708577752113342,0.281009167432785,-0.4829505681991577,-0.0317975990474224,1.4393020507028496,0.321867021221948,-0.4832560696314806,0.2084122903643731,-0.4836324778164758,0.2728782885878931,-0.4823442469656815,37.5022847942331,-1449.8351101966548,3667.496612714317
49,0.2093497812747955,-0.4842185974121094,-1.2823691368103027,0.3236310184001922,-0.483801394701004,-0.8080949187278748,0.3716157376766205,-0.4668504893779754,-0.3677356541156769,0.2771971225738525,-0.4822312295436859,-0.0148175256326794,2.145889353841426,0.3248221404367739,-0.4832109730995048,0.2088102554745111,-0.4830427689402577,0.2764051633060547,-0.4814956741460077,23.27974405858267,-853.3524441390258,1587.3296630979014
50,0.2097354084253311,-0.4842097461223602,-1.3116477727890017,0.3243857324123382,-0.4837223887443542,-0.8202528953552246,0.3731100261211395,-0.4668380618095398,-0.369277685880661,0.2768347561359405,-0.481645792722702,-0.0146202547475695,2.744124251828054,0.3278006267162828,-0.4829852449767036,0.2098384038513932,-0.482993890853783,0.2815789949830013,-0.4807656086340852,15.069255188083469,-492.629332229952,575.6908286199763
51,0.2102703899145126,-0.4842440187931061,-1.3424315452575684,0.3242988884449005,-0.4824312925338745,-0.8300339579582214,0.3712047636508941,-0.4668253660202026,-0.3645269572734833,0.2649135887622833,-0.4812641143798828,0.0210450422018766,2.0367270067799836,0.3302419341196568,-0.48264283674041,0.2114149013976584,-0.4836675162214668,0.2873663600900688,-0.4803699458133231,10.452973262093794,-276.9769155593805,209.4808704774911
52,0.2122971564531326,-0.4839859306812286,-1.3590461015701294,0.3316127359867096,-0.4818872213363647,-0.8391051292419434,0.382496565580368,-0.4656511545181274,-0.3758153617382049,0.2692321538925171,-0.4781746566295624,-0.0352434888482093,4.413630495602206,0.3314395478827037,-0.4823113639518469,0.2133696197390223,-0.4851824658189523,0.292178580133427,-0.4805129144313778,7.8780766403812335,-154.49379730275362,75.72384686972954
53,0.2148878127336502,-0.4799786806106567,-1.35020911693573,0.3429633677005768,-0.4817209541797638,-0.8794610500335693,0.4283288717269897,-0.4656420946121216,-0.495606929063797,0.3531962633132934,-0.4775007963180542,-0.2775194942951202,156.80884048376595,0.3307764227175686,-0.4821361365119907,0.2154284209209847,-0.4874665971159488,0.2942484947735956,-0.4812886174173815,6.316847901198517,-93.673724350963,26.3910210591797
54,0.2174206972122192,-0.4900971353054046,-1.3615238666534424,0.331996202468872,-0.4822626709938049,-0.8641066551208496,0.3968042135238647,-0.4660131335258484,-0.481546938419342,0.2968366146087646,-0.4841412901878357,-0.092572383582592,0.8532178411882114,0.3280736632555449,-0.4822315474326922,0.2172438304585967,-0.4901588620970489,0.2925880384839354,-0.482606294464723,5.184577043743492,-67.93625144730146,8.396184384257118
55,0.2194169461727142,-0.4941633939743042,-1.3546549081802368,0.3273817896842956,-0.4822426736354828,-0.8559786081314087,0.3907620906829834,-0.4651215970516205,-0.465223491191864,0.2931798696517944,-0.484942227602005,-0.0822613462805748,1.787683163475549,0.3238185480340732,-0.4826478629954207,0.2184784310288682,-0.49265019865589,0.2878379675840249,-0.4842028985234562,4.290513762266067,-53.643796888645525,2.305679927445421
56,0.2219780087471008,-0.5001999139785767,-1.344048023223877,0.3118616342544555,-0.4839920401573181,-0.8556944727897644,0.3757249116897583,-0.4651289880275726,-0.37806037068367,0.2754475176334381,-0.4879855513572693,0.0430366285145282,3.963190639693835,0.3190627552742334,-0.4833574605228255,0.2189147570235609,-0.4942997205854468,0.2821946852242928,-0.4857437845000875,3.5871447464671253,-42.2021409479365,0.5539304914191622
57,0.2182214111089706,-0.4977651536464691,-1.287744164466858,0.3091985881328583,-0.4840089678764343,-0.8274999260902405,0.3692966103553772,-0.4655609428882599,-0.3466893434524536,0.259685605764389,-0.4873487055301666,0.0687243938446044,4.739408738262625,0.3150137381600592,-0.4842538647451129,0.2185416722120711,-0.4947203455762073,0.2783603944745814,-0.4869402288300763,2.9523503959131787,-38.0876610332368,0.14098941369381732
58,0.2170393615961074,-0.4939282536506653,-1.2701609134674072,0.3109874427318573,-0.4850030541419983,-0.8110328912734985,0.368987500667572,-0.4671912789344787,-0.3487133979797363,0.2622037529945373,-0.4869953691959381,0.0447914116084575,3.088244873018539,0.3125567696069127,-0.4851539067181178,0.2175694358566035,-0.4939585750180195,0.2781731003963825,-0.4876102229493465,2.255253975751971,-41.82578520967247,0.04142816544254867
59,0.2164903879165649,-0.4910890460014343,-1.2382007837295532,0.3116090595722198,-0.4846040904521942,-0.785535991191864,0.3690853416919708,-0.467169314622879,-0.3590123057365417,0.2756843864917755,-0.4865480065345764,-0.0331427864730358,0.8029437603949532,0.3119556549141121,-0.4857991630047313,0.2163647495334426,-0.492466053411621,0.2816511312027505,-0.4876655270246099,1.5392935168716868,-42.95762753281705,0.009491347649147048
60,0.2150332033634185,-0.4901042580604553,-1.2099281549453735,0.3103176057338714,-0.4833280444145202,-0.7694467902183533,0.3652505278587341,-0.4666355848312378,-0.3509954512119293,0.2716430127620697,-0.4855385422706604,-0.0188371315598487,0.7965217435322529,0.3128207146788549,-0.4858688713202397,0.2153412713543982,-0.4908959115913884,0.2868954506939436,-0.4870630533150813,1.049504693364592,-29.387329410425693,0.008824943064783866
61,0.2136864960193634,-0.4824903309345245,-1.2421541213989258,0.3187040686607361,-0.485313206911087,-0.8028245568275452,0.3964022397994995,-0.472509890794754,-0.4408758282661438,0.3371012508869171,-0.4846715629100799,-0.2022883892059326,176.46274595918203,0.3142815706294749,-0.4850354199904227,0.2148468491046731,-0.4898411891503584,0.2908973765484166,-0.485778602705437,1.0083728748031149,-2.4679091136886244,0.07826967752363814
62,0.2150433510541916,-0.4925540685653686,-1.301446557044983,0.3071945607662201,-0.4865838289260864,-0.8258979916572571,0.3612886369228363,-0.4721636474132538,-0.3551096320152282,0.2646651864051819,-0.4850176572799682,0.106106549501419,5.815866457960169,0.3152677721059188,-0.4830903805281439,0.2150694694639881,-0.4896402002265845,0.2908822164764106,-0.4838455753189937,1.3915035293943334,22.98783927547311,0.22491705653989835
63,0.2141786068677902,-0.491003543138504,-1.4180701971054075,0.3307098746299743,-0.4868643581867218,-0.8917100429534912,0.4114068150520324,-0.4743985533714294,-0.4741425216197967,0.3442230522632599,-0.4852854609489441,-0.2074549198150634,175.36999182933022,0.3148326262155665,-0.4801152727258455,0.2159751374918729,-0.490329844026368,0.2855524331628813,-0.4814599057952136,2.1428532491796863,45.08098318712118,0.3657432530142705
64,0.2168668508529663,-0.4919875264167785,-1.368990421295166,0.3160767257213592,-0.4757362306118011,-0.8861124515533447,0.3530186414718628,-0.4602299034595489,-0.4492407739162445,0.260246604681015,-0.4811952412128448,-0.0611336454749107,3.718274733060184,0.3124475535710644,-0.4765909502256671,0.2172918821142444,-0.4917391581387659,0.2756402241275837,-0.4790964064744036,3.3461733470687145,72.1992058733417,0.4369791829682216
65,0.2181483805179596,-0.4954709112644195,-1.347504734992981,0.3030069768428802,-0.4715211093425751,-0.874151349067688,0.3265254497528076,-0.4560252428054809,-0.437239408493042,0.2389047443866729,-0.4807114601135254,-0.0166618917137384,7.601849519770894,0.3081266239286754,-0.4733282533286201,0.2185520684864103,-0.4936354471531545,0.2634783315534572,-0.4775430773590969,4.95997482455722,96.82808864931032,0.42674661593727914
