Frame #,Shoulder Orange X,Shoulder Orange Y,Back Orange X,Back Orange Y,Neck Green X,Neck Green Y,Arm Pink X,Arm Pink Y,Leg Pink X,Leg Pink Y,Back Orange X_smoothed,Back Orange Y_smoothed,Neck Green X_smoothed,Neck Green Y_smoothed,Leg Pink X_smoothed,Leg Pink Y_smoothed,angles,velocity,roughness
2344.0,386.5,812.5,551.6897583,938.8449097,493.3030396,747.6969604,391.5,957.5,474.0,1313.5,551.6500157237275,938.7902423536088,493.56366319714175,747.6547765948718,474.00668680966805,1313.493730042218,150.8805540159659,20.344061153306257,0.0019093695430313679
2345.0,387.5,809.5,551.6897583,938.8449097,497.6775818,746.0109253,391.5,957.5,474.0,1313.5,551.7056158145901,938.8134807864742,495.0243731157746,746.9182321142445,473.99112206333854,1313.5008456628022,151.25891773872172,22.70182336534845,0.000741913526112896
2346.0,387.5,809.5,551.6897583,938.8449097,497.6775818,746.0109253,391.5,957.5,474.0,1313.5,551.7416310898589,938.8409008839944,497.0901450133042,746.0574305990806,473.9918706230824,1313.504548550602,151.73500445716675,28.565203106701915,0.00312764848612683
2347.0,387.5,809.5,551.6897583,938.8449097,497.6775818,746.0109253,391.5,957.5,474.0,1313.5,551.7601606072961,938.8620387812912,500.00084241323214,744.9972338534627,474.001548546302,1313.5054389616978,152.37140177583092,38.18383911984995,0.015839541533795132
2348.0,387.5,809.5,551.6897583,938.8449097,504.0,743.5,391.5,957.5,474.0,1313.5,551.7584893899592,938.8678155685895,503.78889820876304,743.7319565452638,474.01260239731033,1313.5045701794354,153.20892978053942,50.251680282510165,0.04204708984565419
2349.0,392.8641968,801.6913452,551.6897583,938.8449097,504.0,743.5,391.5,957.5,474.0,1313.5,551.7275804863625,938.8514301345232,508.10465330724463,742.3849106444021,474.0179321828863,1313.5028769435403,154.2306520485292,61.30333607938723,0.06888935085016129
2350.0,392.8641968,801.6913452,551.6897583,938.8449097,504.0,743.5,391.5,957.5,474.0,1313.5,551.6546434125904,938.8097070488192,512.1023631703663,741.2448388720272,474.0117152564585,1313.5009128017068,155.32721246876898,65.79362521438611,0.06731750384756657
2351.0,392.8641968,801.6913452,551.6897583,938.8449097,514.0,742.0,391.5,957.5,474.0,1313.5,551.5291782712594,938.7449695031288,514.4851944743829,740.7542422171222,473.99087477028706,1313.4988800247163,156.28140679380795,57.25165950233816,0.032336955657459
2352.0,392.8641968,801.6913452,551.6897583,938.8449097,514.0,742.0,391.5,957.5,474.0,1313.5,551.3495273256462,938.6660488325388,513.8050073737505,741.4191751924033,473.95728602593454,1313.4968561464095,156.7916487718196,30.614518680699803,0.05273282294151057
2353.0,399.0,793.5,550.875,938.2175903,514.0,742.0,391.5,957.5,474.0,1313.5,551.1248935908488,938.5861695303716,509.0278419967055,743.6225534796456,473.9201091968512,1313.4950836806531,156.5467417740214,-14.694419867892634,0.31224412275213786
2354.0,401.5,791.5,550.5,938.5,514.0,742.0,391.5,957.5,474.0,1313.5,550.8695024650432,938.5173997238056,500.2278108408564,747.3682614335729,473.8968161561333,1313.494178232277,155.352532504682,-71.65255616036461,0.9019176265663592
2355.0,402.3690491,789.5357056,550.5,938.5,514.0,742.0,391.5,957.5,474.0,1313.5,550.5928474820521,938.4654752980606,489.132746856265,752.0507342126975,473.9109114523964,1313.4951190653292,153.29028701662472,-123.73472928343632,1.519998074025622
2356.0,402.3690491,789.5357056,550.5,938.5,514.0,742.0,391.5,957.5,474.0,1313.5,550.2955735188665,938.4293743128356,479.10264958429696,756.4237049871856,473.98450021687466,1313.4989231692791,150.8287019356801,-147.69510485667695,1.5280804006108606
2357.0,402.3690491,789.5357056,550.5,938.5,404.5,786.0,391.5,957.5,474.0,1313.5,549.9754536253679,938.405206470541,474.0920592928425,758.9657759229724,474.1251708466713,1313.505985322808,148.7552659374436,-124.4061598941903,0.7952049517351775
2358.0,407.5357056,782.3690186,549.269104,938.3533936,404.5,786.0,391.5,957.5,474.0,1313.5,549.6365574594834,938.3901163429016,476.7091517611668,758.6195395365771,474.309319731942,1313.515203268374,147.87908145767344,-52.571068786209594,0.44489058804307974
2359.0,407.5357056,782.3690186,549.269104,938.3533936,529.0,740.0,391.5,957.5,474.0,1313.5,549.2915126739666,938.3830927986968,486.59980047605944,755.435043679579,474.46765968215846,1313.523184767607,148.6493493584368,46.21607404580232,1.7464683564100323
2360.0,410.0042114,780.1223755,548.875,938.2175903,529.0,740.0,391.5,957.5,474.0,1313.5,548.955642731963,938.3831304110068,500.6034097812799,750.5470166859001,474.4819784609664,1313.523995455821,150.92401444878166,136.47990542069124,3.9434504828042236
2361.0,410.0,778.5,548.5,938.5,529.0,740.0,391.5,957.5,474.0,1313.5,548.6402898032906,938.3876033778396,514.5949515568697,745.4975977907686,474.2030676947067,1313.5099471055514,154.0610695841635,188.22330812291057,4.6464311982465665
2362.0,412.2676697,776.944458,548.5,938.5,529.0,740.0,391.5,957.5,474.0,1313.5,548.351445751226,938.393236829874,525.4468532264799,741.4918736139679,473.4953292528098,1313.4737036447077,157.2680193380662,192.41698523416233,3.041840177322482
2363.0,414.033905,774.7909546,548.5,938.5,529.0,740.0,391.5,957.5,474.0,1313.5,548.0936025910344,938.3987891329934,531.8899982827976,739.0553896129776,472.3013319940797,1313.411361078654,159.93162355737883,159.81625315875704,0.9837721956920026
2364.0,414.7886047,774.2113647,547.5,938.1798096,529.0,740.0,391.5,957.5,474.0,1313.5,547.873867125374,938.4059309325878,534.2840498117295,738.101378113274,470.6985351275076,1313.325070836581,161.7538044536383,109.33085377556893,0.34238122677956456
2365.0,416.2787781,772.7211914,547.730896,938.3533936,529.0,740.0,396.5,916.0,465.5,1313.0,547.7010828988923,938.4167160959,533.8936055357409,738.1905470038766,468.9023854784086,1313.222879292011,162.72520037358436,58.283755196762854,0.9076961223126983
2366.0,417.5,771.0,547.5,938.5,529.0,740.0,396.5,916.0,465.5,1313.0,547.5803343917704,938.4305440893596,532.1660759076744,738.7984943972235,467.1902711468553,1313.1147366549076,163.02523951528917,18.002348502288896,1.4155055972282247
2367.0,418.2787781,770.2788086,547.5,938.5,529.0,740.0,396.5,916.0,465.5,1313.0,547.5082435846178,938.4443331740498,530.2530874823279,739.4977604918028,465.786797805764,1313.0074033371611,162.90921640103275,-6.961386855385285,1.2744011695182693
2368.0,418.2787781,770.2788086,547.5,938.5,529.0,740.0,397.5,911.5,465.0,1313.0,547.4725635576308,938.4556636039543,528.8210544655396,740.0341599197479,464.789888298392,1312.9028202216723,162.61680364911155,-17.5447651152723,0.7527262235140371
2369.0,420.5541077,767.7056274,547.5,938.5,529.0,740.0,397.1458435,909.854187,464.6565552,1312.888916,547.4551968336766,938.4655451836442,528.0831128623205,740.3201388623179,464.1744167186245,1312.8011148852302,162.31945464468794,-17.84094026541652,0.28925612576887455
2370.0,421.5,766.5,547.5,938.5,529.0,740.0,397.5,909.0,464.3650818,1312.769897,547.4361794059629,938.4783107015552,527.9463209075875,740.383411402532,463.8448369929291,1312.7047631106009,162.10744815595527,-12.720389323960148,0.06150742207554726
2371.0,421.5,766.5,547.269104,938.3533936,529.0,740.0,397.5,908.0,463.7583313,1312.5,547.396605345276,938.498477052836,528.1802895233097,740.3056404032402,463.691604439225,1312.6197978070634,162.00467925704234,-6.166133934775644,0.008645640166391461
2372.0,422.1358032,765.3086548,547.269104,938.3533936,529.0,740.0,397.5,908.0,463.7583313,1312.5,547.3199991153327,938.5263832702876,528.548733370193,740.1734248343306,463.626747830996,1312.5531824421382,161.9952018109462,-0.568646765767653,0.01560878339316698
2373.0,422.7108765,765.0306396,547.2270508,938.6763306,529.0,740.0,397.5,905.5,463.5,1312.5,547.1937817719042,938.5559719117332,528.8824608592282,740.0502889399743,463.5955482666532,1312.5089249811324,162.04839391897437,3.1915264816893796,0.020556481589575966
2374.0,424.0454407,763.8863525,547.2270508,938.6763306,529.0,740.0,397.5,905.5,463.5,1312.5,547.0126738478469,938.5773936587832,529.0991140258233,739.9683105558903,463.5722513195084,1312.486112583096,162.13555713744643,5.229793108323406,0.014815297052498913
2375.0,424.5,763.0,546.8522949,938.7172852,529.0,740.0,397.5,905.5,463.5,1312.5,546.7828606811274,938.5830692629014,529.1881492066166,739.9328938202594,463.5495193653311,1312.4797848427336,162.23670938289766,6.069134727073902,0.006992044845216169
2376.0,424.7212219,762.7211914,546.5,938.5,529.0,740.0,397.5,905.5,463.5,1312.5,546.5228510825834,938.5723624221522,529.1813507802135,739.9332837136301,463.5283850299613,1312.4833174165287,162.34041592732643,6.222392665726488,0.0022399126894718418
2377.0,426.3205261,762.1923218,546.0,938.5,529.0,740.0,397.5,905.5,463.5,1312.5,546.2584530372501,938.5513944434516,529.1241996741891,739.9530958250324,463.51167205507846,1312.4906672286895,162.44080647502116,6.023432861683773,0.0004448024663625977
2378.0,425.620697,762.8505859,546.0,938.5,529.0,740.0,397.5,905.5,463.5,1312.5,546.0144015655686,938.5289820571822,529.0562020753545,739.9777317622826,463.5009610503914,1312.4976593252347,162.53476307946198,5.637396266449173,4.484107535117257e-05
2379.0,425.8974304,762.6256714,546.0,938.5,529.0,740.0,397.5,905.5,463.5,1312.5,545.8081838665155,938.5121952051647,529.0019594878514,739.9978879448103,463.49592780013074,1312.502258192377,162.6202283041272,5.127913479913673,5.4001591604418334e-05
2380.0,425.8974304,762.6256714,545.5,938.5,529.0,740.0,397.5,905.5,463.5,1312.5,545.6486825343767,938.503939807899,528.9707788942105,740.009875639319,463.49487405904046,1312.5041454395125,162.6954145544845,4.511175021437452,0.00013408573090501472
2381.0,426.1097412,761.5853882,545.5,938.5,529.0,740.0,397.5,905.5,463.5,1312.5,545.5375073109369,938.5027289248852,528.9610819093001,740.0140881217121,463.4956324427248,1312.504009949805,162.75866713968458,3.7951551120045224,0.00021936416526175173
2382.0,426.5,762.0,545.5,938.5,529.0,740.0,397.5,905.5,463.5,1312.5,545.4707731798237,938.5037937096332,528.9661118723456,740.0129044023631,463.4963826877745,1312.50286919499,162.808786543085,3.0071642040257984,0.0003040246052928382
2383.0,426.2787781,762.2788086,545.5,938.5,529.0,740.0,397.5,905.5,463.5,1312.5,545.4417848585384,938.5008433599304,528.9785794159898,740.0089259414071,463.49618881433,1312.5015933648451,162.84532688173556,2.1924203190332037,0.0003788355734374137
2384.0,425.620697,762.8505859,545.5,938.5,529.0,740.0,397.5,905.5,463.5,1312.5,545.4448992532655,938.48813798425,528.993199004745,740.0039735563932,463.4952190335438,1312.5006729035915,162.86840891415773,1.3849219453300066,0.0004287674762275461
2385.0,425.2270508,762.6763306,545.5,938.5,529.0,740.0,397.5,905.5,463.5,1312.5,545.4787445850836,938.4626282428476,529.0071193484777,739.9988881988186,463.4946551473288,1312.5001893652816,162.87808764412816,0.5807237982259039,0.00045015174474834164
2386.0,424.7212219,762.7211914,545.5,938.5,529.0,740.0,397.5,905.5,463.5,1312.5,545.5469260266601,938.4256449938356,529.0188948961631,739.993935785255,463.4962850541664,1312.4999207169496,162.87370001340028,-0.2632578436725907,0.0004615869692094921
2387.0,424.5,763.5,545.7729492,938.3236694,529.0,740.0,397.5,905.5,463.5,1312.5,545.6560635168165,938.3832401948875,529.0269248951283,739.9894959699018,463.5017663101112,1312.4995177908245,162.85358605628127,-1.2068374271404991,0.000496019420285592
2388.0,424.7011414,763.5,545.7729492,938.3236694,529.0,740.0,397.5,905.5,463.5,1312.5,545.8119603696499,938.344582175264,529.0283057441242,739.9866762173764,463.5116089195831,1312.498705367992,162.81539744336362,-2.2913167750590446,0.0005823741273229822
2389.0,424.0,764.1929932,545.7729492,938.3236694,529.0,740.0,397.5,905.5,463.5,1312.5,546.01454019105,938.3190523493791,529.0188777262662,739.9875079334819,463.5240795938322,1312.4974707368474,162.75711265990057,-3.4970870077830796,0.0007239038214514841
2390.0,422.4864807,765.6035767,546.2788086,938.2788086,529.0,740.0,397.5,905.5,463.5,1312.5,546.2530102563405,938.3135310336872,528.9949080215661,739.9944553065686,463.5344540900807,1312.496196450191,162.678648736578,-4.707835399354394,0.0008701801021275965
2391.0,422.055542,766.2870483,546.2788086,938.2788086,529.0,740.0,397.5,905.5,463.5,1312.5,546.5045337761247,938.3308828461128,528.9563026825548,740.0091321881331,463.5352511418213,1312.4956771856014,162.58345512614383,-5.711616626049931,0.0009075123064640658
2392.0,420.4864807,767.6035767,547.0,938.5,529.0,740.0,397.5,905.5,463.5,1312.5,546.7393377615798,938.3698630165076,528.9104710668533,740.0304109237128,463.51812438327426,1312.4969494935217,162.47915123307246,-6.258233584282493,0.000728227903533514
2393.0,420.8533325,768.1466675,547.269104,938.3533936,529.0,740.0,397.5,905.5,463.5,1312.5,546.9313621329297,938.4260629375128,528.8750848280496,740.0525114606419,463.47779816531954,1312.5008808868645,162.37661942918277,-6.151908233381391,0.0003755926217545477
2394.0,418.3236694,769.7729492,547.0,938.5,529.0,740.0,397.5,905.5,463.5,1312.5,547.0686126747657,938.4928938243668,528.8772787612355,740.0640865297312,463.4176910357536,1312.507531926517,162.28790440458909,-5.322901475620938,0.00011239046688755989
2395.0,419.0,770.333313,547.0,938.5,529.0,740.0,397.5,905.5,463.5,1312.5,547.1561729031191,938.5619719965524,528.9468259686683,740.0495674529636,463.35571677308707,1312.515427266651,162.22396488244894,-3.8363713284087457,0.00026625825631212995
2396.0,416.1666565,771.9523926,547.2270508,938.6763306,529.0,740.0,397.5,905.5,463.5,1312.5,547.2105244084844,938.6235759184194,529.1020572771753,739.993814238737,463.3274978596858,1312.5210251901296,162.19282473649972,-1.8684087569533856,0.0009504948564810037
2397.0,414.9360657,773.1826782,547.2270508,938.6763306,529.0,740.0,397.5,905.5,463.5,1312.5,547.2506135478064,938.668072775728,529.3301748440757,739.8901280536572,463.38351796182457,1312.518796169647,162.1975057168187,0.2808588191396666,0.0018995424475902465
2398.0,412.8690491,775.5079346,547.2270508,938.6763306,529.0,740.0,397.5,905.5,463.5,1312.5,547.291063246251,938.68806234209,529.5679617737743,739.7497885430621,463.5775148998037,1312.5023065680684,162.23300477032376,2.1299432103029403,0.002521346774642915
2399.0,412.5,776.0,547.2270508,938.6763306,529.0,740.0,397.5,905.5,463.5,1312.5,547.3388386950945,938.6803502998852,529.6935951626772,739.60866846667,463.94667712812367,1312.4664321806138,162.28295452932196,2.996985539891739,0.0022075359321744367
2400.0,410.4656067,777.105835,547.5,938.8201904,529.0,740.0,397.5,905.5,463.5,1312.5,547.3931525228369,938.6472572229844,529.5430712376206,739.5238394779718,464.4906261599701,1312.41020104996,162.31836394629164,2.1245650181811015,0.0010545929123692537
2401.0,410.2787781,778.2788086,547.5,938.5,531.3063354,738.0991211,392.8641968,921.3086548,465.7583313,1312.5,547.4485175177651,938.5967222097576,528.9597972269646,739.5538078888413,465.1629568244278,1312.3387727366928,162.3016590727288,-1.0022924137706468,0.0007352424657198751
2402.0,408.2113953,780.7886353,547.5,938.5,529.1276855,738.6737671,392.8444519,923.0,466.5,1312.0,547.4994568661651,938.5402657572492,527.8645139310821,739.7274475057526,465.8861912322338,1312.2624113140507,162.19734596572417,-6.2587864202777155,0.0040423150058735355
2403.0,406.5,782.0,547.5,938.5,526.6904907,741.083313,392.2873535,924.7126465,466.6913452,1312.135742,547.5442922339107,938.4890054722346,526.3038493649673,740.024792800595,466.5833707303041,1312.191863999783,161.98531963194023,-12.72158002703634,0.011898665747616645
2404.0,406.5,783.5,547.730896,938.3533936,523.234436,741.1868286,392.1458435,926.145813,467.3333435,1312.0,547.5868325682982,938.449684262481,524.435188638572,740.3907921092422,467.2046184885788,1312.133310987729,161.66839995875816,-19.01518039092423,0.020567971332840496
2405.0,406.5,783.5,547.730896,938.3533936,520.3030396,740.5302734,391.8541565,927.854187,467.375,1312.46875,547.6361718454588,938.4227044113412,522.4492290587359,740.7716918188594,467.7338757740668,1312.0874546502473,161.26817606901807,-24.013433384405403,0.02403844224140317
2406.0,402.2893066,786.8364868,547.5,938.5,520.5457153,741.2772827,392.0,929.5,468.1555481,1312.0,547.704059006961,938.4031679238634,520.4814834792779,741.1423128092874,468.1795155589352,1312.0530405433335,160.81193029334557,-27.374746540349975,0.020188868068452135
2407.0,401.7729492,788.3236694,547.5,938.5,518.729187,741.520813,391.8627319,931.0,468.6565552,1311.888916,547.7997163745296,938.3847911030869,518.570778733543,741.5083546143558,468.5613783567537,1312.0299797158093,160.3200071157536,-29.51539065551742,0.012710199083947861
2408.0,400.2787781,790.2788086,548.2337036,938.3745728,517.6641846,741.6243896,392.2113953,933.2113647,468.8444519,1312.0,547.9255532887846,938.3645853209804,516.6818307764992,741.8919421353474,468.9023162504835,1312.0185096285677,159.8011640665219,-31.130582953903172,0.006464216146544163
2409.0,398.7552185,791.682312,548.2642822,938.3903809,515.1333618,741.7855225,391.7886047,934.7886353,469.3333435,1312.0,548.0779403075711,938.3449918461412,514.7620428241455,742.3136820308306,469.22419951705535,1312.016520524112,159.2561624554379,-32.70009666503938,0.003193673431280233
2410.0,397.8300781,792.8300781,548.125,938.2175903,512.8977051,743.3295288,391.8641968,936.3086548,469.5,1312.0,548.2511941862357,938.3318366496997,512.7899199721331,742.7806167047407,469.5447921059623,1312.0190683595006,158.68482392006305,-34.280312122490955,0.002014885798390077
2411.0,396.0270386,794.5810547,548.1039429,938.1505127,510.5,743.5,391.8533325,938.1466675,469.5802612,1312.234619,548.4389263893365,938.3296308645932,510.79267115763736,743.2847795099566,469.8736355134343,1312.0209136851631,158.09188536356405,-35.576313389940424,0.0016220620634377174
2412.0,395.5,796.7011719,549.0,938.5,508.9673157,743.4313965,392.0,939.5,470.1555481,1312.0,548.6320829844774,938.3377896569034,508.8365500699792,743.8078901293186,470.20866600394896,1312.0196852865815,157.4894892064006,-36.14376942980641,0.0011858806848185919
2413.0,393.6071472,798.7261963,548.6279297,938.2635498,506.9389038,744.0388794,392.0,941.5,470.6565552,1311.888916,548.8183815684276,938.350651248036,507.0053044221064,744.3235228202092,470.5376692898174,1312.0165981211835,156.8963636043586,-35.58753612251962,0.0005341437094261082
2414.0,392.777771,800.3418579,549.0,938.5,505.6544495,744.9082642,391.53125,943.145813,471.0,1312.0,548.985013876889,938.360983804066,505.377668016858,744.7970889965112,470.8466451907103,1312.0138822227111,156.33481757777577,-33.69276159497076,0.0002914312181957596
2415.0,390.6396484,802.3603516,549.269104,938.3533936,503.555542,745.3522949,391.8500061,944.3666382,471.5,1312.0,549.1223572156027,938.3641581388098,504.00549056360586,745.1916775711937,471.131173209092,1312.0114220617968,155.82639594959312,-30.50529769095874,0.0014899103119965804
2416.0,390.1358032,803.3086548,549.269104,938.3533936,501.9617615,745.7486572,391.7126465,946.2873535,471.3333435,1312.0,549.2268373187663,938.3605369515748,502.8924480959992,745.4816633630231,471.4028128639043,1312.005594072766,155.38644526855728,-26.397040862150337,0.004545245536922041
2417.0,388.5,805.5,549.269104,938.3533936,501.9617615,745.7486572,391.8541565,948.145813,471.5,1312.0,549.3017465921182,938.355438264871,501.9813683061815,745.6663111725694,471.68471489389873,1311.9908022712154,155.0186679357216,-22.066639970141186,0.008362422434053357
2418.0,387.5,807.5,549.269104,938.3533936,501.9617615,745.7486572,391.8541565,948.145813,471.5,1312.0,549.3548413979527,938.3574679196292,501.1631999364686,745.7748272793095,471.99818555414953,1311.9624419060117,154.71233085356965,-18.38022492911648,0.010621464216028194
2419.0,387.4642944,808.6309814,549.269104,938.3533936,501.9617615,745.7486572,391.7126465,951.2873535,472.5,1312.0,549.3938010407697,938.376423154822,500.30671088050434,745.8607059502687,472.3497540130294,1311.919922881897,154.4440941393484,-16.094202853274737,0.009533909732345842
2420.0,385.8863525,810.0454712,549.5,938.5,496.3399353,746.132019,391.5,952.5,472.8444519,1312.0,549.422958250897,938.4214248520482,499.2856120678682,745.9892457822898,472.7286244905912,1311.8682892052657,154.1828991058635,-15.671702009094588,0.005654145374135641
2421.0,383.53125,812.625,549.5,938.5,497.4642944,746.3690186,391.5,954.0,473.5,1311.5,549.4437432381491,938.4990955162248,497.9865338939546,746.222952333258,473.115246810806,1311.816874754633,153.89458027090967,-17.299130097229636,0.0018179677926003796
2422.0,383.5857239,813.7095337,549.5,938.5,497.4642944,746.3690186,391.5,955.5,473.3333435,1312.0,549.4579498499415,938.6111114710292,496.31952392094814,746.605871525073,473.49195590525915,1311.7750009880988,153.5462185569738,-20.901702836152367,0.0012195970013188812
2423.0,382.5,815.5,549.5,938.5,497.4642944,746.3690186,390.6396484,956.6396484,473.5,1311.5,549.4707090249971,938.7514078652993,494.26040549687343,747.1466377466178,473.8467050298385,1311.747180905592,153.113574423673,-25.95864799804872,0.005158484087821987
2424.0,381.6140442,817.3859863,549.5,939.1577148,491.3703613,747.6234741,390.1555481,958.0,474.0,1311.666626,549.4907999746575,938.905582320515,491.90259497511215,747.8062720088498,474.1706735974408,1311.7306951648843,152.5914374023145,-31.32822128150849,0.011511774484987138
2425.0,380.2988586,819.5,549.5,939.1577148,489.6913452,748.1358032,390.3603516,959.3603516,475.3333435,1312.0,549.5280326927507,939.0549061464916,489.45697805685114,748.5035481911589,474.45811672809594,1311.7169239671878,152.00015886886962,-35.47671200669356,0.015257741288126432
2426.0,380.2787781,820.2788086,549.4042358,939.0922241,483.2660828,750.9373169,390.2416687,960.5,474.53125,1311.625,549.5889640240707,939.1830452133892,487.17567493132026,749.1453547687636,474.71136604282214,1311.6958225154926,151.38133340898224,-37.12952759324253,0.012609298752250456
2427.0,378.7212219,822.7211914,549.6825562,939.3174438,486.0,750.0,389.6666565,962.0,474.7380981,1311.642822,549.6733052478013,939.2808515927146,485.2468932312294,749.6700349431675,474.9426979897994,1311.660575946447,150.78301648145563,-35.89901565159664,0.005822318201394805
2428.0,377.7729492,824.3236694,550.0,939.5,484.0,749.5,389.6666565,962.0,474.7380981,1311.642822,549.7734993558684,939.347356327066,483.73306655633024,750.0750950194227,475.16637933235035,1311.6095398896457,150.2427683375093,-32.414888636780574,0.0016820022305280445
2429.0,376.8703613,825.5925903,549.6897583,939.1550903,484.0,749.5,389.5,965.0,475.5,1311.5,549.8774995167745,939.3881514203736,482.5800025185493,750.4107459052777,475.3876191260419,1311.545726777559,149.77762186268137,-27.90878848967509,0.003814030387141895
2430.0,376.6763306,827.2270508,550.0,939.5,480.2156982,751.6274414,389.8533325,966.1466675,476.0,1311.5,549.9720722305992,939.412339273258,481.6632505726328,750.7524132149146,475.5998313291267,1311.4757437103808,149.3833970435174,-23.653489149838833,0.008770528393185218
2431.0,375.379303,828.1494141,550.0,939.5,480.2156982,751.6274414,389.8533325,967.8533325,475.5,1311.5,550.045113595702,939.4291755823896,480.82809894201023,751.1781071335523,475.791363440147,1311.4089560611608,149.03941174016572,-20.63911820110036,0.010758030559882685
2432.0,375.2017517,829.2017822,550.3533936,939.269104,480.2156982,751.6274414,389.8070068,969.1929932,476.1358032,1311.308594,550.0880514256256,939.4455116551565,479.9202513948032,751.7544704797643,475.953575650899,1311.3563337105147,148.71510266406685,-19.458544565932243,0.007972815664933639
2433.0,374.5,830.5,550.0,939.5,480.2156982,751.6274414,390.0,970.333313,476.1594238,1311.289795,550.0983324293845,939.4641197564864,478.82982848831415,752.515992575315,476.0845514961297,1311.328094621413,148.37921421490793,-20.153306949534908,0.0033827433893089866
2434.0,374.1259155,831.4888916,550.0,939.5,480.2156982,751.6274414,390.0,970.333313,476.1594238,1311.289795,550.0796417119436,939.4831107245404,477.5468515241023,753.4359542941444,476.18860220605103,1311.3302219552522,148.01233700389562,-22.01263266073852,0.0007723213784565963
2435.0,373.0,833.5,550.0,939.5,474.9242554,755.333313,389.5,972.0,476.1594238,1311.289795,550.0390416397419,939.4971524824772,476.1873147376237,754.4146959587233,476.2726855312045,1311.3614259839603,147.61817323447676,-23.649826165132023,0.0007710654805753437
2436.0,373.0576782,833.7435913,550.0,939.5,473.5454407,757.0302734,390.0,973.5,476.1358032,1311.308594,549.9836892621794,939.5000364480896,474.9509209530759,755.3102471441714,476.34098846654825,1311.412520166392,147.22504639494105,-23.58761037214265,0.0010314457435079442
2437.0,372.7909546,834.0338745,550.0,939.5,472.0,756.0,390.3650818,973.7698364,476.5,1311.755615,549.9198229072994,939.4873103651008,474.0247823523264,755.9992101442022,476.3912511832666,1311.4693156572775,146.8740293444565,-21.061023029073453,0.0006591258547586009
2438.0,372.5,834.5,549.9077759,939.5957642,473.7761841,756.4143066,390.3650818,973.7698364,476.5,1311.5,549.8535374974022,939.458249526978,473.4983830966483,756.4240155078916,476.4162836462835,1311.5180759460443,146.60056365744995,-16.407941220392104,0.002447391909428779
2439.0,372.5,834.5,549.6825562,939.3174438,474.6226501,756.3899536,390.1458435,973.854187,476.5,1311.5,549.7908724774929,939.4165389104464,473.3457118496448,756.5975983239765,476.4098113460694,1311.55014542375,146.42148448790465,-10.744750172718229,0.008454311056183562
2440.0,372.5,834.5,549.6825562,939.3174438,473.7761841,756.4143066,389.6666565,974.0,476.5,1311.5,549.7359646072998,939.3689504171708,473.4713511115766,756.5751664360143,476.3719522919585,1311.562975097553,146.33390482102547,-5.254780012750757,0.015603909780534593
2441.0,372.5,834.5,549.6825562,939.3174438,473.5925903,755.7407227,390.0,973.666687,476.0,1311.666626,549.6887361167649,939.3226756844764,473.77269721706824,756.4185570455837,476.31025553564854,1311.5585409877715,146.32313504684944,-0.6461864505615722,0.018790792697264875
2442.0,372.5,834.5,549.6825562,939.3174438,474.6969604,756.3030396,390.0,973.5,476.5,1311.5,549.6445309122024,939.283380206445,474.1784562709567,756.1710912708686,476.2362332971135,1311.5417602356065,146.3724947027968,2.9615793568422077,0.01669199832494167
2443.0,372.5,833.0,549.6825562,939.3174438,474.5,756.0,389.5,973.0,476.0,1311.5,549.5961811757204,939.2550112237266,474.6575530524403,755.8508036024676,476.16037138401555,1311.5194750749426,146.4698288398257,5.840048221733696,0.01208688160251528
2444.0,372.7909546,832.0338745,549.4042358,939.0922241,475.0327759,755.6994629,389.5,973.0,476.0,1311.5,549.5367379105367,939.240307884708,475.2097248892567,755.4602760813876,476.0880260004705,1311.499253692921,146.6092890131361,8.36761039862381,0.008022881988289484
2445.0,372.4782715,832.1087036,549.5,939.5,475.4067688,755.2429199,389.5,973.0,476.0,1311.5,549.4612856014784,939.2407208057548,475.84798682260737,755.0021057710454,476.017051210637,1311.488094212607,146.78938764206896,10.805917735971208,0.005604508483079816
2446.0,373.5,830.0,549.4042358,939.0922241,477.0,754.0,389.5,973.0,476.0,1311.5,549.3681824231307,939.2553337926602,476.5823124684109,754.4881596078553,475.9381860515607,1311.491527884281,147.00946809786257,13.2048273476164,0.004504940397347342
2447.0,373.5,829.0,549.4042358,939.0922241,477.2839355,754.0370483,389.5,973.0,476.0,1311.5,549.260526015269,939.2787289233002,477.4118003088461,753.9395143149727,475.838521180947,1311.5129613984325,147.26667071806588,15.432157212198945,0.004009258979925106
2448.0,374.375,828.0,549.1800537,939.2796631,477.3434448,754.111084,389.3603516,968.6396484,475.5,1311.5,549.1467021081755,939.2991012338292,478.32553487131696,753.3823688703104,475.7057533636659,1311.552916714788,147.554514716945,17.27063993274669,0.0035046820578365496
2449.0,375.0307617,826.6871948,548.8153076,939.3964233,480.5,752.0,389.2873535,967.7126465,475.5,1311.5,549.0377249635956,939.2999231686516,479.3106313982798,752.8434566750834,475.5307350626963,1311.6086091834711,147.86377831267225,18.55581574363555,0.0026933924520004637
2450.0,376.2113953,824.7886353,548.8153076,939.3964233,481.1420898,752.1748657,389.1555481,966.0,475.3333435,1312.0,548.9415722536432,939.2667299498617,480.3672659092329,752.3430877569447,475.30917693280634,1311.6749144776618,148.1861961379197,19.3450695148465,0.0017062983539445126
