Frame #,Hand Pink X,Hand Pink Y,Body Pink X,Body Pink Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X,Shoulder Green Y,Shoulder Green X_smoothed,Shoulder Green Y_smoothed,Hand Pink X_smoothed,Hand Pink Y_smoothed,Body Pink X_smoothed,Body Pink Y_smoothed,angles,velocity,roughness
2053.0,710.6622314,1235.466675,362.5,1336.0,548.0,1184.5,675.4942627,922.5823975,684.8467536694614,893.662195072154,710.6614143294955,1235.4662412471928,362.4999999999985,1335.999999999995,321.35882535604424,-70.39934306171972,0.20565738922738883
2054.0,710.6622314,1235.466675,362.5,1336.0,548.0,1184.5,674.0302734,927.5908813,680.0735805760438,908.9279134266046,710.6619955155692,1235.466536668315,362.4999999999985,1335.999999999995,320.02078253139285,-80.2825694790829,0.19578168109152222
2055.0,710.6622314,1235.466675,362.5,1336.0,548.0,1184.5,674.0302734,927.5908813,676.5263796897957,920.3686331962869,710.6631881890854,1235.4671529136988,362.49999999999847,1335.999999999995,318.7102044286349,-78.63468616547834,0.11183841273660101
2056.0,710.6622314,1235.466675,362.5,1336.0,548.0,1184.5,674.0302734,927.5908813,674.3943692888788,927.2299003202304,710.6648563627684,1235.4680234684288,362.49999999999847,1335.999999999995,317.6041102289543,-66.36565198083417,0.0341500204871371
2057.0,710.6622314,1235.466675,362.5,1336.0,548.0,1184.5,674.0302734,927.5908813,673.3446399687223,930.3372386183604,710.666493564566,1235.4688890680698,362.4999999999985,1335.999999999995,316.7884385583272,-48.940300237627525,0.043846150211368305
2058.0,710.6622314,1235.466675,362.5,1336.0,548.0,1184.5,674.0302734,927.5908813,672.7312278432101,931.5008171385468,710.6671884905118,1235.4692774627144,362.4999999999985,1335.999999999995,316.232936488321,-33.330124200371074,0.11259335744793537
2059.0,710.6622314,1235.466675,362.5,1336.0,548.0,1184.5,674.0302734,927.5908813,671.8866884764296,932.7004479515406,710.6657810945644,1235.4685815588634,362.49999999999847,1335.999999999995,315.8229550142263,-24.598888445682405,0.13967395059130153
2060.0,710.6622314,1235.466675,362.5,1336.0,548.0,1184.5,674.0302734,927.5908813,670.3863456083366,935.37013254113,710.6612832288573,1235.4662756021737,362.49999999999847,1335.999999999995,315.41925604091455,-24.22193839870488,0.09058415365945416
2061.0,710.6622314,1235.466675,362.5,1336.0,548.0,1184.5,674.0302734,927.5908813,668.2049596348764,939.9717238610168,710.6535565783697,1235.4622674112868,362.4999999999985,1335.999999999995,314.91539285273234,-30.231791290932502,0.028249595191043992
2062.0,710.6622314,1235.466675,362.5,1336.0,548.0,1184.5,659.5,959.0,665.697459259554,945.986210737506,710.6440954852632,1235.457309444122,362.4999999999985,1335.999999999995,314.27423959359396,-38.46919554830265,0.010089136797690924
2063.0,710.6622314,1235.466675,362.5,1336.0,548.0,1184.5,659.5,959.0,663.3916222927567,952.3278899072706,710.6365787876928,1235.4532954355902,362.49999999999847,1335.999999999995,313.5330880666097,-44.469091619055234,0.021870642542607382
2064.0,710.6622314,1235.466675,362.5,1336.0,548.0,1184.5,659.5,959.0,661.702140513101,957.949845631656,710.6367004172041,1235.4531871483591,362.49999999999847,1335.999999999995,312.77586327873445,-45.43348727251555,0.023417457896285597
2065.0,710.6622314,1235.466675,362.5,1336.0,548.0,1184.5,661.3030396,965.6969604,660.7430421451489,962.2934444766616,710.6507710595058,1235.4603034757813,362.4999999999985,1335.999999999995,312.08711625854414,-41.32482121141834,0.010347982850663455
2066.0,710.6622314,1235.466675,362.5,1336.0,548.0,1184.5,661.3030396,965.6969604,660.3294377394401,965.4047720680004,710.6828263569356,1235.4768266860688,362.4999999999985,1335.999999999995,311.51292411526896,-34.451528596511025,0.005620710091107877
2067.0,710.6622314,1235.466675,362.5,1336.0,548.0,1184.5,661.3030396,965.6969604,660.1185260323416,967.7715886936902,710.730566792144,1235.501684199627,362.49999999999847,1335.999999999995,311.04710604022193,-27.949084502821503,0.015218081331099895
2068.0,710.6622314,1235.466675,362.5,1336.0,548.0,1184.5,661.3030396,965.6969604,659.7837219192661,970.0138039177448,710.7813609275578,1235.5284358969718,362.49999999999847,1335.999999999995,310.6447626851222,-24.140601305983864,0.021960101789285653
2069.0,710.6622314,1235.466675,362.5,1336.0,548.0,1184.5,661.3030396,965.6969604,659.1419383869593,972.5669157400512,710.8105423058287,1235.5443222213717,362.4999999999985,1335.999999999995,310.25178036350076,-23.57893929728675,0.015792980541364725
2070.0,710.6622314,1235.466675,362.5,1336.0,548.0,1184.5,656.2336426,980.0703125,658.1946800275518,975.5031720999882,710.7848610978102,1235.531969604461,362.4999999999985,1335.999999999995,309.8335697861748,-25.0926346395579,0.005551030825250926
2071.0,710.6622314,1235.466675,362.5,1336.0,564.3743286,1192.579468,656.2336426,980.0703125,657.0816414588804,978.5721208665292,710.6735741491788,1235.4750727779574,362.49999999999847,1335.999999999995,309.3890592130678,-26.670634386418897,0.0009077678928104813
2072.0,710.6622314,1235.466675,362.5,1336.0,571.1687012,1196.637817,655.3725586,983.7843018,655.9884471863875,981.3993355743852,710.4676501831676,1235.36834964252,362.49999999999847,1335.999999999995,308.9453256020063,-26.62401666369192,0.0005520831459033269
2073.0,710.6622314,1235.466675,362.5,1336.0,571.1687012,1196.637817,655.3725586,983.7843018,655.069236154527,983.6884401757416,710.2036869711437,1235.2300560743922,362.4999999999985,1335.999999999995,308.5391505954673,-24.37050039234009,0.0005205102001661833
2074.0,710.6622314,1235.466675,362.5,1336.0,584.5108032,1206.151489,654.3793335,985.1206665,654.4155416219238,985.3183081416372,709.9839773150117,1235.112649116406,362.4999999999985,1335.999999999995,308.1969340948425,-20.532990037486343,0.0017502214624990594
2075.0,710.6622314,1235.466675,362.5,1336.0,588.9514771,1209.760498,654.1315918,986.0789185,654.0607530186302,986.3335342188929,709.9795511836116,1235.1047351260036,362.49999999999847,1335.999999999995,307.92192445881517,-16.500578161640078,0.005333041202784918
2076.0,710.6622314,1235.466675,362.5,1336.0,594.2993774,1211.453735,654.1925049,986.2347412,653.9965128186512,986.8806499887136,710.4021196149338,1235.3168699405833,362.49999999999847,1335.999999999995,307.6924127013858,-13.770705445760996,0.007893464102048331
2077.0,710.6622314,1235.466675,362.5,1336.0,597.7767334,1213.574951,654.2548828,986.8970337,654.187244245937,987.1380355224858,711.4376297775588,1235.8471687365754,362.4999999999985,1335.999999999995,307.4704601565347,-13.31715269106553,0.006153382914924188
2078.0,710.6622314,1235.466675,362.5,1336.0,600.9833374,1215.323364,654.5,987.2357788,654.578389629946,987.2649645031396,713.1521297681724,1236.7318943259002,362.4999999999985,1335.999999999995,307.2179310442734,-15.151746735677987,0.002331936055010757
2079.0,710.6622314,1235.466675,362.5,1336.0,603.4285889,1216.464233,655.0804443,987.0881348,655.0980651316682,987.3764253737633,715.4109870299317,1237.901867566997,362.49999999999847,1335.999999999995,306.9136798498914,-18.255071662920273,0.001140082314358948
2080.0,722.6624756,1241.476807,362.5,1336.0,604.706665,1216.93335,654.8870239,987.8870239,655.6556192726405,987.5391858034924,717.8779893919651,1239.1790362640315,362.49999999999847,1335.999999999995,306.56329882107195,-21.0228617291682,0.002968115359125119
2081.0,722.6624756,1241.476807,362.5,1336.0,605.1583252,1217.655518,657.0,988.0,656.1441055686671,987.7800312260154,720.1311471037975,1240.3334650442732,362.4999999999985,1335.999999999995,306.19505736991135,-22.09448706963599,0.003889176989671653
2082.0,722.6624756,1241.476807,362.5,1336.0,605.0,1216.5,655.3496094,988.4796753,656.4526663593294,988.095620219704,721.8360744820591,1241.1734902320568,362.4999999999985,1335.999999999995,305.8446159493104,-21.026485236055805,0.0022109213929112463
2083.0,722.5719604,1241.863647,362.5,1336.0,605.0,1216.5,656.3673096,988.0,656.4906153090702,988.45367194381,722.8589081681104,1241.611543630325,362.49999999999847,1335.999999999995,305.5395047157913,-18.306674011148516,0.0008541217640727143
2084.0,722.2984619,1241.406982,362.5,1336.0,601.4903564,1213.592896,657.0,988.5,656.2245873843154,988.7816630023208,723.2602353984738,1241.6743760892407,362.49999999999847,1335.999999999995,305.29355926337223,-14.756727145143032,0.002450427098694806
2085.0,722.3621216,1241.168701,362.5,1336.0,597.0600586,1211.600586,657.0,988.5,655.7271922540709,988.9510137622664,723.2095569733472,1241.4703990845223,362.4999999999985,1335.999999999995,305.1133816770831,-10.810655177347144,0.006001250931317148
2086.0,722.3621216,1241.168701,362.5,1336.0,592.2822876,1209.018066,657.0,988.5,655.2181314371276,988.771685502982,722.8919977922421,1241.1417819395415,362.4999999999985,1335.999999999995,305.01113006958735,-6.135096449745561,0.009743450750981852
2087.0,722.6403809,1240.342163,362.5,1336.0,586.7865601,1204.991211,655.5,987.0,655.0604617051564,988.0095095800782,722.4523800174036,1240.8206032617206,362.49999999999847,1335.999999999995,305.01448024053485,0.2010102568499405,0.014671887217534558
2088.0,722.6403809,1240.342163,362.5,1336.0,580.5,1200.740234,655.5,987.0,655.6810469388623,986.433108351438,721.9845215614861,1240.597888746969,362.49999999999847,1335.999999999995,305.1657735684411,9.077599674376415,0.024593605004113152
2089.0,721.5670776,1240.35498,362.5,1336.0,572.3739624,1195.0,657.7992554,983.2007446,657.4143492406442,983.8923220699955,721.5471174266188,1240.509363279798,362.4999999999985,1335.999999999995,305.50737917259215,20.49633624906164,0.043342711655599886
2090.0,720.9642944,1240.765869,362.5,1336.0,572.3739624,1195.0,658.2827148,981.1477051,660.2973761541741,980.4227277414224,721.1802008688873,1240.5397694087717,362.4999999999985,1335.999999999995,306.05651823571367,32.94834378729092,0.06842576793451699
2091.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,660.0,978.0,663.8590236726201,976.3622447558616,720.9089780097244,1240.642627517234,362.49999999999847,1335.999999999995,306.7767741289053,43.215353591497205,0.08410443924600353
2092.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,660.0,978.0,666.9693612735942,972.4505684826707,720.7400384727713,1240.7654411747676,362.49999999999847,1335.999999999995,307.5548987295099,46.68747603627594,0.06865974910510164
2093.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,660.0,978.0,667.8568574948887,969.84325098719,720.6607152158667,1240.868889020953,362.4999999999985,1335.999999999995,308.19243184213434,38.25198675746719,0.02920273843154929
2094.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,661.1209717,971.3569336,664.4318519715418,969.9214350255224,720.6453791595006,1240.9343158544268,362.4999999999985,1335.999999999995,308.42224398196976,13.788728390125016,0.04644371857701815
2095.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,660.9257813,966.5804443,655.01101335214,973.7921630214764,720.6650537453753,1240.96120018583,362.49999999999847,1335.999999999995,307.96140670166164,-27.650236818486743,0.2675398801082837
2096.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,662.0379028,964.5530396,639.3693272948791,981.5319225010307,720.6954554345147,1240.9598049000465,362.49999999999847,1335.999999999995,306.6175941769723,-80.62875148135959,0.769468858097157
2097.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,662.0379028,964.5530396,619.7482215861759,991.4901909426956,720.7210606459149,1240.943640864921,362.4999999999985,1335.999999999995,304.45618649094956,-129.68446116136533,1.3071862168648931
2098.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,662.0379028,964.5530396,601.0762019691342,1000.2050514038508,720.7353668525299,1240.9242442483126,362.4999999999985,1335.999999999995,301.9438621771925,-150.73945882542375,1.3113871978040685
2099.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,477.5,1075.5,589.53926471252,1003.4683263137964,720.7387658769233,1240.908852510743,362.49999999999847,1335.999999999995,299.86757428717794,-124.57727340087332,0.6690391069875056
2100.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,477.5,1075.5,589.5650053874858,998.4035391836402,720.7355621512812,1240.9003798529025,362.49999999999847,1335.999999999995,298.9868689516427,-52.84232013211522,0.44185911729083593
2101.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,665.0,941.5,601.1522295203231,985.2224690776872,720.7311945749246,1240.8986386021709,362.4999999999985,1335.999999999995,299.6741839543131,41.23890016022415,1.7250706854561464
2102.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,662.713623,935.9812012,619.9128452843378,967.1105174265492,720.7301223701617,1240.9018281202038,362.4999999999985,1335.999999999995,301.7554805905887,124.87779817653744,3.6859554691938805
2103.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,663.3030396,931.8387451,639.7916272848596,948.3206351125688,720.7344110546298,1240.9076628641849,362.49999999999847,1335.999999999995,304.63789631138593,172.94494324783273,4.1868918238971125
2104.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,659.5,931.0,656.0551664366211,932.1359697705936,720.7429213984036,1240.913922445218,362.49999999999847,1335.999999999995,307.64503318067835,180.42821215754543,2.708314664811837
2105.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,663.2653809,921.8734741,666.6343301657814,920.0044665703078,720.7511258591875,1240.918542695998,362.4999999999985,1335.999999999995,310.29003664613845,158.70020792760556,0.8997783713855524
2106.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,663.2653809,921.8734741,671.8121144111017,911.8237759310014,720.7518088297469,1240.919563394615,362.4999999999985,1335.999999999995,312.35073328191436,123.64179814655472,0.19663040307535973
2107.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,666.0,909.5,673.1663793094752,906.7077982358014,720.7370462230369,1240.9152871297554,362.49999999999847,1335.999999999995,313.81317381274084,87.74643184958904,0.41371140836205444
2108.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,666.0,909.5,672.5238342904976,903.678344663044,720.7017029420855,1240.9048890564643,362.49999999999847,1335.999999999995,314.77775491659526,57.87486623126483,0.6977971532603593
2109.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,671.5,899.5,671.2949386489468,902.0273092181432,720.6481010880084,1240.8894671355251,362.4999999999985,1335.999999999995,315.37848933090135,36.044064858365346,0.6778190000396098
2110.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,671.5,899.5,670.2602742064291,901.341150086784,720.5905214860114,1240.8731786482929,362.4999999999985,1335.999999999995,315.73421351498183,21.34345104482918,0.4688072031591892
2111.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,671.5,899.5,669.6867329074433,901.3256880785998,720.5570687365852,1240.8637571681209,362.49999999999847,1335.999999999995,315.93258368753374,11.902210353114242,0.2574977008749003
2112.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,671.5,899.5,669.5777317711305,901.6039519094968,720.5856923358234,1240.8714896289614,362.49999999999847,1335.999999999995,316.0367522955664,6.25011648195823,0.11979495199630301
2113.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,671.5,899.5,669.8976633806564,901.6071297935388,720.7115555806308,1240.9058482552427,362.4999999999985,1335.999999999995,316.10105292718214,3.858037896945916,0.04788360054767414
2114.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,671.5,899.5,670.6918294913954,900.6052870521064,720.945197423842,1240.9696010931093,362.4999999999985,1335.999999999995,316.18408409917714,4.981870319700192,0.014493420002963414
2115.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,671.5,899.5,672.0868421701796,897.8788799903907,721.2453250358335,1241.051436505716,362.49999999999847,1335.999999999995,316.35127508612965,10.031459217150314,0.0032576001518658574
2116.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,671.5,899.5,674.1981813306874,892.9924547425187,721.4959379619006,1241.1197443898786,362.49999999999847,1335.999999999995,316.66393383129144,18.759524709707875,0.010153389034484763
2117.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,671.5,899.5,677.0106381920643,886.0581775257135,721.5027411333601,1241.1216332632396,362.4999999999985,1335.999999999995,317.15995169983813,29.76107211280123,0.032613852339919494
2118.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,686.0,864.5,680.3245808660246,877.8039704869184,721.0248649390957,1240.991551925201,362.4999999999985,1335.999999999995,317.8395824668756,40.777846022247104,0.059009301477838214
2119.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,686.0,864.5,683.823117422909,869.332535434742,719.8502491702476,1240.6717968564024,362.49999999999847,1335.999999999995,318.66744840241734,49.6719561325051,0.07139559429367968
2120.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,686.0,864.5,687.2056368210418,861.7046864580119,717.9026490215754,1240.141630960324,362.49999999999847,1335.999999999995,319.58718793089537,55.184371708681965,0.06068590400978349
2121.0,720.7252197,1240.909912,362.5,1336.0,556.222229,1180.607178,690.0,852.0,690.2752040942123,855.6204904358314,715.3337546275683,1239.442354740556,362.4999999999985,1335.999999999995,320.5354805328295,56.89755611604937,0.03517464983547894
2122.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,692.0,851.5,692.9409641415767,851.3224076485219,712.5248658518432,1238.6777619877837,362.4999999999985,1335.999999999995,321.4494987510622,54.841093093961035,0.011956542047652601
2123.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,696.7843018,849.6274414,695.1865322175731,848.6575607275794,709.9559547911153,1237.9785003870927,362.49999999999847,1335.999999999995,322.2728476406489,49.40093337520011,0.003276585851274957
2124.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,697.2156982,847.6274414,697.0492254642404,847.2151740861682,708.0083227178337,1237.448357076967,362.49999999999847,1335.999999999995,322.96436209558846,41.490867296374745,0.011002785112749226
2125.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,697.2156982,847.6274414,698.6045044140808,846.4883178213198,706.8336646005039,1237.1286199687363,362.4999999999985,1335.999999999995,323.5063144926015,32.51714382078376,0.028146399203092094
2126.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,700.1223145,846.7125244,699.9394347086461,846.0158254562642,706.3557467773576,1236.9985355939682,362.4999999999985,1335.999999999995,323.9060442419966,23.983784963704693,0.04322031707602106
2127.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,701.380127,846.1013794,701.1239173666655,845.4746355614851,706.3625281517932,1237.0003849117847,362.49999999999847,1335.999999999995,324.18961942873443,17.014511204270093,0.04708863236141841
2128.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,702.1901855,844.4431152,702.1964618057483,844.7145906781258,706.6131640888136,1237.0686096439815,362.49999999999847,1335.999999999995,324.39111410628755,12.08968065318686,0.03882323557395402
2129.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,702.1901855,844.4431152,703.1637800784194,843.7427133534092,706.9133824028731,1237.150329232182,362.4999999999985,1335.999999999995,324.54226059784855,9.06878949366046,0.024850947504892643
2130.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,704.699585,841.9342041,704.0069022416461,842.6726241105497,707.1471892770932,1237.2139707731849,362.4999999999985,1335.999999999995,324.66574586675347,7.409116134294891,0.012509128860310395
2131.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,705.0250244,840.916687,704.6951658803061,841.6567488982049,707.2732647553838,1237.2482875626538,362.49999999999847,1335.999999999995,324.77335896734195,6.456786035308824,0.005060619505363755
2132.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,705.3441772,840.2355347,705.2064876783504,840.8205370138521,707.3020729804358,1237.2561283418604,362.49999999999847,1335.999999999995,324.86825129337416,5.693539561932539,0.0017927175117896303
2133.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,705.5808716,839.9983521,705.5414200854424,840.2203271179635,707.2686551475081,1237.247031507827,362.4999999999985,1335.999999999995,324.9491446903698,4.853603819738055,0.0007357804072655195
2134.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,705.5808716,839.9983521,705.7215571172636,839.8387419506163,707.210817840071,1237.2312880247778,362.4999999999985,1335.999999999995,325.01411733719436,3.8983588094743022,0.0005172936535683581
2135.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,705.5808716,839.9983521,705.7756591574672,839.6136398490048,707.1565618937894,1237.2165196350147,362.49999999999847,1335.999999999995,325.0625655759981,2.9068943282254622,0.0005510937462875036
2136.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,705.5808716,839.9983521,705.723301131832,839.4825690860441,707.1201923527827,1237.2066200547663,362.49999999999847,1335.999999999995,325.09520324578165,1.9582601870115468,0.0006163603679775649
2137.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,705.5808716,839.9983521,705.5641989118533,839.4212741659344,707.1042771922713,1237.2022881793548,362.4999999999985,1335.999999999995,325.1128408238708,1.0582546853481745,0.000630978080029916
2138.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,705.288147,838.9871216,705.2765448537485,839.4599654320931,707.1042007294068,1237.2022675375097,362.4999999999985,1335.999999999995,325.1149988055093,0.1294788983102535,0.0006120294278373603
2139.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,705.0896606,839.6106567,704.8223893698389,839.6730208168075,707.1127791906242,1237.2046026495968,362.49999999999847,1335.999999999995,325.09916705515457,-0.9499050212832572,0.0006330359479930313
2140.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,704.21698,840.2201538,704.1545195590538,840.151805029365,707.1235427446738,1237.2075323955053,362.49999999999847,1335.999999999995,325.0609191290434,-2.294875566670953,0.0007734911370249345
2141.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,702.4273682,840.6325073,703.2197793529168,840.9753583961606,707.1323184134287,1237.209920888869,362.4999999999985,1335.999999999995,324.9945804204157,-3.980322517662671,0.0011012807205455794
2142.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,701.7205811,842.178894,701.960719531757,842.1874422271437,707.1374171692552,1237.211308420689,362.4999999999985,1335.999999999995,324.89413311340104,-6.0268384208779935,0.001660519570241688
2143.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,700.1270142,844.4464111,700.3268756380941,843.7810645126834,707.1390034223867,1237.2117398524088,362.49999999999847,1335.999999999995,324.7544338158735,-8.381957851653397,0.002429626324869326
2144.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,698.7124023,845.4038086,698.3068633665073,845.6866507275456,707.138204124783,1237.2115221198867,362.49999999999847,1335.999999999995,324.5731773017616,-10.87539084671448,0.0032475407758782403
2145.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,698.7124023,845.4038086,695.9768014719962,847.7590828280366,707.1363386181142,1237.2110145711042,362.4999999999985,1335.999999999995,324.3538793804009,-13.157875281641507,0.0037427101169051325
2146.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,693.6917725,849.8709717,693.5365436204016,849.7730766705228,707.1344416610121,1237.2104990581115,362.4999999999985,1335.999999999995,324.1090528268117,-14.68959321535067,0.0034148187432165547
2147.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,691.4866943,852.0333252,691.2929142671106,851.4541342169535,707.1330872336988,1237.2101318506177,362.49999999999847,1335.999999999995,323.86119155940787,-14.871676044230073,0.0021107485947629012
2148.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,687.5192261,853.6153564,689.5714089524658,852.5581674859986,707.1324284900708,1237.2099543622203,362.49999999999847,1335.999999999995,323.63903196141433,-13.32957587961232,0.0007128447592478698
2149.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,687.5192261,853.6153564,688.5856530069167,852.9731612891574,707.1323438561101,1237.2099328099284,362.4999999999985,1335.999999999995,323.4689086822239,-10.207396751425222,0.0009704519546380398
2150.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,687.5192261,853.6153564,688.3244672648229,852.7982840240519,707.1325978821343,1237.2100020235157,362.4999999999985,1335.999999999995,323.36414764182234,-6.285662424094198,0.0036832897601585504
2151.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,687.5192261,853.6153564,688.505161436407,852.3714094856796,707.1329625816286,1237.2100987318145,362.49999999999847,1335.999999999995,323.3167368270876,-2.8446488840847906,0.00685043930956733
2152.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,687.5192261,853.6153564,688.609050443692,852.2338324356002,707.133281276995,1237.2101794863809,362.49999999999847,1335.999999999995,323.2944742620785,-1.335753900546024,0.006945350206329824
2153.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,687.5192261,853.6153564,687.9946594390443,853.0238700625897,707.1334821153697,1237.210225116538,362.4999999999985,1335.999999999995,323.24494907364397,-2.9715113060717613,0.0035131731664800976
2154.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,687.5192261,853.6153564,686.0791853323924,855.2944054446041,707.1335600827786,1237.210236613313,362.4999999999985,1335.999999999995,323.1064672720387,-8.308908096316827,0.0022688703106345126
2155.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,687.5192261,853.6153564,682.562339487019,859.2775157910158,707.1335472276278,1237.2102273886012,362.49999999999847,1335.999999999995,322.8252839100629,-16.871001718545813,0.011340654897696355
2156.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,687.5192261,853.6153564,677.6164577377278,864.6836874733041,707.1334855314439,1237.21021529648,362.49999999999847,1335.999999999995,322.37654496695643,-26.924336586389472,0.03144103770176535
2157.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,662.0,881.0,671.9142292352245,870.6848308644047,707.1334097340034,1237.2102159291064,362.4999999999985,1335.999999999995,321.78159491739126,-35.69700297391023,0.04956636373475008
2158.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,662.0,881.0,666.4194046707869,876.1712292409089,707.1333412747566,1237.2102374064968,362.4999999999985,1335.999999999995,321.11042839179066,-40.26999153603583,0.04820057245016489
2159.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,662.0,881.0,662.0536124759401,880.1629197946761,707.1332905776842,1237.210276556538,362.49999999999847,1335.999999999995,320.4635166213132,-38.81470622864754,0.026579499756236146
2160.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,662.0,881.0,659.4604093217803,882.1258174123665,707.1332632094098,1237.2103169380778,362.49999999999847,1335.999999999995,319.94108391611144,-31.34596231210594,0.008376388712371978
2161.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,662.0,881.0,658.9520053855895,882.0713766120193,707.1332654255235,1237.2103301190848,362.4999999999985,1335.999999999995,319.615109548797,-19.558462038864945,0.019253752806023334
2162.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,662.0,881.0,660.5255188460072,880.5183920518994,707.1333056759472,1237.2102822500033,362.4999999999985,1335.999999999995,319.51244725359544,-6.159737712094966,0.05722197157839763
2163.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,662.0,881.0,663.8011903035315,878.4327789135417,707.1333903809046,1237.2101474620831,362.49999999999847,1335.999999999995,319.6070735793995,5.6775795482451485,0.09129215209902047
2164.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,662.0,881.0,667.8431891679244,877.1697134686902,707.133514562683,1237.2099273598014,362.49999999999847,1335.999999999995,319.8158649953336,12.527484956043509,0.0895980594106649
2165.0,707.1333618,1237.210205,362.5,1336.0,556.222229,1180.607178,662.0,881.0,670.9576409941179,878.3548467808237,707.1336505985097,1237.2096718110058,362.4999999999985,1335.999999999995,319.9947587786618,10.733626999691523,0.05019340486113707
