Frame #,Hand Pink X,Hand Pink Y,Body Pink X,Body Pink Y,Shoulder Green X,Shoulder Green Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X_smoothed,Shoulder Green Y_smoothed,Hand Pink X_smoothed,Hand Pink Y_smoothed,Body Pink X_smoothed,Body Pink Y_smoothed,angles,velocity,roughness
1688.0,709.4210815,1234.460571,195.3393555,842.4216919,515.5,969.0,439.0,1025.5,516.8442448695275,968.82444095502,709.4210814707125,1234.460572805113,195.3393554999994,842.4216918999967,212.5587518734661,1.5083906658674096,0.0009557642855770539
1689.0,709.4210815,1234.460571,195.3393555,842.4216919,515.5,969.0,439.0,1025.5,515.6337025563878,969.0070042116074,709.4210813993678,1234.4605736299266,195.3393554999994,842.4216918999967,212.45723884023448,-6.090781993896712,0.0066847464345990825
1690.0,709.4210815,1234.460571,195.3393555,842.4216919,515.5,969.0,439.0,1025.5,513.3884177151976,969.3317207033028,709.421081323069,1234.4605737186896,195.3393554999994,842.4216918999967,212.1815312671964,-16.542454382285428,0.024577148635686913
1691.0,709.4210815,1234.460571,195.3393555,842.4216919,515.5,969.0,439.0,1025.5,510.50450915697405,969.7359636036048,709.4210812789655,1234.4605724106757,195.3393554999994,842.4216918999967,211.7415953557675,-26.39615468573425,0.04724282372312994
1692.0,709.4210815,1234.460571,195.3393555,842.4216919,515.5,969.0,439.0,1025.5,508.0950972263237,970.0564785478738,709.4210813177154,1234.4605692507296,195.3393554999994,842.4216918999967,211.25012492488744,-29.488225852802543,0.048142633704014344
1693.0,709.4210815,1234.460571,195.3393555,842.4216919,515.5,969.0,439.0,1025.5,508.02507692284166,970.0287883073132,709.4210814873267,1234.460564406608,195.3393554999994,842.4216918999967,210.95250236422615,-17.85735363967774,0.023494510942127657
1694.0,709.4210815,1234.460571,195.3393555,842.4216919,515.5,969.0,439.0,1025.5,512.6067106125282,969.335920559564,709.4210818049816,1234.4605590967608,195.3393554999994,842.4216918999967,211.2151958986181,15.761612063517418,0.09003860107171675
1695.0,709.4210815,1234.460571,195.3393555,842.4216919,515.5,969.0,439.0,1025.5,523.8755313390573,967.7163577414042,709.4210822220821,1234.4605558058456,195.3393554999994,842.4216918999967,212.45003647541435,74.09043460777468,0.5257715282386431
1696.0,709.4210815,1234.460571,195.3393555,842.4216919,515.5,969.0,439.0,1025.5,542.5617924041971,965.1127235093924,709.4210825957807,1234.4605579946926,195.3393554999994,842.4216918999967,214.9744964893412,151.46760083561048,1.551632482545226
1697.0,709.4210815,1234.460571,195.3393555,842.4216919,515.5,969.0,439.0,1025.5,567.203462200467,961.7962803775172,709.4210826877975,1234.4605690407775,195.3393554999994,842.4216918999967,218.84734980476085,232.37119892517967,2.877686080331868
1698.0,709.4210815,1234.460571,195.3393555,842.4216919,645.5,951.5,439.0,1025.5,594.1259931449507,958.3642617833682,709.4210822138754,1234.4605903418044,195.3393554999994,842.4216918999967,223.75796771043275,294.6370743403139,3.570977494178053
1699.0,709.4210815,1234.460571,195.3393555,842.4216919,645.5,952.5,439.0,1025.5,618.6958850729363,955.5515549463158,709.4210809592753,1234.4606189116048,195.3393554999994,842.4216918999967,229.06275774417708,318.2874020246595,2.8611487915457907
1700.0,709.4210815,1234.460571,195.3393555,842.4216919,645.5,952.5,439.0,1025.5,637.2186423478643,953.9399704205842,709.421078952807,1234.4606453462304,195.3393554999994,842.4216918999969,233.9984438892776,296.141168706032,1.2802704976152735
1701.0,709.4210815,1234.460571,195.3393555,842.4216919,645.5,954.5,439.0,1025.5,648.2128360097729,953.736078060029,709.4210766539812,1234.4606535686385,195.3393554999994,842.4216918999971,237.95531425295184,237.4122218204536,0.4120455253449748
1702.0,709.4210815,1234.460571,195.3393555,842.4216919,645.5,954.5,439.0,1025.5,652.4246202489244,954.7068447606088,709.421075062967,1234.460623970641,195.3393554999994,842.4216918999973,240.64622947457664,161.45491329748836,1.1188950184074498
1703.0,709.4210815,1234.460571,195.3393555,842.4216919,645.5,954.5,439.0,1025.5,651.9767904098311,956.2330218076486,709.421075629612,1234.4605410804922,195.3393554999994,842.4216918999975,242.1234174652659,88.63127944135556,2.530944562580583
1704.0,709.4210815,1234.460571,195.3393555,842.4216919,645.5,954.5,439.0,1025.5,649.3583145905216,957.4189118886026,709.4210798434752,1234.460405375653,195.3393554999994,842.4216918999974,242.69572012079465,34.33815933172468,3.1492318961851584
1705.0,709.4210815,1234.460571,195.3393555,842.4216919,645.5,954.5,489.5,1119.5,646.6776427338428,957.2617228459932,709.4210884611047,1234.4602463012934,195.3393554999994,842.4216918999967,242.805632124288,6.5947202096009505,2.47655755534704
1706.0,709.4210815,1234.460571,195.3393555,842.4216919,645.5,954.5,492.0,1124.0,645.276216356179,954.9331840867088,709.4211004865882,1234.4601304559858,195.33935549999936,842.4216918999955,242.8978632103391,5.533865163066025,1.2213671504615027
1707.0,709.4210815,1234.460571,195.3393555,842.4216919,645.5,954.5,495.8444519,1129.0,645.6185192628758,950.2077570824648,709.4211122514554,1234.460156493762,195.33935549999924,842.4216918999939,243.29362803842767,23.74588968531441,0.3212719697709478
1708.0,709.4210815,1234.460571,195.3393555,842.4216919,645.5,954.5,500.0,1134.0,647.3308577114728,943.984805918048,709.4211171743399,1234.4604284428583,195.33935549999907,842.4216918999924,244.08429241981236,47.43986288308122,0.09022284923505841
1709.0,709.4210815,1234.460571,195.3393555,842.4216919,645.5,954.5,503.6201477,1138.620117,649.3100216117716,938.7237939699,709.4211068962369,1234.4610039082877,195.3393554999989,842.421691899992,245.0641331111389,58.79044147959178,0.1601447366753689
1710.0,709.4210815,1234.460571,195.3393555,842.4216919,645.5,954.5,508.5,1142.241699,649.9080398777476,938.493237563284,709.4210743222704,1234.4618242716022,195.33935549999885,842.4216918999937,245.7172746309248,39.18849118715514,0.12035893608330643
1711.0,709.4210815,1234.460571,195.3393555,842.4216919,645.5,954.5,512.8300781,1146.830078,647.2623618962589,948.303998892207,709.42101851146,1234.4626496623289,195.33935549999904,842.4216918999985,245.25380126355688,-27.8084020420755,0.31829508213234
1712.0,709.4210815,1234.460571,195.3393555,842.4216919,645.5,954.5,517.0,1151.5,639.8321659173221,972.5508965813206,709.4209503074932,1234.463037854804,195.33935549999953,842.4216919000063,242.67336262236591,-154.82631847145797,2.202089273794082
1713.0,709.4210815,1234.460571,195.3393555,842.4216919,645.5,954.5,521.890686,1156.218628,627.0881426533925,1012.8065690853977,709.4208962809523,1234.4624150801524,195.3393555000004,842.4216919000154,236.83868224777112,-350.0808224756878,7.950968622275633
1714.0,709.4210815,1234.460571,195.3393555,842.4216919,645.5,954.5,526.5,1160.5,610.0789034963767,1065.9246075835465,709.4208974439982,1234.4602769790115,195.33935550000135,842.4216919000218,226.56837550075105,-616.2184048212043,19.60103770580071
1715.0,709.4210815,1234.460571,195.3393555,842.4216919,555.5,1235.5,530.7211914,1164.721191,591.3979090917156,1124.0111515665876,709.4209990795275,1234.4565193590804,195.33935550000209,842.4216919000198,211.01634461505552,-933.1218531417318,36.85773069278864
1716.0,709.4210815,1234.460571,195.3393555,842.4216919,555.5,1235.5,535.3964233,1168.51355,574.2850524228072,1177.1355273444124,709.4212297867541,1234.4518279587207,195.3393555000019,842.4216919000038,191.22189068393803,-1187.6672358670494,48.99448956412347
1717.0,709.4210815,1234.460571,195.3393555,842.4216919,555.5,1235.5,539.730896,1172.646606,561.3048031189282,1217.411231602409,709.4215720952838,1234.4479656308622,195.33935550000015,842.4216918999707,171.07860941259548,-1208.5968762805528,38.44970244879014
1718.0,709.4210815,1234.460571,195.3393555,842.4216919,555.5,1235.5,544.2238159,1176.585693,553.4774711502863,1241.7021887745132,709.4219335123573,1234.4477164744178,195.33935549999651,842.4216918999243,154.33810090355934,-1004.4305105421688,15.973123217399054
1719.0,709.4210815,1234.460571,195.3393555,842.4216919,555.5,1235.5,548.0908813,1179.705688,550.2964645259668,1251.5864162582996,709.4221340004394,1234.4542320950916,195.33935549999137,842.4216918998786,142.52171031051446,-708.9834355826923,11.635294336436367
1720.0,709.4210815,1234.460571,195.3393555,842.4216919,555.5,1235.5,551.6740723,1182.977783,550.3469758127183,1251.4496602143802,709.4219302865953,1234.469636982454,195.33935549998623,842.4216918998588,135.45817803726686,-423.81193639485616,31.38251986297541
1721.0,709.4210815,1234.460571,195.3393555,842.4216919,555.5,1235.5,555.5,1185.656616,552.0220744390107,1246.2716869560911,709.4210944161002,1234.4930327160505,195.339355499984,842.4216918998973,132.14350301491032,-198.88050134139235,47.11321823239753
1722.0,709.4210815,1234.460571,195.3393555,842.4216919,555.5,1235.5,558.8153076,1187.603638,554.0264902646517,1240.067165567816,709.4195490204143,1234.518484170707,195.33935549998824,842.4216919000215,131.28862700224033,-51.29256076019942,41.20863585532996
1723.0,709.4210815,1234.460571,195.3393555,842.4216919,555.5,1235.5,563.1408691,1189.859131,555.5881516672133,1235.2303804406806,709.4175329624535,1234.5340699144951,195.33935550000191,842.4216919002357,131.67913628982953,23.4305572553518,24.67630508848104
1724.0,709.4210815,1234.460571,195.3393555,842.4216919,555.5,1235.5,566.3621216,1191.831299,556.4335206015194,1232.6111294201935,709.4157323047107,1234.5234117037403,195.33935550002568,842.4216919004989,132.40682278653193,43.66118980214424,10.457801723174066
1725.0,709.4210815,1234.460571,195.3393555,842.4216919,555.5,1235.5,569.6481323,1193.836426,556.6338423601208,1231.9904746162686,709.4152754421964,1234.4709495115717,195.33935550005492,842.4216919007096,132.95355208380155,32.80375783617728,2.8610478332969613
1726.0,709.4210815,1234.460571,195.3393555,842.4216919,555.5,1235.5,572.1382446,1195.417236,556.4224115943438,1232.6464512673274,709.4174791236695,1234.3712856233767,195.33935550007843,842.42169190071,133.14198722606005,11.306108535509908,0.38696618039071073
1727.0,709.4210815,1234.460571,195.3393555,842.4216919,555.5,1235.5,576.2128296,1196.10437,556.0480373585137,1233.8078709733893,709.4232698158193,1234.2410464377897,195.3393555000787,842.4216919003252,133.01561379096518,-7.582406105692598,0.1089798599797526
1728.0,709.4210815,1234.460571,195.3393555,842.4216919,555.5,1235.5,579.2902222,1197.169556,555.6909311743881,1234.9150149152308,709.4323122428971,1234.1291690038297,195.33935550003628,842.4216918994425,132.7143487401618,-18.075903048202804,0.1890865693206485
1729.0,709.4210815,1234.460571,195.3393555,842.4216919,555.5,1235.5,581.9185791,1198.624023,555.4379574234459,1235.696752022562,709.4420513194935,1234.1191836383416,195.33935549993845,842.421691898125,132.38524327047358,-19.746328181292935,0.1373422195850505
1730.0,709.4210815,1234.460571,195.3393555,842.4216919,555.5,1235.5,584.9615479,1199.5,555.2988603219271,1236.121088169643,709.4470715679681,1234.3164726347543,195.33935549979208,842.4216918967231,132.13752808362474,-14.86291121093018,0.044683217243142954
1731.0,709.4210815,1234.460571,195.3393555,842.4216919,555.5,1235.5,587.404541,1200.361816,555.2416844565807,1236.2865897800978,709.4393022442486,1234.816613227486,195.33935549963593,842.4216918959252,132.0321067878603,-6.325277745866629,0.010287708022115814
1732.0,709.4210815,1234.460571,195.3393555,842.4216919,555.5,1235.5,589.2595825,1201.179932,555.2293674418731,1236.3102775032796,709.4094991294467,1235.659563471815,195.33935549954631,842.4216918966656,132.0895266179556,3.445189805718769,0.025829262724021224
1733.0,709.4210815,1234.460571,195.3393555,842.4216919,555.5,1235.5,591.4367065,1201.413452,555.2457276731418,1236.2479719624828,709.3499460653992,1236.7893227484062,195.3393554996273,842.4216918998244,132.303537534179,12.840654973402366,0.049032853333411966
1734.0,709.2301636,1240.365112,195.3393555,842.4216919,555.5,1235.5,594.0687256,1201.811035,555.3048079706036,1236.0650608167089,709.2575308310195,1238.051508755065,195.33935549997685,842.421691905706,132.65430832748308,21.0462475982456,0.057533780250408756
1735.0,709.2197266,1240.5,195.3393555,842.4216919,555.5,1235.5,595.6817017,1202.548828,555.4418635311985,1235.6622163175098,709.1359172581513,1239.2473106923728,195.3393555006296,842.4216919133952,133.11960451087643,27.917771003600933,0.051714306168629154
1736.0,709.0,1240.5,195.3393555,842.4216919,555.5,1235.5,597.5,1203.5,555.6878943591495,1234.9497721222303,708.9958845682368,1240.2157386765346,195.3393555014848,842.4216919202374,133.67969166611607,33.60522931437856,0.03985720802989197
1737.0,708.8863525,1240.651489,195.3393555,842.4216919,555.5,1235.5,599.4367065,1203.586548,556.0338101294213,1233.9524033879463,708.8534478571064,1240.8875734143423,195.3393555022484,842.4216919218263,134.30819362184607,37.71011734380011,0.027389258742198302
1738.0,708.6231689,1241.0,195.3393555,842.4216919,555.5,1235.5,599.4367065,1203.586548,556.3958072692908,1232.9101468166048,708.725789245233,1241.2838357961618,195.33935550243095,842.4216919129292,134.94641705638793,38.2934060725114,0.014654934038152103
1739.0,708.5,1241.241699,195.3393555,842.4216919,555.5,1235.5,601.4098511,1205.251343,556.599504480808,1232.3248687010448,708.626014455411,1241.4783119869223,195.3393555014501,842.4216918896301,135.47259921075073,31.570929261768015,0.005214244881916815
1740.0,708.5,1241.241699,195.3393555,842.4216919,555.5,1235.5,602.0870972,1205.426392,556.403954219026,1232.8912137303553,708.5592735704074,1241.556100941944,195.33935549886783,842.421691852544,135.6910384186076,13.106352471412492,0.02954259023809357
1741.0,708.618042,1241.520874,195.3393555,842.4216919,555.5,1235.5,602.9344482,1205.791992,555.5833019355889,1235.260855543412,708.5231193131651,1241.5860001496849,195.3393554947482,842.4216918102557,135.37057774064672,-19.227640677652857,0.16445077764116892
1742.0,708.6349487,1241.769897,195.3393555,842.4216919,555.5,1235.5,603.1153564,1205.93335,554.0689805729634,1239.6318687586654,708.5126371019322,1241.610623330124,195.3393554900397,842.4216917813104,134.35032986759035,-61.21487238338261,0.4687895438628878
1743.0,708.6349487,1241.769897,195.3393555,842.4216919,555.5,1235.5,602.6089478,1206.007935,552.1269354182494,1245.2369677424529,708.5272142847559,1241.650259270133,195.33935548679932,842.4216917924731,132.69768124384416,-99.15891742477127,0.7970172595852558
1744.0,708.6349487,1241.769897,195.3393555,842.4216919,555.5,1235.5,601.7321777,1205.672363,550.506633652145,1249.9132391882806,708.5741411420696,1241.7120931521397,195.339355488002,842.4216918710924,130.860671873199,-110.22056223870892,0.7607981510403076
1745.0,708.6349487,1241.769897,195.3393555,842.4216919,555.5,1235.5,600.5,1205.5,550.4648299119866,1250.0334546349716,708.6659304538588,1241.7968391956124,195.3393554966958,842.4216920307924,129.74965862793303,-66.66079471595879,0.3559508344381661
1746.0,708.6349487,1241.769897,195.3393555,842.4216919,555.5,1235.5,599.3389282,1205.338989,553.5603817063046,1241.0982871549525,708.8116959205903,1241.8998992888903,195.3393555144135,842.4216922526781,130.74432787401483,59.68015476490791,1.2725090996098438
1747.0,708.6514893,1241.886353,195.3393555,842.4216919,555.5,1235.5,597.223938,1204.322876,561.1661155667738,1219.1452672274477,709.0064351578152,1242.0095401345443,195.3393555390828,842.4216924684866,135.62687383743864,292.9527578054285,7.96072760630514
1748.0,709.1843872,1242.184448,195.3393555,842.4216919,555.5,1235.5,594.6856079,1203.364014,573.7758400524891,1182.7490365806625,709.2247370291889,1242.1067249401306,195.33935556314543,842.4216925564186,146.05590372148058,625.7417930425163,25.62845465571881
1749.0,709.5654297,1242.122314,195.3393555,842.4216919,555.5,1235.5,591.5078125,1202.070313,590.4077299290254,1134.7434369947678,709.425023710436,1242.169612369416,195.33935557307993,842.4216923624591,161.86193486962284,948.361868888536,48.110648982199834
1750.0,709.9242554,1242.45459,195.3393555,842.4216919,643.5,981.5,587.7014771,1201.13623,608.5933422414975,1082.2532395799765,709.5647104954976,1242.182012641072,195.3393555517515,842.4216917568747,180.15914203602455,1097.8324299841024,52.49712339210538
1751.0,709.9242554,1242.45459,195.3393555,842.4216919,643.5,981.5,583.6726685,1199.300293,625.2252950321969,1034.2474467829634,709.6184879344875,1242.1416805446545,195.3393554846736,842.4216907246049,197.63870230690551,1048.773616252858,31.94647281581397
1752.0,709.3955078,1241.768311,195.3393555,842.4216919,643.5,981.5,579.6726685,1197.300293,637.8349453167428,997.85144892207,709.5884481038348,1242.0626986305356,195.3393553700483,842.421689468866,212.2920632512947,879.2016566633515,9.532208931482586
1753.0,709.3955078,1241.768311,195.3393555,842.4216919,643.5,981.5,575.5,1195.149658,645.4401493687823,975.900073449288,709.5000622412961,1241.9686680069449,195.339355230302,842.4216884829226,223.35324147244023,663.6706932687315,8.062100984733453
1754.0,709.2169189,1241.814819,195.3393555,842.4216919,643.5,981.5,570.7920532,1192.314941,648.5344365126872,966.9688256134624,709.3880177097856,1241.8806547117208,195.33935512011823,842.4216885247027,230.872659509494,451.16508222322693,20.359773128005543
1755.0,709.2169189,1241.814819,195.3393555,842.4216919,643.5,981.5,565.9296875,1189.648315,648.490605800275,967.0953191583352,709.2816245735908,1241.808666296894,195.33935512370937,842.4216904271141,235.37927770796003,270.3970919079609,27.401064086794364
1756.0,709.2169189,1241.814819,195.3393555,842.4216919,643.5,981.5,561.2211304,1186.930664,646.8679535595629,971.7788660807672,709.1969595763709,1241.751553723763,195.3393553338424,842.4216947099006,237.6329617297696,135.22104130857372,24.773210030674694
1757.0,709.2169189,1241.814819,195.3393555,842.4216919,643.5,981.5,555.8156738,1183.815674,644.9242622676619,977.3890532862972,709.1367913111992,1241.703022323067,195.3393558087786,842.4217010378027,238.43381411901663,48.05114335482244,17.060786844043335
1758.0,709.1333618,1241.789795,195.3393555,842.4216919,643.5,981.5,550.1721802,1179.992676,643.410520586164,981.7582559432656,709.0950501718071,1241.658360311552,195.3393565120332,842.4217076901828,238.47730041259857,2.6091776149161205,9.206542678722526
1759.0,709.0,1241.5,195.3393555,842.4216919,643.5,981.5,544.5794678,1176.37439,642.5942550016422,984.1142952038676,709.0616894913089,1241.6175075275391,195.3393572532426,842.4217113385674,238.26562693676308,-12.70040855012894,3.7863917620592464
1760.0,709.0,1241.5,195.3393555,842.4216919,643.5,981.5,538.8139648,1171.728638,642.4077226975446,984.652700748926,709.0257565008556,1241.5830180472797,195.33935766304717,842.4217075087604,238.0858430747547,-10.787031720502682,1.0835939894290938
1761.0,709.0,1241.5,195.3393555,842.4216919,643.5,981.5,533.5869751,1167.978271,642.6240585487548,984.0282868449964,708.9773266343608,1241.5552276830472,195.33935724389335,842.4216920474069,238.0452341842063,-2.4365334329047528,0.17200971778931373
1762.0,709.0,1241.5,195.3393555,842.4216919,643.5,981.5,528.5,1163.0,642.9984926842237,982.9475466800568,708.9098126162943,1241.5288924583033,195.33935553247068,842.4216636358129,238.13606643009425,5.449934753277148,0.01779694919333482
1763.0,708.8201904,1241.5,195.3393555,842.4216919,643.5,981.5,522.0270386,1158.418945,643.3497426877371,981.9337240367151,708.8225696353886,1241.4939669827947,195.33935237884285,842.4216268629463,238.3000257184129,9.837557299119908,0.026906215270452227
1764.0,708.8201904,1241.5,195.3393555,842.4216919,643.5,981.5,516.5,1153.5,643.585200907477,981.254112958208,708.7221215754424,1241.4402197779482,195.33934828841737,842.4215946607698,238.47442065886935,10.463696427386251,0.02269977393196616
1765.0,708.5814209,1241.62793,195.3393555,842.4216919,643.5,981.5,510.6029358,1148.068604,643.6882527675806,980.9566621360584,708.6205146898919,1241.363387882169,195.33934469407555,842.4215882537113,238.61595213131233,8.491888346578662,0.0077559644226024935
1766.0,708.3621216,1241.168701,195.3393555,842.4216919,643.5,981.5,506.3333435,1141.333374,643.6887929265472,980.9550780994496,708.5307491804019,1241.269382691078,195.33934395311903,842.4216325802957,238.7065301824252,5.434683066773118,0.0015799504897641094
1767.0,708.3621216,1241.168701,195.3393555,842.4216919,643.5,981.5,501.5,1135.5,643.6333355509902,981.1151017712216,708.4612786656563,1241.173298473209,195.3393488416126,842.4217458944797,238.74848490150097,2.5172831445456723,0.003070176536693429
1768.0,708.5,1241.0,195.3393555,842.4216919,643.5,981.5,497.3086548,1130.135742,643.563756296288,981.3158718681644,708.4131836083413,1241.0930505557485,195.33936140127528,842.421924326818,238.755691348156,0.4323867993019803,0.0047337585980996464
1769.0,708.5,1241.0,195.3393555,842.4216919,643.5,981.5,492.1798096,1123.5,643.507036432994,981.4795312588262,708.3823123013416,1241.0410709672078,195.33938122373124,842.4221255614518,238.7449470513544,-0.6446578080971221,0.0038815516172489746
1770.0,708.3005371,1240.967163,195.3393555,842.4216919,643.5,981.5,487.5,1118.099976,643.4740508161839,981.5747256081954,708.3646044566831,1241.017943364376,195.33940363189004,842.4222597227812,238.7298595210821,-0.9052518163377954,0.0019411523660494148
1771.0,708.5,1240.740234,195.3393555,842.4216919,643.5,981.5,487.5,1118.099976,643.4636622826677,981.6047784244512,708.3605694075922,1241.0101094206918,195.3394186566018,842.4221984032188,238.71793549613085,-0.7154414970744938,0.0005678427361286109
1772.0,708.3621216,1241.168701,195.3393555,842.4216919,643.5,981.5,479.5,1104.5,643.4685188535954,981.590941592622,708.3765242199378,1240.99292982474,195.3394120241762,842.4218120497206,238.7104866035239,-0.446933556417548,7.5975149793046e-05
1773.0,708.3621216,1241.168701,195.3393555,842.4216919,643.5,981.5,475.3086548,1098.135742,643.4800844137437,981.5578498069668,708.4224778155561,1240.9395803545874,195.3393692944842,842.4210390917762,238.70441210409192,-0.364469965918488,1.2932306150882951e-05
1774.0,708.5,1240.944458,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,643.4917750007363,981.52444086167,708.5076208617146,1240.832743358303,195.33928353380912,842.4199758390358,238.6948093590382,-0.5761647032227302,1.2914139901824246e-05
1775.0,708.5,1240.740234,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,643.5001285155755,981.5005632181628,708.6352857619639,1240.6724203865938,195.33916531431512,842.4189558083572,238.6774655124468,-1.040630795484958,1.9640803614905165e-05
1776.0,708.8364868,1240.289307,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,643.5045240831215,981.4877987808992,708.7997186155064,1240.4749834593708,195.33905156776947,842.4185667698723,238.6505212243719,-1.6166572844940674,7.561628102550918e-05
1777.0,708.9107056,1240.154785,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,643.5061327461538,981.4825505165628,708.9862505505191,1240.264873399745,195.33900755050485,842.4195444475374,238.6149740467365,-2.1328306581227707,0.00014874701685472269
1778.0,709.2820435,1240.128174,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,643.5066793711812,981.4797277417284,709.1749887963106,1240.0648860441252,195.33911512251524,842.4224977019196,238.5740945819853,-2.4527678850728307,0.00016430438740654734
1779.0,709.3900757,1239.858154,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,643.5073958898587,981.4759153900018,709.3466816093728,1239.8901066923677,195.3394422890145,842.4274735812216,238.53212377571168,-2.5182483764166363,0.00010744123136512071
1780.0,709.5333252,1239.676147,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,643.5083699006663,981.4713885019058,709.4884274416798,1239.7462934004373,195.33999488408384,842.4334642338204,238.4927532291706,-2.362232792464738,3.714753291375322e-05
1781.0,709.6396484,1239.639648,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,643.5083902973942,981.4705944788373,709.5969646022337,1239.630994071869,195.34066166934224,842.4380740352769,238.45789389263896,-2.0915601918983384,1.0109136932259788e-05
1782.0,709.6396484,1239.639648,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,643.5053467180924,981.4808380357148,709.6784921698593,1239.536349623848,195.34117706841477,842.4376603939261,238.42714364487347,-1.845014865929784,2.1854565207532105e-05
1783.0,709.7583618,1239.5,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,643.497193413474,981.509060439972,709.7455072147238,1239.452857127645,195.34113638358505,842.4282664308766,238.39816732009655,-1.7385794866152082,3.047167443346412e-05
1784.0,709.7619019,1239.323853,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,643.4833733641179,981.5570206988,709.81206660862,1239.372219354639,195.34009896507547,842.4075003021708,238.36793424120935,-1.813984733231564,1.820420614804054e-05
1785.0,709.7619019,1239.323853,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,643.4663776247525,981.6159754013928,709.8891185224669,1239.2876101891538,195.33779676598985,842.3771327944838,238.33448987044284,-2.0066622459910377,5.871332619168044e-06
1786.0,709.8533325,1238.853394,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,643.4528157164619,981.6630093255802,709.9817975573872,1239.1920250737828,195.3344232463552,842.34560639853,238.2986797918352,-2.1486047164574984,7.576470286035352e-06
1787.0,710.3910522,1239.25647,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,643.453111085501,981.6620865280825,710.0906964911766,1239.077738885148,195.33091333613376,842.3290257825082,238.26501164631145,-2.0200887314257443,7.685288480146872e-06
1788.0,710.5,1239.246948,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,643.4789096629446,981.5729859334208,710.2167858875699,1238.9396636357185,195.3290557782367,842.3488314797922,238.24086365358912,-1.4488795633400289,2.067690026687546e-05
1789.0,710.1977539,1238.740112,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,643.5377317924506,981.3697561840106,710.3648371490043,1238.7810457515425,195.33123795766136,842.424657613573,238.2337328253736,-0.427849692930522,0.0001416004874949437
1790.0,710.1977539,1238.740112,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,643.6254727327976,981.0666066903684,710.5395848363614,1238.6154538047256,195.33965612461787,842.5622349758554,238.2468878637787,0.7893023043061476,0.0004220281843996683
1791.0,710.5319214,1238.248169,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,643.7190160750499,980.7434156108636,710.7365825229041,1238.4608208693846,195.35497479382025,842.738771966428,238.27426480311175,1.6426163599822985,0.0006427129486005582
1792.0,711.1372681,1238.0,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,643.7730584872191,980.5566961756182,710.9372655082731,1238.327850069626,195.3747050866829,842.8916477616414,238.2959961818652,1.3038827252074725,0.0004591926600240507
1793.0,711.3086548,1238.135742,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,643.7264090415819,980.7178370262404,711.1146260743488,1238.2099845465557,195.39195136272068,842.9193418413813,238.27716243849144,-1.130024602425692,0.0003842107271665791
1794.0,711.3086548,1238.135742,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,643.5223431948004,981.4227920278092,711.2456107473538,1238.082356983714,195.39552264757663,842.7043821604627,238.17373693917853,-6.205529958775173,0.002931611797691101
1795.0,711.3086548,1238.135742,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,643.1439135766794,982.7301010961068,711.3211780515096,1237.912046261308,195.37250808832175,842.1644219086864,237.94957533545184,-13.449696223601109,0.011210692528171905
1796.0,711.3086548,1238.135742,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,642.6579919941256,984.4087475913636,711.3491304696049,1237.67415784897,195.31402032753596,841.3276122568961,237.60515614819317,-20.665151235519943,0.022713879834999288
1797.0,711.5,1237.0,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,642.2523212176964,985.81016242333,711.3511986266741,1237.3637440589212,195.22372718008543,840.4124730849243,237.212308256732,-23.570873487670383,0.024844526736111767
1798.0,711.1466675,1236.853394,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,642.2413497064753,985.8480678486486,711.3576143367196,1236.9970176712663,195.12705446745423,839.874271892982,236.94029074735565,-16.321050562581263,0.012611910641534505
1799.0,711.5,1237.0,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,643.0149115485075,983.175764451924,711.4009301775494,1236.6044337403928,195.07698777579407,840.3678311762509,237.05053281013167,6.614523766561433,0.03925795041840027
1800.0,711.710144,1236.159424,195.3393555,842.4216919,643.5,981.5,471.5,1091.0,644.9162213052922,976.607602813763,711.5098540054411,1236.222358747185,195.1511851769332,842.5829847364325,237.83825759826348,47.263487287908674,0.24428322357615545
