Frame #,Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),corrected_angles,Right_Elbow (X)_smoothed,Right_Elbow (Y)_smoothed,Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,angles,velocity,roughness
49,0.3181479871273041,-0.4555912315845489,-0.43320032954216,0.5051532983779907,-0.5334692001342773,-0.4353150725364685,0.749674916267395,-0.5486299395561218,-0.2514728903770447,160.9387064758514,0.5052469178494958,-0.5334721718088525,0.3181124397233105,-0.4556066493225882,0.7498199558394607,-0.5486139364572672,160.94832347665914,0.0998313828694108,0.00018917497328251772
50,0.3180818855762481,-0.455562949180603,-0.4331678748130798,0.5051552057266235,-0.5334628820419312,-0.4413764476776123,0.7498593330383301,-0.5486026406288147,-0.2778164446353912,160.93283279114144,0.5052435482442277,-0.5334627713763422,0.3180279219177536,-0.4555678383427592,0.7499491504463137,-0.5485906793507603,160.94771766176763,-0.0363488934908673,0.00013245803097963098
51,0.3179673552513122,-0.4555294215679168,-0.4288421869277954,0.5052953362464905,-0.5334568619728088,-0.4380286335945129,0.7501915097236633,-0.5485436916351318,-0.2678292691707611,160.93820168439436,0.5052870697653978,-0.5334583327495994,0.3179329690330904,-0.45554587335336,0.7500975091120793,-0.5485631745228248,160.94877912698468,0.0636879130229317,5.3487287533014466e-05
52,0.3177725374698639,-0.4555315673351288,-0.4288804531097412,0.5053862929344177,-0.5334595441818237,-0.4383299052715301,0.7505146861076355,-0.5484939217567444,-0.2668208479881286,160.9534731737358,0.5053820746296277,-0.533459257671399,0.3178435980277646,-0.4555477986666349,0.7502471629146427,-0.548532377962152,160.95423777054447,0.3275186135874719,1.2301917972841365e-05
53,0.3177036643028259,-0.4555312693119049,-0.4290728867053985,0.5055264234542847,-0.533462643623352,-0.4386310577392578,0.7505269050598145,-0.548454999923706,-0.26587575674057,160.9672158756416,0.5055200267583518,-0.5334648376816559,0.3177735092269804,-0.4555752188188116,0.7503891273883372,-0.5484969811262564,160.96494263276978,0.6422917335186185,2.0449823441911693e-05
54,0.3177034258842468,-0.4556300342082977,-0.429203599691391,0.505777895450592,-0.5334635972976685,-0.4388506412506103,0.7505269050598145,-0.548450231552124,-0.263974666595459,161.02205533755932,0.50568525942344,-0.5334735153215895,0.3177305627939606,-0.4556241160454234,0.7505284661322787,-0.5484532169732083,160.9797953015105,0.8911601244437861,4.2097800423096124e-05
55,0.3177533745765686,-0.455712229013443,-0.4289515316486358,0.5058690309524536,-0.533482551574707,-0.4389917552471161,0.7505306005477905,-0.5484382510185242,-0.2633759975433349,161.03696776176582,0.5058606848412713,-0.5334832768705773,0.3177152773000185,-0.455686095952812,0.7506800594179509,-0.5483965245511533,160.99629079423207,0.989729563293622,4.1587695637511624e-05
56,0.3177548050880432,-0.4557757675647735,-0.4283509850502014,0.5060275197029114,-0.533524751663208,-0.4384112954139709,0.750640332698822,-0.5484077334403992,-0.2595947682857513,161.04311886393134,0.5060316352477279,-0.53349224383718,0.3177220914577567,-0.4557507574772256,0.7508571885389911,-0.5483246641404749,161.0114600911911,0.910157817542654,2.0355207271657212e-05
57,0.3177343606948852,-0.4558272361755371,-0.4284294247627258,0.5062282085418701,-0.5335262417793274,-0.4418555796146393,0.750947117805481,-0.5483065843582153,-0.2714773416519165,161.05437226957565,0.5061872050122725,-0.533499287867911,0.3177420641640059,-0.4558081729800232,0.7510600276090844,-0.5482405373882017,161.0228456714821,0.6831348174586083,6.406829673115298e-06
58,0.3177491724491119,-0.4558301270008087,-0.4293206632137298,0.5062347054481506,-0.5334728956222534,-0.4439112842082977,0.7511376142501831,-0.5481353998184204,-0.2712753713130951,161.03803524936404,0.5063195942175567,-0.5335041256169023,0.317765229555635,-0.455850426136741,0.7512711745320064,-0.5481525074588897,161.02914378107272,0.3778865754378557,1.6937688343801525e-05
