Frame #,Hand Pink X,Hand Pink Y,Elbow Pink X,Elbow Pink Y,Shoulder Green X,Shoulder Green Y,Head Pink X,Head Pink Y,Shoulder Green X_smoothed,Shoulder Green Y_smoothed,Hand Pink X_smoothed,Hand Pink Y_smoothed,Head Pink X_smoothed,Head Pink Y_smoothed,angles,velocity,roughness
1306.0,977.8504639,957.9804077,723.5647583,1021.271729,496.2679749,1015.0,277.3202209,999.8136597,496.3562206470632,1015.0087573493562,977.8797738615953,958.1344378914308,277.3557962809152,999.8519099058752,169.32224555452953,-0.7004286341634725,3.631864217062895e-05
1307.0,977.8504639,957.9804077,723.5647583,1021.271729,496.2820435,1015.083313,277.3202209,999.8136597,496.3181858354015,1015.0109481310456,977.8929394194138,958.051647983151,277.33226121686664,999.8293040102712,169.30884929677904,-0.8037754650291618,3.631847394118733e-05
1308.0,977.8504639,957.9804077,723.5647583,1021.271729,496.2679749,1015.0,277.3202209,999.8136597,496.2881056276536,1015.0125385800676,977.915710671537,957.9956821822736,277.3176280008475,999.8141272263056,169.2965458253209,-0.7382082874892149,1.876995122403831e-05
1309.0,978.048645,958.0154419,723.5647583,1021.271729,496.2679749,1015.0,277.3202209,999.8136597,496.2687543073241,1015.0119465010504,977.9475832074946,957.9763368874928,277.31132704802843,999.806564245094,169.28774783665966,-0.5278793196737297,5.8686445538986886e-06
1310.0,978.048645,958.0154419,723.5647583,1021.271729,496.2679749,1015.0,277.3202209,999.8136597,496.25965608531754,1015.0090527838556,977.98761705312,957.9965509940768,277.3111088504943,999.8051073129744,169.2839115977104,-0.2301743369565656,1.4769739692744009e-05
1311.0,978.048645,958.0154419,723.5647583,1021.271729,496.2679749,1015.0,277.3202209,999.8136597,496.2580803804868,1015.0045992657856,978.0361093006454,958.053250970052,277.3142362199209,999.8075382859524,169.2854399627586,0.0917019028929644,3.8590511999271845e-05
1312.0,978.048645,958.0154419,723.5647583,1021.271729,496.2679749,1015.0,277.3202209,999.8136597,496.2605443278478,1014.9997804445766,978.0942624070354,958.1383075344525,277.3183430373317,999.8117109517328,169.29180669911477,0.3820041813702346,5.7069487050253364e-05
1313.0,978.0686035,958.3921509,723.8079834,1021.422729,496.2679749,1015.0,277.3202209,999.8136597,496.26408624909254,1014.9963377833504,978.1613531055696,958.2399048512796,277.321800419141,999.8159094029876,169.3017022102205,0.5937306663435038,5.6899011076403126e-05
1314.0,978.0686035,958.3921509,723.557251,1021.123535,496.2679749,1015.0,277.3202209,999.8136597,496.2670289149192,1014.99698785673,978.2315441287848,958.3452465030708,277.3236974699041,999.8188494517448,169.31316741515292,0.6879122959452388,3.943225771412999e-05
1315.0,978.4259033,958.3981323,723.557251,1021.123535,496.2820435,1015.083313,277.3202209,999.8136597,496.2692451132682,1015.0058273980992,978.293630201442,958.4436761539112,277.3236538784185,999.8195406774028,169.32374574539276,0.6346998143902738,1.669812552060819e-05
1316.0,978.5,958.5,723.557251,1021.123535,496.2679749,1015.0,277.3202209,999.8136597,496.27201861352745,1015.028124286773,978.335359933363,958.5281554336622,277.32167087187895,999.8172510871988,169.33069645274213,0.4170424409625184,5.1227055522e-06
1317.0,978.4259033,958.6018677,723.557251,1021.123535,496.2820435,1015.083313,277.3202209,999.8136597,496.2775474959802,1015.0687907132756,978.3499502510498,958.5948571479072,277.31813994543074,999.811739551848,169.33139310380278,0.0417990636390186,1.916352574535354e-05
1318.0,978.2518311,958.6782837,723.557251,1021.123535,496.2679749,1015.0,277.3202209,999.8136597,496.2881567739655,1015.1294998079388,978.3397336811564,958.6424774538706,277.3140062733045,999.8037700258758,169.32403664299784,-0.4413876482965406,6.162544705999657e-05
1319.0,978.2518311,958.6782837,723.8045044,1021.810181,496.2820435,1015.083313,277.3202209,999.8136597,496.30545971458145,1015.2058730950176,978.3142093639168,958.6721204118578,277.31096173897384,999.7957285612785,169.3085529856355,-0.9290194417411612,0.00011257532373879325
1320.0,978.2518311,958.6782837,723.909729,1022.111084,496.3697815,1015.4375,277.3202209,999.8136597,496.3298678209378,1015.287246153712,978.284689131958,958.6871157460972,277.31145754256676,999.7919794893528,169.2871645982906,-1.2833032406939535,0.00013312146619992932
1321.0,978.2518311,958.6782837,723.9020996,1022.066406,496.3697815,1015.4375,277.3202209,999.8136597,496.3606306373785,1015.3603445380106,978.2596958714246,958.6920924120052,277.3183205727362,999.798499860472,169.26407361498624,-1.3854589982605603,9.932065115928764e-05
1322.0,978.2518311,958.6782837,723.9020996,1022.066406,496.3697815,1015.4375,277.3202209,999.8136597,496.3960176332449,1015.4148368283523,978.2432767997832,958.6915277311284,277.33387718221,999.821427470206,169.24421124657823,-1.1917421044807952,3.972405425438889e-05
1323.0,978.2518311,958.6782837,724.1983643,1021.958496,496.3697815,1015.4375,277.3202209,999.8136597,496.4332096209161,1015.4469013294884,978.2357817507134,958.688483780272,277.3587692134043,999.864557264768,169.23164271243172,-0.7541120487906028,1.8888579191984876e-05
1324.0,978.2518311,958.6782837,724.1409912,1021.758667,496.5242004,1015.435486,277.3202209,999.8136597,496.4683045131169,1015.4590367708942,978.2356670051392,958.68405154752,277.3910945287096,999.9265894154933,169.22834377602257,-0.1979361845491212,6.682946815759356e-05
1325.0,978.2518311,958.6782837,724.1409912,1021.758667,496.5242004,1015.435486,277.5,1000.0,496.4972178913591,1015.457419287896,978.2411320205632,958.6776255736698,277.42685730295557,999.9998138784172,169.23374928593495,0.3243305947427188,0.00013878465984085703
1326.0,978.2518311,958.6782837,724.1409912,1021.758667,496.5242004,1015.435486,277.5327759,1000.178528,496.5172425052414,1015.448945481618,978.2509598084596,958.6678451523012,277.462194284146,1000.0718637123044,169.24514555048577,0.6837758730495125,0.0001627011921944235
1327.0,978.2518311,958.6782837,724.1409912,1021.758667,496.5242004,1015.435486,277.5327759,1000.178528,496.5280655015817,1015.4392314119754,978.2644623734716,958.6538469851027,277.4962112065949,1000.1302482273966,169.25871825834113,0.8143624713216013,0.0001175182839045027
1328.0,978.2518311,958.6782837,724.1409912,1021.758667,496.5242004,1015.435486,277.5327759,1000.178528,496.5315559043708,1015.431842855116,978.2808736657472,958.6362855653086,277.5321323718503,1000.1670064042776,169.27081752588566,0.7259560526716768,4.8413709091921836e-05
1329.0,978.324707,958.5749512,724.1409912,1021.758667,496.5242004,1015.435486,277.5327759,1000.178528,496.5307199346818,1015.428438860163,978.2987976830934,958.6174712258832,277.5754442436808,1000.1807731795308,169.2789258823006,0.4865013848962007,1.0935151353386517e-05
1330.0,978.324707,958.5749512,724.1409912,1021.758667,496.5242004,1015.435486,277.5327759,1000.178528,496.52854918407314,1015.4293022401952,978.3161635274924,958.6003398011871,277.62990394952254,1000.1757677165116,169.28203233534327,0.1863871825605656,1.7407610394514726e-05
1331.0,978.324707,958.5749512,724.1389771,1021.841003,496.5242004,1015.435486,277.5932312,1000.127136,496.5271785128465,1015.433801244318,978.3305574014286,958.5868718991294,277.69386012894563,1000.1589627052996,169.28044573096685,-0.0951962625856595,3.982573323676627e-05
1332.0,978.324707,958.5749512,724.1807251,1021.634949,496.5242004,1015.435486,277.875946,1000.088196,496.5274479051685,1015.4405482824104,978.3394534870796,958.5771215649291,277.75951312087705,1000.1368700277272,169.27528518509013,-0.3096327526031928,4.901092604595226e-05
1333.0,978.324707,958.5749512,724.1807251,1021.634949,496.5242004,1015.435486,277.875946,1000.088196,496.52881914122975,1015.44728731813,978.3402320091732,958.5694869425098,277.81605005780995,1000.1130976253218,169.26792724704887,-0.4414762824751506,3.92531378297693e-05
1334.0,978.324707,958.5749512,724.1807251,1021.634949,496.5242004,1015.435486,277.875946,1000.088196,496.529590264016,1015.4507690806691,978.330412035004,958.561944783305,277.8546599452806,1000.087643193317,169.25964216965417,-0.497104643682178,2.1802010667133273e-05
1335.0,978.324707,958.5749512,724.1807251,1021.634949,496.5242004,1015.435486,277.875946,1000.088196,496.5274007489562,1015.4469934580836,978.308539038336,958.5535622714368,277.8721087513251,1000.058278653872,169.2515331462295,-0.486541405480807,7.911615107630938e-06
1336.0,978.324707,958.5749512,724.1807251,1021.634949,496.5242004,1015.435486,277.875946,1000.088196,496.52004166302794,1015.432146858078,978.2756581827316,958.5456175101292,277.87126631623784,1000.0233038715942,169.2447029315966,-0.4098128779730814,1.5778862174774382e-06
1337.0,978.324707,958.5749512,724.164856,1021.676392,496.5242004,1015.435486,277.875946,1000.088196,496.5065069254431,1015.4042841040388,978.2365715173158,958.5417231138964,277.8592511321573,999.9839991749824,169.24038328477118,-0.2591788095253378,2.5551680025318586e-06
1338.0,978.1400146,958.5,724.164856,1021.676392,496.5242004,1015.435486,277.796051,999.8371582,496.4880105426019,1015.3652783296596,978.1995244036524,958.546483216782,277.84440568016095,999.944842863525,169.23969984060653,-0.0410066498790229,1.02049374999689e-05
1339.0,978.1400146,958.5,724.164856,1021.676392,496.5242004,1015.435486,277.796051,999.8371582,496.4683724622868,1015.3218370713324,978.173414674077,958.5627999733716,277.8329633053878,999.9107066460672,169.24296839527003,0.1961132798095377,2.16537591503591e-05
1340.0,977.9669189,958.5,724.164856,1021.676392,496.3569336,1015.120972,277.796051,999.8371582,496.45302373724826,1015.2839746224564,978.1634719440068,958.5890826590633,277.826337173981,999.8827152508178,169.24893502644724,0.3579978706329711,2.767809211661168e-05
1341.0,978.2518311,958.6782837,724.164856,1021.676392,496.3569336,1015.120972,277.796051,999.8371582,496.4466206922246,1015.2605805689568,978.1682953788712,958.6183988271648,277.8201085999242,999.8559496852722,169.2546975440759,0.3457510577192124,1.9659683878516756e-05
1342.0,978.2518311,958.6782837,724.164856,1021.676392,496.5083313,1015.299988,277.796051,999.8371582,496.45083824591234,1015.2546597012424,978.180843769454,958.6407600702092,277.80532945947067,999.8208876132608,169.25662836439642,0.1158492192314497,7.726346811004562e-06
1343.0,978.2518311,958.6782837,724.164856,1021.676392,496.5083313,1015.299988,277.796051,999.8371582,496.46428813705074,1015.2619689967418,978.1929122183808,958.6475436438808,277.7719723859493,999.7679870482348,169.25182067790365,-0.2884611895660782,1.9237430944993743e-05
1344.0,978.2518311,958.6782837,724.164856,1021.676392,496.5083313,1015.299988,277.796051,999.8371582,496.4844532683159,1015.2738328735084,978.199687692997,958.63564568295,277.7136960431571,999.6932174273384,169.2392962798004,-0.7514638861943013,6.245321874808672e-05
1345.0,978.1536865,958.6002197,724.164856,1021.676392,496.5083313,1015.299988,277.8463745,999.6768188,496.50952018722415,1015.2814954403702,978.2012344472128,958.6095646075244,277.63225225600473,999.601622042034,169.22051813273885,-1.126688823694053,0.0001020059778127131
1346.0,978.1536865,958.6002197,724.164856,1021.676392,496.5083313,1015.299988,277.3718567,999.3359985,496.5385290573353,1015.27933892519,978.2004518365106,958.5810717224476,277.53892703838477,999.5062806305542,169.1990614092457,-1.2874034095887057,9.440908868243189e-05
1347.0,978.1536865,958.6002197,724.164856,1021.676392,496.5083313,1015.299988,277.3718567,999.3359985,496.570190928458,1015.2661477980728,978.1993887926462,958.5669911004884,277.45120595658204,999.422547712706,169.17951954155924,-1.1725120611873765,4.642866704907236e-05
1348.0,978.1536865,958.6002197,724.164856,1021.676392,496.6492615,1015.194214,277.3718567,999.3359985,496.6018468722745,1015.2446102348496,978.1964558305478,958.5855958718053,277.386313828626,999.3611193146484,169.16606481288903,-0.8072837202126948,1.549274433960722e-05
1349.0,978.1536865,958.6002197,724.164856,1021.676392,496.6492615,1015.194214,277.3718567,999.3359985,496.629672385975,1015.2195661953452,978.1862863334352,958.6517525400416,277.35578080180653,999.3243734524984,169.1612863742999,-0.2867063153485105,4.54121276253123e-05
1350.0,978.2518311,958.6782837,724.164856,1021.676392,496.6492615,1015.194214,277.3718567,999.3359985,496.64987640921265,1015.1960039239696,978.1626532269544,958.7711761702868,277.36334764833333,999.3073802929428,169.16566896952563,0.2629557135441018,0.00011591494363750707
1351.0,978.4259033,958.6018677,724.164856,1021.676392,496.6492615,1015.194214,277.3718567,999.3359985,496.65976188231105,1015.1779185544116,978.1231745068994,958.9355888157148,277.4052348424564,999.3016972243144,169.17764525146816,0.7185769165522515,0.00016416397472587648
1352.0,977.833313,959.2579956,724.164856,1021.676392,496.6492615,1015.194214,277.3718567,999.3359985,496.65805603021704,1015.1682796579764,978.0724886792804,959.1224115634456,277.4712476986378,999.2993547420514,169.1940384941606,0.9835945615458286,0.00014827001951597343
1353.0,977.9602051,959.5824585,724.526062,1022.380188,496.6492615,1015.194214,277.6138306,999.2913208,496.64488968506,1015.16930434035,978.020679207221,959.302012873042,277.5468049224203,999.2953835114575,169.2108635293669,1.0095021123777317,8.39767903708335e-05
1354.0,977.9602051,959.5824585,724.5005493,1022.457397,496.6430664,1015.120972,277.706604,999.2713623,496.6219399812371,1015.1820549971058,977.977950485209,959.4502681374818,277.61668124257267,999.288378512,169.22446013308962,0.8157962233639182,2.5285389653552635e-05
1355.0,977.9602051,959.5824585,724.5005493,1022.457397,496.6430664,1015.120972,277.706604,999.2713623,496.5926610134341,1015.205272380046,977.9501788729774,959.558623944735,277.6697379484667,999.2795811936968,169.2326701932698,0.4926036108105336,1.2422867286249056e-05
1356.0,977.9602051,959.5824585,724.5005493,1022.457397,496.5083313,1015.299988,277.706604,999.2713623,496.56197606620896,1015.2346481705796,977.9380825527282,959.6351953997062,277.70220337999655,999.271493151725,169.23553365767214,0.1718078641403053,3.551971260934688e-05
1357.0,977.9602051,959.5824585,724.6066284,1022.533752,496.5083313,1015.299988,277.706604,999.2713623,496.5349903903894,1015.2638772369488,977.9388504722068,959.697324903624,277.71772652011407,999.2668035151028,169.23509130585006,-0.0265411093243983,5.167074116099458e-05
1358.0,977.9602051,959.5824585,724.6066284,1022.533752,496.5083313,1015.299988,277.706604,999.2713623,496.5152675768256,1015.2871422010004,977.948001335606,959.7610592806006,277.724641678936,999.2677615452036,169.23435656050106,-0.0440847209404182,3.77057932066982e-05
1359.0,977.8783569,959.8220825,724.4936523,1022.578064,496.5083313,1015.299988,277.706604,999.2713623,496.50383863993727,1015.3012235834328,977.9603748890928,959.8334857940646,277.73211888310794,999.2757215386312,169.2360035160158,0.0988173308854811,1.3100641749853035e-05
1360.0,977.9989014,960.0455933,724.4779663,1022.615295,496.5083313,1015.299988,277.706604,999.2713623,496.4994848938534,1015.30606306273,977.970510533092,959.9114533568008,277.74667791684163,999.290650722728,169.24141258245143,0.3245439861370869,6.404885674436473e-06
1361.0,977.9989014,960.0455933,724.4779663,1022.615295,496.5083313,1015.299988,277.706604,999.2713623,496.49982225867143,1015.3040944909792,977.9734110342154,959.9860526994772,277.770056645536,999.3107419997606,169.25039227822222,0.5387817462474231,1.7296300810144902e-05
1362.0,977.9989014,960.0455933,724.4779663,1022.615295,496.5083313,1015.299988,277.8645935,999.3735352,496.5024304439691,1015.2991806977818,977.9661245799524,960.0486058388112,277.7991497897427,999.332603996798,169.26148553619623,0.6655954784406504,2.4218635600248012e-05
1363.0,977.9989014,960.0455933,724.4779663,1022.615295,496.5083313,1015.299988,277.8645935,999.3735352,496.50557990574646,1015.2956435556636,977.9492553066126,960.0941235995588,277.82809651875016,999.3523323258698,169.27256747444966,0.6649162952055576,1.6615084320419343e-05
1364.0,977.8778076,960.138916,724.4779663,1022.615295,496.5083313,1015.299988,277.8645935,999.3735352,496.5084554295832,1015.2974436041482,977.9270664824148,960.1216605099478,277.85134162348584,999.3669947384024,169.28147712702946,0.5345791547881618,5.393678285067599e-06
1365.0,977.8778076,960.138916,724.4779663,1022.615295,496.5083313,1015.299988,277.8645935,999.3735352,496.5109783467828,1015.3073715438668,977.9057629026772,960.133484427762,277.865853211223,999.3755713753648,169.2865517248889,0.3044758715668649,6.03242014909662e-06
1366.0,977.8778076,960.138916,724.4530029,1023.008972,496.5083313,1015.299988,277.8645935,999.3735352,496.5134162287695,1015.3261974414156,977.8908952453876,960.1345151398848,277.8716047892742,999.3788795423588,169.28702387513482,0.0283290147547177,2.071283195997488e-05
1367.0,977.8778076,960.138916,724.4530029,1023.008972,496.5083313,1015.299988,277.8645935,999.3735352,496.5159868962317,1015.3520591391836,977.8853807257703,960.1320296129218,277.87079296637273,999.3788075665484,169.28325326676156,-0.2262365023955226,3.6904100636726245e-05
1368.0,977.8778076,960.138916,724.5899048,1022.931274,496.5242004,1015.435486,277.8645935,999.3735352,496.5186377981004,1015.3807136699236,977.888959577338,960.1351503046582,277.86668620706234,999.3774193978928,169.276715271816,-0.3922796967344766,3.9719599799262555e-05
1369.0,977.8778076,960.138916,724.5899048,1022.931274,496.5242004,1015.435486,277.8645935,999.3735352,496.5210815962593,1015.4070115768794,977.8989796102912,960.1539388654256,277.8626462208686,999.3762734978332,169.26966881394836,-0.4227874720578484,2.617566290467752e-05
1370.0,978.0346069,960.336792,724.5899048,1022.931274,496.5242004,1015.435486,277.8645935,999.3735352,496.52299888376393,1015.4269305475548,977.9120474141585,960.1980678158652,277.86143176534387,999.37605767004,169.26456357314888,-0.3063144479688162,9.051519995003543e-06
1371.0,977.9207764,960.1990967,724.5899048,1022.931274,496.5242004,1015.435486,277.8645935,999.3735352,496.5242206261375,1015.4388738608282,977.9257151897016,960.2746192194498,277.8646554826183,999.376518134911,169.2633910273068,-0.0703527505248757,5.58787049327408e-06
1372.0,977.9207764,960.1990967,724.5899048,1022.931274,496.5242004,1015.435486,277.8645935,999.3735352,496.5247786742966,1015.4436129349444,977.9388244481316,960.3844193931463,277.872237491835,999.3766343422031,169.26715620551772,0.2259106926555887,2.054744614589414e-05
1373.0,977.7956543,960.3972778,724.5899048,1022.931274,496.5242004,1015.435486,277.8645935,999.3735352,496.52484789182137,1015.4433269336354,977.9498227878752,960.5181229839698,277.88184763804253,999.3750113701032,169.27555800531667,0.5041079879367771,4.039746738107307e-05
1374.0,977.9963379,960.8034058,724.4086914,1022.943481,496.5242004,1015.435486,277.8645935,999.3735352,496.52465429907267,1015.440510326468,977.9545541277864,960.6556777983384,277.88856705070884,999.3704724661692,169.28698964445175,0.6858983481049563,4.5721323410844646e-05
1375.0,977.9963379,960.8034058,724.4086914,1022.943481,496.5242004,1015.435486,277.8645935,999.3735352,496.5243998981344,1015.4372134914414,977.9460874485582,960.7715746890116,277.88520411651075,999.3627899897816,169.29897317448285,0.7190118018661451,3.09062257754636e-05
1376.0,977.9154663,960.93927,724.4086914,1022.943481,496.5242004,1015.435486,277.8645935,999.3735352,496.5242211153152,1015.4347251156488,977.9172927517384,960.8436376027591,277.86371575163326,999.3533761821448,169.30895606005598,0.5989731343873927,1.0869433655499136e-05
1377.0,977.9154663,960.93927,724.4086914,1022.943481,496.5242004,1015.435486,277.8645935,999.3735352,496.5241771002232,1015.4335954861668,977.86435384961,960.8605376225014,277.8178540182132,999.3455884421074,169.31516862585727,0.3727539480775022,5.523270502968329e-06
1378.0,977.8688354,960.8820801,724.4086914,1022.943481,496.5242004,1015.435486,277.8645935,999.3735352,496.524256249705,1015.433825303964,977.7890482691492,960.8247104513292,277.74636713663557,999.3441540543066,169.31717417324413,0.1203328432114858,1.7545619312552422e-05
1379.0,977.5754395,960.5852051,724.4086914,1022.943481,496.5242004,1015.435486,277.6440735,999.2528076,496.5243909141201,1015.4350661938178,977.6987492775344,960.749959934459,277.6550864960172,999.3533285499018,169.31584806153313,-0.0795667026596902,3.0269528877547105e-05
1380.0,977.5754395,960.5852051,724.4086914,1022.943481,496.5242004,1015.435486,277.5499878,999.2736206,496.52447651916816,1015.4367506150376,977.6043496929576,960.6553553944508,277.5560701509499,999.3742706424932,169.31278168317596,-0.1839827014305228,2.882561613907322e-05
1381.0,977.5754395,960.5852051,724.4086914,1022.943481,496.5242004,1015.435486,277.3414307,999.4588623,496.52439751575736,1015.438150637285,977.5176722176726,960.559049027983,277.46353814088695,999.4034971459208,169.30948364673048,-0.1978821867282931,1.6150204377888758e-05
1382.0,977.5296021,960.5296021,724.3309326,1023.039734,496.5242004,1015.435486,277.3414307,999.4993286,496.524064764547,1015.438427877679,977.4500235112508,960.475279171974,277.38867428788853,999.4342729485456,169.3069301192141,-0.1532116509838488,4.751604412762594e-06
1383.0,977.3407593,960.4547119,724.1936646,1022.934265,496.5242004,1015.435486,277.3414307,999.4993286,496.5234648039835,1015.4367611413315,977.4114834011848,960.4145422707942,277.3363586170957,999.460421245028,169.3057009582894,-0.0737496554808103,9.356749928465217e-07
1384.0,977.3963013,960.3463745,724.1936646,1022.934265,496.5242004,1015.435486,277.3414307,999.4993286,496.5227107012339,1015.432611717667,977.40923154435,960.3842853352756,277.3055752385653,999.4798365651186,169.3064054712139,0.0422707754700013,2.7437240135582123e-06
1385.0,977.3963013,960.3463745,724.1936646,1022.934265,496.5242004,1015.435486,277.3414307,999.4993286,496.5220693556095,1015.4261045497,977.4447274889956,960.3881552794338,277.2927431924875,999.4954896382812,169.30990759760573,0.2101275835093474,7.504384475881099e-06
1386.0,977.3963013,960.3463745,724.1936646,1022.934265,496.5242004,1015.435486,277.3414307,999.4993286,496.52192679951025,1015.4183745373184,977.5114823703616,960.4242977960844,277.2956005101315,999.5137417646544,169.31711170698833,0.4322465629559247,1.5263574604462965e-05
1387.0,977.5905762,960.4194336,724.1936646,1022.934265,496.5242004,1015.435486,277.3414307,999.4993286,496.52264924246055,1015.411577085916,977.5954270057586,960.4847895886752,277.3154186596507,999.5410724270944,169.32845138479527,0.6803806684166602,2.553164365560864e-05
1388.0,977.8386841,960.7176514,724.1936646,1022.934265,496.5242004,1015.435486,277.3414307,999.4993286,496.52431136797935,1015.40813661101,977.6789327546712,960.5580244034136,277.35648329122256,999.5806661004916,169.3434797412694,0.9017013884471226,3.341323052757329e-05
1389.0,977.8386841,960.7176514,724.1936646,1022.934265,496.5,1015.231628,277.3847046,999.6060791,496.5263265116982,1015.409001602713,977.7474226062908,960.633818612051,277.42307028921186,999.6304267780116,169.36097865958286,1.0499350988078504,3.2292359182500544e-05
1390.0,977.8386841,960.7176514,724.1936646,1022.934265,496.5242004,1015.435486,277.4046631,999.7612915,496.5271747326532,1015.411706961018,977.7949711125708,960.7083495436052,277.5152815414691,999.6836954364894,169.37968358233078,1.122295364875754,2.2171912838005456e-05
1391.0,977.7688599,960.828125,724.1936646,1022.934265,496.5242004,1015.435486,277.5419922,999.8400879,496.52457366270545,1015.4101718595738,977.8252475567856,960.785494589842,277.62595190371115,999.732470957712,169.39917423026856,1.1694388762663266,1.0889969959092832e-05
1392.0,977.7688599,960.828125,724.1936646,1022.934265,496.5242004,1015.435486,277.8567505,999.7063599,496.51630308256074,1015.3973568886232,977.847380522826,960.8735213705196,277.7408960130986,999.7708979048152,169.4201923021318,1.2610843117943205,5.0758236483990575e-06
1393.0,977.7688599,960.828125,724.1936646,1022.934265,496.5242004,1015.435486,277.9078979,999.7748413,496.5014872250416,1015.3694773761828,977.8697291238948,960.9787745986258,277.8430988751674,999.7965630469992,169.4439716574997,1.4267613220744124,5.865918803746621e-06
1394.0,977.9019775,960.9227905,723.6551514,1022.638489,496.5242004,1015.435486,277.9537048,999.8040161,496.4817746909503,1015.3291572396098,977.8954677838304,961.0994885926144,277.91857965891546,999.8094561675924,169.4708950451935,1.6154032616270797,1.1380754592622824e-05
1395.0,977.9897461,961.395874,723.6551514,1022.638489,496.5,1015.231628,277.9537048,999.8040161,496.46164553007344,1015.2854271172566,977.9222531071008,961.2234549743816,277.96045329112775,999.8104604238785,169.49938958873165,1.7096726122895234,1.4501166566231821e-05
1396.0,977.9897461,961.395874,723.6551514,1022.638489,496.3569336,1015.120972,277.9537048,999.8040161,496.4471370858382,1015.2499442728616,977.945353477932,961.3315507780673,277.96959155574876,999.8007796193632,169.52595234855377,1.5937655893276317,8.766714274827155e-06
1397.0,977.9897461,961.395874,723.6654663,1022.847961,496.3569336,1015.120972,277.9537048,999.8040161,496.44317656874466,1015.231236029756,977.9614886026462,961.4048674435684,277.9528249590599,999.7822712089234,169.54643701905627,1.2290802301498616,9.980445691705138e-06
1398.0,977.9897461,961.395874,723.6176147,1023.047791,496.5083313,1015.299988,277.9537048,999.8040161,496.4512263353601,1015.2307951084256,977.9707649753703,961.4309874397486,277.9203245542689,999.7579914757245,169.55779443163104,0.6814447544860514,4.9968947381165386e-05
1399.0,977.8728027,961.6008911,723.6176147,1023.047791,496.5083313,1015.299988,277.822113,999.6860962,496.4691216529783,1015.2437227968234,977.9759367025564,961.407307537847,277.8829729329952,999.7321877510864,169.55918860885797,0.0836506336156617,0.0001272312050077128
1400.0,977.9522095,961.3594971,723.6176147,1023.047791,496.5083313,1015.299988,277.822113,999.6860962,496.49290657716233,1015.2628358893816,977.9801596318732,961.3416611101172,277.84987440276734,999.709314063936,169.55197973687171,-0.4325323191750385,0.00018873989613319038
1401.0,978.0712891,961.1282959,723.8079834,1023.207703,496.5083313,1015.299988,277.822113,999.6860962,496.5186510476705,1015.2827896833212,977.9853237126414,961.2498688565784,277.8264594795823,999.6925496377344,169.53882894230702,-0.7890476738816687,0.00018557654394729954
1402.0,977.9921875,961.0201416,723.8079834,1023.207703,496.5083313,1015.299988,277.822113,999.6860962,496.5428936334651,1015.3018108087356,977.992112019462,961.150037747702,277.8139560235683,999.6828839939318,169.5225417389721,-0.9772322000947042,0.00012673047348579699
1403.0,977.9921875,961.0201416,723.8079834,1023.207703,496.5083313,1015.299988,277.822113,999.6860962,496.56221710418134,1015.3209378608152,978.0008629856844,961.0563874358314,277.8103564741741,999.6792946735612,169.50521484634635,-1.0396135575456356,5.985665148311259e-05
1404.0,977.9921875,961.0201416,723.8079834,1023.207703,496.6485901,1015.312683,277.822113,999.6860962,496.5733525324928,1015.341937407096,978.0116915579142,960.9767950771604,277.8121290402383,999.6796455759098,169.48800626948926,-1.0325146114251993,1.82888658450862e-05
1405.0,977.9921875,961.0201416,723.8079834,1023.207703,496.6485901,1015.312683,277.822113,999.6860962,496.574456555969,1015.36526901958,978.0237379070968,960.9153995988509,277.8157958284424,999.6816709641316,169.47151693961803,-0.9893597922740582,2.904591722808739e-06
1406.0,978.0477905,960.930603,723.8079834,1023.207703,496.5242004,1015.435486,277.822113,999.6860962,496.5665199553347,1015.389243557004,978.0345964114288,960.8776220664644,277.8189291167362,999.6836676386378,169.4564473883551,-0.9041730757763844,8.186516363420121e-07
1407.0,978.0477905,960.930603,723.8079834,1023.207703,496.5242004,1015.435486,277.822113,999.6860962,496.5532373553684,1015.4108049388218,978.0407104613448,960.873575966048,277.82051683684875,999.6848033995204,169.44406495769243,-0.7429458397592725,4.237312372872532e-06
1408.0,978.0477905,960.930603,723.8079834,1023.207703,496.5242004,1015.435486,277.822113,999.6860962,496.5391950494477,1015.4272156816209,978.0386215133826,960.9173028307983,277.8208416131271,999.6851025538988,169.43619562034996,-0.4721602405481917,1.4411210053010943e-05
1409.0,978.0477905,960.930603,723.8079834,1023.207703,496.5242004,1015.435486,277.822113,999.6860962,496.5279012337737,1015.4373216751836,978.0263975476976,961.0216556606788,277.82105065536655,999.6852117459916,169.43476987819434,-0.0855445293370849,3.7362625816753886e-05
1410.0,978.0477905,960.930603,723.8079834,1023.207703,496.5242004,1015.435486,277.822113,999.6860962,496.5209215381371,1015.4416999250892,978.0045439717356,961.190828977384,277.8225461143891,999.6860298056824,169.44114613862735,0.3825756259800528,7.513869045801685e-05
1411.0,977.9619141,961.3978882,723.8496704,1023.426575,496.5242004,1015.435486,277.822113,999.6860962,496.5181265097464,1015.4419953751454,977.9758512449208,961.4145359372752,277.8262766399386,999.6882555035796,169.45548898310508,0.8605706686643089,0.00011586849417919002
1412.0,977.8432007,961.6304932,723.8496704,1023.426575,496.5242004,1015.435486,277.822113,999.6860962,496.5184381118152,1015.4400873431462,977.9439653664036,961.6683836628392,277.8320151740429,999.6919058779828,169.4764881383199,1.2599493128885797,0.0001352612717653586
