Frame #,Head Pink X,Head Pink Y,Hand Pink X,Hand Pink Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X,Shoulder Green Y,Shoulder Green X_smoothed,Shoulder Green Y_smoothed,Hand Pink X_smoothed,Hand Pink Y_smoothed,Head Pink X_smoothed,Head Pink Y_smoothed,angles,velocity,roughness
1305.0,257.4047546,1010.952393,951.6568604,943.3195801,683.0270386,980.2454834,449.5196228,979.1928101,449.5641168966353,979.0892077135084,951.9500167623472,943.3886742494316,257.60843036627415,1010.853763114304,185.38590956051692,-2.1820280865711084,0.0016580679579613563
1306.0,257.4047546,1010.952393,951.9837646,942.7855835,683.3601074,980.1654663,449.5196228,979.1928101,449.5376202978158,979.1422915493096,951.889377268455,942.8775459786536,257.47268453751605,1010.7421556448302,185.31713891760884,-4.12623857448466,0.002139253734786299
1307.0,257.4047546,1010.952393,951.8054199,942.2736206,683.5,980.0,449.5196228,979.1928101,449.49479294105737,979.2391752869796,951.8406166336003,942.3670199419034,257.38524868154326,1010.5738719137444,185.2166316559221,-6.030435701204624,0.0024152307117554046
1308.0,257.3086548,1010.135803,951.8403931,942.0969849,683.5,980.0,449.5196228,979.1928101,449.4337260483495,979.3855977143536,951.8063435313552,941.887328641261,257.3587506664229,1010.3768116399144,185.08873107128895,-7.674035077989174,0.0023932928766022595
1309.0,257.3086548,1010.135803,951.5,941.5,683.350647,979.7654419,449.5196228,979.1928101,449.3567909748282,979.5756208221889,951.7826561931138,941.4646305353727,257.39418451917805,1010.1907470575196,184.94271478864172,-8.760976958833453,0.001959267338745291
1310.0,257.5,1009.5,951.911377,940.8227539,683.5,979.5,449.0821228,979.9082031,449.2723039184406,979.7873274960156,951.7603571202928,941.1185857343272,257.48069984509,1010.0507800232252,184.79221468780935,-9.030006049942472,0.0011664963250191589
1311.0,257.6936951,1010.099121,951.9944458,940.666687,683.5,979.5,449.1690674,980.3623047,449.1924064978583,979.9888597958058,951.7292769778376,940.8590675020648,257.5982061338954,1009.972899394892,184.65220246272497,-8.40073350506259,0.00040165742907759754
1312.0,257.6936951,1010.099121,951.6849365,940.9634399,683.5,979.5,449.1690674,980.3623047,449.1289183711196,980.1521193996728,951.6842483898948,940.6853610209544,257.7218345993954,1009.9508212071328,184.53474591128412,-7.047393086451166,0.00018385639988200702
1313.0,257.6936951,1010.099121,951.4346924,940.7914429,683.5,979.5,449.0755615,980.1644287,449.09030165497865,980.2638374311872,951.627857823908,940.5915266047962,257.82645564636135,1009.9645833886884,184.4460406520266,-5.322315555451382,0.0006572319539363828
1314.0,258.0,1010.0,951.5,940.5,683.5,979.5,449.0755615,980.1644287,449.08068209677265,980.325833825235,951.5676783575718,940.5747838079276,257.89057649465354,1009.99298727009,184.38647588757655,-3.573885867002673,0.0013964965430765437
1315.0,258.0,1010.0,951.5653076,940.7914429,683.5,979.5,449.0755615,980.1644287,449.09981327824767,980.34644428885,951.511896736188,940.639614654346,257.9006337955066,1010.021876064804,184.3532771749661,-1.9919227566265365,0.0018462438290445485
1316.0,258.0,1010.0,951.6236572,940.6688232,683.3765869,979.6234131,449.1690674,980.3623047,449.14329890462886,980.3318962085218,951.4680586939508,940.7943560686572,257.8554073593828,1010.0464720149114,184.3436896753086,-0.5752499794499499,0.0018426680822754375
1317.0,257.676178,1010.238098,951.3892212,940.8284912,683.3765869,979.6234131,449.1690674,980.3623047,449.2032260866599,980.2842202474936,951.44452333126,941.0427453945032,257.7676212564969,1010.07049536968,184.3567656806063,0.7845603178606098,0.0016115620661811827
1318.0,257.6936951,1010.099121,951.5,941.5,683.3765869,979.6234131,449.1690674,980.3623047,449.26942098291227,980.2054762041076,951.4508042428796,941.3750554763556,257.66029977526443,1010.1041929887716,184.3930233850585,2.1754622671335255,0.0014163681899997907
1319.0,257.375,1010.46875,951.3944702,941.3846436,683.350647,979.7654419,449.5897522,980.1538696,449.3315871916584,980.1031872950418,951.494758039106,941.7631417879032,257.5589451232213,1010.1603536127918,184.45247042107235,3.5668221608301565,0.0013356430289819111
1320.0,257.5,1009.5,951.5,942.5,683.5,979.5,449.3571472,979.8412476,449.3819482208932,979.9919265255182,951.5779620016892,942.16183247567,257.48317417531587,1010.2461354777516,184.5320526633454,4.774934536383739,0.0012631678808398348
1321.0,257.3086548,1010.135803,951.6919556,942.5949097,683.3765869,979.6234131,449.3571472,979.8412476,449.4163893055875,979.8900603152028,951.6920693421708,942.5160675350156,257.4413295214937,1010.3524884085008,184.62361983413587,5.494030247427304,0.0010163136062715534
1322.0,257.5,1010.5,951.6236572,942.6688232,683.5,980.0,449.3571472,979.8412476,449.4324503957663,979.814917429571,951.8184696906028,942.7699941588016,257.4298625906808,1010.4499194479512,184.7134445495068,5.389482922255411,0.000547741915547737
1323.0,257.5,1010.900024,952.2449341,942.6445923,683.4214478,979.9071655,449.3571472,979.8412476,449.4257528522471,979.780013872317,951.9322816442758,942.8737466937034,257.43721195259286,1010.4992123435766,184.78409372617008,4.238950599797704,0.00018110336446289945
1324.0,257.5,1010.900024,952.1162109,942.9656982,683.355896,979.6942139,449.3571472,979.8412476,449.3884037308615,979.7945917135212,952.0094797148076,942.788122236171,257.45002628330457,1010.4740295151184,184.81862564510573,2.0719151361385,0.0005390473786091656
1325.0,257.5,1010.900024,951.7333374,942.5,683.5,979.5,449.3571472,979.8412476,449.31146698261455,979.863019434052,952.0333574685033,942.4910838666834,257.45866646050354,1010.3803714694182,184.8058221928379,-0.7682071360699183,0.0019526907952205903
1326.0,257.5,1009.5,952.2039795,942.5628662,683.5,979.5,449.3571472,979.8412476,449.1908592385923,979.9823046231398,951.9971548390448,941.9866125749616,257.4596877022069,1010.2578316600988,184.7442100777437,-3.6967269056515306,0.00382595470643041
1327.0,257.3086548,1010.135803,951.7661743,940.9536743,683.5,979.5,449.3571472,979.8412476,449.03343225152526,980.1390299998016,951.9040282570488,941.310240119422,257.45485625852143,1010.159859946063,184.6427944381769,-6.08493837400772,0.0048576462518727034
1328.0,257.5,1009.5,951.9944458,940.666687,683.5,979.5,448.4310303,980.6724243,448.8583873869022,980.3096802227968,951.7672748403094,940.5251546004338,257.4480450623929,1010.1256711564442,184.5179286668757,-7.491946278072987,0.004215064893821069
1329.0,257.375,1010.46875,951.9084473,939.7216187,683.5,979.5,448.7823181,980.4761963,448.6914685716591,980.466955123869,951.6103417778344,939.7088825686704,257.4423173307455,1010.1618176990132,184.38772776828785,-7.812053915270667,0.002413562962898729
1330.0,257.5,1010.0,951.0055542,938.333313,683.5,978.8535767,448.4310303,980.6724243,448.5553641749124,980.5891135353784,951.4628458382508,938.9360407642084,257.4388749879086,1010.242695884384,184.2666290059195,-7.265925742100876,0.0007859927985384877
1331.0,257.5,1010.900024,951.2350464,938.3256226,683.380249,978.4740601,448.4310303,980.6724243,448.46253610358553,980.666299373712,951.3506756878868,938.2639295626462,257.43771496181,1010.326561219501,184.1624349103327,-6.2516457352074895,0.0001644293758870843
1332.0,257.375,1010.46875,951.0710449,937.9255371,683.3601074,978.1654663,448.4310303,980.6724243,448.41336884162416,980.7010360871136,951.2849383240952,937.7271371462708,257.43849354810425,1010.3765516946972,184.07669038140023,-5.144671735948805,0.00033060456501862913
1333.0,257.375,1010.46875,951.3917236,937.6873779,683.5,978.0,448.4310303,980.6724243,448.3986705607789,980.7045184656972,951.2583579891938,937.3426282421808,257.4403715259231,1010.3755684831362,184.007422544153,-4.156070234833464,0.0006251127616668229
1334.0,257.5,1010.0,951.5,936.8535767,683.5,978.0,448.4310303,980.6724243,448.4044001149273,980.69155188595,951.2526381604004,937.1181383393482,257.4412418106502,1010.3286154251178,183.95217678220544,-3.314745716853622,0.000695659809687805
1335.0,257.375,1010.46875,951.3794556,937.1865845,683.5,978.0,448.4310303,980.6724243,448.4165291557362,980.6761636402708,951.2515249572408,937.0546780091944,257.4378125476008,1010.2546227842372,183.90965204556588,-2.551484198373828,0.000595126117169704
1336.0,257.5,1010.0,951.2399292,936.800415,683.5,978.0,448.4310303,980.6724243,448.42461976942656,980.6686928967524,951.250605067342,937.1418359608614,257.4271582941387,1010.1751821920668,183.87960849451113,-1.8026130632847528,0.00047876590521872173
1337.0,257.5,1010.0,951.1428833,937.1190186,683.5,978.0,448.4310303,980.6724243,448.4238069358048,980.6741337241616,951.258528081505,937.352106529426,257.40890440281356,1010.105626403828,183.8617784542363,-1.0698024164906883,0.0004103946812641352
1338.0,257.3333435,1010.0,951.4413452,937.8007202,683.5,978.0,448.4310303,980.6724243,448.415538082909,980.6911321957105,951.2909902951678,937.6415995841172,257.386522522059,1010.0500001875594,183.85480078257152,-0.4186602998862554,0.00036774505395660405
1339.0,257.3333435,1010.0,951.0055542,938.333313,683.5,978.0,448.4310303,980.6724243,448.40741508916415,980.7113425298808,951.3622077423364,937.9604711720818,257.3664892122678,1010.0008031531094,183.8560829787944,0.0769317733733032,0.0003081016601653188
1340.0,257.3333435,1010.0,951.6236572,938.3311768,683.5,978.0,448.4310303,980.6724243,448.4121570627477,980.7194668217716,951.4777975037094,938.2687314339628,257.355588221694,1009.9440075437524,183.8629643262487,0.412880847256929,0.00022056538524380502
1341.0,257.3333435,1010.0,951.5,938.5,683.5,978.0,448.4310303,980.6724243,448.4454756605945,980.6947886130476,951.631506562592,938.547711695369,257.3581873540337,1009.8675648941048,183.8746685971712,0.7022562553504486,0.000136926162171474
1342.0,257.3333435,1010.0,951.8826904,938.8909302,683.3549194,978.616333,448.4310303,980.6724243,448.52293969699457,980.6148807066888,951.806773872721,938.8011251545348,257.3751223164939,1009.7695715473152,183.89393354796127,1.1558970474044372,9.975578702016144e-05
1343.0,257.5,1009.5,952.0396729,938.9603271,683.2731934,979.0726929,449.0755615,980.1644287,448.6562713916156,980.461579178944,951.9819465849032,939.0475388913728,257.4045785228653,1009.661834037934,183.92720714189755,1.9964156361771757,0.00015393028399459004
1344.0,257.5,1009.5,952.199585,939.2399292,683.3601074,979.1654663,448.4310303,980.6724243,448.84861786731216,980.229171465583,952.1365360387474,939.309159128956,257.44424488077857,1009.5665478188782,183.98269366950657,3.329191656541184,0.00038382865714465674
1345.0,257.5,1009.5,952.1464233,939.5,683.5,979.5,448.4310303,980.6724243,449.0884007052904,979.9332484813506,952.2560631745886,939.6006120577624,257.4929992562361,1009.508157163276,184.06645876390272,5.025905663768526,0.0008571522235708174
1346.0,257.5,1009.5,952.5,939.7590332,683.5,979.5,449.8646545,979.0,449.3464018497101,979.613427047791,952.3344287394992,939.9205776838618,257.5503130049847,1009.5051938920944,184.17839220215853,6.716006295349075,0.0014132762805374069
1347.0,257.5,1009.5,952.425293,940.425293,683.5,979.5,449.8646545,979.0,449.58355517929135,979.3221692064076,952.3741056065666,940.2487228699742,257.6133484076007,1009.5650130677612,184.31065463728487,7.935746107580144,0.0016234077316612829
1348.0,257.5,1009.5,952.2836304,940.5727539,683.5,979.5,449.8646545,979.0,449.7674805690827,979.1036364048074,952.38413612743,940.5483100155668,257.6741759721202,1009.681530917913,184.4496239888013,8.338161090986205,0.0012116001014363484
1349.0,257.8863525,1010.045471,952.3023682,940.6265869,683.5,979.5,449.8646545,979.0,449.8852558969702,978.9775450644498,952.3755473385038,940.7718565192948,257.72058154342767,1009.8360719309212,184.57973428833947,7.806617972289587,0.0004971769960119154
1350.0,257.8863525,1010.045471,952.1762695,940.8754883,683.5,979.5,449.8646545,979.0,449.9440827924229,978.9372876595112,952.3558409549958,940.8668660234032,257.7420479703552,1010.0016476117012,184.68689021600065,6.429355659670932,0.00018974313364609552
1351.0,257.8863525,1010.045471,952.5,940.772583,683.5,979.5,449.8646545,979.0,449.9628586716077,978.9587524788922,952.326260188902,940.7816406340004,257.7380641672604,1010.1488173405472,184.7603551253573,4.40789456139953,0.0007194598491137511
1352.0,257.8863525,1010.045471,952.3193359,940.7345581,683.5,979.5,449.9396057,979.1135254,449.96204572467985,979.0119228301756,952.2838976020169,940.4726274525214,257.7226801773489,1010.2504878703936,184.7932210127298,1.9719532423488315,0.0019066904143226324
1353.0,257.5,1010.5,952.4404907,939.9761963,683.192688,978.9296875,449.9396057,979.1135254,449.9566677486331,979.0702185372536,952.2264012282214,939.9119809452276,257.7205901588454,1010.2863638283133,184.7821429973641,-0.6646809219409988,0.0032243216379314412
1354.0,257.5,1010.5,951.9811401,939.211731,683.6398926,978.1654663,449.9396057,979.1135254,449.9535840653117,979.1156267009028,952.1544633333672,939.0909645622442,257.7551820443592,1010.2496077243394,184.72712142117945,-3.3012945710794384,0.00419128879435483
1355.0,257.5,1010.5,951.9811401,937.788269,683.5,978.0,449.9396057,979.1135254,449.9520243022051,979.1395252570196,952.0693112670626,938.0157397797284,257.83499347570114,1010.1536469785112,184.63156242765976,-5.7335396111813,0.004536661034951449
1356.0,258.1358032,1009.691345,951.7600708,936.800415,683.5,977.5,449.9396057,979.1135254,449.9460495366928,979.1405815599442,951.9674449183732,936.6964266795188,257.94790139873567,1010.0317858474187,184.50194001182737,-7.777344949943199,0.00420202014291221
1357.0,258.46875,1009.625,951.8994141,935.2495117,683.2305908,976.4315186,449.9396057,979.1135254,449.9281687548675,979.121829881863,951.8381679715224,935.1334946896626,258.0679949203003,1009.9253668706556,184.3461244056844,-9.348936368577938,0.003345754027601867
1358.0,258.1358032,1009.691345,952.0396729,932.9603271,683.4214478,975.9071655,449.9396057,979.1135254,449.8936200254348,979.0884792692613,951.6674899684552,933.3043637213534,258.1700950214391,1009.8664303706046,184.17029901901964,-10.549523199886153,0.002320831180200547
1359.0,258.2893066,1010.163513,951.5731812,931.1341553,683.423584,974.7592773,449.8646545,979.0,449.8445911412843,979.0468057260244,951.44557781725,931.1510458817664,258.2409379340242,1009.8664414439417,183.97554580010367,-11.685193134957784,0.0015205487703193396
1360.0,258.1358032,1009.691345,951.0,928.5,683.5,973.5,449.8646545,979.0,449.79335176755905,979.0037962573888,951.1699826375038,928.5709603788272,258.2807104795135,1009.9166125578814,183.75543278945804,-13.206780638737996,0.001213241386564582
1361.0,258.2893066,1010.163513,950.666687,925.0055542,683.3765869,971.6234131,449.8646545,979.0,449.7631847116952,978.9673862296092,950.8397461681864,925.4146110204846,258.29756568203806,1009.9957937091536,183.49518735353533,-15.614726155362746,0.0016472818425280267
1362.0,258.2893066,1010.163513,950.361084,921.432312,683.5,969.5,449.8646545,979.0,449.7858926577209,978.9472212770156,950.444066425457,921.4930038806716,258.3011848207533,1010.0796761659273,183.1723643417088,-19.369380709591724,0.003423241663994651
1363.0,258.2893066,1010.163513,950.3585815,916.6414185,683.5,967.5,449.8646545,979.0,449.8946229074483,978.9551666082414,949.9531750772496,916.5969214587666,258.29890741810306,1010.148073414612,182.75892324809791,-24.8064656166531,0.007714540538538579
1364.0,258.2893066,1010.163513,948.6896973,910.9706421,683.3681641,964.2636108,449.8646545,979.0,450.1119623480228,979.0041736153732,949.3142862913512,910.5278359260168,258.2945957460008,1010.18878076325,182.22472971105557,-32.051612222540484,0.01590424967721811
1365.0,258.2893066,1010.163513,948.444458,903.5411377,683.3765869,961.6234131,449.8646545,979.0,450.43680910706513,979.1047720900734,948.450864596246,903.133600272482,258.2890973303347,1010.1976886451027,181.54215643291175,-40.95439668862923,0.028606622683491047
1366.0,258.2893066,1010.163513,947.4588623,894.555542,683.3765869,957.6234131,451.3615723,979.3615723,450.8375468737093,979.2600439102706,947.2660810417216,894.3361840344833,258.28145450347176,1010.1768367443416,180.69087578187504,-51.07683906220302,0.04456582963616411
1367.0,258.2893066,1010.163513,946.1245117,884.1762695,683.3763428,952.6688232,451.3615723,979.3615723,451.2571688230532,979.460741770546,945.6527991199988,884.14032863677,258.2704201103094,1010.1326619756426,179.6616517592909,-61.75344135504872,0.06029070529106843
1368.0,258.2893066,1010.163513,943.0055542,872.333313,683.0136719,947.876709,451.5,979.5,451.6265129078689,979.6816905444432,943.5058267129097,872.620766445651,258.2558320840512,1010.0752025051316,178.45827958453407,-72.20233048540933,0.07106181433404636
1369.0,258.1458435,1009.854187,940.4260254,859.4459229,682.7246094,942.1283569,451.5,979.5,451.87653838411654,979.8811068152648,940.7292398476256,859.8958303617007,258.239388571606,1010.0174028053178,177.09733405062303,-81.65673203466213,0.07303180026416357
1370.0,258.2893066,1010.163513,937.8604736,846.1240234,681.2042847,935.8408813,451.5,979.5,451.9486459443055,980.0076997162864,937.2402237115982,846.101170697227,258.22483849533035,1009.9735689755706,175.60529665563908,-89.52224369903718,0.06529323944400416
1371.0,258.1458435,1009.854187,933.2774048,831.5302124,680.6439209,929.1967163,453.0,981.5,451.8115209566007,980.0217759957015,932.9756252171852,831.3751714022619,258.21827647507405,1009.9569963018142,174.01215772744976,-95.58833569135912,0.050697922089283094
1372.0,258.3768005,1010.0,927.5,816.0,679.3601074,921.8345337,453.0,981.5,451.4854630499164,979.9257736640204,927.898304588762,815.8578506967733,258.22910550570936,1009.977023299362,172.34165340257127,-100.2302594927096,0.034663520189055955
1373.0,258.3768005,1010.0,921.8372803,799.5,677.7948608,915.0,450.0,978.0,451.0542612173947,979.7797588631154,921.9948900327696,799.6956420957049,258.27098620970776,1010.0355308983512,170.60214351841665,-104.37059304927686,0.022286134363573278
1374.0,258.3768005,1010.0,915.0617065,783.1450806,675.8345337,907.3601074,449.8734741,980.2407837,450.6414407915495,979.6781181848924,915.2665963090138,783.0443918453725,258.3606009158349,1010.1235476387262,168.784840506945,-109.03818068829992,0.015956755454552517
1375.0,258.0701904,1010.111084,908.30896,766.4512329,673.5,899.5,449.5,978.0,450.3585417556605,979.6965827867187,907.7236077372642,766.0689350516889,258.5124136833447,1010.219606849956,166.87233648085274,-114.75024156553502,0.01547854586593809
1376.0,258.9285583,1010.246033,899.5,748.5,670.5,891.2409668,450.7632751,980.1448975,450.26263989865464,979.8452064322266,899.3866904078184,748.939686670589,258.731373005078,1010.2920377298876,164.85287185725204,-121.16787741604185,0.019118764351595895
1377.0,258.9754944,1010.441162,890.055542,732.2677002,667.0603638,883.1135254,450.7632751,980.1448975,450.3495896583772,980.0543840407043,890.2880069759684,731.8249656863744,259.0088605553259,1010.306831984235,162.73222106775003,-127.23904737012047,0.023328924970816598
1378.0,259.2462158,1010.375,879.8162231,714.583313,663.3601074,874.8345337,450.7632751,980.1448975,450.57470837032264,980.1957096359469,880.4637570358158,714.8787417175757,259.32468778499197,1010.2401737964486,160.53775677597093,-131.66785750674592,0.023239112475838607
1379.0,259.8530579,1010.810059,869.9399414,697.6005859,659.2409668,866.5,450.7632751,980.1448975,450.87499315772754,980.122583056794,869.944130959344,698.2265086547302,259.6529259139822,1010.0907126946393,158.31436248346867,-133.4036575501358,0.016510621653584127
1380.0,259.8963013,1009.296326,859.3174438,681.3174438,655.0401001,858.7919922,450.7632751,980.1448975,451.17767921333456,979.7149462530014,858.7536382044183,681.9560670587394,259.968200558013,1009.8836314574728,156.11490717697768,-131.96731838945936,0.006924861123197833
1381.0,260.3851929,1009.637024,846.6466064,667.269104,649.8790283,850.4758301,450.7632751,980.1448975,451.40018155053383,978.9186260379488,846.9257105134711,666.124308344701,260.25036682014115,1009.6611008313956,153.98834979268534,-127.5934430575404,0.0021493736222476206
1382.0,260.5,1009.5,835.1577148,651.5,645.3441772,842.8157349,452.1699829,977.6917114,451.45679960647715,977.7679003063092,834.5216114077537,650.7836816917484,260.4861640339065,1009.4630240645364,151.9687384112306,-121.1766828872851,0.006831003606858236
1383.0,260.3743591,1008.420532,822.2545166,636.2969971,639.5,835.0,450.5757446,975.5454712,451.2823658189817,976.3776776827442,821.6407095217007,636.0107024885085,260.66749101386796,1009.309005649905,150.06853215875287,-114.01237514866295,0.01800331269383451
1384.0,260.829071,1009.093994,807.5,621.5,634.5579224,827.718689,453.3030396,975.3030396,450.8683000804085,974.9058851277844,808.4136748070654,621.9093755369375,260.7882340703025,1009.1917504862872,148.27777339548777,-107.44552579590618,0.027414183002983202
1385.0,260.8947449,1010.75,795.0,607.5,628.7268066,820.9724121,451.5856934,972.8400269,450.2899370324785,973.5056107574636,794.9772457107023,608.5819103678192,260.8434870287598,1009.0877336718224,146.56824668883323,-102.5716023992726,0.028353364135360985
1386.0,261.0,1008.5,780.6856079,595.6359253,623.3114624,814.2311401,448.0,971.5,449.6927493497834,972.2876286923844,781.4414863486465,596.0881210376014,260.8332793470393,1008.9795416011124,144.90165508797725,-99.99549605135884,0.020708968940635147
1387.0,261.0,1008.5,767.7897339,585.1333618,617.4375,808.322937,445.6969604,971.6969604,449.22268866331416,971.3042071738388,767.8685770562096,584.4244567468048,260.7679058176228,1008.8704448419046,143.2407420360805,-99.65478311380537,0.010164474002334542
1388.0,260.4317017,1008.748657,754.2547607,573.7290039,611.5,802.3486938,450.3333435,971.5546265,448.94033889358576,970.5574910068714,754.2760369332748,573.5356038123435,260.66908054530705,1008.7789215946,141.55981892097512,-100.85538690632234,0.002830141332313172
1389.0,260.4317017,1008.748657,741.8790283,563.0698853,605.5,796.25,449.0,969.5,448.78782288253694,970.02298601192,740.6631726975501,563.3448244016569,260.56405446289983,1008.7235854187056,139.85023807357575,-102.57485084396194,0.0005350407612917454
1390.0,260.4317017,1008.748657,727.2211304,554.2211304,599.0,791.7948608,449.0,969.5,448.6300259110105,969.6682247873268,727.0452233303736,553.7817241157588,260.47609470521,1008.7139905084716,138.11972924962262,-103.8305294371878,0.000875082086370143
1391.0,260.4317017,1008.748657,713.5,545.3708496,592.9273071,786.7268066,449.0,969.5,448.32854560376006,969.457746848993,713.4719718980725,544.7984985257254,260.41784963506734,1008.7494308800448,136.3876647269777,-103.92387135869512,0.0009758213993670519
1392.0,260.4317017,1008.748657,699.3389282,535.6610718,586.8157349,781.6558228,449.0,969.5,447.80026321214046,969.3534392487716,700.017060923743,536.3738058968663,260.39082122546046,1008.8203412772122,134.67806380547106,-102.57605529039893,0.00043027692523323665
1393.0,260.4317017,1008.748657,685.8422852,528.5,580.8457031,777.5922852,445.606842,969.3500977,447.0391410327835,969.3187475188028,686.7473089144867,528.5038867419303,260.3890377009798,1008.9097986644206,133.0117873820342,-99.97658540621046,0.0007046915379302299
1394.0,260.3398743,1009.071899,673.8640747,520.9333496,575.3389282,772.6610718,445.606842,969.3500977,446.1020703162944,969.3245422217898,673.6978666045468,521.1870777357559,260.40344952008684,1008.9966029736032,131.40062295859065,-96.66986540661412,0.002643102898989521
1395.0,260.5576782,1009.423096,662.0,515.0922241,569.3389282,768.6610718,445.606842,969.3500977,445.07992881526826,969.3518620209964,660.8736397221911,514.4132790071386,260.4251278104823,1009.0616715391856,129.84566295701927,-93.29760009428242,0.005244185925281197
1396.0,260.3398743,1009.071899,647.8422852,507.5,563.984375,765.5625,445.606842,969.3500977,444.0792172797012,969.3908411349051,648.2731956670222,508.1619987782411,260.4470040216979,1009.0956029012964,128.33956479429395,-90.36588976351936,0.006728251611671811
1397.0,260.5,1009.0,636.2299805,501.8033447,557.3601074,762.1654663,442.0,969.5,443.21271215109823,969.4376430215844,635.9122751958553,502.4041934635856,260.4644227308122,1009.1017276729366,126.87049022935456,-88.14447389636342,0.006274812245127036
1398.0,260.5,1009.0,624.2337036,498.3745728,551.9382935,759.1450806,442.0,969.5,442.57743789584697,969.4908588656534,623.8299382893659,497.1079101756711,260.4749580811379,1009.0917914506228,125.42650621470328,-86.63904087907667,0.004513729012225362
1399.0,260.5,1009.0,611.5,491.8422546,547.0,755.7948608,442.0,969.5,442.21830873544314,969.5475695582396,612.0770828411481,492.25146467630816,260.47797981896923,1009.0780097444896,124.00021562645502,-85.57743529489585,0.0026503249979860162
1400.0,260.4124146,1009.146912,599.8033447,488.769989,541.5,753.8422852,442.0,969.5,442.1020628696685,969.5989326245724,600.694941371649,487.8373838490282,260.47388679708445,1009.0673723090696,122.5926056643008,-84.45659772925268,0.001476054268731728
1401.0,260.5,1009.0,589.8422852,483.5,536.8968506,751.7169189,442.0,969.5,442.1194995814352,969.6264299914318,589.696493832621,483.8921188452795,260.4627250612319,1009.0605317765784,121.21464964610416,-82.6773610917985,0.00120504347628234
1402.0,260.4124146,1009.146912,579.5,479.5,531.984375,749.8619995,442.0,969.5,442.1125876094526,969.6014397236102,579.0667964543778,480.4454729113158,260.44257793287915,1009.053808274285,119.88623418486104,-79.70492767458751,0.0020611022487637552
1403.0,260.1975403,1009.0,569.1359253,476.9333191,527.6897583,748.1550903,442.0,969.5,441.91613767049034,969.4907745043864,568.7852097607944,477.50133306942774,260.4085988230429,1009.0419272396466,118.63278783431944,-75.20678103249566,0.004831735182123237
1404.0,260.5,1009.0,559.0,475.7948608,523.1957397,746.4470825,442.0,969.5,441.4070067224304,969.2687198620796,558.8532366665005,475.02235665017656,260.35391747592496,1009.020113018858,117.47978574648532,-69.18012527004748,0.010539158906368074
1405.0,260.5,1009.0,549.5,473.5,519.1577148,745.5,442.0,969.5,440.55166747942434,968.9319815210642,549.3091153688589,472.9416409003973,260.2734335024969,1008.9854549458496,116.44546172384663,-62.05944135832112,0.019085613216251157
1406.0,260.1149292,1009.0,539.9109497,471.0890503,515.2731934,744.0726929,442.0,969.5,439.4310407860311,968.5079554102622,540.2229615077323,471.18865902794465,260.16880386284527,1008.938130096402,115.53392265702232,-54.69234400945908,0.02795675879087852
1407.0,260.1149292,1009.0,531.5,469.5,511.1577454,743.5,434.0,965.0,438.2120841495534,968.0448102287598,531.6780795419933,469.7052681954584,260.05019207735853,1008.882421424012,114.733474344015,-48.02689878043935,0.03295048217485719
1408.0,259.7729492,1008.676331,523.6381836,467.9658203,507.6897583,743.1550903,434.6192627,968.4242554,437.0616389360677,967.58717649574,523.7491005556051,468.4438350872399,259.9323141083912,1008.8261892659748,114.02347703129236,-42.59983876335809,0.03145198469836574
1409.0,259.7729492,1008.676331,516.3311768,467.6236572,504.1495361,742.1495361,437.5,969.0,436.0598650134067,967.1624893192558,516.4867540861229,467.3597522512026,259.8270162993432,1008.7779237192624,113.38524171001389,-38.29411927670833,0.02495737300768276
1410.0,259.6481628,1008.740723,509.8408508,466.6774292,500.7564087,741.7628174,435.9958191,965.8744507,435.18852581300655,966.7905245559592,509.91395958685814,466.4119536516539,259.7368080877662,1008.7432241573748,112.80766453824862,-34.654630305916214,0.017485799544852746
1411.0,259.6036072,1008.815308,504.0655212,466.0231323,498.6666565,740.666687,437.0,966.0,434.39707272165856,966.4939210158864,504.0328731758621,465.5712849189526,259.65275423526526,1008.723979557473,112.28472009832666,-31.376666395317443,0.01194020857496074
1412.0,259.6036072,1008.815308,499.0802917,464.2141113,496.4285583,740.3259888,432.2941284,966.2941284,433.6736586282584,966.2906661241532,498.8399548267708,464.8255101018795,259.55791641564423,1008.7209701205238,111.8107040663584,-28.440961918095695,0.008670191340707036
1413.0,259.6036072,1008.815308,494.5576782,464.055542,494.1654358,739.3601074,432.2941284,966.2941284,433.0586311948939,966.1819419667044,494.34397014586307,464.1735093980992,259.4352309225826,1008.73687024712,111.37918175533152,-25.891338661612902,0.0067134510250607664
1414.0,259.3333435,1008.666687,490.8937988,463.607666,492.3487244,739.5,432.2941284,966.2941284,432.60534030945365,966.152786483618,490.57962265705015,463.6144890965453,259.2766148716188,1008.7759496843794,110.98597398432754,-23.592466260238325,0.00532105183511588
1415.0,259.3333435,1008.666687,487.8977966,463.2944031,491.0,739.0,432.2941284,966.2941284,432.3358144151399,966.1825870848312,487.60932358888147,463.1433725023504,259.0888940442441,1008.8396703256592,110.63268477414854,-21.197352610739983,0.004422953270014617
1416.0,258.7106934,1008.836487,484.8414917,462.8414917,489.5,739.0,432.2941284,966.2941284,432.2251564863264,966.254108766248,485.5087491899505,462.75520848077394,258.892900398337,1008.9213798425886,110.32755364175038,-18.30786794388956,0.004333305223211805
