Frame #,Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),Right_Hip (X),Right_Hip (Y),Right_Hip (Z),Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,Right_Hip (X)_smoothed,Right_Hip (Y)_smoothed,Right_Shoulder (X)_smoothed_smoothed,Right_Shoulder (Y)_smoothed_smoothed,Right_Pinky (X)_smoothed_smoothed,Right_Pinky (Y)_smoothed_smoothed,Right_Hip (X)_smoothed_smoothed,Right_Hip (Y)_smoothed_smoothed,angles,velocity,roughness
459,0.3033147752285003,-0.5186182856559753,-0.5017470121383667,0.2734587788581848,-0.6599420309066772,-0.5426982045173645,0.3335142731666565,-0.8259457945823669,-0.4679822325706482,0.3126024007797241,-0.7455301880836487,-0.192958652973175,0.3033202089078661,-0.5186431656987326,0.3335743768581256,-0.8259561330397124,0.3125357368938247,-0.7455418919909794,0.3032623389164379,-0.51857599432149,0.3336152554119457,-0.825987659980619,0.3128283945503625,-0.7454946068851764,3.0999800822689587,5.000305692159861,0.0011329911225368325
460,0.3033267259597778,-0.518663763999939,-0.5012304186820984,0.2733178734779358,-0.659948468208313,-0.5420843958854675,0.3332047462463379,-0.8259492516517639,-0.467532217502594,0.3123068809509277,-0.7456140518188477,-0.1930182576179504,0.3033203355815408,-0.5186873397861693,0.3334827405696958,-0.8259692510715403,0.3124564268871216,-0.7455861353131225,0.303285537582479,-0.5186205325073616,0.3335622494750457,-0.8259802964169874,0.3126796074850661,-0.7455312182563547,3.1620409578876445,3.723652537121147,0.0013092279173704054
461,0.3033092021942138,-0.5187322497367859,-0.5011668801307678,0.2732496261596679,-0.6599829196929932,-0.5408161878585815,0.3330408930778503,-0.826009213924408,-0.4664651453495025,0.3122846186161041,-0.745659589767456,-0.1933503746986389,0.3033092809354656,-0.5187278793384598,0.3333453289299675,-0.8259993895912086,0.312378433816031,-0.7456290663501567,0.3032950349236736,-0.5186634712398007,0.3334754812570143,-0.8259879336866758,0.3125591380174521,-0.7455703574938755,3.2055132710587424,2.608338790265874,0.0012189191182280649
462,0.3033009469509125,-0.5187895894050598,-0.498456597328186,0.2731873095035553,-0.6600168347358704,-0.5402328968048096,0.3335255980491638,-0.8260182738304138,-0.4634307622909546,0.3122910857200622,-0.7456727623939514,-0.193341925740242,0.3032909979545454,-0.5187624137326721,0.3331574821536817,-0.8260396279194555,0.312310384528008,-0.7456660760925391,0.3032934201360222,-0.5187030482369491,0.3333482816156812,-0.8260086113797875,0.3124596366216745,-0.7456086449333409,3.2323222817658595,1.6085406424270232,0.001008072715607567
463,0.3032443523406982,-0.5187969207763672,-0.4978432655334472,0.2731232643127441,-0.6600413918495178,-0.5396979451179504,0.3331075310707092,-0.8260823488235474,-0.4631268680095672,0.3122937381267547,-0.7456753849983215,-0.1934444606304168,0.3032693324028737,-0.5187890141906369,0.3329208249162489,-0.8260809309990257,0.3122621462721467,-0.7456944322017833,0.3032837850427627,-0.5187374346184241,0.3331772989359082,-0.8260375392274828,0.3123806404818635,-0.7456429598407178,3.243521405375432,0.6719474165743655,0.0008089867560479411
464,0.303244948387146,-0.518810510635376,-0.4895263016223907,0.2731069922447204,-0.6600565314292908,-0.5308534502983093,0.332874596118927,-0.8261538743972778,-0.4509742259979248,0.3121697306632995,-0.7457260489463806,-0.1925649791955948,0.3032473979087924,-0.5188070715891437,0.3326537393880148,-0.8261143191602517,0.3122394511694011,-0.7457135390050734,0.3032692301891744,-0.518765289406712,0.3329678751167508,-0.8260682512005904,0.3123241647568786,-0.7456711915064601,3.240051511533485,-0.2081936305168241,0.0006683942059383287
465,0.3032185733318329,-0.5188106894493103,-0.4851532578468323,0.2730942368507385,-0.6600767970085144,-0.528728187084198,0.3323811292648315,-0.8261563181877136,-0.4510838985443115,0.3121913969516754,-0.7457302212715149,-0.1901316195726394,0.303227147866596,-0.5188174974945797,0.3323957444752441,-0.826133188881779,0.3122416017640979,-0.7457245592782612,0.3032523972601429,-0.5187861726418591,0.3327390228601481,-0.8260942262730658,0.3122911395597664,-0.7456925386151806,3.223901335076267,-0.9690105874330968,0.0005603781367130853
466,0.3032197654247284,-0.5188179612159729,-0.4781762063503265,0.2730911076068878,-0.6601025462150574,-0.5223628878593445,0.3320750594139099,-0.8261435031890869,-0.446728378534317,0.3122550249099731,-0.7457277178764343,-0.1892249286174774,0.3032094442680411,-0.5188222487707898,0.3321998121984466,-0.8261350598762139,0.3122612043358099,-0.745729859660984,0.3032352160633022,-0.5188006030934313,0.3325233385954674,-0.826110559714325,0.312279165470184,-0.745707467033502,3.1990049852588065,-1.4937809890476217,0.00043209211625317264
467,0.3032095432281494,-0.5188182592391968,-0.4781356155872345,0.2730813920497894,-0.6601060032844543,-0.5213943719863892,0.331930547952652,-0.8261407613754272,-0.4462024867534637,0.3123298585414886,-0.7457231879234314,-0.1873156726360321,0.3031946158418481,-0.5188235914053756,0.332115306585714,-0.8261220155765321,0.3122861102884203,-0.7457323406889639,0.3032189759747207,-0.518809798418209,0.332360125791566,-0.8261151420592078,0.3122819433974786,-0.7457174164956868,3.171322078064288,-1.660974431671116,0.00026006383678569823
468,0.3031817376613617,-0.5188234448432922,-0.4783596396446228,0.2730537950992584,-0.6601101756095886,-0.5217006802558899,0.3317920565605163,-0.8260689377784729,-0.4462543427944183,0.3123530745506286,-0.7457267045974731,-0.1857548952102661,0.3031831399623011,-0.5188234894293248,0.3321695675727681,-0.8260996710632831,0.312303310923981,-0.7457346511567086,0.303204641569753,-0.5188152748226551,0.3322839025040467,-0.8261089536608378,0.3122904904080797,-0.7457243103600956,3.147917732273694,-1.4042607474356217,9.469772190595872e-05
469,0.3031782805919647,-0.5188153982162476,-0.4856528341770172,0.2730383574962616,-0.660113513469696,-0.5292782783508301,0.3323041200637817,-0.8260576128959656,-0.4582071900367737,0.3123330175876617,-0.745728075504303,-0.1852639466524124,0.3031760234680616,-0.5188232850255337,0.3323568981381251,-0.8260751598862863,0.3123031601897134,-0.7457385169772721,0.3031931943290766,-0.5188184789038064,0.332313100757678,-0.8260954361510172,0.3122955583207333,-0.7457299930069662,3.1353413384452704,-0.7545836297054276,4.002119963827213e-05
470,0.3031786978244781,-0.5188246965408325,-0.4873369634151459,0.2730339467525482,-0.6601293087005615,-0.531099259853363,0.3328599035739898,-0.8260528445243835,-0.4598001539707184,0.3123354613780975,-0.7457456588745117,-0.1840003579854965,0.3031747175687955,-0.518823679087042,0.3326407224838535,-0.8260549897220636,0.3122819613500094,-0.7457444811362876,0.3031858036249644,-0.5188205589771004,0.3324441494481481,-0.8260792575794358,0.3122901195324437,-0.7457357882586946,3.1379754056963622,0.1580440350655099,0.00015559647772744507
471,0.303189754486084,-0.5188260674476624,-0.4969615340232849,0.2730299532413482,-0.6601399779319763,-0.5433924198150635,0.3331503868103027,-0.8260411024093628,-0.4754416048526764,0.312204509973526,-0.745763897895813,-0.1840430945158004,0.3031806608648648,-0.5188249759545238,0.3329679567839612,-0.8260435313108214,0.3122418523277644,-0.7457521628322915,0.3031837465209246,-0.5188223257680697,0.3326536723824733,-0.8260649670719901,0.312270812650572,-0.7457423380881332,3.1570672592073215,1.145511210657553,0.0003729887604616332
472,0.3031831979751587,-0.5188389420509338,-0.4999341070652008,0.2730253040790558,-0.660167932510376,-0.5477425456047058,0.3333921432495117,-0.8260406851768494,-0.4794137477874756,0.3121396601200104,-0.7457728981971741,-0.1839415580034256,0.3031945553777641,-0.5188275181288171,0.3332874565771108,-0.8260423775024353,0.3121881849250599,-0.7457608519262479,0.3031880700636605,-0.5188244027123687,0.3329071860603283,-0.8260559312441681,0.3122377615603671,-0.745749743623379,3.190809053784075,2.024507674605225,0.000534981630274803
473,0.303223580121994,-0.5188398957252502,-0.4996969699859619,0.2730219960212707,-0.6601716876029968,-0.5464775562286377,0.3335982859134674,-0.8260451555252075,-0.4789806306362152,0.3121408224105835,-0.7457730770111084,-0.1833440661430359,0.3032154114769185,-0.5188321337796324,0.3335631198669632,-0.8260503183066455,0.3121256990933201,-0.7457700310843784,0.3031990066289637,-0.5188274951392743,0.3331695595829823,-0.8260536860691589,0.3121929365735482,-0.7457578586077789,3.2353163354816026,2.6704369018516427,0.0005303266298296535
474,0.3032169640064239,-0.5188481211662292,-0.5032476782798767,0.2730340659618377,-0.6601983904838562,-0.5499147176742554,0.3337011933326721,-0.826063334941864,-0.4820944964885711,0.3119831681251526,-0.7457726001739502,-0.1834794282913208,0.303239463527626,-0.5188403307431517,0.3337776392068738,-0.8260636376877989,0.3120551968187636,-0.7457794579816154,0.3032151893884286,-0.5188326293808253,0.3334127914325389,-0.8260576667166146,0.3121378406716343,-0.7457664983573137,3.286006839923791,3.041430266531302,0.00038008814489459464
475,0.3032370507717132,-0.5188482999801636,-0.5109501481056213,0.2730391919612884,-0.6602123379707336,-0.5599443316459656,0.3338655531406402,-0.8260729312896729,-0.4933505058288574,0.3119739890098572,-0.7457755208015442,-0.184877797961235,0.3032592022933784,-0.5188540192366415,0.3339290786815708,-0.8260766264576594,0.3119718432900656,-0.7457887711072327,0.3032327945504086,-0.5188411853231518,0.3336193063321515,-0.8260652506130324,0.3120714417190067,-0.7457754074572815,3.33885689994155,3.171003601065543,0.00019397170857369197
476,0.3032329380512237,-0.5188608765602112,-0.5248939990997314,0.2730387151241302,-0.6603062152862549,-0.5764253735542297,0.3340411186218261,-0.8260725736618042,-0.5068984031677246,0.3117963373661041,-0.7457953095436096,-0.189382791519165,0.3032629354831426,-0.5188747605840595,0.3340250085238493,-0.8260823090955327,0.3118655068722502,-0.7457969435468017,0.3032448509235022,-0.5188546154275149,0.3337815872088305,-0.8260720740060324,0.311989067780304,-0.7457840218930899,3.391216407134907,3.141570431601428,6.460405208376424e-05
477,0.3032138347625732,-0.518879771232605,-0.5244808197021484,0.2730246782302856,-0.6603342294692993,-0.5728611350059509,0.3341068029403686,-0.8260551691055298,-0.5037369728088379,0.3117032051086426,-0.7457934617996216,-0.1903770267963409,0.3032354312689392,-0.5189028397804317,0.3340778377433391,-0.8260734390731866,0.3117233879818442,-0.7458020009891099,0.303241083061677,-0.5188739051686816,0.3339000874226339,-0.8260726200328942,0.3118827958609201,-0.7457912135314981,3.4420924246761713,3.0525610524758484,1.1193716399540115e-05
478,0.303143560886383,-0.518945574760437,-0.535837709903717,0.2730225622653961,-0.6603744029998779,-0.5877321362495422,0.3341081738471985,-0.8260500431060791,-0.5274618268013,0.3115749061107635,-0.7458004355430603,-0.1910101622343063,0.3031601373534293,-0.5189366643414131,0.3341021235950837,-0.8260439185359154,0.3115351356516577,-0.7458012269797709,0.3032087047783779,-0.5188990088377741,0.3339809018916138,-0.8260611394341028,0.3117437317772152,-0.7457952189108075,3.491929467292209,2.9902225569622765,1.5535430143186108e-06
479,0.3030894994735718,-0.5189632773399353,-0.5420039892196655,0.2730065286159515,-0.6603944897651672,-0.5968132019042969,0.3340839147567749,-0.8260419964790344,-0.5442745089530945,0.3115718960762024,-0.7458016276359558,-0.191121906042099,0.3030230662353556,-0.5189728822601797,0.334112601287355,-0.825990739439136,0.31129980003381,-0.7457918301071219,0.303134449361169,-0.5189285582067362,0.3340335816499103,-0.8260329794361161,0.3115661590798532,-0.7457938633893333,3.541942547690065,3.0007848238713475,1.8594309752427359e-06
480,0.3030218482017517,-0.5190292000770569,-0.5421507954597473,0.2730110883712768,-0.6605014204978943,-0.5942042469978333,0.3341104984283447,-0.8260441422462463,-0.533753514289856,0.3113283812999725,-0.7458047270774841,-0.1931870132684707,0.3028174841243489,-0.519007203772417,0.3341218952884567,-0.8259159320787992,0.311031578127014,-0.7457718487133321,0.303007663266441,-0.5189600164330085,0.3340689071053289,-0.8259861604931893,0.3113523266987177,-0.7457850575189328,3.593143551160588,3.0720602082313686,1.032185183733942e-06
481,0.3024571537971496,-0.5190325975418091,-0.5641997456550598,0.2728874087333679,-0.6603797078132629,-0.6233493685722351,0.3341118693351745,-0.8257134556770325,-0.567054808139801,0.3103280663490295,-0.7457301616668701,-0.2013265341520309,0.302547099449827,-0.5190355430410335,0.3341381557352439,-0.8258270888840695,0.3107590747982258,-0.7457408596136337,0.3028234377397955,-0.5189902270762184,0.334096606557295,-0.8259225318495413,0.3111150259385211,-0.745767378356813,3.6454073701796057,3.1358291411410733,9.621461441571695e-07
482,0.302096426486969,-0.5190625786781311,-0.5561600923538208,0.2728860378265381,-0.660358190536499,-0.6107348203659058,0.334144651889801,-0.8256967067718506,-0.5497104525566101,0.3103275001049042,-0.7456901669502258,-0.2006823122501373,0.3022253479802855,-0.5190550314876821,0.3341634485526694,-0.8257352990383116,0.3105157081544533,-0.745700039261904,0.3025842018359916,-0.5190161488408038,0.3341233433554449,-0.8258476387250493,0.3108752988248942,-0.7457404427188492,3.697039963106683,3.09795557562464,1.0909361134241848e-06
483,0.3018560111522674,-0.519067108631134,-0.5658866763114929,0.2729016840457916,-0.660336434841156,-0.6272092461585999,0.3342054486274719,-0.8256357908248901,-0.5719020366668701,0.3102770149707794,-0.7456287741661072,-0.2039659917354583,0.3018713542286441,-0.5190646430424246,0.3341934258203039,-0.8256514359449622,0.3103270655417572,-0.7456515792347955,0.3022990627930527,-0.5190355465214521,0.3341513763413886,-0.8257691576130143,0.3106560055116396,-0.7457048973252277,3.74506403382362,2.8814442430162224,2.7930029281711953e-06
484,0.3016184270381927,-0.519070565700531,-0.5605354309082031,0.2729401290416717,-0.660313069820404,-0.6178171038627625,0.3342178165912628,-0.8256184458732605,-0.558889627456665,0.3102746605873108,-0.7456234693527222,-0.2034680694341659,0.3015062047792502,-0.5190654011075277,0.3342182587162257,-0.8255832370548885,0.3102047892948145,-0.7455980102243821,0.3019819195875317,-0.5190474883558824,0.3341781292913234,-0.8256947893897638,0.3104755190249097,-0.7456621424848895,3.7859609736113504,2.453816387263821,2.221170040505564e-05
485,0.3012088537216186,-0.5190609097480774,-0.5573850870132446,0.2729374468326568,-0.6602484583854675,-0.6133965849876404,0.3342249393463135,-0.8255053758621216,-0.5549080967903137,0.3103061020374298,-0.7455288171768188,-0.2003009766340255,0.301151733448675,-0.5190602351309406,0.334224381247672,-0.8255343937676712,0.3101502901771829,-0.7455419417422067,0.301649845131989,-0.5190525870659057,0.3341966300738629,-0.8256306311409266,0.310345427485819,-0.7456140621878166,3.816351165189708,1.8234114947014657,8.388460877670999e-05
486,0.3007973134517669,-0.51905357837677,-0.5463468432426453,0.2728759944438934,-0.6601998805999756,-0.5939021706581116,0.3341805040836334,-0.8254987597465515,-0.5253325700759888,0.3102439045906067,-0.7454931139945984,-0.1976043581962585,0.3008299919966549,-0.5190535449021223,0.3341965044905587,-0.8255049327606457,0.3101632260704005,-0.7454861847443937,0.3013219038778553,-0.5190529702003923,0.3341965798405412,-0.8255803517888142,0.3102725469196516,-0.7455629112104476,3.833254696765833,1.0142118945675005,0.0001991913018488088
487,0.3004770278930664,-0.5190570950508118,-0.5458402037620544,0.2728656828403473,-0.6602016687393188,-0.5941195487976074,0.334024965763092,-0.8255045413970947,-0.5253964066505432,0.3102967739105224,-0.7454737424850464,-0.1968843191862106,0.3005606876646541,-0.519050530103266,0.3341198073764242,-0.8254919920268753,0.310247678199637,-0.7454338957564003,0.3010174173925748,-0.5190519941615416,0.3341658708548943,-0.8255450078840388,0.3102625994316457,-0.7455113050288289,3.8339442192116953,0.041371346751724,0.00036002113735262935
488,0.3002869188785553,-0.5190597176551819,-0.5339155197143555,0.27278533577919,-0.6601830124855042,-0.5751222372055054,0.3339520990848541,-0.8254917860031128,-0.5041434168815613,0.3104117512702942,-0.7453458905220032,-0.1922648102045059,0.3003568054167188,-0.5190563356218191,0.3339830477965289,-0.8254908334661474,0.3104122321089195,-0.7453883995268313,0.3007531726022325,-0.5190537307456523,0.334092741631548,-0.8255233381168826,0.3103224525025552,-0.74546214282803,3.8157103601557214,-1.0940315433584311,0.0005541552950868195
489,0.3002031445503235,-0.5190619230270386,-0.5182638168334961,0.2726950049400329,-0.660126805305481,-0.5496761202812195,0.3339509069919586,-0.8255059719085693,-0.4666883945465088,0.3106195032596588,-0.7453353404998779,-0.1873581707477569,0.3002212080620636,-0.5190750204667509,0.3337837251211679,-0.8254960428451406,0.3106641648935737,-0.7453525444130888,0.300540386786165,-0.5190622466340915,0.333969135027396,-0.8255124200081863,0.3104591374589626,-0.7454183034620536,3.77597573817675,-2.384077318738296,0.0007752853449163216
490,0.3001839220523834,-0.5190756916999817,-0.5157734751701355,0.2726310491561889,-0.6601256728172302,-0.5516124367713928,0.3338283896446228,-0.8255062699317932,-0.4744204580783844,0.310622900724411,-0.7453281879425049,-0.1864898055791854,0.3001465637187366,-0.51910843205801,0.3335347741084677,-0.8255026156080317,0.3110006390749987,-0.7453279318833929,0.3003828575591937,-0.5190807208036586,0.3337953906598248,-0.825508498248125,0.3106757381053771,-0.7453821548305893,3.713061113688614,-3.77487746928816,0.0010055004118740764
491,0.3001660704612732,-0.519133448600769,-0.5178250670433044,0.2724642753601074,-0.6601150631904602,-0.5573603510856628,0.3336774706840515,-0.8255058526992798,-0.4821638464927673,0.3112635314464569,-0.7453250885009766,-0.1847919225692749,0.3001185572193812,-0.519155372139311,0.3332682682004088,-0.8255066764196345,0.311401906267406,-0.7453146992454968,0.3002771374232687,-0.5191105813379193,0.3335845416760585,-0.8255077695167293,0.3109662053701886,-0.7453551725965522,3.627478895179083,-5.134933110571858,0.001181404809212545
492,0.3001448512077331,-0.519235372543335,-0.5190702080726624,0.2724588811397552,-0.6601125001907349,-0.5605026483535767,0.3323817849159241,-0.8255031108856201,-0.4835059940814972,0.3120428621768951,-0.7453252673149109,-0.1842794418334961,0.3001203655773732,-0.5192116695993726,0.3330291134679489,-0.8255058113890908,0.3118325253841776,-0.7453120746674488,0.3002144286849105,-0.5191510166425005,0.3333623703928149,-0.8255069862656744,0.3113127333757841,-0.7453379334249104,3.5230249706793084,-6.267235469986465,0.0011925866052991296
493,0.3001394271850586,-0.5192772150039673,-0.5252269506454468,0.2724071443080902,-0.6601117253303528,-0.5724070072174072,0.3326283693313598,-0.8255093097686768,-0.5065068602561951,0.3126358389854431,-0.7453290820121765,-0.184317797422409,0.3001361496062591,-0.5192714361662946,0.3328568285985794,-0.825499139191006,0.3122527107785158,-0.7453191949061577,0.3001831170534498,-0.5191991844520182,0.3331601536751209,-0.8255038474358074,0.3116887243368766,-0.7453304380174088,3.4066697680357194,-6.98131215861534,0.0009619301521416326
494,0.3001331984996795,-0.519369900226593,-0.5335260629653931,0.2723844051361084,-0.6601873636245728,-0.5854095816612244,0.3326414823532104,-0.8254998922348022,-0.5231474041938782,0.3126493990421295,-0.745341420173645,-0.1847283542156219,0.3001525452219528,-0.5193289971110259,0.3327645518489178,-0.825487226808276,0.3126334837314903,-0.7453355359217831,0.3001708883208508,-0.5192511095156214,0.3330019129446399,-0.825497199184795,0.3120666280947219,-0.7453324771791582,3.2868213931891788,-7.190902490792439,0.0005602399836110289
495,0.3001309037208557,-0.51939457654953,-0.5355730652809143,0.2723686099052429,-0.6602160334587097,-0.5902383327484131,0.3326347470283508,-0.8254602551460266,-0.533584713935852,0.313002735376358,-0.7453559637069702,-0.1849586218595504,0.3001586087408781,-0.5193804903008326,0.3327288016455253,-0.8254717905260188,0.3129651168320584,-0.7453606575587565,0.3001659764888616,-0.519302861829706,0.3328926684249942,-0.8254870357212847,0.3124260235896564,-0.7453437493309973,3.170635245559127,-6.971168857803098,0.0001977902554778978
496,0.3001253008842468,-0.5194000005722046,-0.5354514718055725,0.2723601758480072,-0.6602204442024231,-0.5892193913459778,0.3327033817768097,-0.8254455924034119,-0.5304456949234009,0.313048392534256,-0.7453616261482239,-0.1857612878084182,0.30014543422781,-0.5194243114146267,0.3326956316734802,-0.8254550758090989,0.3132539663526089,-0.7453933756870805,0.3001577595844409,-0.5193514416636744,0.3328138537243887,-0.8254742517564104,0.3127572006948372,-0.7453635998734306,3.0617139129961495,-6.535279953778659,3.946576362693424e-05
497,0.3001183569431305,-0.5194047093391418,-0.5314037203788757,0.2723411619663238,-0.6602228283882141,-0.5875675082206726,0.3327174484729767,-0.8254409432411194,-0.5288461446762085,0.3133102655410766,-0.7453667521476746,-0.185797780752182,0.3001065567666844,-0.5194603414940344,0.332599269522097,-0.8254390479650321,0.3135118702724467,-0.7454308984722056,0.3001372784573383,-0.5193950015958184,0.3327280200434722,-0.8254601702398591,0.3130590685258808,-0.7453905193129406,2.9592982657160687,-6.144938836804847,4.916223851243887e-05
498,0.3001176416873932,-0.5195257067680359,-0.531944215297699,0.2723365128040313,-0.6603558659553528,-0.5879777669906616,0.332734078168869,-0.8254126310348511,-0.5299794673919678,0.3138017654418945,-0.7455381155014038,-0.1863518357276916,0.300039477319437,-0.519488830825519,0.3323861350268868,-0.8254247303406237,0.3137464143078891,-0.7454688156385572,0.3000981580021777,-0.5194325332876986,0.3325912660368381,-0.8254459942801647,0.313334006838684,-0.7454218378431874,2.8592469862564096,-6.003076767579545,7.289836721915732e-05
499,0.3000036180019378,-0.5195272564888,-0.528834879398346,0.2723316550254822,-0.6603673100471497,-0.5864077210426331,0.3327115476131439,-0.8254200220108032,-0.5289843082427979,0.3141149580478668,-0.7455379366874695,-0.1863915622234344,0.2999474569196723,-0.5195100120166655,0.3320361368930191,-0.8254119103360146,0.313957791289794,-0.7455024657723588,0.3000378775691756,-0.5194635247792851,0.3323692143793105,-0.8254323607025046,0.3135835206191279,-0.745454089014856,2.7562846454618586,-6.177740447673061,4.242410044902757e-05
500,0.299807995557785,-0.5195220708847046,-0.5290581583976746,0.2723135352134704,-0.660362958908081,-0.5876975655555725,0.3311566710472107,-0.8253785967826843,-0.5359317064285278,0.3141184747219085,-0.7455319762229919,-0.187892884016037,0.2998398682804444,-0.5195245340878972,0.3315714385889581,-0.8253992152832642,0.3141416898466292,-0.745528922639116,0.2999586738536832,-0.5194879285027298,0.3320501040631696,-0.8254191025348084,0.3138067883101283,-0.74548402246456,2.6464990046894754,-6.5871384463429905,1.836268992731028e-05
501,0.2996748089790344,-0.5195245742797852,-0.5290897488594055,0.2723105847835541,-0.6604039669036865,-0.5879842638969421,0.3307137489318847,-0.8253806233406067,-0.5367884039878845,0.3141201436519623,-0.7455312013626099,-0.1896356344223022,0.2997299730733652,-0.5195338897039941,0.3310464046389035,-0.825384527127627,0.3142934397262929,-0.7455480847422142,0.2998671935415561,-0.5195063129832355,0.3316486242934631,-0.8254052723719358,0.3140014488765941,-0.7455096473756218,2.529041869447088,-7.047428114543246,5.040782365255419e-05
502,0.2995975315570831,-0.519554853439331,-0.5271285772323608,0.2723279893398285,-0.6605032086372375,-0.581752598285675,0.3304618299007416,-0.8253790140151978,-0.5279023051261902,0.3145705759525299,-0.7455635666847229,-0.1892764270305633,0.2996309296292673,-0.5195402992075593,0.3305244103390913,-0.8253657934686205,0.314410591693044,-0.7455622609766376,0.2997726879766406,-0.5195199074729648,0.3311989387117144,-0.8253894808106098,0.3141651060031739,-0.745530692816028,2.4064342540342403,-7.356456924770862,9.036798929968546e-05
503,0.2995450496673584,-0.5195571780204773,-0.5281370282173157,0.2723369896411896,-0.6605389714241028,-0.5886768102645874,0.3299514651298523,-0.825366199016571,-0.5424898266792297,0.314598947763443,-0.745575487613678,-0.1901015192270279,0.2995522116083624,-0.5195462021181536,0.3300563323975909,-0.825342211184557,0.3144949229836536,-0.7455749326969631,0.2996844974293293,-0.5195304253310402,0.330741896186065,-0.8253705729601889,0.3142970327953657,-0.745548388768402,2.2835568720672867,-7.3726429180172115,7.44915005761145e-05
504,0.2994937896728515,-0.5195214748382568,-0.5271161198616028,0.2723378837108612,-0.6605413556098938,-0.5884349346160889,0.3297881186008453,-0.8253523111343384,-0.5409496426582336,0.3145638108253479,-0.7455776333808899,-0.1909755915403366,0.2994980440064536,-0.5195535495612044,0.3296707177468157,-0.8253153766546311,0.3145541865543201,-0.7455895142606683,0.299609916060179,-0.5195396750231057,0.3303134248103652,-0.8253484944379661,0.3143998942989475,-0.7455648389653086,2.165943063997544,-7.0568284841845585,2.8228795734236693e-05
505,0.2994861900806427,-0.5195366144180298,-0.5292177200317383,0.2723338007926941,-0.6606886386871338,-0.5908160209655762,0.3293213844299316,-0.8252773284912109,-0.5425621271133423,0.3145634829998016,-0.7455928921699524,-0.1914563030004501,0.299467892640941,-0.5195629794487534,0.3293745146225404,-0.8252896601438113,0.3146012734717929,-0.7456084098854856,0.2995531066924838,-0.5195489967933646,0.3299378607352352,-0.8253249607203046,0.3144804459680856,-0.7455822673333793,2.0581504656558898,-6.46755590049926,3.727710123651134e-05
506,0.299473762512207,-0.5195841789245605,-0.5276346206665039,0.2723398208618164,-0.660871148109436,-0.5905644297599792,0.3291849195957184,-0.8252590298652649,-0.5414829254150391,0.3145600259304046,-0.7456439733505249,-0.1912368983030319,0.2994580660659234,-0.5195732845825539,0.3291584845552802,-0.8252712837315928,0.3146495565748728,-0.7456324557082187,0.2995150904418597,-0.5195587119090402,0.329626110263253,-0.8253034899248202,0.3145480902108006,-0.7456023426833148,1.962788088951038,-5.721742602291102,0.00013726114194319714
507,0.2994638979434967,-0.5195863842964172,-0.5299321413040161,0.2723311483860016,-0.6609014272689819,-0.5944103598594666,0.3289957642555237,-0.8252557516098022,-0.5463511347770691,0.3145645260810852,-0.7456613779067993,-0.1915054470300674,0.2994634103745172,-0.5195817330271115,0.3290032956611204,-0.8252663345322094,0.3147067124145693,-0.7456608342302183,0.2994944184149226,-0.5195679203562686,0.3293769844223999,-0.825288627767776,0.3146115390923081,-0.745625739302076,1.8803885706893904,-4.9439710956988625,0.0002724886030908357
508,0.2994633615016937,-0.5195887088775635,-0.5298647284507751,0.2724328935146332,-0.6609407067298889,-0.594112753868103,0.3289217352867126,-0.8252489566802979,-0.5460759401321411,0.314729630947113,-0.7456650137901306,-0.19135183095932,0.2994784756485334,-0.5195852512572517,0.3288851516808095,-0.825278557140536,0.3147709727109769,-0.745691382094342,0.2994880413083668,-0.5195748527166617,0.3291802513257636,-0.82528459951688,0.3146753125397757,-0.7456519964189822,1.8099428940329316,-4.226740599387524,0.00035911723203544397
509,0.2995171546936035,-0.5196011662483215,-0.5360361933708191,0.2724609971046448,-0.661057710647583,-0.604457676410675,0.3288090229034424,-0.8252859711647034,-0.5626665353775024,0.3150014281272888,-0.7457460165023804,-0.1910379976034164,0.2994981042119704,-0.5195819006278255,0.3287808727280898,-0.8253077845618836,0.3148325622125908,-0.7457211312112748,0.2994920664698082,-0.519577671881127,0.329020499886694,-0.8252938735348814,0.3147382124089018,-0.7456796503358991,1.7496929180680083,-3.614998557895399,0.0003606809809706756
510,0.2995136082172394,-0.5195947885513306,-0.535987913608551,0.2724602818489074,-0.6610859036445618,-0.6027045249938965,0.3287213146686554,-0.8253471851348877,-0.5584043860435486,0.3150041997432709,-0.7457602024078369,-0.1911793798208236,0.299517743326286,-0.5195720521794402,0.3286720212071627,-0.8253495573254666,0.3148797094004666,-0.7457470315537199,0.2995023372123992,-0.5195754240004522,0.3288811084148814,-0.8253161470511153,0.3147948112055277,-0.7457066028230276,1.6977761509326976,-3.115006028118641,0.0002994344578123632
511,0.2995112240314483,-0.5195486545562744,-0.5343013405799866,0.2724473774433136,-0.6611047387123108,-0.6019343733787537,0.3285165131092071,-0.8253991603851318,-0.556151270866394,0.3148463368415832,-0.7457636594772339,-0.1920394301414489,0.2995336920092027,-0.5195588635398699,0.3285473670421404,-0.8253961251980625,0.3149050259184415,-0.7457666931915907,0.2995148791311205,-0.5195687998162194,0.3287476118657849,-0.8253481383098942,0.3148388970906931,-0.745730638970453,1.652531694660366,-2.714667376339892,0.0002182347666556529
